condition,theta,seed,mean_unit_temporal_density,median_active_unit_temporal_density,std_unit_temporal_density,mean_population_density,std_population_density,unit_coverage,zero_activity_time_fraction,mean_field_width,mean_total_activation,mean_lifetime_hoyer_sparsity,mean_active_unit_lifetime_hoyer_sparsity,mean_population_hoyer_sparsity,mean_lifetime_kurtosis,mean_active_unit_lifetime_kurtosis,best_corr_to_latent_probs,best_corr_to_latent_values,best_corr_to_latent_samples,best_weight_alignment_to_latent_vectors,mean_weight_row_entropy_to_latents,mean_weight_row_effective_latents,mean_weight_row_participation_latents,mean_weight_col_entropy_over_rows,mean_weight_col_effective_rows,mean_weight_col_participation_rows
encourage,0.5,3,0.299072265625,0.2529296875,0.0645450745338165,2.392578125,2.0813962959445,1.0,0.35546875,2.7222222222222223,1.6841389915955682,0.5542553438081175,0.5542553438081175,0.7024923565040491,4.680876692595616,4.680876692595616,0.6285005359041045,0.6466194735293604,0.7211393895439068,0.8409461047283399,0.8604380453632456,5.991455575119436,4.912000785281208,0.9494565282592602,7.264815626850042,6.9738461689812885
punish,0.5,3,0.28515625,0.28515625,0.006019935549774391,2.28125,3.54312163741241,1.0,0.693359375,1.4936061381074168,1.7353832587886346,0.6189563955612725,0.6189563955612725,0.7255990412834061,10.207490523768616,10.207490523768616,0.18000798836605697,0.2652626876804929,0.2435608950727513,0.46040467790577444,0.9090018337478902,6.6208908068023735,6.113875558259943,0.9990373730193831,7.984107238262489,7.970158181520828
no_learning,0.5,4,0.318359375,0.310546875,0.01940879581479667,2.546875,1.1898619602184952,1.0,0.029296875,1.7409879839786382,1.5705954601663334,0.587130779437266,0.587130779437266,0.7885290376091237,10.647813291680412,10.647813291680412,0.2929333654781205,0.4032062302766166,0.3702576416783741,0.3790602964953185,0.8872815258196018,6.345833385737031,5.515753908023148,0.8988672351677156,6.495703090997843,5.742376573395396
encourage,0.5,4,0.33203125,0.37109375,0.05546668680141768,2.65625,2.0191949973937633,1.0,0.158203125,2.155309033280507,1.6182770859853655,0.531246161258387,0.531246161258387,0.737942253142938,4.488093765013658,4.488093765013658,0.48977317827933103,0.6182480085905693,0.5925673095255758,0.7992418896633146,0.8280943181483182,5.6133619485124004,4.681285985676277,0.8747136268528405,6.369223070512559,5.754682776059864
punish,0.5,4,0.282958984375,0.283203125,0.005730807907375734,2.263671875,3.5215309550441245,1.0,0.689453125,1.4839948783610755,1.7348806151865719,0.6182732626936072,0.6182732626936072,0.7280770144332698,10.169650499548098,10.169650499548098,0.18458672514651908,0.2728511530978518,0.24937632532046158,0.4581464977163041,0.9117723466809103,6.659207860931179,6.140117625978025,0.998583462802706,7.976700223282772,7.958443752576726
no_learning,0.5,5,0.33544921875,0.3388671875,0.016333719417654033,2.68359375,1.308582089500287,1.0,0.015625,1.8492597577388963,1.4836801988770274,0.5646900212510807,0.5646900212510807,0.7763188817575045,8.175226507649604,8.175226507649604,0.33576098225664075,0.40288005410134786,0.36254008283717476,0.381980726323998,0.892448228676409,6.42498073524659,5.621989471144506,0.8986470916340029,6.507278015181993,5.790228473982725
encourage,0.5,5,0.377685546875,0.375,0.009908019476417493,3.021484375,3.174841184473778,1.0,0.419921875,1.9732142857142858,1.5672384271396558,0.4874093144208569,0.4874093144208569,0.6599981812117202,3.364244614633763,3.364244614633763,0.4085639152447721,0.6367501713076305,0.5353406328779589,0.8547391796906344,0.7968867073583561,5.246972194787019,4.315073401579686,0.9363328484931768,7.093241637167898,6.642732132293116
punish,0.5,5,0.2841796875,0.2841796875,0.002392079826936697,2.2734375,3.546487795494826,1.0,0.693359375,1.4923076923076923,1.7350752373372156,0.6187057476410011,0.6187057476410011,0.7260073613980618,10.226718427174482,10.226718427174482,0.18302573493474128,0.2702111609161435,0.2510493982717636,0.4612127262249136,0.9114860038623525,6.655103965123617,6.139320016026492,0.9997634601605809,7.996072096460673,7.992187570754122
no_learning,0.5,6,0.313720703125,0.3173828125,0.03705713711257556,2.509765625,1.0716072660113682,1.0,0.025390625,1.846264367816092,1.6103942003661387,0.5836430661072342,0.5836430661072342,0.7881621673681389,9.070661702402823,9.070661702402823,0.36860749209409516,0.43880985363788383,0.4100189520767324,0.33780691729936707,0.8847676476117494,6.315331735880198,5.513702297924225,0.8911873114860467,6.390515721075693,5.689882720661829
encourage,0.5,6,0.336181640625,0.365234375,0.044873418796064796,2.689453125,2.0289039561861313,1.0,0.19140625,2.175355450236967,1.5372562222269142,0.5376142351884499,0.5376142351884499,0.7311107138791995,4.815790023410965,4.815790023410965,0.498969143801378,0.5742214103879683,0.5684542630494235,0.7575217083962352,0.8426590851452991,5.798510014152759,4.971717767543968,0.8891030335093557,6.5691805074586345,5.9903132189056
