frame,agent,x,y,z,rot_x,rot_y,rot_z,num_traj
83,0,1973.1466064453125,1983.8741455078125,25.125,0.0,104.7821044921875,0.0,0
84,0,1974.46484375,1983.8740234375,25.125,0.0,87.8851318359375,0.0,0
85,0,1983.8743896484375,1983.4119873046875,25.125,0.0,87.8851318359375,0.0,0
86,0,1982.9722900390625,1983.8741455078125,25.125,0.0,104.7821044921875,0.0,0
87,0,1983.8743896484375,1983.875,25.125,0.0,104.7821044921875,0.0,0
88,0,1983.8741455078125,1983.875,25.125,0.0,104.7821044921875,0.0,0
89,0,1983.8741455078125,1983.875,25.125,0.0,104.7821044921875,0.0,0
90,0,1980.4066162109375,1983.8741455078125,25.125,0.0,104.7821044921875,0.0,0
91,0,1955.041259765625,1977.9971923828125,25.125,0.0,104.7821044921875,0.0,0
92,0,1924.2491455078125,1983.8743896484375,25.125,0.0,104.7821044921875,0.0,0
93,0,1900.368408203125,1983.8741455078125,25.125,0.0,104.7821044921875,0.0,0
94,0,1865.0419921875,1978.2679443359375,25.125,0.0,104.7821044921875,0.0,0
95,0,1862.3818359375,1978.9906005859375,25.125,0.0,104.7821044921875,0.0,0
96,0,1865.632080078125,1983.87451171875,25.125,0.0,121.6790771484375,0.0,0
97,0,1881.607666015625,1983.87451171875,25.125,0.0,121.6790771484375,0.0,0
98,0,1920.4951171875,1983.87451171875,25.125,0.0,121.6790771484375,0.0,0
99,0,1967.5697021484375,1983.8746337890625,25.125,0.0,121.6790771484375,0.0,0
100,0,1977.6917724609375,1971.6165771484375,25.125,0.0,121.6790771484375,0.0,0
101,0,1951.4342041015625,1947.2100830078125,25.125,0.0,121.6790771484375,0.0,0
102,0,1950.729736328125,1943.5474853515625,25.125,0.0,121.6790771484375,0.0,0
103,0,1981.03955078125,1961.3114013671875,25.125,0.0,121.6790771484375,0.0,0
104,0,1983.8748779296875,1983.8719482421875,25.125,0.0,121.6790771484375,0.0,0
105,0,1965.155517578125,1972.3004150390625,25.125,0.0,121.6790771484375,0.0,0
106,0,1929.8956298828125,1950.505126953125,25.125,0.0,121.6790771484375,0.0,0
107,0,1892.7135009765625,1954.4796142578125,25.125,0.0,138.570556640625,0.0,0
108,0,1882.8419189453125,1983.8748779296875,25.125,0.0,138.570556640625,0.0,0
109,0,1868.306396484375,1983.8746337890625,25.125,0.0,155.467529296875,0.0,0
110,0,1828.8843994140625,1983.874755859375,25.125,0.0,155.467529296875,0.0,0
111,0,1790.124755859375,1962.677734375,25.125,0.0,155.467529296875,0.0,0
112,0,1778.383056640625,1964.4691162109375,25.125,0.0,155.467529296875,0.0,0
113,0,1755.6658935546875,1983.8736572265625,25.125,0.0,172.364501953125,0.0,0
114,0,1734.9969482421875,1983.8740234375,25.125,0.0,172.364501953125,0.0,0
115,0,1704.5728759765625,1983.8748779296875,25.125,0.0,172.364501953125,0.0,0
116,0,1663.8289794921875,1983.4320068359375,25.125,0.0,-170.738525390625,0.0,0
117,0,1640.943603515625,1959.1826171875,25.125,0.0,-170.738525390625,0.0,0
118,0,1611.912109375,1928.322998046875,25.125,0.0,-153.841552734375,0.0,0
119,0,1577.9599609375,1905.2647705078125,25.125,0.0,-153.841552734375,0.0,0
120,0,1544.2098388671875,1912.9613037109375,25.125,0.0,-153.841552734375,0.0,0
121,0,1515.8985595703125,1944.0968017578125,25.125,0.0,-153.841552734375,0.0,0
122,0,1492.779296875,1979.088623046875,25.125,0.0,-153.841552734375,0.0,0
123,0,1489.444580078125,1970.791748046875,25.125,0.0,-153.841552734375,0.0,0
124,0,1503.0556640625,1934.5782470703125,25.125,0.0,-153.841552734375,0.0,0
125,0,1503.262939453125,1931.014404296875,25.125,0.0,-153.841552734375,0.0,0
126,0,1487.6798095703125,1961.88330078125,25.125,0.0,-153.841552734375,0.0,0
127,0,1468.3099365234375,1983.8741455078125,25.125,0.0,-153.841552734375,0.0,0
128,0,1434.3798828125,1973.9573974609375,25.125,0.0,-153.841552734375,0.0,0
129,0,1396.0347900390625,1956.0693359375,25.125,0.0,-136.944580078125,0.0,0
130,0,1388.2802734375,1925.5274658203125,25.125,0.0,-136.944580078125,0.0,0
131,0,1411.103759765625,1916.125732421875,25.125,0.0,-136.944580078125,0.0,0
132,0,1413.6158447265625,1916.1256103515625,25.125,0.0,-136.944580078125,0.0,0
133,0,1389.12158203125,1933.21533203125,25.125,0.0,-136.944580078125,0.0,0
134,0,1359.3511962890625,1961.0185546875,25.125,0.0,-136.944580078125,0.0,0
135,0,1325.36865234375,1961.59814453125,25.125,0.0,-120.0531005859375,0.0,0
136,0,1282.340087890625,1961.55810546875,25.125,0.0,-120.0531005859375,0.0,0
137,0,1245.605712890625,1945.156982421875,25.125,0.0,-103.1561279296875,0.0,0
138,0,1203.1002197265625,1929.4058837890625,25.125,0.0,-103.1561279296875,0.0,0
139,0,1169.599853515625,1902.74853515625,25.125,0.0,-103.1561279296875,0.0,0
140,0,1129.0357666015625,1884.6031494140625,25.125,0.0,-103.1561279296875,0.0,0
141,0,1095.3916015625,1857.3284912109375,25.125,0.0,-103.1561279296875,0.0,0
142,0,1074.548583984375,1820.4649658203125,25.125,0.0,-103.1561279296875,0.0,0
143,0,1040.5535888671875,1801.1217041015625,25.125,0.0,-103.1561279296875,0.0,0
144,0,998.2724609375,1798.7869873046875,25.125,0.0,-103.1561279296875,0.0,0
145,0,956.548828125,1803.054931640625,25.125,0.0,-103.1561279296875,0.0,0
146,0,916.453125,1810.06982421875,25.125,0.0,-103.1561279296875,0.0,0
147,0,875.7169189453125,1818.5623779296875,25.125,0.0,-103.1561279296875,0.0,0
148,0,872.5235595703125,1818.9136962890625,25.125,0.0,-103.1561279296875,0.0,0
149,0,879.000244140625,1792.17431640625,25.125,0.0,-103.1561279296875,0.0,0
150,0,872.7517700195312,1750.8612060546875,25.125,0.0,-120.0531005859375,0.0,0
151,0,886.040771484375,1712.515869140625,25.125,0.0,-120.0531005859375,0.0,0
152,0,882.779052734375,1700.62109375,25.125,0.0,-120.0531005859375,0.0,0
153,0,855.334716796875,1683.782470703125,25.125,0.0,-136.944580078125,0.0,0
154,0,824.5648803710938,1654.958251953125,25.125,0.0,-120.0531005859375,0.0,0
155,0,785.9375610351562,1646.6361083984375,25.125,0.0,-120.0531005859375,0.0,0
156,0,747.1697387695312,1627.179443359375,25.125,0.0,-103.1561279296875,0.0,0
157,0,722.8366088867188,1591.1317138671875,25.125,0.0,-103.1561279296875,0.0,0
158,0,686.3128051757812,1572.03466796875,25.125,0.0,-103.1561279296875,0.0,0
159,0,644.0818481445312,1569.9149169921875,25.125,0.0,-103.1561279296875,0.0,0
160,0,603.3045654296875,1574.01416015625,25.125,0.0,-103.1561279296875,0.0,0
161,0,562.2626953125,1581.19873046875,25.125,0.0,-103.1561279296875,0.0,0
162,0,523.4066772460938,1589.2996826171875,25.125,0.0,-103.1561279296875,0.0,0
163,0,516.1259155273438,1598.8453369140625,25.125,0.0,-103.1561279296875,0.0,0
164,0,516.1251831054688,1582.5511474609375,25.125,0.0,-103.1561279296875,0.0,0
165,0,513.9107055664062,1541.9405517578125,25.125,0.0,-86.2591552734375,0.0,0
166,0,515.8011474609375,1500.645751953125,25.125,0.0,-69.3621826171875,0.0,0
167,0,524.0873413085938,1460.33984375,25.125,0.0,-69.3621826171875,0.0,0
168,0,535.965087890625,1420.360595703125,25.125,0.0,-69.3621826171875,0.0,0
169,0,547.2858276367188,1381.1165771484375,25.125,0.0,-86.2591552734375,0.0,0
170,0,556.3443603515625,1340.3826904296875,25.125,0.0,-69.3621826171875,0.0,0
171,0,541.6583251953125,1306.8896484375,25.125,0.0,-69.3621826171875,0.0,0
172,0,507.07965087890625,1280.6727294921875,25.125,0.0,-69.3621826171875,0.0,0
173,0,492.2721252441406,1244.4329833984375,25.125,0.0,-69.3621826171875,0.0,0
174,0,493.0144958496094,1216.1259765625,25.125,0.0,-86.2591552734375,0.0,0
175,0,515.846435546875,1217.6138916015625,25.125,0.0,-86.2591552734375,0.0,0
176,0,544.4024658203125,1196.3243408203125,25.125,0.0,-69.3621826171875,0.0,0
177,0,538.3069458007812,1165.1845703125,25.125,0.0,-69.3621826171875,0.0,0
178,0,533.4539794921875,1126.02197265625,25.125,0.0,-52.4652099609375,0.0,0
179,0,545.6311645507812,1085.0321044921875,25.125,0.0,-69.3621826171875,0.0,0
180,0,560.69091796875,1047.8797607421875,25.125,0.0,-52.4652099609375,0.0,0
181,0,583.7626953125,1011.7266235351562,25.125,0.0,-35.57373046875,0.0,0
182,0,614.6939086914062,982.697265625,25.125,0.0,-18.6767578125,0.0,0
183,0,651.3358154296875,961.188720703125,25.125,0.0,-18.6767578125,0.0,0
184,0,682.763916015625,971.2958374023438,25.125,0.0,-18.6767578125,0.0,0
185,0,693.8228759765625,966.8388671875,25.125,0.0,-18.6767578125,0.0,0
186,0,687.0762329101562,929.985595703125,25.125,0.0,-18.6767578125,0.0,0
187,0,676.2622680664062,890.7420043945312,25.125,0.0,-18.6767578125,0.0,0
188,0,663.9901733398438,850.9778442382812,25.125,0.0,-18.6767578125,0.0,0
189,0,651.5015258789062,812.3004760742188,25.125,0.0,-18.6767578125,0.0,0
190,0,665.5735473632812,779.4405517578125,25.125,0.0,-18.6767578125,0.0,0
191,0,677.9024658203125,738.9141845703125,25.125,0.0,-18.6767578125,0.0,0
192,0,687.2686157226562,732.4122314453125,25.125,0.0,-18.6767578125,0.0,0
193,0,717.7338256835938,732.1452026367188,25.125,0.0,-35.57373046875,0.0,0
194,0,729.3123779296875,705.5933227539062,25.125,0.0,-35.57373046875,0.0,0
195,0,742.8806762695312,667.1253662109375,25.125,0.0,-52.4652099609375,0.0,0
196,0,736.73876953125,628.9813842773438,25.125,0.0,-52.4652099609375,0.0,0
197,0,711.1140747070312,594.052734375,25.125,0.0,-52.4652099609375,0.0,0
198,0,682.0833740234375,565.133056640625,25.125,0.0,-52.4652099609375,0.0,0
199,0,651.261474609375,538.5446166992188,25.125,0.0,-52.4652099609375,0.0,0
200,0,619.6596069335938,512.9714965820312,25.125,0.0,-52.4652099609375,0.0,0
201,0,615.4051513671875,479.8515625,25.125,0.0,-35.57373046875,0.0,0
202,0,611.091064453125,437.3756408691406,25.125,0.0,-35.57373046875,0.0,0
203,0,623.7387084960938,399.3533630371094,25.125,0.0,-18.6767578125,0.0,0
204,0,635.2771606445312,355.5071716308594,25.125,0.0,-18.6767578125,0.0,0
205,0,632.487548828125,313.5510559082031,25.125,0.0,-18.6767578125,0.0,0
206,0,623.7673950195312,272.5863342285156,25.125,0.0,-18.6767578125,0.0,0
207,0,639.39599609375,239.31350708007812,25.125,0.0,-18.6767578125,0.0,0
208,0,676.653564453125,216.4593048095703,25.125,0.0,-1.77978515625,0.0,0
209,0,718.8115844726562,206.89295959472656,25.125,0.0,15.1171875,0.0,0
210,0,752.97265625,182.27040100097656,25.125,0.0,15.1171875,0.0,0
211,0,783.8742065429688,168.95477294921875,25.125,0.0,32.01416015625,0.0,0
212,0,783.8744506835938,181.20872497558594,25.125,0.0,32.01416015625,0.0,0
213,0,783.8740844726562,204.21481323242188,25.125,0.0,15.1171875,0.0,0
214,0,788.3493041992188,225.00216674804688,25.125,0.0,15.1171875,0.0,0
215,0,823.0406494140625,241.3609161376953,25.125,0.0,-1.77978515625,0.0,0
216,0,849.1245727539062,225.56930541992188,25.125,0.0,-1.77978515625,0.0,0
217,0,883.089599609375,216.12501525878906,25.125,0.0,-1.77978515625,0.0,0
218,0,910.3109741210938,239.53575134277344,25.125,0.0,-1.77978515625,0.0,0
219,0,922.1304931640625,240.50827026367188,25.125,0.0,-1.77978515625,0.0,0
220,0,951.2447509765625,229.36878967285156,25.125,0.0,15.1171875,0.0,0
221,0,992.7698974609375,231.48472595214844,25.125,0.0,15.1171875,0.0,0
222,0,1026.1126708984375,211.11085510253906,25.125,0.0,15.1171875,0.0,0
223,0,1066.1085205078125,194.3983612060547,25.125,0.0,15.1171875,0.0,0
224,0,1085.886474609375,166.1074981689453,25.125,0.0,15.1171875,0.0,0
225,0,1093.533935546875,126.07662963867188,25.125,0.0,15.1171875,0.0,0
226,0,1121.8924560546875,118.90560150146484,25.125,0.0,15.1171875,0.0,0
227,0,1154.1580810546875,116.12589263916016,25.125,0.0,15.1171875,0.0,0
228,0,1192.07763671875,124.07376861572266,25.125,0.0,32.01416015625,0.0,0
229,0,1230.98779296875,140.31051635742188,25.125,0.0,32.01416015625,0.0,0
230,0,1267.875244140625,157.68113708496094,25.125,0.0,15.1171875,0.0,0
231,0,1307.027099609375,172.2643280029297,25.125,0.0,15.1171875,0.0,0
232,0,1338.31396484375,158.28909301757812,25.125,0.0,15.1171875,0.0,0
233,0,1360.7508544921875,121.43965148925781,25.125,0.0,15.1171875,0.0,0
234,0,1393.990234375,122.23483276367188,25.125,0.0,32.01416015625,0.0,0
235,0,1431.9422607421875,138.1929168701172,25.125,0.0,32.01416015625,0.0,0
236,0,1469.302001953125,129.28990173339844,25.125,0.0,32.01416015625,0.0,0
237,0,1480.837646484375,132.5608673095703,25.125,0.0,32.01416015625,0.0,0
238,0,1491.277587890625,124.93281555175781,25.125,0.0,32.01416015625,0.0,0
239,0,1515.6571044921875,116.12578582763672,25.125,0.0,32.01416015625,0.0,0
240,0,1521.3671875,136.85211181640625,25.125,0.0,32.01416015625,0.0,0
241,0,1528.4283447265625,137.92092895507812,25.125,0.0,32.01416015625,0.0,0
242,0,1556.713623046875,141.3241424560547,25.125,0.0,48.9111328125,0.0,0
243,0,1597.4659423828125,136.98243713378906,25.125,0.0,48.9111328125,0.0,0
244,0,1606.3857421875,142.43814086914062,25.125,0.0,48.9111328125,0.0,0
245,0,1617.9398193359375,170.3079376220703,25.125,0.0,32.01416015625,0.0,0
246,0,1646.146728515625,171.3643035888672,25.125,0.0,32.01416015625,0.0,0
247,0,1686.66796875,172.52980041503906,25.125,0.0,32.01416015625,0.0,0
248,0,1726.10888671875,159.47714233398438,25.125,0.0,32.01416015625,0.0,0
249,0,1758.41455078125,130.61351013183594,25.125,0.0,32.01416015625,0.0,0
250,0,1794.9078369140625,125.74250793457031,25.125,0.0,48.9111328125,0.0,0
251,0,1832.1068115234375,149.6385498046875,25.125,0.0,65.8026123046875,0.0,0
252,0,1858.6942138671875,185.4544219970703,25.125,0.0,82.6995849609375,0.0,0
253,0,1872.1756591796875,226.4654998779297,25.125,0.0,99.5965576171875,0.0,0
254,0,1900.81884765625,258.60369873046875,25.125,0.0,99.5965576171875,0.0,0
255,0,1923.6575927734375,294.27203369140625,25.125,0.0,82.6995849609375,0.0,0
256,0,1958.623291015625,317.0279846191406,25.125,0.0,82.6995849609375,0.0,0
257,0,1983.8740234375,322.69219970703125,25.125,0.0,82.6995849609375,0.0,0
258,0,1983.06494140625,346.6034240722656,25.125,0.0,99.5965576171875,0.0,0
259,0,1976.425048828125,387.20025634765625,25.125,0.0,116.4935302734375,0.0,0
260,0,1983.8743896484375,424.1619873046875,25.125,0.0,116.4935302734375,0.0,0
261,0,1972.1971435546875,465.1582336425781,25.125,0.0,133.3905029296875,0.0,0
262,0,1977.50146484375,506.6953430175781,25.125,0.0,133.3905029296875,0.0,0
263,0,1975.9517822265625,551.0541381835938,25.125,0.0,116.4935302734375,0.0,0
264,0,1983.8741455078125,588.5763549804688,25.125,0.0,116.4935302734375,0.0,0
265,0,1962.869873046875,601.1731567382812,25.125,0.0,116.4935302734375,0.0,0
266,0,1933.44580078125,622.763427734375,25.125,0.0,99.5965576171875,0.0,0
267,0,1913.0001220703125,658.9857177734375,25.125,0.0,116.4935302734375,0.0,0
268,0,1893.9315185546875,695.9625244140625,25.125,0.0,116.4935302734375,0.0,0
269,0,1902.7412109375,730.00341796875,25.125,0.0,116.4935302734375,0.0,0
270,0,1934.5518798828125,759.3175048828125,25.125,0.0,116.4935302734375,0.0,0
271,0,1968.546630859375,782.2164916992188,25.125,0.0,116.4935302734375,0.0,0
272,0,1969.671142578125,785.1804809570312,25.125,0.0,116.4935302734375,0.0,0
273,0,1944.6591796875,799.4334106445312,25.125,0.0,133.3905029296875,0.0,0
274,0,1916.127685546875,825.7203979492188,25.125,0.0,150.281982421875,0.0,0
275,0,1926.9263916015625,861.18212890625,25.125,0.0,150.281982421875,0.0,0
276,0,1916.125732421875,895.0598754882812,25.125,0.0,167.178955078125,0.0,0
277,0,1915.223876953125,919.9407348632812,25.125,0.0,167.178955078125,0.0,0
278,0,1889.4061279296875,941.567626953125,25.125,0.0,150.281982421875,0.0,0
279,0,1852.7122802734375,962.2920532226562,25.125,0.0,167.178955078125,0.0,0
280,0,1833.3370361328125,983.8743896484375,25.125,0.0,167.178955078125,0.0,0
281,0,1833.473388671875,983.8740844726562,25.125,0.0,167.178955078125,0.0,0
282,0,1813.3731689453125,983.87451171875,25.125,0.0,150.281982421875,0.0,0
283,0,1772.8927001953125,984.1934204101562,25.125,0.0,167.178955078125,0.0,0
284,0,1731.6358642578125,990.5684814453125,25.125,0.0,150.281982421875,0.0,0
285,0,1692.770263671875,1004.459716796875,25.125,0.0,150.281982421875,0.0,0
286,0,1679.8018798828125,1036.208740234375,25.125,0.0,150.281982421875,0.0,0
287,0,1689.5504150390625,1077.1881103515625,25.125,0.0,150.281982421875,0.0,0
288,0,1675.613037109375,1112.5316162109375,25.125,0.0,167.178955078125,0.0,0
289,0,1639.4520263671875,1135.7158203125,25.125,0.0,167.178955078125,0.0,0
290,0,1600.336669921875,1151.3072509765625,25.125,0.0,167.178955078125,0.0,0
291,0,1580.2208251953125,1182.8436279296875,25.125,0.0,167.178955078125,0.0,0
292,0,1554.741943359375,1217.4498291015625,25.125,0.0,150.281982421875,0.0,0
293,0,1520.8038330078125,1242.589111328125,25.125,0.0,167.178955078125,0.0,0
294,0,1516.1256103515625,1258.505615234375,25.125,0.0,-175.924072265625,0.0,0
295,0,1516.1259765625,1262.1693115234375,25.125,0.0,-175.924072265625,0.0,0
296,0,1516.125,1285.0076904296875,25.125,0.0,-175.924072265625,0.0,0
297,0,1516.1259765625,1307.6328125,25.125,0.0,-175.924072265625,0.0,0
298,0,1515.39990234375,1339.56494140625,25.125,0.0,-175.924072265625,0.0,0
299,0,1513.22021484375,1381.1151123046875,25.125,0.0,-175.924072265625,0.0,0
300,0,1488.72314453125,1402.901611328125,25.125,0.0,-159.027099609375,0.0,0
301,0,1456.6234130859375,1429.0955810546875,25.125,0.0,-159.027099609375,0.0,0
302,0,1433.4801025390625,1463.74755859375,25.125,0.0,-159.027099609375,0.0,0
303,0,1416.1256103515625,1478.4591064453125,25.125,0.0,-159.027099609375,0.0,0
304,0,1416.1253662109375,1501.04443359375,25.125,0.0,-159.027099609375,0.0,0
305,0,1415.5401611328125,1515.471923828125,25.125,0.0,-159.027099609375,0.0,0
306,0,1403.8238525390625,1538.78271484375,25.125,0.0,-159.027099609375,0.0,0
307,0,1373.025634765625,1550.9442138671875,25.125,0.0,-142.130126953125,0.0,0
308,0,1333.3634033203125,1566.604248046875,25.125,0.0,-142.130126953125,0.0,0
309,0,1300.9696044921875,1592.8955078125,25.125,0.0,-142.130126953125,0.0,0
310,0,1272.6807861328125,1622.3787841796875,25.125,0.0,-142.130126953125,0.0,0
311,0,1237.5552978515625,1625.1689453125,25.125,0.0,-125.233154296875,0.0,0
312,0,1196.55224609375,1627.6898193359375,25.125,0.0,-125.233154296875,0.0,0
313,0,1188.721923828125,1620.947998046875,25.125,0.0,-125.233154296875,0.0,0
314,0,1178.2294921875,1623.9261474609375,25.125,0.0,-125.233154296875,0.0,0
315,0,1147.9931640625,1613.6190185546875,25.125,0.0,-125.233154296875,0.0,0
316,0,1107.7496337890625,1610.8427734375,25.125,0.0,-125.233154296875,0.0,0
317,0,1068.4786376953125,1596.135009765625,25.125,0.0,-108.3416748046875,0.0,0
318,0,1024.233154296875,1583.430908203125,25.125,0.0,-108.3416748046875,0.0,0
319,0,988.3141479492188,1559.5921630859375,25.125,0.0,-108.3416748046875,0.0,0
320,0,965.123046875,1521.3099365234375,25.125,0.0,-91.4447021484375,0.0,0
321,0,932.3555908203125,1495.937744140625,25.125,0.0,-91.4447021484375,0.0,0
322,0,890.4552001953125,1484.5535888671875,25.125,0.0,-91.4447021484375,0.0,0
323,0,866.2498779296875,1456.50341796875,25.125,0.0,-74.5477294921875,0.0,0
324,0,836.3839111328125,1423.921142578125,25.125,0.0,-74.5477294921875,0.0,0
325,0,797.2943115234375,1416.1251220703125,25.125,0.0,-74.5477294921875,0.0,0
326,0,776.2411499023438,1409.3699951171875,25.125,0.0,-74.5477294921875,0.0,0
327,0,747.3504638671875,1389.0198974609375,25.125,0.0,-74.5477294921875,0.0,0
328,0,732.1887817382812,1355.46923828125,25.125,0.0,-57.6507568359375,0.0,0
