backbone,redundancy_max_steps,half_life_k,seed,run,max_step,window_low,window_high,event_file,coverage_auc,coverage_auc__n,unique_cells,unique_cells__n,coverage_entropy,coverage_entropy__n,dg_density,dg_density__n,dg_silent_fraction,dg_silent_fraction__n,dg_usage_entropy,dg_usage_entropy__n,dg_behavior_event_fraction,dg_behavior_event_fraction__n,target_hit_lift,target_hit_lift__n,action_sensitivity,action_sensitivity__n,option_success_fraction,option_success_fraction__n,known_edge_fraction,known_edge_fraction__n,node_coverage_fraction,node_coverage_fraction__n,connected_fraction,connected_fraction__n,isolated_fraction,isolated_fraction__n,redundant_pair_count,redundant_pair_count__n,eligible_vertex_count,eligible_vertex_count__n,birth_protected_count,birth_protected_count__n,isolated_assignments_per_rollout,isolated_assignments_per_rollout__n,redundant_assignments_per_rollout,redundant_assignments_per_rollout__n,repeat_assignments_per_rollout,repeat_assignments_per_rollout__n,passive_graph_density,passive_graph_density__n,passive_updates_per_rollout,passive_updates_per_rollout__n,passive_stale_per_rollout,passive_stale_per_rollout__n,passive_over_gap_per_rollout,passive_over_gap_per_rollout__n,exploration_selection_fraction,exploration_selection_fraction__n,forced_exploration_fraction,forced_exploration_fraction__n,frontier_selection_rate,frontier_selection_rate__n,frontier_yield,frontier_yield__n,frontier_reached_fraction,frontier_reached_fraction__n,recruitment_total,recruitment_total__step,repeat_total,repeat_total__step,tiny_residual_total,tiny_residual_total__step
C15,4,5,8,GSR_C15_D4_H5K_S8,100040704,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D4_H5K_S8_/00_GSR_C15_D4_H5K_S8/.summary/0/events.out.tfevents.1788398463.n4605,57.71943630458076,414,87.00272957253571,414,3.526515169420104,414,0.027766393442622953,305,0.0,305,0.9779768162086362,305,0.3400726818647541,305,0.9053011450611177,305,0.001818125272650638,305,0.4024103189100985,305,0.9675136593521618,305,1.0,305,1.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.9306147505025395,305,1448.0459016393443,305,0.0,305,0.0,305,0.025760588892659204,305,0.342004176876584,305,0.009003586065573771,305,1.0,305,0.00033054492268405974,305,0.0,74973184,0.0,74973184,0.0,74973184
C15,4,5,99,GSR_C15_D4_H5K_S99,100007936,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D4_H5K_S99_/00_GSR_C15_D4_H5K_S99/.summary/0/events.out.tfevents.1788398463.n4621,59.49559982446172,417,98.25872888725152,417,4.083193020283176,417,0.028785280321465163,305,0.0,305,0.9787961279759642,305,0.3471535604508197,305,0.92396412052092,305,0.0017023951826678192,305,0.3884015816645544,305,0.9800136685371399,305,1.0,305,1.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.9632103806636373,305,1500.4852459016392,305,0.0,305,0.0,305,0.04996248842446042,305,0.5222669851584513,305,0.012210233094262295,305,0.3574967602947269,305,0.0005243318399689237,305,0.0,74973184,0.0,74973184,0.0,74973184
C15,4,5,123,GSR_C15_D4_H5K_S123,100007936,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D4_H5K_S123_/00_GSR_C15_D4_H5K_S123/.summary/0/events.out.tfevents.1788398463.n4621,49.048480781590996,426,69.29676061281016,426,3.5891110617230195,426,0.027597596215420083,305,0.0,305,0.978405689216051,305,0.3485031378073771,305,0.9056006136487742,305,0.0029541168965925998,305,0.42802486996181677,305,0.9506557306305307,305,1.0,305,1.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.8828005399860319,305,1475.1967213114754,305,0.0,305,0.0,305,0.03056766903180568,305,0.3747574161310665,305,0.01017546106557377,305,3.891866034452767e-15,305,0.000526554955810797,305,0.0,74973184,0.0,74973184,0.0,74973184
C15,4,10,8,GSR_C15_D4_H10K_S8,100040704,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D4_H10K_S8_/00_GSR_C15_D4_H10K_S8/.summary/0/events.out.tfevents.1788398463.n4621,77.16989763291906,417,129.3359475993424,417,4.302960384378045,417,0.026998451107838113,305,0.0,305,0.9761430861519985,305,0.29375800461065577,305,0.894354944346381,305,0.0027269252042522747,305,0.39667138061562524,305,0.9906694078054584,305,1.0,305,1.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.9696448122868773,305,1335.9934426229509,305,0.0,305,0.0,305,0.07786450887740147,305,0.7025378299541161,305,0.01882844518442623,305,0.0009370107683396813,305,0.0010357337683194973,305,0.0,74973184,0.0,74973184,0.0,74973184
C15,4,10,99,GSR_C15_D4_H10K_S99,85655552,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D4_H10K_S99_/00_GSR_C15_D4_H10K_S99/.summary/0/events.out.tfevents.1788398466.n3317,54.60034761579149,571,78.62872160128245,571,3.6460701809664324,571,0.02798822121542008,305,0.0,305,0.9768893449032893,305,0.34830782530737703,305,0.9231296951653527,305,0.001371378048903263,305,0.3987331422625995,305,0.9808879963687209,305,1.0,305,1.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.935396176869752,305,1474.1016393442624,305,0.0,305,0.0,305,0.04877001191718412,305,0.5446995786956099,305,0.01587314293032787,305,0.5118656441682404,305,0.001145084373286513,305,0.0,74973184,0.0,74973184,0.0,74973184
C15,4,10,123,GSR_C15_D4_H10K_S123,90898432,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D4_H10K_S123_/00_GSR_C15_D4_H10K_S123/.summary/0/events.out.tfevents.1788398465.n3318,56.44148469195752,531,93.25506581739293,531,4.038608411835637,531,0.029868704373719263,305,0.0,305,0.9799282159961638,305,0.37129066342213113,305,0.9146080017089844,305,0.003373660798352517,305,0.43708567296872375,305,0.9899317035909558,305,1.0,305,1.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.0,305,0.9442896104249798,305,1624.767213114754,305,0.0,305,0.0,305,0.0673996565680279,305,0.5968615356038829,305,0.019782594774590163,305,0.00016694920770055806,305,0.001534878102238061,305,0.0,74973184,0.0,74973184,0.0,74973184
C15,8,5,8,GSR_C15_D8_H5K_S8,90341376,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D8_H5K_S8_/00_GSR_C15_D8_H5K_S8/.summary/0/events.out.tfevents.1788398465.n3318,52.002108780161066,541,69.4302586116544,541,3.1387911578864136,541,0.026401407210553278,305,0.0,305,0.9771609474401005,305,0.3324378842213115,305,0.946115846321231,305,0.0038004125231785365,305,0.4216834935008502,305,0.9336338772148383,305,1.0,305,1.0,305,0.0,305,1.2131147540983607,305,1.1901639344262296,305,0.0,305,0.0,305,0.0,305,0.0,305,0.8664071098702852,305,1457.8983606557376,305,0.0,305,0.0,305,0.011209312963803283,305,0.16522378354776102,305,0.00340516137295082,305,1.0,305,0.0,305,0.0,74973184,0.0,74973184,0.0,74973184
C15,8,5,99,GSR_C15_D8_H5K_S99,91193344,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D8_H5K_S99_/00_GSR_C15_D8_H5K_S99/.summary/0/events.out.tfevents.1788398464.n3418,52.20618949490093,534,74.14395130171758,534,3.7894362934519736,534,0.028685222688268442,305,0.0,305,0.9785478777572757,305,0.3545834400614754,305,0.9169513342810459,305,0.0029149124618299063,305,0.43282842538395866,305,0.9545628307295627,305,1.0,305,1.0,305,0.0,305,0.5081967213114754,305,0.4360655737704918,305,0.0,305,0.0,305,0.0,305,0.0,305,0.8924590138138317,305,1534.8622950819672,305,0.0,305,0.0,305,0.03546724315335761,305,0.3938201599433774,305,0.009911308913934427,305,1.0,305,0.0004205677627784307,305,0.0,74973184,0.0,74973184,0.0,74973184
C15,8,5,123,GSR_C15_D8_H5K_S123,89522176,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D8_H5K_S123_/00_GSR_C15_D8_H5K_S123/.summary/0/events.out.tfevents.1788398464.n3418,77.95979707505968,540,132.10896291379575,540,4.266166664494408,540,0.028862124583760244,305,0.0,305,0.9784587963682706,305,0.30540951588114756,305,0.9315108090150551,305,0.0029499471012014345,305,0.393907668258323,305,0.9687841536568813,305,1.0,305,1.0,305,0.0,305,2.5278688524590165,305,2.0327868852459017,305,0.0,305,0.0,305,0.0,305,0.0,305,0.8906967157223186,305,1433.177049180328,305,0.0,305,0.0,305,0.06047806842099936,305,0.646817302996995,305,0.016180519979508198,305,1.0,305,0.0009636741925458439,305,0.0,74973184,0.0,74973184,0.0,74973184
C15,8,10,8,GSR_C15_D8_H10K_S8,91717632,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D8_H10K_S8_/00_GSR_C15_D8_H10K_S8/.summary/0/events.out.tfevents.1788398464.n3419,66.83137277290646,531,106.23175145093555,531,4.2739590332332975,531,0.029520503810194672,305,0.0,305,0.9790104942243607,305,0.3008660988729508,305,0.8208300760534943,305,0.0023193727919190634,305,0.4282282124777309,305,0.9866530181931668,305,1.0,305,1.0,305,0.0,305,1.3770491803278688,305,0.9344262295081968,305,0.0,305,0.0,305,0.0,305,0.0,305,0.9583196624380643,305,1359.8426229508198,305,0.0,305,0.0,305,0.09202524571084096,305,0.8001736589142534,305,0.022608222336065575,305,0.011093612266589933,305,0.0030717660657695084,305,0.0,74973184,0.0,74973184,0.0,74973184
C15,8,10,99,GSR_C15_D8_H10K_S99,91717632,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D8_H10K_S99_/00_GSR_C15_D8_H10K_S99/.summary/0/events.out.tfevents.1788398464.n3419,55.06092684044028,530,85.63066044933392,530,3.881411517341182,530,0.02926545690317623,305,0.0,305,0.9771490470307772,305,0.33986616290983607,305,0.8628153769696345,305,0.002602015635700988,305,0.4055267796164653,305,0.9902185885632624,305,1.0,305,1.0,305,0.0,305,0.3639344262295082,305,0.36065573770491804,305,0.0,305,0.0,305,0.0,305,0.0,305,0.9471721248548539,305,1455.5803278688525,305,0.0,305,0.0,305,0.0725990571936623,305,0.7051184066006395,305,0.01802798411885246,305,0.005112282926938115,305,0.0013234678839073807,305,0.0,74973184,0.0,74973184,0.0,74973184
C15,8,10,123,GSR_C15_D8_H10K_S123,100040704,65000000,75000000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C15_D8_H10K_S123_/00_GSR_C15_D8_H10K_S123/.summary/0/events.out.tfevents.1788398464.n4202,58.638427941304336,424,94.06466984298994,424,4.078459845961265,424,0.02917690589779713,305,0.0,305,0.980021562537209,305,0.33223936987704916,305,0.865206723916726,305,0.0022693659621672553,305,0.4158985080777622,305,0.9882650385137464,305,1.0,305,1.0,305,0.0,305,0.6852459016393443,305,0.6360655737704918,305,0.0,305,0.0,305,0.0,305,0.0,305,0.972008204264719,305,1463.806557377049,305,0.0,305,0.0,305,0.07436863227029804,305,0.6641037364475063,305,0.019111808401639344,305,0.0003241073489334667,305,0.0014691220291081022,305,0.0,74973184,0.0,74973184,0.0,74973184
