backbone,metric,effect,mean,sd,n,seed_8,seed_99,seed_123
C15,coverage_auc,interaction,-7.861860275168399,17.459223766916743,3,-4.621197335592903,7.749989554209577,-26.71437304412187
C15,unique_cells,D8_minus_D4,0.9720500799686581,27.349214249993793,3,-20.338333554644088,-8.556419368741238,31.8109031632913
C15,unique_cells,H10k_minus_H5k,9.484237476918679,26.095070646517076,3,39.56735543304392,-4.071649069176367,-7.042993933111518
C15,unique_cells,interaction,-12.139202343109568,46.90997504516932,3,-5.531725187525538,31.11671643358541,-62.00259827538858
C15,coverage_entropy,D8_minus_D4,0.04029438062702114,0.2897292788045275,3,-0.20836268133921876,-0.029207695228226305,0.3584535184485085
C15,coverage_entropy,H10k_minus_H5k,0.30470933440946063,0.5839255543485039,3,0.9558065451524123,-0.1725738077137675,0.1308952657897371
C15,coverage_entropy,interaction,0.08353885164971153,0.6299681106609631,3,0.3587226603889433,0.5290980632059514,-0.6372041686457601
C15,dg_density,D8_minus_D4,0.00048449573621072345,0.00017165994640246717,3,0.000578533235143442,0.0005885890272797137,0.0002863649462090147
C15,dg_density,H10k_minus_H5k,0.0007867031410092214,0.000777410910396094,3,0.0011755771324282772,-0.00010841244556864665,0.0012929447361680335
C15,dg_density,interaction,0.00110266847037227,0.0029313469621156,3,0.003887038934426233,0.00137729332095287,-0.0019563268442622933
C15,dg_silent_fraction,D8_minus_D4,0.0,0.0,3,0.0,0.0,0.0
C15,dg_silent_fraction,H10k_minus_H5k,0.0,0.0,3,0.0,0.0,0.0
C15,dg_silent_fraction,interaction,0.0,0.0,3,0.0,0.0,0.0
C15,dg_usage_entropy,D8_minus_D4,0.0003682408176484686,0.0005704359898623673,3,0.0010257696519132553,5.725954399737887e-06,7.322684663241263e-05
C15,dg_usage_entropy,H10k_minus_H5k,-3.408402041662114e-05,0.0015981405090858584,3,7.908363811259811e-06,-0.0016528068995866896,0.0015426464745255664
C15,dg_usage_entropy,interaction,0.0014104895252999479,0.0019821353357113514,3,0.0036832768408978644,0.0005079523461763991,4.023938882558031e-05
C15,dg_behavior_event_fraction,D8_minus_D4,-0.013947233606557382,0.023491446196801755,3,-0.0002633516905737876,-0.0005058913934426201,-0.04107245773565574
C15,dg_behavior_event_fraction,H10k_minus_H5k,-0.00697201588114756,0.0318763875253004,3,-0.03894323130122951,-0.006781506147541,0.024808689805327827
C15,dg_behavior_event_fraction,interaction,0.0009712260928961639,0.015536558271262655,3,0.014742891905737632,-0.015871542008196682,0.004042328381147542
C15,target_hit_lift,D8_minus_D4,-0.020588058982390505,0.011555879999963568,3,-0.016355083516386648,-0.033663552217796155,-0.011745541212988708
C15,target_hit_lift,H10k_minus_H5k,-0.04141650844792851,0.023129738205375172,3,-0.06811598549123671,-0.027485191333489367,-0.028648348519059452
C15,target_hit_lift,interaction,-0.08098419155579444,0.030911895913044083,3,-0.11433956955299995,-0.053301531955844084,-0.07531147315853925
C15,action_sensitivity,D8_minus_D4,0.00048490417876301197,0.0009257365039632663,3,0.0007873674190973436,0.001221577432979906,-0.0005542323157882135
C15,action_sensitivity,H10k_minus_H5k,-0.0002461984994709288,0.00010177155889605898,3,-0.00028611989982891823,-0.00032195697994673723,-0.00013051861863713093
C15,action_sensitivity,interaction,-0.001157281465339856,0.0012049970736598557,3,-0.0023898396628611097,1.8120307635637826e-05,-0.0011001250407940964
C15,option_success_fraction,D8_minus_D4,0.007791020155278698,0.030694869809687136,3,0.0254150032264287,0.02561024053663505,-0.027652183297227656
C15,option_success_fraction,H10k_minus_H5k,0.002481223056550889,0.012139604509132115,3,0.000402890341203721,-0.008485042584724128,0.015525821413173074
C15,option_success_fraction,interaction,-0.004139837427217426,0.029007908813919646,3,0.012283657271353943,-0.03763320636553841,0.012930036812532186
C15,known_edge_fraction,D8_minus_D4,-0.006259109902251629,0.013678697605471586,3,-0.01894808587480762,-0.008060122806517855,0.008230878974570588
