condition,theta,seed,mean_unit_temporal_density,median_active_unit_temporal_density,std_unit_temporal_density,mean_population_density,std_population_density,unit_coverage,zero_activity_time_fraction,mean_field_width,mean_total_activation,mean_lifetime_hoyer_sparsity,mean_active_unit_lifetime_hoyer_sparsity,mean_population_hoyer_sparsity,mean_lifetime_kurtosis,mean_active_unit_lifetime_kurtosis,best_corr_to_latent_probs,best_corr_to_latent_values,best_corr_to_latent_samples,best_weight_alignment_to_latent_vectors,mean_weight_row_entropy_to_latents,mean_weight_row_effective_latents,mean_weight_row_participation_latents,mean_weight_col_entropy_over_rows,mean_weight_col_effective_rows,mean_weight_col_participation_rows
encourage,0.5,3,0.3046875,0.2890625,0.03991979186712831,2.4375,1.9833289565778038,1.0,0.21484375,2.0032102728731944,1.6546522222062083,0.546728250443498,0.546728250443498,0.7476505160490681,4.5438003937858875,4.5438003937858875,0.482401267281585,0.5975044272498868,0.661440382728175,0.8306610952143467,0.8638816064257189,6.091325464353364,5.136266829679208,0.9063882837045667,6.6360977478671375,6.033686027311461
punish,0.5,3,0.283447265625,0.283203125,0.001524657714452734,2.267578125,3.570807691828487,1.0,0.705078125,1.4386617100371748,1.6537950288353396,0.6395459565826811,0.6395459565826811,0.7234291375027675,12.996834717694721,12.996834717694721,0.10662820108864823,0.2835141705403361,0.40183591818007,0.4528083956936106,0.9876862220583855,7.797754800991459,7.602840328576099,0.9999960077804897,7.999933587713266,7.999867292790759
no_learning,0.5,4,0.309814453125,0.2978515625,0.027860927639077493,2.478515625,1.5115206487609951,1.0,0.08203125,1.7748251748251749,1.6709464978218465,0.582156448580084,0.582156448580084,0.7985818101928781,8.635979697775198,8.635979697775198,0.35345306338472987,0.4233821900935081,0.43069657620560087,0.40439868091897563,0.8448615257825864,5.8129636559585816,4.944856789250117,0.8434057643699673,5.855399802505596,5.007164166403355
encourage,0.5,4,0.328125,0.3388671875,0.04100399760784573,2.625,2.1120931560894753,1.0,0.1875,1.9764705882352942,1.604786113112061,0.5325301093085526,0.5325301093085526,0.7398494064481388,4.55129373432532,4.55129373432532,0.4485020869317893,0.5478852834197809,0.5815053173632143,0.7870429732663302,0.825145771931019,5.62565990985218,4.677422124611409,0.8592686159715288,6.204750721238462,5.548910739981821
punish,0.5,4,0.283935546875,0.2841796875,0.002572181092005063,2.271484375,3.5628463844419196,1.0,0.69921875,1.4411400247831474,1.6473438175233683,0.6414130359360155,0.6414130359360155,0.7243197391721827,13.14613821180323,13.14613821180323,0.11160207640972344,0.2772132763186226,0.397405672524667,0.4492952985408928,0.9881856697526931,7.80585748741656,7.617994736653748,0.9999862102711505,7.999770606963779,7.999540682739275
no_learning,0.5,5,0.311279296875,0.306640625,0.029796160556847646,2.490234375,1.2701125472053094,1.0,0.046875,1.7832167832167831,1.6163458939125548,0.571009259075017,0.571009259075017,0.7950626049701432,7.286200632858559,7.286200632858559,0.30968578506137123,0.4199132214303075,0.3842769673519,0.33702419814913953,0.9067690301244431,6.621750895732194,5.928158682034958,0.906244956668911,6.586121725348665,5.894360008153493
encourage,0.5,5,0.328369140625,0.345703125,0.03869994714817115,2.626953125,2.4477939872572474,1.0,0.255859375,1.8943661971830985,1.6666879537279269,0.5278110034676795,0.5278110034676795,0.7248261886569549,4.0714485132185265,4.0714485132185265,0.3656568621279707,0.5997529890684561,0.6255746456858295,0.8715000046479935,0.7837282202309358,5.218729810076634,4.254830596799023,0.8373227133783258,6.040680782562519,5.5349104941471365
punish,0.5,5,0.283203125,0.2841796875,0.0025837415147115144,2.265625,3.5772378812954275,1.0,0.70703125,1.4392059553349876,1.6508217403962284,0.6400099109719604,0.6400099109719604,0.7232570634391617,13.051454731998232,13.051454731998232,0.1096974997558128,0.2759626608767012,0.39585238443743587,0.4507817250454056,0.9879031157041567,7.801272043098959,7.609451182253172,0.9999958848009813,7.99993154190339,7.999862988053927
no_learning,0.5,6,0.323486328125,0.326171875,0.029050682700665673,2.587890625,1.104009845081605,1.0,0.009765625,1.8027210884353742,1.622498691365842,0.5722985592299663,0.5722985592299663,0.7881341464573949,7.961147588731302,7.961147588731302,0.30326604339527485,0.3619991656705651,0.37772072269823637,0.38184692364918604,0.8783903692299428,6.2418959106246765,5.5415484256008645,0.8573909114454414,6.05348552812515,5.29775454887479
encourage,0.5,6,0.347412109375,0.3505859375,0.033637404355438015,2.779296875,2.7712462459361555,1.0,0.25,1.8104325699745547,1.6172176795989641,0.5150107861701663,0.5150107861701663,0.7403920377012068,3.9759910850270854,3.9759910850270854,0.31596734171730323,0.5653840873155125,0.5787196742258754,0.8444690069679416,0.7878634491059838,5.226715726274531,4.308853653338707,0.8437036555190518,6.040128149203833,5.4665060732046165
punish,0.5,6,0.28515625,0.28515625,0.003521046167445302,2.28125,3.572218104693497,1.0,0.705078125,1.4278728606356967,1.6478078698003182,0.6407315950476171,0.6407315950476171,0.7216988090118281,13.107709048718798,13.107709048718798,0.10527163636244123,0.2788680497108053,0.40106056692382364,0.44855927492337566,0.988134513151077,7.805026793686002,7.6159480632023095,0.9999899281749394,7.999832453902108,7.999664432155284
no_learning,0.5,7,0.314208984375,0.3173828125,0.020726086820628736,2.513671875,1.5103188669396885,1.0,0.078125,1.6521181001283698,1.628623797287009,0.5860022242850501,0.5860022242850501,0.7971283235195288,8.570624597857101,8.570624597857101,0.25030663672596887,0.3606649512916904,0.3308300999848052,0.3178692495657781,0.8896407177572077,6.382916870382429,5.690206213043506,0.8825495367122824,6.29728458421754,5.557009477708462
encourage,0.5,7,0.339111328125,0.3466796875,0.02813343345509773,2.712890625,3.0595632991959993,1.0,0.33984375,1.8495339547270306,1.6695232947787617,0.5173209736619897,0.5173209736619897,0.7264706547977697,3.8016358009613276,3.8016358009613276,0.3083536166716898,0.5909454011303968,0.6043767422089288,0.8922401695925193,0.7465000205262418,4.793833238099452,3.832960305705287,0.8102065280080096,5.922465668939086,5.391032477587313
punish,0.5,7,0.28564453125,0.28515625,0.0021283686247757197,2.28515625,3.5811919681980102,1.0,0.705078125,1.446229913473424,1.653863913237858,0.6394252917198695,0.6394252917198695,0.7211477603743839,12.829380419789626,12.829380419789626,0.11240235122653222,0.28067844716706364,0.40101239580882686,0.45204741915146884,0.9875432167923195,7.79543709193532,7.59873371005852,0.999991317099884,7.999855559732563,7.999710922212014
no_learning,0.5,8,0.328369140625,0.328125,0.023507332084110405,2.626953125,1.4589085488997364,1.0,0.076171875,1.8863955119214586,1.5954075184345116,0.5706299235028411,0.5706299235028411,0.7780727678457933,9.232478600146429,9.232478600146429,0.3141918824888838,0.38866066998485055,0.36521807256993255,0.3480005887769739,0.9120116689385224,6.67984566368742,6.006425869261207,0.9071130988744122,6.618933029940269,5.904716965503699
encourage,0.5,8,0.326904296875,0.345703125,0.033130341585000576,2.615234375,2.911856545027306,1.0,0.455078125,1.8545706371191135,1.6954324052394167,0.5257269659428172,0.5257269659428172,0.6887022142264133,3.877780824931107,3.877780824931107,0.3415162679288294,0.6182975929219899,0.6386394748643573,0.9084235389892279,0.7579605309171572,4.950364481303961,4.030893654249256,0.8346125152249481,6.078072645460228,5.617422436298275
punish,0.5,8,0.2841796875,0.2841796875,0.0021836601342771385,2.2734375,3.578287046003122,1.0,0.705078125,1.4459627329192546,1.6479273172798923,0.6408340758991472,0.6408340758991472,0.722071173196955,13.153579878287324,13.153579878287324,0.10896617601681802,0.27897582285913947,0.40118800829868273,0.4490196886114074,0.9882077361345222,7.8062153858427195,7.6190080716127655,0.9999933976175499,7.999890167130234,7.999780221656941
no_learning,0.5,9,0.3125,0.3095703125,0.024820830131130536,2.5,1.1215224028078976,1.0,0.021484375,1.671018276762402,1.6047971253534998,0.5826974598822153,0.5826974598822153,0.790293298714443,9.963655983801676,9.963655983801676,0.2682533271139333,0.3279564765637436,0.30902607010697847,0.31351275756224795,0.9068148764578392,6.630902502166283,6.027958239417848,0.9039592651253241,6.586899512364344,5.893739604794233
encourage,0.5,9,0.3134765625,0.31640625,0.03470577274202512,2.5078125,2.1839116774365555,1.0,0.279296875,2.0878048780487806,1.6686437260285376,0.5412718006882015,0.5412718006882015,0.725347703963537,4.283287336477653,4.283287336477653,0.4775828445075581,0.6034900194395941,0.67165733361618,0.8369153711548691,0.8379977202971692,5.839527327275015,4.927204993538384,0.8919842847286437,6.521170800149919,6.014746363904351
punish,0.5,9,0.28515625,0.28515625,0.001953125,2.28125,3.578227345697867,1.0,0.70703125,1.4331288343558282,1.6551251678201533,0.6388574550398762,0.6388574550398762,0.7221485128290948,12.805015744483839,12.805015744483839,0.1087315117058531,0.2818398913240173,0.40216268559531165,0.45203469634005633,0.9877394428984646,7.798617549690087,7.6040028015397345,0.9999931137766412,7.999885445317252,7.99977075346546
no_learning,1.0,0,0.156982421875,0.1591796875,0.015126871166659834,1.255859375,1.1452026481040853,1.0,0.31640625,1.365180467091295,0.5794114617697685,0.7242440320384409,0.7242440320384409,0.9239702590114509,19.909147977847667,19.909147977847667,0.2657558572078854,0.3766493196968055,0.35201687911792223,0.3729848877551139,0.8823493521147747,6.321604563690584,5.635439110421628,0.8937513092780072,6.429191809777689,5.801243473206157
encourage,1.0,0,0.153564453125,0.1513671875,0.028637393517298316,1.228515625,1.1475718862584858,1.0,0.341796875,1.6045918367346939,0.6568118351503138,0.7040368704814629,0.7040368704814629,0.9124874139810317,12.31187611575388,12.31187611575388,0.45919285502923457,0.6075421783780787,0.6211162700442211,0.7897941984217327,0.8314416979530188,5.683282854851618,4.695967137385242,0.8520808748734405,5.93956703393483,5.130464832559909
punish,1.0,0,0.144775390625,0.146484375,0.008078804740124169,1.158203125,2.298175884531085,1.0,0.7109375,1.2052845528455285,0.798152818083698,0.7464279070570723,0.7464279070570723,0.8862949838379848,24.951734364311886,24.951734364311886,0.137091204687459,0.23242323975191587,0.3204464896099286,0.40233489003642153,0.982287945194221,7.711247239106774,7.462964832385689,0.9957897409642731,7.930356122677897,7.864835545413572
no_learning,1.0,1,0.166748046875,0.171875,0.012233857242546435,1.333984375,1.2638982602471844,1.0,0.29296875,1.366,0.6893583130821124,0.7053354722575773,0.7053354722575773,0.9159985214045164,17.05383766159776,17.05383766159776,0.27046344412712553,0.41829603213921485,0.3473226766754173,0.40551138049139535,0.8530956747328733,5.941631070276976,5.131089567758505,0.8646370092030193,6.069700973767816,5.32261471721888
encourage,1.0,1,0.177001953125,0.1875,0.022901119391389193,1.416015625,1.5324540367514647,1.0,0.37890625,1.7554479418886197,0.8596528638635101,0.6621404592419206,0.6621404592419206,0.8639063264078674,8.503265566601476,8.503265566601476,0.5229545531295539,0.7189073138632172,0.7061416337507769,0.901182762635504,0.8709102777019458,6.143221029200717,4.9008406183752315,0.9115196770114757,6.721511512568466,5.981002550162209
punish,1.0,1,0.15283203125,0.1513671875,0.011419937073756348,1.22265625,2.534379696165501,1.0,0.75,1.2131782945736433,0.8074538743174231,0.7345188192804264,0.7345188192804264,0.8720930890732544,22.03181224662383,22.03181224662383,0.12482887188645655,0.25615572367480494,0.3588932941848738,0.44686304226834683,0.9839939300566432,7.738307939020407,7.484122258213981,0.9973899397892074,7.956839206728535,7.915635590702208
no_learning,1.0,2,0.161865234375,0.1630859375,0.015546602026301728,1.294921875,1.0236145332333282,1.0,0.236328125,1.3475609756097562,0.60293835633258,0.726222155759198,0.726222155759198,0.9288499745804982,23.267035893902044,23.267035893902044,0.2521343177306996,0.3406054713621197,0.31130452031050637,0.37211819354945963,0.8585806406847887,6.010912979151064,5.267931476811093,0.8597224623466028,6.034373262320681,5.293827342767251
encourage,1.0,2,0.17919921875,0.1806640625,0.010819589749101728,1.43359375,1.4291484212498495,1.0,0.345703125,1.5717344753747324,0.5980403286317577,0.6692936451404989,0.6692936451404989,0.8769921038181161,9.88464565598981,9.88464565598981,0.36216069303436543,0.603751757664484,0.5280094300994892,0.814294690975479,0.8435491487026422,5.81696264183627,4.800112268885243,0.888891033891701,6.416064011930661,5.659569734195915
punish,1.0,2,0.15234375,0.1513671875,0.010334966058846057,1.21875,2.532407142917584,1.0,0.740234375,1.1773584905660377,0.8292368804437342,0.7368741598999102,0.7368741598999102,0.8762676829822336,21.544692587030703,21.544692587030703,0.11222393894619494,0.25367850940852793,0.3554155527436898,0.4447065182843253,0.9808093091211283,7.687853949220491,7.3977971422411795,0.9965403991127675,7.942723043753418,7.891107689129756
no_learning,1.0,3,0.169189453125,0.171875,0.011716206592482252,1.353515625,1.2877227294261988,1.0,0.318359375,1.5131004366812226,0.7295739103499537,0.7032632133538124,0.7032632133538124,0.9111446314081324,17.08817804453779,17.08817804453779,0.37625827995393435,0.47188677386794275,0.4162957310432391,0.3770052404528596,0.8611075957198211,6.016888931979762,5.305404026005434,0.8534376865978206,6.003409186841954,5.2533942181313495
encourage,1.0,3,0.174072265625,0.189453125,0.022953114280412534,1.392578125,1.6441728287413961,1.0,0.369140625,1.851948051948052,0.8232820865364066,0.6689706928751544,0.6689706928751544,0.8785440618697317,9.234385694032582,9.234385694032582,0.5671870583712493,0.6907824055841132,0.7239813337234559,0.8471545935812146,0.8723602803842418,6.176342214302247,5.158901212640334,0.9004645236819864,6.538475894335665,5.816725129492189
punish,1.0,3,0.150390625,0.150390625,0.007501118894402937,1.203125,2.5658800116870237,1.0,0.76953125,1.2149901380670611,0.8255658294259031,0.7384432159363836,0.7384432159363836,0.8734069104973416,22.396586596439263,22.396586596439263,0.1177679476155942,0.2551898793212768,0.3664531493669013,0.45157921140557944,0.9842289136262878,7.741975919235479,7.491476834957215,0.9985010809894672,7.975127241344423,7.951197370233357
no_learning,1.0,4,0.168701171875,0.1630859375,0.014482705029261612,1.349609375,1.223484331698657,1.0,0.287109375,1.4365904365904365,0.7304597545831425,0.7073605188158897,0.7073605188158897,0.9142009082221385,19.449431784309752,19.449431784309752,0.33094650299960426,0.410938489644193,0.410002678649659,0.40439868091897563,0.8448615257825864,5.8129636559585816,4.944856789250117,0.8434057643699673,5.855399802505596,5.007164166403355
encourage,1.0,4,0.189208984375,0.19140625,0.009883926992186114,1.513671875,1.221474756118187,1.0,0.26171875,1.7981438515081207,0.8143823680636757,0.6577045605902082,0.6577045605902082,0.8706452400414119,8.412819100444986,8.412819100444986,0.49114682389285425,0.6725232833137504,0.650832795942885,0.8462542702157101,0.807240165917982,5.409218398824439,4.338591954409809,0.8311841912291584,5.801165604159191,5.0076915083631555
punish,1.0,4,0.15283203125,0.1484375,0.012029965815190351,1.22265625,2.501022129917274,1.0,0.73046875,1.2084942084942085,0.8257189462960359,0.7377730528182374,0.7377730528182374,0.8752141802433868,23.029232621371932,23.029232621371932,0.11038078173473073,0.25363348662194596,0.35931643539836217,0.4397366222948791,0.9810272672070706,7.690916860814745,7.4028457482724335,0.9963795555219352,7.94029484868404,7.883022064155034
no_learning,1.0,5,0.170654296875,0.169921875,0.011957907125252399,1.365234375,0.9849464332228222,1.0,0.19921875,1.375984251968504,0.6650198316171252,0.7007311541623911,0.7007311541623911,0.9190182925101342,16.842469695692355,16.842469695692355,0.27088931453020304,0.4183955435483565,0.33144179081271674,0.33702419814913953,0.9067690301244431,6.621750895732194,5.928158682034958,0.906244956668911,6.586121725348665,5.894360008153493
encourage,1.0,5,0.19189453125,0.1923828125,0.01397371877075604,1.53515625,1.383049723649131,1.0,0.26953125,1.587878787878788,0.7440284452714654,0.6480226974130379,0.6480226974130379,0.8623547160452838,7.89045561749675,7.89045561749675,0.4043873768250248,0.6697169430816283,0.5882838595936988,0.8928713034441088,0.8146963866822252,5.486459547805129,4.287951783487294,0.8478753260633519,6.02051228440695,5.249631903654299
punish,1.0,5,0.148681640625,0.1494140625,0.005730807907375734,1.189453125,2.5072640743303714,1.0,0.744140625,1.2083333333333333,0.807112694397718,0.7405570237074,0.7405570237074,0.8764389521766491,23.86430624155844,23.86430624155844,0.11903085560765098,0.2470695069833101,0.34743560303468957,0.4388157760170766,0.9830491936914414,7.723674466853863,7.469513725683546,0.9950154657497542,7.9178285572366915,7.846287371492957
no_learning,1.0,6,0.1689453125,0.1728515625,0.0180861906029806,1.3515625,0.9789969655692249,1.0,0.205078125,1.456842105263158,0.6692793509252415,0.7033103702619773,0.7033103702619773,0.9199262325873805,17.78428973960929,17.78428973960929,0.2773463877853958,0.40898461212211984,0.36996240471128705,0.38184692364918604,0.8783903692299428,6.2418959106246765,5.5415484256008645,0.8573909114454414,6.05348552812515,5.29775454887479
encourage,1.0,6,0.169921875,0.17578125,0.025012204052472065,1.359375,1.0249571256277015,1.0,0.193359375,1.6186046511627907,0.6245198520212267,0.6842100495079653,0.6842100495079653,0.9175709800912066,11.07774189113117,11.07774189113117,0.4148532541300102,0.6107548737366411,0.5791657812162208,0.8126098571326097,0.8640893678395942,6.077074312296515,5.03631117106827,0.8825570415748165,6.314794213964789,5.4003676697484515
punish,1.0,6,0.148193359375,0.1494140625,0.007271129204997769,1.185546875,2.4864370557441697,1.0,0.75,1.214,0.8180776847889832,0.742315095231807,0.742315095231807,0.8781375355335919,23.40903040004087,23.40903040004087,0.12733839016996096,0.2473740964336989,0.3478476551553846,0.4336598611005524,0.9838346286707342,7.7356076595160035,7.484952894737793,0.9978461280675583,7.964282246117874,7.931169133024019
no_learning,1.0,7,0.165283203125,0.1650390625,0.014711371967951982,1.322265625,1.1454957406919326,1.0,0.2734375,1.3405940594059407,0.7005025560831335,0.7123350392655474,0.7123350392655474,0.9211894932630784,17.533027483236168,17.533027483236168,0.2656095843417756,0.37620894597111004,0.32875315252561654,0.3178692495657781,0.8896407177572077,6.382916870382429,5.690206213043506,0.8825495367122824,6.29728458421754,5.557009477708462
encourage,1.0,7,0.181884765625,0.1845703125,0.02021360531759,1.455078125,1.3484415171398738,1.0,0.32421875,1.724537037037037,0.696867600433062,0.6652965765357151,0.6652965765357151,0.874946985694993,9.19437883849588,9.19437883849588,0.457191207006037,0.6693496539043833,0.6542435275993868,0.8397749550488252,0.8186608150351491,5.535603428595211,4.499531699759307,0.8611682451478867,6.109461116630122,5.359440519102595
punish,1.0,7,0.15185546875,0.1513671875,0.0038756122720672716,1.21484375,2.6019701022659616,1.0,0.775390625,1.1870229007633588,0.8408268807185398,0.7307012325993996,0.7307012325993996,0.8690230851754704,19.44334818457848,19.44334818457848,0.12654143407319682,0.2509553568492291,0.35311928137463117,0.4390303658894323,0.9806036013168978,7.684067959251858,7.395798397878332,0.9979189860032207,7.965630868601972,7.93406424008082
no_learning,1.0,8,0.169677734375,0.16796875,0.014267090169616192,1.357421875,1.1053773013190946,1.0,0.26171875,1.3817097415506958,0.6242911924482082,0.7158494292387079,0.7158494292387079,0.9172476779941057,23.444496800693567,23.444496800693567,0.28605724858906123,0.39317456494194936,0.3369276710487716,0.3480005887769739,0.9120116689385224,6.67984566368742,6.006425869261207,0.9071130988744122,6.618933029940269,5.904716965503699
encourage,1.0,8,0.187744140625,0.1943359375,0.0200001692764748,1.501953125,1.7611242674220164,1.0,0.435546875,1.5167652859960552,0.6955568118865398,0.6526000402922085,0.6526000402922085,0.8532238812267539,8.33396418905173,8.33396418905173,0.3726384737498063,0.6508940453410507,0.5732188730388477,0.8955505680382588,0.8288618956757343,5.658001981273947,4.424523476596573,0.897520721560481,6.5478200027700595,5.793889845814312
punish,1.0,8,0.146728515625,0.1455078125,0.009540245938759727,1.173828125,2.5208231607867666,1.0,0.763671875,1.2215447154471544,0.8211733954476252,0.740401534558167,0.740401534558167,0.8764215894944299,22.622936908659433,22.622936908659433,0.09897177310334164,0.24827292116292496,0.3484983979913903,0.43398427738304984,0.9857970418183313,7.767230598411354,7.547870867589853,0.9979444523676891,7.965890390741013,7.933858899827998
no_learning,1.0,9,0.1650390625,0.1669921875,0.022714264354712906,1.3203125,0.9717380832013068,1.0,0.203125,1.310077519379845,0.6545087382187478,0.7266356042690081,0.7266356042690081,0.9267911354471133,24.48668444508119,24.48668444508119,0.22079679947821612,0.27340828531964745,0.25164293666336046,0.31351275756224795,0.9068148764578392,6.630902502166283,6.027958239417848,0.9039592651253241,6.586899512364344,5.893739604794233
encourage,1.0,9,0.188720703125,0.1875,0.014115889185032973,1.509765625,1.4536801170024853,1.0,0.326171875,1.7177777777777778,0.7519362682033631,0.6527964185738573,0.6527964185738573,0.8611037654573952,7.935063879176386,7.935063879176386,0.4919891585152545,0.6977809213631884,0.6869643815896118,0.8637845126438665,0.8644609443372612,6.076292074379304,4.991262273018469,0.8947195563522484,6.501646207522406,5.776052880415891
punish,1.0,9,0.15234375,0.1533203125,0.008170508071621832,1.21875,2.5691605511333853,1.0,0.76171875,1.2023121387283238,0.8356091448849445,0.7320609046946088,0.7320609046946088,0.87402972224772,20.801356852109926,20.801356852109926,0.11604189253216443,0.2597420376891972,0.3666177505287098,0.4390207515048554,0.9829572323891663,7.721574419898115,7.456767311498888,0.9984160872835044,7.973704393368191,7.948297117587755
no_learning,1.5,0,0.0556640625,0.0537109375,0.012236293052872722,0.4453125,0.699426034219309,1.0,0.65625,1.193717277486911,0.16950230074543152,0.85479929952194,0.85479929952194,0.9868295930660749,60.224071400204814,60.224071400204814,0.26576795552485377,0.38897077096301735,0.32175661438316977,0.3729848877551139,0.8823493521147747,6.321604563690584,5.635439110421628,0.8937513092780072,6.429191809777689,5.801243473206157
encourage,1.5,0,0.0615234375,0.056640625,0.014906579611790769,0.4921875,0.8003524004110627,1.0,0.65234375,1.3548387096774193,0.2934374413520916,0.8280703572053052,0.8280703572053052,0.9776390221848807,38.61974435202713,38.61974435202713,0.38121351322303604,0.5611516836960968,0.49744838342703235,0.663881008180011,0.8461207123849914,5.880432480500892,4.80629890485822,0.8826836955440667,6.305325979290325,5.523214130988134
punish,1.5,0,0.06103515625,0.068359375,0.01352283439856077,0.48828125,0.8860129349498446,1.0,0.677734375,1.091703056768559,0.2103735369236084,0.8495440762049815,0.8495440762049815,0.9768654544845253,54.08081131365772,54.08081131365772,0.1695437985153735,0.2565585123411208,0.20552273598538814,0.31435087764372477,0.8707233395176115,6.127031560337508,5.305468195141794,0.8608666615469841,6.053338796341107,5.250695692515201
no_learning,1.5,1,0.074462890625,0.0771484375,0.009979947966782077,0.595703125,0.8283437763786449,1.0,0.58203125,1.1685823754789273,0.2209523438676925,0.8270588604346566,0.8270588604346566,0.9747264924652772,51.05926849177702,51.05926849177702,0.22372129708547056,0.36723663183342037,0.2828859995474688,0.40551138049139535,0.8530956747328733,5.941631070276976,5.131089567758505,0.8646370092030193,6.069700973767816,5.32261471721888
encourage,1.5,1,0.093505859375,0.09765625,0.025134630094241793,0.748046875,1.0739257412888166,1.0,0.55078125,1.4132841328413284,0.3098664604542202,0.781374944620753,0.781374944620753,0.9555882544961433,29.52606417455094,29.52606417455094,0.38011800175799326,0.6104106755371361,0.4836574158486572,0.738406758802765,0.837924956195989,5.749396457032815,4.633199075419964,0.8597107165707801,6.04662117090581,5.055016166090506
