condition,family,schedule,feedback,half_life,seed,target_frames,checkpoint_frames,checkpoint,run_dir,label_suffix,label,frames,visited_cells,visited_cell_fraction,mean_spatial_information_bits,median_spatial_information_bits,max_spatial_information_bits,units_si_over_0_5_bits,mean_active_fraction,silent_units,map_cosine_mean,map_cosine_min,map_cosine_max,unique_peak_bins,mean_pre_threshold_logit,mean_pre_threshold_logit_std,mean_pre_threshold_above_fraction,active_units,active_unit_mean_si_bits,active_map_cosine_mean,active_unique_peak_bins,active_peak_bin_entropy,active_pairwise_peak_distance_bins,prethreshold_map_cosine_mean,prethreshold_unique_peak_bins,prethreshold_peak_bin_entropy,prethreshold_pairwise_peak_distance_bins
gsr_c05_d8_h5k,direct_hrl,sim,encourage,5000,99,75000000,73662464,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C05_D8_H5K_S99_/00_GSR_C05_D8_H5K_S99/checkpoint_p0/milestones/checkpoint_000004496_73662464.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C05_D8_H5K_S99_/00_GSR_C05_D8_H5K_S99,gsr_c05_d8_h5k__s99__f73662464,GSR_C05_D8_H5K_S99__00_GSR_C05_D8_H5K_S99__gsr_c05_d8_h5k__s99__f73662464,10001,313,0.8670360110803325,0.14392178831368008,0.13897317781117946,0.2238073837704287,0,0.02332891710828917,0,0.08654238624648973,0.0,0.8934310579128841,16,0.005140111781656742,0.9460703730583191,0.02332891710828917,16,0.14392178831368008,0.08654238624648973,16,1.0,10.563820585287774,-0.017324429528135985,15,0.9687500000000001,9.512052744850967
gsr_c05_d8_h5k,direct_hrl,sim,encourage,5000,123,75000000,73924608,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C05_D8_H5K_S123_/00_GSR_C05_D8_H5K_S123/checkpoint_p0/milestones/checkpoint_000004512_73924608.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C05_D8_H5K_S123_/00_GSR_C05_D8_H5K_S123,gsr_c05_d8_h5k__s123__f73924608,GSR_C05_D8_H5K_S123__00_GSR_C05_D8_H5K_S123__gsr_c05_d8_h5k__s123__f73924608,10001,227,0.628808864265928,0.10462858738780667,0.09992502999127534,0.29676021142534836,0,0.024872512748725126,0,0.17996418444545892,0.0,0.7424076263303925,11,-0.056660838425159454,1.0160353183746338,0.024872512748725126,16,0.10462858738780667,0.17996418444545892,11,0.8319548827786959,10.318059055501353,0.05650913686898835,12,0.8632048827786958,10.042647923758
gsr_c13_d4_h10k,direct_hrl,sim,encourage,10000,8,75000000,73990144,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H10K_S8_/00_GSR_C13_D4_H10K_S8/checkpoint_p0/milestones/checkpoint_000004516_73990144.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H10K_S8_/00_GSR_C13_D4_H10K_S8,gsr_c13_d4_h10k__s8__f73990144,GSR_C13_D4_H10K_S8__00_GSR_C13_D4_H10K_S8__gsr_c13_d4_h10k__s8__f73990144,10001,199,0.5512465373961218,0.2324657519971233,0.2627662655463504,0.42624948362253984,0,0.025784921507849216,0,0.0490858579117076,0.0,0.4267804259180804,16,0.011743515729904175,0.9763457775115967,0.025784921507849216,16,0.2324657519971233,0.0490858579117076,16,1.0,8.473137489494857,-0.036188578047597834,16,1.0,9.149377075779352
gsr_c13_d4_h10k,direct_hrl,sim,encourage,10000,99,75000000,73859072,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H10K_S99_/00_GSR_C13_D4_H10K_S99/checkpoint_p0/milestones/checkpoint_000004508_73859072.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H10K_S99_/00_GSR_C13_D4_H10K_S99,gsr_c13_d4_h10k__s99__f73859072,GSR_C13_D4_H10K_S99__00_GSR_C13_D4_H10K_S99__gsr_c13_d4_h10k__s99__f73859072,10001,179,0.49584487534626037,0.17726540199754584,0.24394929817700556,0.31199133028461257,0,0.02574117588241176,0,0.05145045969025313,0.0,0.5104160319647049,16,-0.012995736673474312,0.8624563217163086,0.02574117588241176,16,0.17726540199754584,0.05145045969025312,16,1.0,7.459665818995741,-0.04098600230314833,16,1.0,6.793443574666633
gsr_c13_d4_h10k,direct_hrl,sim,encourage,10000,123,75000000,73564160,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H10K_S123_/00_GSR_C13_D4_H10K_S123/checkpoint_p0/milestones/checkpoint_000004490_73564160.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H10K_S123_/00_GSR_C13_D4_H10K_S123,gsr_c13_d4_h10k__s123__f73564160,GSR_C13_D4_H10K_S123__00_GSR_C13_D4_H10K_S123__gsr_c13_d4_h10k__s123__f73564160,10001,182,0.5041551246537396,0.19013450797195994,0.19395790866946352,0.2524010541210134,0,0.03104064593540646,0,0.05394583492261927,0.0,0.6077457726627328,16,0.008506571874022484,1.0036060810089111,0.03104064593540646,16,0.19013450797195994,0.053945834922619285,16,1.0,10.079203056123276,-0.04253227842418609,16,1.0,10.355526221361917
gsr_c13_d4_h5k,direct_hrl,sim,encourage,5000,8,75000000,76972032,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H5K_S8_/00_GSR_C13_D4_H5K_S8/checkpoint_p0/milestones/checkpoint_000004698_76972032.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H5K_S8_/00_GSR_C13_D4_H5K_S8,gsr_c13_d4_h5k__s8__f76972032,GSR_C13_D4_H5K_S8__00_GSR_C13_D4_H5K_S8__gsr_c13_d4_h5k__s8__f76972032,10001,240,0.6648199445983379,0.147405420589454,0.14084540684149133,0.23367489023201632,0,0.025334966503349668,0,0.08454081513493428,1.6782894668794588e-05,0.6899200775504587,16,-0.010446492582559586,1.0061569213867188,0.025334966503349668,16,0.147405420589454,0.08454081513493428,16,1.0,11.012150518442002,-0.02249762327355247,16,1.0,9.260756364304537
gsr_c13_d4_h5k,direct_hrl,sim,encourage,5000,99,75000000,74579968,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H5K_S99_/00_GSR_C13_D4_H5K_S99/checkpoint_p0/milestones/checkpoint_000004552_74579968.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H5K_S99_/00_GSR_C13_D4_H5K_S99,gsr_c13_d4_h5k__s99__f74579968,GSR_C13_D4_H5K_S99__00_GSR_C13_D4_H5K_S99__gsr_c13_d4_h5k__s99__f74579968,10001,280,0.775623268698061,0.13157801077433556,0.12657644998592862,0.21931756258571958,0,0.024935006499350064,0,0.10142334153078268,0.008144865422819088,0.4122220859864631,16,0.0011280998587608337,0.9953375458717346,0.024935006499350064,16,0.13157801077433556,0.10142334153078268,16,1.0,9.349248569239613,-0.019072302449521718,16,1.0,8.320080831396455
gsr_c13_d4_h5k,direct_hrl,sim,encourage,5000,123,75000000,75988992,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H5K_S123_/00_GSR_C13_D4_H5K_S123/checkpoint_p0/milestones/checkpoint_000004638_75988992.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D4_H5K_S123_/00_GSR_C13_D4_H5K_S123,gsr_c13_d4_h5k__s123__f75988992,GSR_C13_D4_H5K_S123__00_GSR_C13_D4_H5K_S123__gsr_c13_d4_h5k__s123__f75988992,10001,206,0.5706371191135734,0.17759765918586676,0.1832950265500817,0.25076299781328737,0,0.025822417758224178,0,0.07350576760506694,0.0,0.561724020598191,16,-0.016930285841226578,0.9657713174819946,0.025822417758224178,16,0.17759765918586676,0.07350576760506694,16,1.0,10.311289079080298,-0.03905782954375867,16,1.0,9.589346054497902
gsr_c13_d8_h10k,direct_hrl,sim,encourage,10000,8,75000000,74842112,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D8_H10K_S8_/00_GSR_C13_D8_H10K_S8/checkpoint_p0/milestones/checkpoint_000004568_74842112.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D8_H10K_S8_/00_GSR_C13_D8_H10K_S8,gsr_c13_d8_h10k__s8__f74842112,GSR_C13_D8_H10K_S8__00_GSR_C13_D8_H10K_S8__gsr_c13_d8_h10k__s8__f74842112,10001,211,0.5844875346260388,0.20378735915730517,0.21865293637509042,0.30764437939743544,0,0.02544120587941206,0,0.03812963786946875,0.0,0.41494278542418633,16,0.018736638128757477,1.00791335105896,0.02544120587941206,16,0.20378735915730517,0.03812963786946874,16,1.0,8.04969226425128,-0.0388585348641424,16,1.0,7.7456671781994935
gsr_c13_d8_h10k,direct_hrl,sim,encourage,10000,99,75000000,74973184,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D8_H10K_S99_/00_GSR_C13_D8_H10K_S99/checkpoint_p0/milestones/checkpoint_000004576_74973184.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_graph_stabilized_recruitment_20260903/GSR_C13_D8_H10K_S99_/00_GSR_C13_D8_H10K_S99,gsr_c13_d8_h10k__s99__f74973184,GSR_C13_D8_H10K_S99__00_GSR_C13_D8_H10K_S99__gsr_c13_d8_h10k__s99__f74973184,10001,223,0.6177285318559557,0.17600839147933378,0.16365747409357764,0.24997428660647864,0,0.026634836516348365,0,0.06476273117559991,0.0,0.3557723550494758,16,0.022906411439180374,1.0292158126831055,0.026634836516348365,16,0.17600839147933378,0.06476273117559991,16,1.0,10.106864517605276,-0.05039885842691856,16,1.0,10.138368498297545
