window_low,window_high,worker_outcome,ppo_dg_gradient,goal_conditioning,coverage_auc_mean,coverage_auc_std,dg_density_mean,dg_density_std,silent_fraction_mean,silent_fraction_std,usage_entropy_mean,usage_entropy_std,option_success_mean,option_success_std,action_tv_mean,action_tv_std,action_sensitivity_mean,action_sensitivity_std,target_rate_mean,target_rate_std,shuffle_rate_mean,shuffle_rate_std,target_advantage_mean,target_advantage_std,correct_mean,correct_std,wrong_mean,wrong_std,timeout_mean,timeout_std,command_entropy_mean,command_entropy_std,pair_coverage_mean,pair_coverage_std,candidate_pairs_mean,candidate_pairs_std,candidate_sources_mean,candidate_sources_std,candidate_count_mean,candidate_count_std,behavior_candidate_count_mean,behavior_candidate_count_std,first_commanded_rate_mean,first_commanded_rate_std,first_shuffle_rate_mean,first_shuffle_rate_std,first_advantage_mean,first_advantage_std,largest_scc_mean,largest_scc_std,reachable_pairs_mean,reachable_pairs_std,top3_incoming_mean,top3_incoming_std,ppo_dg_norm_mean,ppo_dg_norm_std,encoder_dg_norm_mean,encoder_dg_norm_std,gradient_ratio_mean,gradient_ratio_std,gradient_cosine_mean,gradient_cosine_std,row_conflict_mean,row_conflict_std
5000000,10000000,FIRST,STOP,FILM,65.85742261873638,5.283985322131039,0.035414419435729844,0.0006563270138004853,0.0,0.0,0.9941102505228758,0.0013889948116740554,0.06743281406971678,0.0019754404126411146,0.0013385625920697168,0.0003217111034704864,0.00653945832570806,0.0015819077555377804,0.02756787870077858,0.0004538512566063447,0.028036367356163355,0.0007388286915913164,-0.01644054203508105,0.01960924409107723,20.143790849673202,0.17574287136926353,301.1307189542484,8.322956502245553,0.10893246187363835,0.050767669706889076,0.9693918414379086,0.0021940509822983164,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.06272127414599712,0.001283794139926893,0.06559421347142974,0.0023257662670315,-0.04317275561907474,0.03177927222125542,1.0,0.0,0.006599492037037036,0.00441867985575148,0.7411384918300653,0.17670282807732562,0.0,0.0,0.1234871547298475,0.001808243375252187,0.0,0.0,0.0,0.0,0.0,0.0
5000000,10000000,FIRST,STOP,LEG,61.7118681372549,14.308104636574217,0.033745460285403046,0.0018179080217944632,0.0,0.0,0.9945515679520698,0.0014266575373418592,0.06797574577342048,0.0018989384171570725,0.00046150120152505447,0.00010795031989618584,0.002678710466884532,0.0008298683434455764,0.025862541875396643,0.0019070665714482004,0.02647816008991675,0.0020201637673624316,-0.023118885661927362,0.008374370594545995,19.699346405228756,0.6866478909576603,292.33986928104576,11.299984481413743,0.19607843137254902,0.1262301170969148,0.9697147141394334,0.003063070224527241,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.06317699872689878,0.0028426472601221016,0.06727167916499559,0.0017751928965092944,-0.05969640967304849,0.06663023520207335,1.0,0.0,0.013017429647058825,0.013385263520103038,0.7982988099346406,0.06318126453136284,0.0,0.0,0.12158474018082789,0.010650845821081226,0.0,0.0,0.0,0.0,0.0,0.0
5000000,10000000,HIT,JOINT,FILM,77.31378211764707,12.612747153464836,0.035050934453159044,0.0020320750622518195,0.0,0.0,0.9921446223311547,0.003520716496643399,0.5407868634422658,0.00806047541531042,0.0006260024106535946,0.00024165323256260886,0.00216664687,0.00032246570003301725,0.024561582479991906,0.0025250243718703204,0.02443628259635548,0.0025116190694577114,0.005124954722885766,0.004974268110067534,18.793028322440087,0.9346481404994488,0.0,0.0,16.459694989106755,0.9887299772816032,0.995314212440087,0.0003761599918902277,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.982570806100219,0.030188249369391962,0.9989106753812637,0.0018867655855869976,0.27653159875816996,0.020883632671943184,0.1950199841045752,0.02160051733483806,0.14068618548583878,0.001992503295817684,1.3984726978431372,0.17640907926345964,-0.004976369477320261,0.0007703038236097815,0.5072167755991285,0.0037955773052195775
5000000,10000000,HIT,JOINT,LEG,59.565871267973854,21.65438092894335,0.035206780152505446,0.0007847870868407991,0.0,0.0,0.9906326233333332,0.005946113732595509,0.519265563986928,0.06088467026649007,0.0001834711552821351,7.05304102013956e-05,0.0007753680876906318,0.00032431727165383524,0.02330780117353948,0.005317919414040043,0.023305792721837883,0.005388663282801327,0.0006531114034808994,0.003727461465992748,18.174291938997822,2.257934243570055,0.0,0.0,17.19825708061002,1.889842278486582,0.9947206523747277,0.0002108522989035214,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.42483660130719,0.8795404218981808,0.9644426284095861,0.0543194471814084,0.2917701679956427,0.055600454911615915,0.1714524111023965,0.013544889143097141,0.13940088651198257,0.004886687294419965,1.2376631190631808,0.13122442225935432,-0.0039468556029629625,0.01049918148407991,0.4934640522875817,0.022777127221324647
5000000,10000000,HIT,STOP,FILM,60.68343293464053,13.536906757011762,0.034762446886710235,0.0009465860096813263,0.0,0.0,0.994176399389978,0.0009682698959951678,0.5225941697385621,0.017373738468932528,0.00034126369616557735,4.0117467656483555e-05,0.0021716034271895422,0.00040149501001234184,0.024011997904147726,0.0026210853033925736,0.023959256844316424,0.0026402585623892514,0.0022688166409416954,0.0061988421607761315,18.94989106753813,1.0342986675758248,0.0,0.0,17.751633986928102,0.523324970485908,0.994799998540305,0.00038913368178522875,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.962962962962962,0.06415002990995845,0.9976851851851851,0.004009376869372403,0.2773986425272331,0.02415855741869735,0.0,0.0,0.12579329813071893,0.0033000617256185756,0.0,0.0,0.0,0.0,0.0,0.0
5000000,10000000,HIT,STOP,LEG,72.73946455773421,9.12760447955363,0.033365619461873636,0.0008407414354137208,0.0,0.0,0.9918130665795207,0.003286204006104072,0.5134925080827887,0.024629981751650803,0.00016150135994117648,4.119943617184334e-05,0.0005459883587581699,0.00022771465100738936,0.02287297461259417,0.0030194576316835493,0.022795106703582733,0.0032643693055670812,0.004512667245852346,0.011596176357748008,18.507625272331154,1.098454118106404,0.0,0.0,18.00653594771242,0.6017332960253027,0.9948045147494553,0.0005128474929251839,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,1.0,0.0,0.0,0.0,,,15.16557734204793,0.7651898734661751,0.9478485838779956,0.04782436709163594,0.2647362628976035,0.022040648132669587,0.0,0.0,0.13268654613071895,0.004240296323220195,0.0,0.0,0.0,0.0,0.0,0.0
10000000,15000000,FIRST,JOINT,FILM,46.73546400438596,6.131731520406945,0.03569224848903509,0.0004740391078617919,0.0,0.0,0.9884297719517545,0.009068037775043081,0.06962645573464912,0.0010574358995605344,0.0014408198588377191,0.0007707818529503703,0.012865037113596491,0.001987336205502383,0.02949355647158744,0.00029167169175817393,0.030082963740623997,0.0004165534675909651,-0.019499677818501555,0.013520895047454788,20.798245614035086,0.32765095412308204,309.905701754386,2.263256704289328,0.1293859649122807,0.11514724204232524,0.9648507697149121,0.0010468102901269483,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.06289367400498112,0.00116403273202967,0.06800826573992606,0.0032870446591471677,-0.07415501433054668,0.03478720941392411,1.1864035087719298,0.3228603479020933,0.011293860125,0.006944186131934966,0.869012512631579,0.18866260258438375,0.20435985558552636,0.06383810698187614,0.12475118387280702,0.01692440630914895,1.6633889804605264,0.49413814868285083,0.00017597491255482516,0.01810269514970135,0.5150767543859649,0.00587768137126965
10000000,15000000,FIRST,JOINT,LEG,49.415677984649115,7.027412892985865,0.03526011687938597,0.001242098114661177,0.0,0.0,0.9922785433771931,0.0013684844839574224,0.06850415668421052,0.0019978782045811157,0.0005327973062368422,0.00011700831836159863,0.004140226746710526,0.0005997221547709918,0.028854107414104508,0.0006487508312619563,0.03023712376547888,0.0007597817519326885,-0.04566853004037452,0.009596884853156636,20.719298245614034,0.1435859345164106,310.85745614035085,3.9996230633801972,0.17324561403508776,0.08225876900662743,0.9649037307456142,0.001669902765603646,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.062492159466358894,0.0007320638684953744,0.06772099601672903,0.0007538854458440663,-0.07705676901485248,0.020974945481744337,1.0,0.0,0.014820906956140351,0.008885061196183375,0.9623599731359649,0.03625816945021093,0.15710767649780702,0.03450450091965139,0.12690306660964912,0.003936339147669453,1.2432560171491227,0.24056833730260938,-0.021683234509188593,0.007944300121939288,0.5283717105263158,0.005562396899041407
10000000,15000000,FIRST,STOP,FILM,48.36663566228071,4.9433079068646535,0.0323704501995614,0.00040261377532963634,0.0,0.0,0.992988720241228,0.002300467632842651,0.06654480255701754,0.0021038276008599976,0.0009584411346929824,0.0002055587293587801,0.01075795839627193,0.001401445698884077,0.0257755096675619,0.0015085573030446128,0.027314074346787884,0.0007641180271255655,-0.0567909176887359,0.031762246393423746,19.894736842105264,0.5587072038305837,305.4978070175439,13.30162018731446,0.10087719298245613,0.06112877133669454,0.9670505579166667,0.0033326119561574194,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.06121029819612531,0.003051236518226187,0.06827438760012232,0.0006462594804680391,-0.1036855635699259,0.03678789246079945,1.0,0.0,0.013596491846491228,0.008883144194811812,0.91888291747807,0.07307699432560777,0.0,0.0,0.12508759067982456,0.00473175361514503,0.0,0.0,0.0,0.0,0.0,0.0
10000000,15000000,FIRST,STOP,LEG,47.722492125,6.715207191668322,0.03227274044298245,0.0018700986991705107,0.0,0.0,0.9943746385526318,0.0014807842454010998,0.06823380769517544,0.0027498331830105487,0.0003855092217982456,4.66548349857264e-05,0.0035347982379385964,0.0009625558032673191,0.02565897548377453,0.001791783669123442,0.026281422729591466,0.0010991739070150817,-0.024394838698341692,0.03118429033310875,19.86184210526316,0.6641479138893256,303.45394736842104,5.396393359280668,0.17982456140350878,0.14803849852401466,0.9658175785964911,0.00256867867436543,1.0,0.0,240.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0,0.06145969363770284,0.0029286589363074936,0.06722472886082625,0.0018297201620440155,-0.0848767688696942,0.0601534379094451,1.0,0.0,0.021783626333333334,0.013348073040836449,0.8828073208991228,0.14256342206189695,0.0,0.0,0.11974914883333333,0.009090162868726877,0.0,0.0,0.0,0.0,0.0,0.0
