run_name,worker_outcome,ppo_dg_gradient,goal_conditioning,seed,window_low,window_high,samples,run_state,max_env_steps,coverage_auc,dg_density,silent_fraction,usage_entropy,option_success,action_tv,action_sensitivity,target_num,target_count,shuffle_num,shuffle_count,correct,wrong,timeout,command_entropy,pair_coverage,candidate_pairs,candidate_sources,candidate_count,behavior_candidate_count,commanded_num,commanded_count,first_shuffle_num,first_shuffle_count,largest_scc,reachable_pairs,top3_incoming,ppo_dg_norm,encoder_dg_norm,gradient_ratio,gradient_cosine,row_conflict,target_rate,shuffle_rate,target_advantage,first_commanded_rate,first_shuffle_rate,first_advantage
DGP_C15_FIRST_STOP_LEG_S99,FIRST,STOP,LEG,99,1000000,5000000,122,running,29753344.0,82.00921275409837,0.03445984890983606,0.0,0.9933516062295082,0.06851337323770493,0.00048342991131147546,0.0011473684154918032,20.639344262295083,917.860655737705,19.868852459016395,891.2622950819672,18.098360655737704,261.95081967213116,0.040983606557377046,0.9726150172131147,0.9996914798360655,239.86885245901638,1.0,14.991803278688524,14.98830862704918,18.098360655737704,280.04918032786884,18.688524590163933,280.04918032786884,1.0,0.0016734974016393443,0.3114754098360656,0.0,0.13533261063934426,0.0,0.0,0.0,0.02248635904946463,0.022292935052513473,0.008676470661917124,0.06462565123221917,0.06673300942457414,-0.03157894736842104
DGP_C15_FIRST_STOP_LEG_S123,FIRST,STOP,LEG,123,1000000,5000000,122,running,30867456.0,59.546280442622944,0.03281590195901639,0.0,0.9863545453278687,0.06497207128688524,0.00040735890000000006,0.002218928624590164,21.4672131147541,915.5901639344262,21.352459016393443,888.6639344262295,18.39344262295082,283.4918032786885,0.09016393442622951,0.9677642530327869,0.999453551885246,240.0,1.0,15.0,15.0,18.39344262295082,301.88524590163934,20.25409836065574,301.88524590163934,1.0,0.0150956288852459,0.819759837704918,0.0,0.15862107154918034,0.0,0.0,0.0,0.02344631251007144,0.024027597148048738,-0.024192374892738844,0.060928590822698886,0.06709204452891665,-0.09186564144071241
DGP_C15_HIT_JOINT_FILM_S8,HIT,JOINT,FILM,8,1000000,5000000,122,running,30081024.0,80.7745448442623,0.030504070426229508,0.0,0.9859820719672132,0.5480578432786886,0.0002701990683442623,0.0005780707199672131,20.75409836065574,953.2131147540983,20.368852459016395,927.344262295082,17.295081967213115,0.0,14.459016393442623,0.9734434473770491,0.9784494540983607,240.0,1.0,15.0,14.998633204918033,17.295081967213115,17.295081967213115,0.0,17.295081967213115,15.844262295081966,0.9902663934426229,0.3082034306557377,0.22501841778688525,0.18285087,1.2082359394262294,0.008158862242622949,0.4979508196721312,0.02177277886698999,0.021964715033234338,-0.008738386359847361,1.0,0.0,
DGP_C15_HIT_JOINT_FILM_S99,HIT,JOINT,FILM,99,1000000,5000000,122,running,29884416.0,69.6620506557377,0.0289504253852459,0.0015368852459016393,0.9788764637704918,0.47306189852459013,0.00012689087081967212,0.000373986636852459,16.84426229508197,1143.327868852459,16.491803278688526,1120.1967213114754,14.245901639344263,0.0,16.057377049180328,0.9675200909836066,0.9718579243442622,240.0,1.0,15.0,14.999165393442622,14.245901639344263,14.245901639344263,0.0,14.245901639344263,14.778688524590164,0.9240437152459016,0.4118396200819672,0.33303486786885245,0.15197029872131143,2.0198958602459016,-0.0016134294065573804,0.520672327704918,0.014732661342356939,0.0147222384827021,0.000707967043672264,1.0,0.0,
DGP_C15_HIT_JOINT_FILM_S123,HIT,JOINT,FILM,123,1000000,5000000,122,running,29786112.0,86.47320740983606,0.028942921057377047,0.0,0.9809328640983607,0.5287775622131147,0.0002900668479016394,0.000512542106352459,19.10655737704918,1039.4262295081967,18.639344262295083,1014.8524590163935,15.844262295081966,0.0,14.319672131147541,0.9690143341803278,0.9703001748360657,239.74590163934425,1.0,14.984118852459016,14.985653659836066,15.844262295081966,15.844262295081966,0.0,15.844262295081966,15.155737704918034,0.9478825126229508,0.3538803720491804,0.25954137795081966,0.17508994983606557,1.4318006716393439,-0.009773671824098362,0.5,0.01838183108587651,0.01836655574580816,0.0008316932297898205,1.0,0.0,
DGP_C15_HIT_JOINT_LEG_S8,HIT,JOINT,LEG,8,1000000,5000000,122,running,26345472.0,72.96544195081968,0.029223082418032786,0.0,0.9712965494262294,0.5196273794262295,0.00013186284646721314,0.0003488396408196721,19.475409836065573,1036.9426229508197,18.83606557377049,1012.0491803278688,15.885245901639344,0.0,14.959016393442623,0.9704123164754099,0.9728179940163935,239.9262295081967,1.0,14.995389344262295,14.9916243852459,15.885245901639344,15.885245901639344,0.0,15.885245901639344,15.262295081967213,0.954200818852459,0.3445855989344262,0.2320548126229508,0.1760344131967213,1.2878912059016394,-7.174790409836258e-05,0.5051229508196722,0.018781569399321775,0.018611808536486595,0.00912113739523912,1.0,0.0,
DGP_C15_HIT_JOINT_LEG_S99,HIT,JOINT,LEG,99,1000000,5000000,122,running,30670848.0,83.86552647540982,0.03085902487704918,0.011270491803278689,0.9776529210655739,0.5120478054098361,7.815491380327868e-05,0.0001691501743852459,19.68032786885246,1081.483606557377,19.07377049180328,1057.122950819672,15.672131147540984,0.0,15.147540983606557,0.9605073818852458,0.952920206147541,238.47540983606558,1.0,14.904713114754099,14.947374512295083,15.672131147540984,15.672131147540984,0.0,15.672131147540984,13.737704918032787,0.8630122935245901,0.3833539014754098,0.38796137688524596,0.14814326726229507,2.4368546918032785,0.00030087315655737704,0.49419399295081967,0.01819752768282793,0.018043095627631445,0.008559066491893308,1.0,0.0,
DGP_C15_HIT_JOINT_LEG_S123,HIT,JOINT,LEG,123,1000000,5000000,122,running,29655040.0,79.40405181967213,0.02908100066393443,0.007172131147540984,0.9665858909016394,0.5007561749180328,0.0001332139018852459,0.00034866253803278685,20.188524590163933,1059.9016393442623,19.704918032786885,1035.2704918032787,15.655737704918034,0.0,15.80327868852459,0.9640915974590165,0.9621584813114754,240.0,1.0,15.0,14.998587286885245,15.655737704918034,15.655737704918034,0.0,15.655737704918034,13.844262295081966,0.8672814167213113,0.3541603931967213,0.279794922704918,0.19822269295081968,1.4127035058196724,0.00023929320459016533,0.4899102287704918,0.019047545395489838,0.019033593818040744,0.000732997540163316,1.0,0.0,
DGP_C15_HIT_STOP_FILM_S8,HIT,STOP,FILM,8,1000000,5000000,122,running,25427968.0,80.76253371311475,0.033081054639344264,0.0,0.9869588655737705,0.5737881705737705,0.00024158476274590166,0.0006363461229836067,21.516393442622952,900.4918032786885,20.991803278688526,873.5327868852459,18.352459016393443,0.0,13.844262295081966,0.9653866812295082,0.9644342233606557,239.91803278688525,1.0,14.994877049180328,14.996796467213116,18.352459016393443,18.352459016393443,0.0,18.352459016393443,15.180327868852459,0.9481215829508196,0.31401342245901637,0.0,0.16009216048360658,0.0,0.0,0.0,0.02389404696886947,0.024030927738315302,-0.005696025177903907,1.0,0.0,
DGP_C15_HIT_STOP_FILM_S99,HIT,STOP,FILM,99,1000000,5000000,122,running,23330816.0,85.8816483032787,0.033033277147540986,0.0015368852459016393,0.9831665636065574,0.5622348186885248,0.00016916240986885247,0.00040401138180327874,21.065573770491802,951.5409836065573,20.5,925.3196721311475,17.74590163934426,0.0,14.221311475409836,0.9653139637704917,0.955737706967213,240.0,1.0,15.0,14.99913718852459,17.74590163934426,17.74590163934426,0.0,17.74590163934426,15.19672131147541,0.9510928940983607,0.30365637188524586,0.0,0.1471236883032787,0.0,0.0,0.0,0.022138377782371994,0.02215450575343922,-0.0007279770195153246,1.0,0.0,
DGP_C15_HIT_STOP_FILM_S123,HIT,STOP,FILM,123,1000000,5000000,122,running,24543232.0,67.19197931967213,0.03393579701639344,0.0,0.9940475749180328,0.5661367760655738,0.0002037923737622951,0.0007734008758196721,21.614754098360656,886.7540983606557,20.885245901639344,859.5081967213115,18.5,0.0,14.614754098360656,0.9598633078688525,0.9572062836885247,240.0,1.0,15.0,15.0,18.5,18.5,0.0,18.5,15.836065573770492,0.9897540983606558,0.27614016770491795,0.0,0.14969672848360654,0.0,0.0,0.0,0.02437513865266583,0.024299065420560748,0.0031307060904783857,1.0,0.0,
DGP_C15_HIT_STOP_LEG_S8,HIT,STOP,LEG,8,1000000,5000000,122,running,24248320.0,84.1304249262295,0.03214551575409837,0.0,0.985146587704918,0.5754302963934426,0.0001466569713770492,0.00034303778008196726,20.62295081967213,933.9344262295082,20.057377049180328,907.311475409836,18.0327868852459,0.0,13.581967213114755,0.9592231129508196,0.9620560114754098,240.0,1.0,15.0,14.99968518032787,18.0327868852459,18.0327868852459,0.0,18.0327868852459,15.549180327868852,0.9726775941803278,0.3196015716393443,0.0,0.15378115369672135,0.0,0.0,0.0,0.022081797437247676,0.022106385285296137,-0.001112250950625393,1.0,0.0,
DGP_C15_HIT_STOP_LEG_S99,HIT,STOP,LEG,99,1000000,5000000,122,running,23986176.0,86.94294070491804,0.03278963687704918,0.0,0.9839243520491803,0.5421000474590164,7.53943238852459e-05,0.0001593769875409836,20.983606557377048,995.655737704918,20.401639344262296,970.1311475409836,16.9672131147541,0.0,14.565573770491802,0.958591914180328,0.9523608799180328,239.79508196721312,1.0,14.98719262295082,14.983044778688525,16.9672131147541,16.9672131147541,0.0,16.9672131147541,14.844262295081966,0.9251024583606557,0.31674546901639344,0.0,0.14808921674590164,0.0,0.0,0.0,0.0210751625915864,0.021029774578390618,0.002158273880996431,1.0,0.0,
DGP_C15_HIT_STOP_LEG_S123,HIT,STOP,LEG,123,1000000,5000000,122,running,26148864.0,79.56375359016394,0.031375822500000004,0.0,0.9853880189344263,0.5416301649999999,9.991451100000001e-05,0.00026678517434426224,20.057377049180328,986.0081967213115,19.540983606557376,960.1967213114754,17.30327868852459,0.0,14.942622950819672,0.961132080409836,0.9633257252459017,239.95081967213116,1.0,14.996926229508198,14.990963983606557,17.30327868852459,17.30327868852459,0.0,17.30327868852459,14.844262295081966,0.927493168852459,0.32146737196721314,0.0,0.1588244853442623,0.0,0.0,0.0,0.02034199828751465,0.020351020965649117,-0.0004433526037683766,1.0,0.0,
DGP_C15_FIRST_JOINT_FILM_S8,FIRST,JOINT,FILM,8,5000000,10000000,153,running,29687808.0,71.98957576470589,0.036576414346405225,0.0,0.9852975528104574,0.06784407764705883,0.001735232576862745,0.007998437224836601,22.15686274509804,787.2222222222222,20.73856209150327,758.8888888888889,20.49019607843137,303.0522875816994,0.0915032679738562,0.9677753307189542,1.0,240.0,1.0,15.0,15.0,20.49019607843137,323.5424836601307,21.215686274509803,323.5424836601307,1.0,0.0048747279281045755,0.7385620911111112,0.25176550810457515,0.11507197169281046,2.2191306464052287,-0.0031046191060130706,0.5,0.028145626634563492,0.027327534234777365,0.029936561153220076,0.06333077451416104,0.06557310815724617,-0.03419593345656191
DGP_C15_FIRST_JOINT_FILM_S99,FIRST,JOINT,FILM,99,5000000,10000000,153,running,31064064.0,60.374543542483664,0.03521429328104576,0.0,0.9888045539215687,0.06484581607189543,0.0006418428766666667,0.007033620607843136,21.92156862745098,817.718954248366,22.431372549019606,789.8300653594771,19.73202614379085,318.11764705882354,0.16339869281045752,0.9641758284313725,1.0,240.0,1.0,15.0,15.0,19.73202614379085,337.8496732026144,21.986928104575163,337.8496732026144,1.0,0.012472767529411765,0.9063972954248365,0.2732837084640523,0.15677806454901963,1.7326180156209152,0.014239233343594771,0.5040849673202614,0.026808194323440785,0.02840025156399987,-0.05605785698663224,0.05840475131067304,0.0650790272968215,-0.10255648038049936
DGP_C15_FIRST_JOINT_FILM_S123,FIRST,JOINT,FILM,123,5000000,10000000,153,running,30670848.0,78.94859690196078,0.03405263070588235,0.0,0.985142029738562,0.06704923240522875,0.0026323941287581696,0.007531234994771242,21.38562091503268,827.0130718954248,20.58169934640523,798.9411764705883,19.601307189542485,292.67973856209153,0.026143790849673203,0.9699585645751635,1.0,240.0,1.0,15.0,15.0,19.601307189542485,312.281045751634,20.862745098039216,312.281045751634,1.0,0.0016339870588235293,0.3006535947712418,0.2228003659477124,0.13845608653594774,1.6151284124183005,0.012838987970588234,0.4918300653594771,0.025858866856867377,0.025761219915247303,0.0037904626388549634,0.06276816174469955,0.06680759329412503,-0.06046365914786955
DGP_C15_FIRST_JOINT_LEG_S8,FIRST,JOINT,LEG,8,5000000,10000000,153,running,30769152.0,72.94443006535948,0.03595449407843137,0.0,0.9922060133333335,0.06618197224836603,0.0009601734799346406,0.0034222727934640528,22.516339869281047,796.8496732026143,22.333333333333332,768.5098039215686,20.352941176470587,305.62745098039215,0.20261437908496732,0.9691922795424835,1.0,240.0,1.0,15.0,15.0,20.352941176470587,325.98039215686276,22.019607843137255,325.98039215686276,1.0,0.00800653648366013,0.9809011819607841,0.16546277088235292,0.14607462699346407,1.1513756756862745,0.010305147517895425,0.4791666666666667,0.028256697124296657,0.029060570495484002,-0.02766199553144577,0.06243609022556391,0.06754887218045112,-0.07569011576135343
DGP_C15_FIRST_JOINT_LEG_S99,FIRST,JOINT,LEG,99,5000000,10000000,153,running,30670848.0,80.4045550261438,0.036051232823529414,0.0,0.9895487686274509,0.06847053817647059,0.0006245542443790849,0.0022109120352941177,22.444444444444443,802.9542483660131,21.215686274509803,774.7777777777778,20.18954248366013,293.8888888888889,0.1111111111111111,0.9712618773202614,1.0,240.0,1.0,15.0,15.0,20.18954248366013,314.078431372549,20.326797385620914,314.078431372549,1.0,0.0033769065359477127,0.6405228758169934,0.23283635816993464,0.13749145927450981,1.7062107506535948,0.002217636428300656,0.5024509803921569,0.027952332888353467,0.027382930800313815,0.020794052038912048,0.06428184958588255,0.06471885795147127,-0.006752411575562722
DGP_C15_FIRST_JOINT_LEG_S123,FIRST,JOINT,LEG,123,5000000,10000000,153,running,29818880.0,44.575134522875814,0.03797802893464053,0.0,0.9904635126143789,0.06499399220261437,0.0004328184155555556,0.003322379179084967,22.30718954248366,790.8627450980392,22.372549019607842,762.3267973856209,20.54248366013072,335.22222222222223,0.40522875816993464,0.9578483380392157,1.0,240.0,1.0,15.0,15.0,20.54248366013072,355.7647058823529,23.084967320261438,355.7647058823529,1.0,0.027151416424836605,0.865550956732026,0.20121656527450982,0.1325562469542484,1.4780192080392158,-0.004535862689542485,0.49673202614379086,0.02820614535296937,0.029347714256318803,-0.03889805159540294,0.0577417695473251,0.0648883009994121,-0.11013590033975085
DGP_C15_FIRST_STOP_FILM_S8,FIRST,STOP,FILM,8,5000000,10000000,153,running,30736384.0,60.39764754901961,0.03583022977777778,0.0,0.9926737799346406,0.06940697732026144,0.0010883183028758169,0.006090941373202614,21.522875816993466,790.9607843137255,21.45098039215686,763.0326797385621,20.03267973856209,302.1307189542484,0.1503267973856209,0.9682914324183006,1.0,240.0,1.0,15.0,15.0,20.03267973856209,322.16339869281046,20.26797385620915,322.16339869281046,1.0,0.0114379091372549,0.9345915801960784,0.0,0.12330029637254904,0.0,0.0,0.0,0.027211052992554764,0.028112793805249094,-0.032075816403774216,0.06218173703110101,0.06291209348562618,-0.01160915833602072
DGP_C15_FIRST_STOP_FILM_S99,FIRST,STOP,FILM,99,5000000,10000000,153,running,30834688.0,70.94604774509804,0.03465779624183006,0.0,0.9954463213725491,0.06743536592156864,0.0012259214491503268,0.005230238222222222,21.54248366013072,785.8235294117648,20.65359477124183,757.5882352941177,20.052287581699346,292.3529411764706,0.05228758169934641,0.9719183264705884,1.0,240.0,1.0,15.0,15.0,20.052287581699346,312.4052287581699,20.947712418300654,312.4052287581699,1.0,0.002777778,0.5882352941176471,0.0,0.12177959610457517,0.0,0.0,0.0,0.027413894918947693,0.027262296071986266,0.005560751250046181,0.06418678605799406,0.06705301477049248,-0.042745709828392986
DGP_C15_FIRST_STOP_FILM_S123,FIRST,STOP,FILM,123,5000000,10000000,153,running,29884416.0,66.2285725620915,0.0357552322875817,0.0,0.994210650261438,0.06545609896732027,0.0017014480241830069,0.008297195381699346,21.633986928104576,770.4771241830065,21.320261437908496,741.9869281045752,20.34640522875817,308.90849673202615,0.12418300653594772,0.9679657654248368,1.0,240.0,1.0,15.0,15.0,20.34640522875817,329.2549019607843,22.0,329.2549019607843,1.0,0.005582788973856208,0.7005886011764706,0.0,0.1253815717124183,0.0,0.0,0.0,0.028078688190833284,0.028734012191254713,-0.02280656095151512,0.0617952993488963,0.06681753215817056,-0.07516339869281052
DGP_C15_FIRST_STOP_LEG_S8,FIRST,STOP,LEG,8,5000000,10000000,153,running,30244864.0,66.85198152287582,0.034141390862745105,0.0,0.9935697789542484,0.06716580494771242,0.00048289103614379086,0.003314496106535948,21.77124183006536,782.8104575163399,21.607843137254903,754.2091503267974,20.398692810457515,300.29411764705884,0.16993464052287582,0.9696366816993462,1.0,240.0,1.0,15.0,15.0,20.398692810457515,320.6928104575163,21.464052287581698,320.6928104575163,1.0,0.005882353248366013,0.8306966901960785,0.0,0.1325004654901961,0.0,0.0,0.0,0.02781163897470151,0.02864966982685408,-0.029250977662823252,0.06360820119838585,0.06693025720458158,-0.049634591961023045
DGP_C15_FIRST_STOP_LEG_S99,FIRST,STOP,LEG,99,5000000,10000000,153,running,29753344.0,72.7398364509804,0.035332773352941174,0.0,0.9961880712418301,0.07014535892810457,0.0005571553688235295,0.0017399199640522876,21.104575163398692,818.7843137254902,20.666666666666668,790.9084967320262,19.673202614379086,279.4052287581699,0.08496732026143791,0.9728160550326796,1.0,240.0,1.0,15.0,15.0,19.673202614379086,299.078431372549,19.647058823529413,299.078431372549,1.0,0.004711329267973856,0.7254901956862746,0.0,0.1112201757385621,0.0,0.0,0.0,0.025775500103772532,0.026130287829830838,-0.013577643245600735,0.06577940951506807,0.06569199501737363,0.0013306719893544372
DGP_C15_FIRST_STOP_LEG_S123,FIRST,STOP,LEG,123,5000000,10000000,153,running,30867456.0,45.543786437908494,0.031762216640522874,0.0,0.9938968536601307,0.06661607344444445,0.0003444571996078431,0.0029817153300653594,20.633986928104576,859.7320261437909,20.522875816993466,832.4183006535948,19.026143790849673,297.32026143790847,0.3333333333333333,0.9666914056862743,1.0,240.0,1.0,15.0,15.0,19.026143790849673,316.34640522875816,21.88888888888889,316.34640522875816,1.0,0.0284586064248366,0.8387095439215687,0.0,0.12103357931372548,0.0,0.0,0.0,0.024000486547715888,0.024654522613065326,-0.026528036077358097,0.06014338546724241,0.06919278527303155,-0.13078530904747687
DGP_C15_HIT_JOINT_FILM_S8,HIT,JOINT,FILM,8,5000000,10000000,153,running,30081024.0,62.79687079738562,0.037162032816993464,0.0,0.9934935603267973,0.5318920924836601,0.0004761941271895424,0.0025378542624836602,21.45751633986928,835.0261437908497,20.529411764705884,807.3267973856209,19.18954248366013,0.0,17.38562091503268,0.9949317454248365,1.0,240.0,1.0,15.0,15.0,19.18954248366013,19.18954248366013,0.0,19.18954248366013,16.0,1.0,0.2740856116993464,0.18206204333333334,0.14129866274509803,1.291913804248366,-0.00515863307509804,0.5040849673202614,0.025696819793517484,0.025428874442402508,0.010537051166848999,1.0,0.0,
DGP_C15_HIT_JOINT_FILM_S99,HIT,JOINT,FILM,99,5000000,10000000,153,running,29884416.0,85.58508280392158,0.03310838085620915,0.0,0.9881489006535948,0.542860738627451,0.0004970330782352941,0.0020063004800653594,20.313725490196077,937.4901960784314,19.66013071895425,911.0326797385621,17.725490196078432,0.0,15.418300653594772,0.9956837310457516,1.0,240.0,1.0,15.0,15.0,17.725490196078432,17.725490196078432,0.0,17.725490196078432,15.947712418300654,0.9967320261437909,0.2985305152287582,0.18304221649673202,0.14230055173202613,1.3014056618300653,-0.005639195877777777,0.511437908496732,0.02166820045176943,0.021580049932562344,0.004084815349480575,1.0,0.0,
DGP_C15_HIT_JOINT_FILM_S123,HIT,JOINT,FILM,123,5000000,10000000,153,running,29786112.0,83.559392751634,0.03488238968627451,0.0,0.994791406013072,0.5476077592156864,0.0009047800265359476,0.0019557858674509802,21.84313725490196,829.9150326797386,21.098039215686274,802.2091503267974,19.464052287581698,0.0,16.575163398692812,0.9953271608496732,1.0,240.0,1.0,15.0,15.0,19.464052287581698,19.464052287581698,0.0,19.464052287581698,16.0,1.0,0.2569786693464052,0.21995569248366018,0.13845934198039214,1.6020986274509805,-0.004131279479084966,0.5061274509803921,0.0263197271946888,0.026299923414101582,0.0007529976523277249,1.0,0.0,
DGP_C15_HIT_JOINT_LEG_S8,HIT,JOINT,LEG,8,5000000,10000000,153,running,26345472.0,52.487954941176476,0.03578914069281046,0.0,0.9927524527450978,0.549969750980392,0.0002508242532679739,0.001131045509019608,21.758169934640524,824.718954248366,21.045751633986928,797.0326797385621,19.398692810457515,0.0,16.37908496732026,0.9949621791503268,1.0,240.0,1.0,15.0,15.0,19.398692810457515,19.398692810457515,0.0,19.398692810457515,15.869281045751634,0.9918572984313726,0.2649722734640523,0.18309698329411764,0.14066934085620914,1.3086336618954248,0.0014237822045751651,0.4852941176470588,0.026382526826330223,0.026405130139569973,-0.0008560197628367794,1.0,0.0,
DGP_C15_HIT_JOINT_LEG_S99,HIT,JOINT,LEG,99,5000000,10000000,153,running,30670848.0,83.87354481699346,0.035516875960784317,0.0,0.9952283262745099,0.5586846558823529,0.00018944569589542483,0.0004960312407843137,22.098039215686274,837.8823529411765,21.41176470588235,810.1699346405229,19.555555555555557,0.0,15.856209150326798,0.9945732937908498,1.0,240.0,1.0,15.0,15.0,19.555555555555557,19.555555555555557,0.0,19.555555555555557,15.993464052287582,0.9995915032679739,0.2546437233986928,0.17467263437908498,0.1340050440261438,1.3181185028758169,0.002780582740261438,0.4758986928104575,0.026373677805859776,0.026428732776146376,-0.002083148320160544,1.0,0.0,
DGP_C15_HIT_JOINT_LEG_S123,HIT,JOINT,LEG,123,5000000,10000000,153,running,29655040.0,42.336114045751636,0.03431432380392157,0.0,0.983917090980392,0.44914228509803916,0.00011014351668300654,0.0006990275132679738,18.41176470588235,1072.4967320261437,17.901960784313726,1047.9084967320262,15.568627450980392,0.0,19.359477124183005,0.9946264841830066,1.0,240.0,1.0,15.0,15.0,15.568627450980392,15.568627450980392,0.0,15.568627450980392,14.411764705882353,0.9018790835294118,0.35569450712418305,0.1565876156339869,0.14352827465359477,1.0862371924183005,-0.01604493175372549,0.5191993464052288,0.017167198888428443,0.017083515249797294,0.004898502293440021,1.0,0.0,
DGP_C15_HIT_STOP_FILM_S8,HIT,STOP,FILM,8,5000000,10000000,153,running,25427968.0,66.1399395620915,0.035042756464052284,0.0,0.995068927973856,0.5407641958823529,0.00034331419281045754,0.002373077877777778,21.18954248366013,807.6601307189543,20.516339869281047,779.6209150326797,19.797385620915033,0.0,17.26797385620915,0.9949108105228757,1.0,240.0,1.0,15.0,15.0,19.797385620915033,19.797385620915033,0.0,19.797385620915033,16.0,1.0,0.2636629084313726,0.0,0.12675057592810454,0.0,0.0,0.0,0.026235716829055126,0.02631578947368421,-0.003042760495905128,1.0,0.0,
DGP_C15_HIT_STOP_FILM_S99,HIT,STOP,FILM,99,5000000,10000000,153,running,23330816.0,70.64051549019608,0.03553722104575163,0.0,0.9943133084313726,0.5208735575816994,0.0003803165941176471,0.0017092665926797385,20.986928104575163,850.4248366013072,20.124183006535947,822.8692810457517,19.254901960784313,0.0,18.30718954248366,0.9951217073202615,1.0,240.0,1.0,15.0,15.0,19.254901960784313,19.254901960784313,0.0,19.254901960784313,16.0,1.0,0.2632395482352941,0.0,0.1221204266470588,0.0,0.0,0.0,0.02467816931176267,0.02445611164504881,0.00907984351465041,1.0,0.0,
DGP_C15_HIT_STOP_FILM_S123,HIT,STOP,FILM,123,5000000,10000000,153,running,24543232.0,45.269843751633985,0.03370736315032679,0.0,0.9931469617647058,0.5061447557516339,0.0003001603015686275,0.002432465811111111,19.640522875816995,929.8562091503268,19.065359477124183,903.3202614379085,17.797385620915033,0.0,17.679738562091504,0.9943674777777778,1.0,240.0,1.0,15.0,15.0,17.797385620915033,17.797385620915033,0.0,17.797385620915033,15.88888888888889,0.9930555555555556,0.30529347091503267,0.0,0.12850889181699346,0.0,0.0,0.0,0.021122107571625384,0.021105869414216254,0.0007693669040798046,1.0,0.0,
DGP_C15_HIT_STOP_LEG_S8,HIT,STOP,LEG,8,5000000,10000000,153,running,24248320.0,71.01411771895425,0.03367106117647059,0.0,0.9954346640522875,0.5349871460130718,0.00020906711666666668,0.0007831362646405229,21.26143790849673,820.2026143790849,20.666666666666668,792.3464052287582,19.58823529411765,0.0,17.705882352941178,0.9942135571895425,1.0,240.0,1.0,15.0,15.0,19.58823529411765,19.58823529411765,0.0,19.58823529411765,16.0,1.0,0.24534045424836598,0.0,0.12815009659477122,0.0,0.0,0.0,0.025922177686049198,0.026082867960636483,-0.0061607594237640395,1.0,0.0,
DGP_C15_HIT_STOP_LEG_S99,HIT,STOP,LEG,99,5000000,10000000,153,running,23986176.0,82.6066117124183,0.03401094320261438,0.0,0.98902137,0.5188734688235294,0.00013699901564705882,0.0003290547833333333,20.41830065359477,895.0457516339869,19.745098039215687,868.0,18.54248366013072,0.0,17.61437908496732,0.995066987124183,1.0,240.0,1.0,15.0,15.0,18.54248366013072,18.54248366013072,0.0,18.54248366013072,15.0,0.9375,0.26016384398692816,0.0,0.13655025894771242,0.0,0.0,0.0,0.022812577587591826,0.02274780880093973,0.002847253870422062,1.0,0.0,
DGP_C15_HIT_STOP_LEG_S123,HIT,STOP,LEG,123,5000000,10000000,153,running,26148864.0,64.59766424183007,0.032414854006535945,0.0,0.9909831656862745,0.4866169094117648,0.00013843794750980392,0.0005257740283006536,19.00653594771242,955.8627450980392,18.18300653594771,929.8562091503268,17.392156862745097,0.0,18.69934640522876,0.9951329999346404,1.0,240.0,1.0,15.0,15.0,17.392156862745097,17.392156862745097,0.0,17.392156862745097,14.49673202614379,0.9060457516339869,0.28870449045751634,0.0,0.13335928284967322,0.0,0.0,0.0,0.019884168564141488,0.019554643349171986,0.016851507290899015,1.0,0.0,
DGP_C15_FIRST_JOINT_FILM_S8,FIRST,JOINT,FILM,8,10000000,15000000,152,running,29687808.0,42.46984013157894,0.03562104081578948,0.0,0.9780207757236843,0.06940260648026315,0.0016127920427631579,0.013473719875,22.18421052631579,759.2302631578947,21.68421052631579,730.5065789473684,20.69736842105263,312.5,0.24342105263157895,0.9637674445394736,1.0,240.0,1.0,15.0,15.0,20.69736842105263,333.19736842105266,22.80263157894737,333.19736842105266,1.5592105263157894,0.015707237355263158,0.9708124588815789,0.21624361677631582,0.10825084528289475,2.033764207894737,0.00663870938638158,0.5086348684210527,0.02921934438446141,0.029683799093995693,-0.015646740771407264,0.06211744264107728,0.06843580934328476,-0.09232544720138491
DGP_C15_FIRST_JOINT_FILM_S99,FIRST,JOINT,FILM,99,10000000,15000000,152,running,31064064.0,43.97425191447369,0.035257841500000005,0.0,0.9946186009210526,0.07077789434210525,0.0005985773019078947,0.010644544860526316,22.20394736842105,745.0986842105264,21.532894736842106,716.5657894736842,21.164473684210527,308.3355263157895,0.13157894736842105,0.9649280868421052,1.0,240.0,1.0,15.0,15.0,21.164473684210527,329.5,23.414473684210527,329.5,1.0,0.014884869078947368,0.9849092895394737,0.13541491103289474,0.12393274529605262,1.1023168723026318,-0.020271151646085526,0.5201480263157895,0.029800008829632244,0.03005012945518647,-0.008323445858269274,0.06423209008865106,0.0710606181614887,-0.09609440854172524
DGP_C15_FIRST_JOINT_FILM_S123,FIRST,JOINT,FILM,123,10000000,15000000,152,running,30670848.0,53.762299967105264,0.03619786315131579,0.0,0.9926499392105266,0.06869886638157896,0.0021110902318421053,0.014476846605263157,22.20394736842105,753.6644736842105,22.13157894736842,725.2697368421053,20.532894736842106,308.88157894736844,0.013157894736842105,0.9658567777631578,1.0,240.0,1.0,15.0,15.0,20.532894736842106,329.4144736842105,21.25657894736842,329.4144736842105,1.0,0.003289473940789473,0.6513157894736842,0.26142103894736846,0.14206996103947367,1.8540858611842101,0.014160366997368423,0.5164473684210527,0.029461316200668664,0.030514962672689834,-0.03452884682582813,0.062331489285214994,0.0645283697150047,-0.034045187248529896
