source,repeat,prefix_seed,command,target,initial_action_probabilities,commanded,deadline,hit,hit_time,first_distinct,censored,timeout,elapsed,path_length,start_position,endpoint,exact_start_verified
59,0,31000,3,1,"[0.9125000238418579, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791]",False,64,True,38.0,28,False,False,64,616.9467932060426,"[1750.0, 1550.0, 25.125]","[1976.302734375, 1414.88037109375, 25.125]",True
59,0,31000,3,2,"[0.9125000238418579, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791]",False,64,False,,28,False,True,64,616.9467932060426,"[1750.0, 1550.0, 25.125]","[1976.302734375, 1414.88037109375, 25.125]",True
59,0,31000,3,3,"[0.9125000238418579, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791]",True,64,False,,28,False,True,64,616.9467932060426,"[1750.0, 1550.0, 25.125]","[1976.302734375, 1414.88037109375, 25.125]",True
59,1,31001,0,0,"[0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.9125000238418579]",True,64,False,,12,False,True,64,813.6985078995734,"[551.9696044921875, 1245.2919921875, 25.125]","[540.64697265625, 1130.5648193359375, 25.125]",True
59,1,31001,0,1,"[0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.9125000238418579]",False,64,False,,12,False,True,64,813.6985078995734,"[551.9696044921875, 1245.2919921875, 25.125]","[540.64697265625, 1130.5648193359375, 25.125]",True
59,1,31001,0,2,"[0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.9125000238418579]",False,64,False,,12,False,True,64,813.6985078995734,"[551.9696044921875, 1245.2919921875, 25.125]","[540.64697265625, 1130.5648193359375, 25.125]",True
59,1,31001,0,3,"[0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.9125000238418579]",False,64,False,,12,False,True,64,813.6985078995734,"[551.9696044921875, 1245.2919921875, 25.125]","[540.64697265625, 1130.5648193359375, 25.125]",True
59,1,31001,1,0,"[0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.9125000238418579]",False,64,False,,12,False,True,64,873.8899506120418,"[551.9696044921875, 1245.2919921875, 25.125]","[433.6174621582031, 923.4668579101562, 25.125]",True
59,1,31001,1,1,"[0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.9125000238418579]",True,64,False,,12,False,True,64,873.8899506120418,"[551.9696044921875, 1245.2919921875, 25.125]","[433.6174621582031, 923.4668579101562, 25.125]",True
59,1,31001,1,2,"[0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.9125000238418579]",False,64,False,,12,False,True,64,873.8899506120418,"[551.9696044921875, 1245.2919921875, 25.125]","[433.6174621582031, 923.4668579101562, 25.125]",True
59,1,31001,1,3,"[0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.012499997392296791, 0.9125000238418579]",False,64,False,,12,False,True,64,873.8899506120418,"[551.9696044921875, 1245.2919921875, 25.125]","[433.6174621582031, 923.4668579101562, 25.125]",True
