condition,theta,n_seeds,mean_unit_temporal_density_mean,mean_unit_temporal_density_std,median_active_unit_temporal_density_mean,median_active_unit_temporal_density_std,std_unit_temporal_density_mean,std_unit_temporal_density_std,mean_population_density_mean,mean_population_density_std,std_population_density_mean,std_population_density_std,unit_coverage_mean,unit_coverage_std,zero_activity_time_fraction_mean,zero_activity_time_fraction_std,mean_field_width_mean,mean_field_width_std,mean_total_activation_mean,mean_total_activation_std,mean_lifetime_hoyer_sparsity_mean,mean_lifetime_hoyer_sparsity_std,mean_active_unit_lifetime_hoyer_sparsity_mean,mean_active_unit_lifetime_hoyer_sparsity_std,mean_population_hoyer_sparsity_mean,mean_population_hoyer_sparsity_std,mean_lifetime_kurtosis_mean,mean_lifetime_kurtosis_std,mean_active_unit_lifetime_kurtosis_mean,mean_active_unit_lifetime_kurtosis_std,best_corr_to_latent_probs_mean,best_corr_to_latent_probs_std,best_corr_to_latent_values_mean,best_corr_to_latent_values_std,best_corr_to_latent_samples_mean,best_corr_to_latent_samples_std,best_weight_alignment_to_latent_vectors_mean,best_weight_alignment_to_latent_vectors_std,mean_weight_row_entropy_to_latents_mean,mean_weight_row_entropy_to_latents_std,mean_weight_row_effective_latents_mean,mean_weight_row_effective_latents_std,mean_weight_row_participation_latents_mean,mean_weight_row_participation_latents_std,mean_weight_col_entropy_over_rows_mean,mean_weight_col_entropy_over_rows_std,mean_weight_col_effective_rows_mean,mean_weight_col_effective_rows_std,mean_weight_col_participation_rows_mean,mean_weight_col_participation_rows_std
encourage,0.5,10,0.3272216796875,0.017757618330344144,0.3294921875,0.023287279001232626,0.034423454883431306,0.009130112295496907,2.6177734375,0.14206094664275315,2.1440320806170914,0.3769899430265298,1.0,0.0,0.14921875,0.07065454995743374,1.5003293919860052,0.05263531514610199,1.6227994505727168,0.060121232088897095,0.5372184558170728,0.014261017529389894,0.5372184558170728,0.014261017529389894,0.7646249075551401,0.015982364485816625,4.434698629309261,0.19039744029904776,4.434698629309261,0.19039744029904776,0.0688856170259742,0.004655935302997132,0.48687978176432817,0.04099574140434618,0.4035540547618388,0.025536932653433667,0.7974245095443839,0.014553976960429173,0.8297511740012409,0.021624663431484135,5.649754232993883,0.24626244209450768,4.709102510169941,0.2729640176515416,0.8665271321714098,0.03831849855889648,6.216851089202974,0.42930743043951586,5.481724884816835,0.5227350598886428
no_learning,0.5,10,0.327392578125,0.010863023323473,0.33154296875,0.011970361984503186,0.02632088443765145,0.008862439253905943,2.619140625,0.086904186587784,1.2967776609510762,0.2587148466678721,1.0,0.0,0.0369140625,0.02603523683642817,1.496278556850376,0.02557365746876842,1.6277122647868723,0.0688316647951758,0.5556401137201042,0.009447574532010875,0.5556401137201042,0.009447574532010875,0.7771068748404591,0.009142647404062008,6.285937464070707,0.3097300644133686,6.285937464070707,0.3097300644133686,0.0725289262818847,0.008577112844450315,0.4113333613285028,0.02227541351883962,0.3102609589284856,0.01997807627217571,0.3627509742806147,0.03735065796531505,0.8826399653196793,0.025506550187414094,6.319515315139858,0.32647655709411594,5.60412284841456,0.3991947630166845,0.8863384421894714,0.020728008745322025,6.350384722957415,0.26698403836789153,5.631728439871294,0.32518832278105764
punish,0.5,10,0.3009521484375,0.0016122526348729548,0.3009765625,0.0019918044974971813,0.0032852157516981033,0.0005994885338938938,2.4076171875,0.012898021078983638,3.632663457408171,0.011549338429185612,1.0,0.0,0.6865234375,0.0029296875,1.433059077293256,0.008716302067951263,1.5758050712555296,0.0019692867027269953,0.6105941017884815,0.0003133610666765693,0.6105941017884815,0.0003133610666765693,0.7048691086955959,0.0016170197619097503,10.601576042272693,0.07964171371788624,10.601576042272693,0.07964171371788624,0.09982589004808216,0.0038517916134792685,0.15878566257552043,0.004739853565788799,0.24028278225946073,0.0021601663930091593,0.45035751546778613,0.0009360486211119042,0.9845057467885663,0.00015064846663674614,7.746356522585638,0.0024262957440127266,7.468218096630153,0.004571513682280167,0.9999962119049609,1.5953174243704377e-06,7.999936983903787,2.653782342569588e-05,7.9998738817692,5.322545496734793e-05
encourage,1.0,10,0.1781982421875,0.005813879772206875,0.1765625,0.007724109348939526,0.012268021477980428,0.003233881913699583,1.4255859375,0.046511038177655,1.205618509308881,0.2838664397946943,1.0,0.0,0.23046875,0.06615877600574338,1.2317482378491076,0.019057092501487384,0.8024113656158545,0.07719450455405664,0.6611528201017108,0.007738550187063824,0.6611528201017108,0.007738550187063824,0.8937134514226898,0.013734870498070623,8.161959866593122,0.5333555185806584,8.161959866593122,0.5333555185806584,0.06744025841973975,0.006446134391770835,0.6121973206437553,0.016551885721869608,0.3459524985018823,0.007598518020934338,0.8522839151267174,0.015161122492614386,0.7939816869195065,0.026476480519406077,5.2747908230777,0.28361680728824223,4.215332049710135,0.3291919168695876,0.8253454120665777,0.03343915356281882,5.657671418675617,0.3655593961229742,4.7690183002832045,0.4046425356812408
no_learning,1.0,10,0.17314453125,0.006248092360240032,0.1751953125,0.00749094098076762,0.015319142252449685,0.0032826525606998677,1.38515625,0.04998473888192025,1.0636696635463598,0.19612791952197267,1.0,0.0,0.2162109375,0.06029464852798531,1.2144545975578922,0.023301603840705714,0.637533209371657,0.07902854900627382,0.693983641401098,0.009826522679184343,0.693983641401098,0.009826522679184343,0.9168012807274681,0.010709297413601224,14.31376994358489,1.775673381076417,14.31376994358489,1.775673381076417,0.07173912401392661,0.005727916290119426,0.458825752493481,0.02539937078341067,0.2745891507629471,0.013347330561825861,0.3627509742806147,0.03735065796531505,0.8826399653196793,0.025506550187414094,6.319515315139858,0.32647655709411594,5.60412284841456,0.3991947630166845,0.8863384421894714,0.020728008745322025,6.350384722957415,0.26698403836789153,5.631728439871294,0.32518832278105764
punish,1.0,10,0.1549072265625,0.0029301960821581582,0.15546875,0.0040688802062499325,0.007679947123101312,0.0015470342309036355,1.2392578125,0.023441568657265266,2.569637746386106,0.06486221445754108,1.0,0.0,0.748828125,0.025647736673717916,1.1625859266972969,0.007718144908128324,0.6462692580689101,0.011642714744785848,0.73334371682604,0.0022940423328350564,0.73334371682604,0.0022940423328350564,0.8694216574949263,0.004540037199273772,20.75309182122192,0.631079779418591,20.75309182122192,0.631079779418591,0.06994347026639572,0.003796743150707738,0.17186551376237788,0.007054888899481822,0.225362919280578,0.014704887343860926,0.3796527861817695,0.025307683968701138,0.9775719270243135,0.007925579899823012,7.645399387487517,0.10980167368685319,7.287616289927418,0.18297683219610741,0.9918002046275705,0.005663984489333786,7.865627521164053,0.0920160280979477,7.756488357689283,0.15352252032769179
encourage,1.5,10,0.0853515625,0.014035516918462857,0.090234375,0.01770354561503853,0.027418244740480963,0.008490892499410011,0.6828125,0.11228413534770286,0.8243618735992824,0.1458573417721903,1.0,0.0,0.504296875,0.06161358722602812,1.103540993958031,0.019727227410578772,0.2836215669490603,0.06625063924985941,0.7908977820515017,0.030103130720846315,0.7908977820515017,0.030103130720846315,0.9686941320864835,0.014420212336352836,39.90280086360328,21.668334501172435,39.90280086360328,21.668334501172435,0.06963557933559548,0.011648914813221695,0.5213688064187628,0.06880821492367303,0.2286829486355463,0.022361114490352406,0.7201640509054119,0.06907513597647096,0.8220199313362,0.017377173056031613,5.608236602396341,0.19650817584025998,4.553187584709012,0.3234222562203847,0.8539889265916815,0.010938349079081245,5.961564206222803,0.1286255470237563,5.0617278372814685,0.18831456073170152
no_learning,1.5,10,0.06640625,0.010793114367457775,0.0654296875,0.012612409602314797,0.022762479531360215,0.007542377255319166,0.53125,0.0863449149396622,0.7078223033135407,0.1166295635590589,1.0,0.0,0.583203125,0.04474489594233765,1.0810492469394244,0.013432710206991957,0.18030741756130583,0.04141838821149626,0.8345201016038472,0.02223063003875209,0.8345201016038472,0.02223063003875209,0.9832720547675151,0.008476893979419111,60.336614668456285,22.420746845655398,60.336614668456285,22.420746845655398,0.07182881194273591,0.006519817190121216,0.37911167764480785,0.05359314820854118,0.19971738562487396,0.01509387402192838,0.3627509742806147,0.03735065796531505,0.8826399653196793,0.025506550187414094,6.319515315139858,0.32647655709411594,5.60412284841456,0.3991947630166845,0.8863384421894714,0.020728008745322025,6.350384722957415,0.26698403836789153,5.631728439871294,0.32518832278105764
punish,1.5,10,0.0513671875,0.008438370271235592,0.05244140625,0.010279914931602137,0.017371986512032856,0.00405356166261278,0.4109375,0.06750696216988473,0.828918758893052,0.22450918089812238,1.0,0.0,0.733203125,0.025855126161520175,1.0512417391614601,0.012407618726622714,0.12531517665888642,0.03356938492856998,0.872349262585977,0.01868269927761643,0.872349262585977,0.01868269927761643,0.9803375987538694,0.009565579713811242,96.56293799900824,26.256625744665687,96.56293799900824,26.256625744665687,0.06443091189158824,0.005515839672080441,0.2008019060092257,0.026124200438708542,0.1964741329953749,0.016799691635148207,0.3058554314176246,0.03030857256884687,0.8627999865227298,0.02343847246036865,6.131559691901093,0.2752610374599151,5.32194363254889,0.30318254203327194,0.876381427663785,0.03164952516100963,6.228632469996363,0.40267124580196095,5.500973224590844,0.4538999445524779
encourage,2.0,10,0.021484375,0.007377734178518953,0.0177734375,0.006930154296566474,0.019222838185708507,0.006576973322479117,0.171875,0.05902187342815162,0.4192045255079454,0.08966517509986573,0.875,0.1479019945774904,0.8494140625,0.047364388679063577,1.022543861896165,0.016936616647738188,0.0471691875924134,0.02027272187380057,0.9324337516536069,0.02149587519234518,0.923504446436793,0.017858632023979748,0.9968113041305384,0.0032070040150051437,167.20473190553642,47.14326486811682,192.92406254493739,53.9507705085718,0.0671008193422968,0.014018657074674057,0.28459521239384866,0.07197900952963748,0.1309893978604627,0.011655181198754107,0.44389651093120086,0.033679273875090475,0.8596016275090615,0.023452631127176795,6.049238598690474,0.27181490090479377,5.24548093415279,0.2930321487412689,0.8733303512201527,0.01864556348437089,6.188871551392223,0.21984786646820118,5.424097718118025,0.23233526683033168
