run_name,condition,base,seed,controller,project,training_steps,preflight_steps,design_cells,physical_training_signal,action_set,action_repeat,action_vectors,reference_checkpoint_frames,goal_detector,discrete_replacement,initialization,main_update_budget,her_budget,production_gate,startup_boundary,native_terminal_binding,native_terminal_binding_sha256,execution_device,main_sampler,replay_batching,qualification_revision,reconstruction_head,optimizer_ownership,goal_memory,goal_conditioning_location,architectural_delta,supersedes_waypoint_study_sha256,her_reconstruction,throughput_scope,representation_freshness,actor_memory,runtime_patch_sha256,slurm_allocation_hours,continuation,qualification_online_sha256,qualification_ppo_sha256,qualification_restart_sha256,parent_study_sha256,target_refresh,comparison,family,mechanism,control,capacity,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count,in_bounds_fraction,visited_cell_fraction,active_unit_fraction,silent_unit_fraction,active_unit_mean_spatial_information,active_only_map_cosine,unique_active_peak_bins,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction,mean_primary_secondary_peak_distance,median_dominant_peak_nearest_neighbor_distance,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability,worker_memory,cadence,selected_run_url,selection_tv,selection_window
CPU2048D64_DIRECT_F16_DDQN_HER_S123,CPU2048D64_DIRECT_F16_DDQN_HER,DIRECT_F16,123,DDQN_HER,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_HER_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0418083630502224,0.3997782989397933,14.0,12.8732328414917,0.1126731928476309,0.3698492145164251,4.666481971740723,0.0,1138.4534912109375,282.8427124023437,1,64.0,0.2666666805744171,16.0,13.0,0.8166666626930237,1.9234694242477417,2.0,0.5097222328186035,0.5854555368423462,0.21875,0.6069797873497009,0.1171875,0.0743408203125,0.0,0.0,0.0,0.0,3651.0,1563.0,0.428101897239685,0.0,,64,,,
CPU2048D64_DIRECT_F16_DDQN_HER_S123,CPU2048D64_DIRECT_F16_DDQN_HER,DIRECT_F16,123,DDQN_HER,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_HER_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0517155900597572,0.439219274363383,16.0,11.529961585998535,0.1629389398344889,0.4033643482744314,4.506479740142822,0.0625,1222.34375,250.0,1,64.0,0.2666666805744171,16.0,15.0,0.9375,2.004444360733032,2.0,0.5597222447395325,0.4221230149269104,0.25,0.2928932309150696,0.1015625,0.06689453125,0.0,0.0,0.0,0.0,27677.0,12117.0,0.4378003478050232,0.0,,64,,,
CPU2048D64_DIRECT_F16_DDQN_HER_S8,CPU2048D64_DIRECT_F16_DDQN_HER,DIRECT_F16,8,DDQN_HER,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_HER_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0533987358212471,0.3339234743413266,14.0,11.91240119934082,0.1369920104088312,0.3600890277894942,4.737518787384033,0.0,1121.4754638671875,200.0,1,82.0,0.3416666686534881,16.0,14.0,0.875,1.6857142448425293,2.0,0.5972222089767456,0.6861971616744995,0.2926829159259796,0.2928932309150696,0.0975609719753265,0.0701219514012336,0.0,0.0,0.0,0.0,2354.0,971.0,0.4124893844127655,0.0,,64,,,
CPU2048D64_DIRECT_F16_DDQN_HER_S8,CPU2048D64_DIRECT_F16_DDQN_HER,DIRECT_F16,8,DDQN_HER,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_HER_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0474433451890945,0.4652624167741846,15.0,11.656786918640137,0.1355970111320083,0.3830675750483183,4.659816265106201,0.0,1379.04443359375,300.0,1,65.0,0.2708333432674408,16.0,14.0,0.8791666626930237,1.914691925048828,2.0,0.543055534362793,0.5437003970146179,0.2769230902194977,0.5543114542961121,0.0923076942563057,0.0684023648500442,0.0,0.0,0.0,0.0,20416.0,8805.0,0.4312793910503387,0.0,,64,,,
CPU2048D64_DIRECT_F16_DDQN_HER_S99,CPU2048D64_DIRECT_F16_DDQN_HER,DIRECT_F16,99,DDQN_HER,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_HER_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.047543104737997,0.4554714163694983,16.0,11.944099426269531,0.1176745651754038,0.3667567076528972,4.9636101722717285,0.0,1360.1888427734375,338.39141845703125,1,81.0,0.3375000059604645,16.0,15.0,0.9375,1.897777795791626,2.0,0.6000000238418579,0.6057494878768921,0.4444444477558136,0.2585125267505646,0.1111111119389534,0.0736168250441551,0.0,0.0,0.0,0.0,3773.0,1653.0,0.4381129145622253,0.0,,64,,,
CPU2048D64_DIRECT_F16_DDQN_HER_S99,CPU2048D64_DIRECT_F16_DDQN_HER,DIRECT_F16,99,DDQN_HER,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_HER_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0570138990879058,0.4195727815678129,15.0,10.875015258789062,0.162435567665389,0.3787686452775864,4.6071085929870605,0.0,1350.946533203125,300.0,1,67.0,0.2791666686534881,16.0,15.0,0.9375,1.9555555582046509,2.0,0.5711805820465088,0.5796123743057251,0.2686567306518554,0.7233129143714905,0.1268656700849533,0.0728447288274765,0.0,0.0,0.0,0.0,21637.0,9351.0,0.4321763515472412,0.0,,64,,,
CPU2048D64_DIRECT_F16_DDQN_S123,CPU2048D64_DIRECT_F16_DDQN,DIRECT_F16,123,DDQN,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.043805506080389,0.4102809707388364,15.0,13.106163024902344,0.101593078698291,0.3943373187986635,4.745805263519287,0.0,1168.2138671875,241.42135620117188,1,88.0,0.3666666746139526,16.0,13.0,0.8166666626930237,1.586734652519226,2.0,0.5868055820465088,0.6644588112831116,0.409090906381607,0.2928932309150696,0.1022727265954017,0.07076445966959,0.0,0.0,0.0,0.0,2043.0,879.0,0.4302496314048767,0.0,,64,,,
CPU2048D64_DIRECT_F16_DDQN_S123,CPU2048D64_DIRECT_F16_DDQN,DIRECT_F16,123,DDQN,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0519602447748184,0.4596646011429113,16.0,12.91916847229004,0.1004564817356472,0.3698507677862368,5.152995586395264,0.0,1640.9161376953125,100.0,1,85.0,0.3541666567325592,16.0,13.0,0.8166666626930237,1.6836735010147097,2.0,0.5694444179534912,0.6905608177185059,0.4235294163227081,0.2928932309150696,0.105882354080677,0.0725951567292213,0.0,0.0,0.0,0.0,18689.0,8260.0,0.4419712126255035,0.0,,64,,,
