run_name,condition,base,seed,controller,project,training_steps,preflight_steps,design_cells,physical_training_signal,action_set,action_repeat,action_vectors,reference_checkpoint_frames,goal_detector,discrete_replacement,initialization,main_update_budget,her_budget,production_gate,startup_boundary,native_terminal_binding,native_terminal_binding_sha256,execution_device,main_sampler,replay_batching,qualification_revision,reconstruction_head,optimizer_ownership,goal_memory,goal_conditioning_location,architectural_delta,supersedes_waypoint_study_sha256,her_reconstruction,throughput_scope,representation_freshness,actor_memory,runtime_patch_sha256,slurm_allocation_hours,continuation,qualification_online_sha256,qualification_ppo_sha256,qualification_restart_sha256,parent_study_sha256,target_refresh,comparison,family,mechanism,control,capacity,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count,in_bounds_fraction,visited_cell_fraction,active_unit_fraction,silent_unit_fraction,active_unit_mean_spatial_information,active_only_map_cosine,unique_active_peak_bins,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction,mean_primary_secondary_peak_distance,median_dominant_peak_nearest_neighbor_distance,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability,worker_memory,cadence,selected_run_url,selection_tv,selection_window,label
CPU2048D64_DIRECT_F16_DDQN_HER_S123,CPU2048D64_DIRECT_F16_DDQN_HER,DIRECT_F16,123,DDQN_HER,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_HER_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0517155900597572,0.439219274363383,16.0,11.529961585998535,0.1629389398344889,0.4033643482744314,4.506479740142822,0.0625,1222.34375,250.0,1,64.0,0.2666666805744171,16.0,15.0,0.9375,2.004444360733032,2.0,0.5597222447395325,0.4221230149269104,0.25,0.2928932309150696,0.1015625,0.06689453125,0.0,0.0,0.0,0.0,27677.0,12117.0,0.4378003478050232,0.0,,64,,,,Direct F16 · DDQN+HER · cadence 64
CPU2048D64_DIRECT_F16_DDQN_HER_S8,CPU2048D64_DIRECT_F16_DDQN_HER,DIRECT_F16,8,DDQN_HER,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_HER_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0474433451890945,0.4652624167741846,15.0,11.656786918640137,0.1355970111320083,0.3830675750483183,4.659816265106201,0.0,1379.04443359375,300.0,1,65.0,0.2708333432674408,16.0,14.0,0.8791666626930237,1.914691925048828,2.0,0.543055534362793,0.5437003970146179,0.2769230902194977,0.5543114542961121,0.0923076942563057,0.0684023648500442,0.0,0.0,0.0,0.0,20416.0,8805.0,0.4312793910503387,0.0,,64,,,,Direct F16 · DDQN+HER · cadence 64
CPU2048D64_DIRECT_F16_DDQN_HER_S99,CPU2048D64_DIRECT_F16_DDQN_HER,DIRECT_F16,99,DDQN_HER,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_HER_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0570138990879058,0.4195727815678129,15.0,10.875015258789062,0.162435567665389,0.3787686452775864,4.6071085929870605,0.0,1350.946533203125,300.0,1,67.0,0.2791666686534881,16.0,15.0,0.9375,1.9555555582046509,2.0,0.5711805820465088,0.5796123743057251,0.2686567306518554,0.7233129143714905,0.1268656700849533,0.0728447288274765,0.0,0.0,0.0,0.0,21637.0,9351.0,0.4321763515472412,0.0,,64,,,,Direct F16 · DDQN+HER · cadence 64
CPU2048D64_DIRECT_F16_DDQN_S123,CPU2048D64_DIRECT_F16_DDQN,DIRECT_F16,123,DDQN,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0519602447748184,0.4596646011429113,16.0,12.91916847229004,0.1004564817356472,0.3698507677862368,5.152995586395264,0.0,1640.9161376953125,100.0,1,85.0,0.3541666567325592,16.0,13.0,0.8166666626930237,1.6836735010147097,2.0,0.5694444179534912,0.6905608177185059,0.4235294163227081,0.2928932309150696,0.105882354080677,0.0725951567292213,0.0,0.0,0.0,0.0,18689.0,8260.0,0.4419712126255035,0.0,,64,,,,Direct F16 · DDQN · cadence 64
CPU2048D64_DIRECT_F16_DDQN_S8,CPU2048D64_DIRECT_F16_DDQN,DIRECT_F16,8,DDQN,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0469885356724262,0.4809723726403451,16.0,12.435648918151855,0.1310757093622602,0.3968139125600832,5.17832612991333,0.0,1466.06640625,223.60679626464844,1,56.0,0.233333334326744,16.0,13.0,0.8125,2.0820512771606445,2.0,0.4780555665493011,0.5254103541374207,0.2857142984867096,0.7490167617797852,0.125,0.0762117356061935,0.0,0.0,0.0,0.0,13729.0,5642.0,0.4109549224376678,0.0,,64,,,,Direct F16 · DDQN · cadence 64
CPU2048D64_DIRECT_F16_DDQN_S99,CPU2048D64_DIRECT_F16_DDQN,DIRECT_F16,99,DDQN,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_direct,16,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_DIRECT_F16_DDQN_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0532916486263275,0.413506788816245,16.0,11.022873878479004,0.1417766301364292,0.4056887320457402,4.72426176071167,0.0,1357.544921875,223.60679626464844,1,73.0,0.3041666746139526,16.0,16.0,1.0,1.8958333730697632,2.0,0.6190972328186035,0.5335543155670166,0.465753436088562,0.5772753357887268,0.1164383590221405,0.0703696757555008,0.0,0.0,0.0,0.0,26246.0,11823.0,0.4504686295986175,0.0,,64,,,,Direct F16 · DDQN · cadence 64
CPU2048D64_WAYPOINT_DECODER_F64_DDQN_HER_S123,CPU2048D64_WAYPOINT_DECODER_F64_DDQN_HER,WAYPOINT_DECODER_F64,123,DDQN_HER,SF_IntrMotiv_FullSystemController,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",25001984,unconditioned,False,fresh DG/controller/optimizer/graph; fixed ImageNet trunk retained,2048 main DDQN or 1024 main HER every 64 accepted decisions,Up to 1024 auxiliary per update; total replay ratio at most 32,Runtime inherited from qualified stored release; CPU large-batch performance not yet qualified,All arms disable SF unrecorded pre-policy action walks; initial policy history begins at physical reset. Worker startup delays retained.,intrmotiv/terminal-binding/v1; explicit terminal rendering; unchanged underlying engine,6e2b1842bf78d8f77841854194efe2ada2114813d2b0fa1cddb4524e3aecb804,CPU; throughput unqualified,uniform complete compatible replay search; no arbitrary candidate cap; fixed main TD budget,Stored action-time worker states; batched existing decoder and Q heads; no recurrent replay reconstruction.,Production after passing six 2M fresh preflights and four exact GPU restores plus real resumed-training checks.,Used only for one-pass certified terminal DG labels at ingestion; no recurrent replay reconstruction.,STOP only: replay trains decoder/Q; fresh DG optimizer retains sole DG ownership.,goal-independent,existing TargetFiLMDecoder only,dg_goal_input write -> none for every waypoint learning mode; F64 capacity and frontier_waypoint manager retained,b68edd0bcb84fd25d2779013e17511c2a97dfb0624741f0a56e48343a6d0d4d9,"None: share stored physical memory; relabel decoder goal, auxiliary reward and ending.","Measure full SF collection, fresh DG and replay throughput after warm-up.",Behavior-time stored states; representation lag accepted; same inputs for online and target decoders.,Ordinary SF continuation across publications; no custom actor history rebuilding.,c0b4e773dc673901abae09a239c13aa972ad4b47286b7165658fab069164e056,48,Preserve full checkpoint state on allocation-boundary resume; never restart production from fresh weights.,d0059468b4703790ec58f44f565ec4e60288b0a7498e4e46b4f3675949e22978,7f31786ee7d549ae2d78a946ebc20d4ba1813a78486b1963a7ef5d145caaccde,ed18afcad7819ad79e050522e9999d5789c4a5bdf369c6950f8abab240efe368,4ba8a352faaa2f101c571f625eddb87626d98e90b75dd9ed5354aa7880075997,"96 updates = 6144 accepted decisions, matching CPU cadence2048 arm",Same 2048 total example cap; cadence64 versus cadence2048; total replay ratio 32 versus 1,c15,none,frontier_waypoint,64,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/controller_cpu_cadence64_20260914/CPU2048D64_WAYPOINT_DECODER_F64_DDQN_HER_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,0.96875,0.03125,0.0335525684058666,0.1795488991476762,42.0,11.13305950164795,0.1936926861999552,0.4319976078255698,5.164974212646484,0.1923076923076923,1115.1038818359375,0.0,1,22.0,0.0054563493467867,9.0,2.0,0.0069444444961845,1.25,1.0,0.0061590606346726,0.0328124985098838,0.0909090936183929,0.2181819528341293,0.1136363670229911,0.0526859499514102,0.0,0.0,0.0,0.0,63816.0,28916.0,0.4531151950359344,0.0,goal_independent,64,,,,Waypoint F64 · DDQN+HER · cadence 64
