run_name,condition,base,seed,recruitment,goal_conditioning,project,training_steps,preflight_steps,family,max_step,window_low,window_high,run_dir,coverage_auc,coverage_auc__n,dg_density,dg_density__n,dg_silent_fraction,dg_silent_fraction__n,dg_usage_entropy,dg_usage_entropy__n,recruitment_total,recruitment_total__n,repeat_assignments,repeat_assignments__n,bad_source_assignments,bad_source_assignments__n,duplicate_assignments,duplicate_assignments__n,predictive_assignments,predictive_assignments__n,attempt_coverage,attempt_coverage__n,fully_tested_count,fully_tested_count__n,zero_outdegree_count,zero_outdegree_count__n,untested_zero_outdegree_count,untested_zero_outdegree_count__n,bad_source_count,bad_source_count__n,reliable_out_degree_mean,reliable_out_degree_mean__n,predictive_event_count,predictive_event_count__n,predictive_context_groups,predictive_context_groups__n,predictive_eligible_count,predictive_eligible_count__n,predictive_reliability_gap,predictive_reliability_gap__n,largest_scc,largest_scc__n,reachable_pair_fraction,reachable_pair_fraction__n,reciprocal_fraction,reciprocal_fraction__n,top3_incoming_share,top3_incoming_share__n,target_hit_lift,target_hit_lift__n,target_action_sensitivity,target_action_sensitivity__n,target_value_span,target_value_span__n,decoder_parameter_count,decoder_parameter_count__n,film_modulation_norm_mean,film_modulation_norm_mean__n,film_modulation_norm_max,film_modulation_norm_max__n,behavior_replay_mismatch,behavior_replay_mismatch__n,option_success_fraction,option_success_fraction__n
DPR_C05_MON_LEG_S8,DPR_C05_MON_LEG,C05,8,monitor,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,69337088,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_MON_LEG_S8_/00_DPR_C05_MON_LEG_S8,58.58131533971132,271,0.027255610415810032,152,0.0,152,0.959936501948457,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.18889802792354635,152,0.0,152,15.072368421052632,152,15.072368421052632,152,0.0,152,0.05797697368421053,152,366.17763157894734,152,132.44078947368422,152,4.401315789473684,152,0.47495338261911746,152,1.0,152,0.003892544062661105,152,0.0,152,0.8157894736842105,152,1.0296543903256719,152,0.01348062710052258,152,0.002115427553163547,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.15180048890607922,152
DPR_C05_MON_LEG_S99,DPR_C05_MON_LEG,C05,99,monitor,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_MON_LEG_S99_/00_DPR_C05_MON_LEG_S99,38.0771335490699,206,0.0263824462890625,152,0.0,152,0.9617093311328637,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.24512061437493876,152,0.0,152,14.348684210526315,152,14.348684210526315,152,0.0,152,0.10896381578947369,152,507.7894736842105,152,179.6184210526316,152,10.223684210526315,152,0.6167761159962729,152,1.0,152,0.007346491519312717,152,0.0,152,1.0,152,1.047483740276412,152,0.02628165270863591,152,0.0016781350675860029,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.2975199222564697,152
DPR_C05_MON_LEG_S123,DPR_C05_MON_LEG,C05,123,monitor,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_MON_LEG_S123_/00_DPR_C05_MON_LEG_S123,36.86534474514149,216,0.02347464310495477,152,0.0,152,0.9591536247416547,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.14196820047340894,152,0.0,152,9.388157894736842,152,9.388157894736842,152,0.0,152,0.4621710526315789,152,415.6381578947368,152,98.45394736842105,152,5.651315789473684,152,0.7125780725557553,152,1.375,152,0.041118422069733866,152,0.09194862224945896,152,0.9576927227409262,152,1.1603837370088226,152,0.015177936213532169,152,0.0030686337926645615,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.3499010272912289,152
DPR_C05_MON_FILM_S8,DPR_C05_MON_FILM,C05,8,monitor,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_MON_FILM_S8_/00_DPR_C05_MON_FILM_S8,30.06346671320811,238,0.017508055034436677,152,0.0,152,0.9431747217711649,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.1590734673173804,152,0.0,152,12.230263157894736,152,12.230263157894736,152,0.0,152,0.23560855263157895,152,291.29605263157896,152,79.6907894736842,152,2.3421052631578947,152,0.5529242603990593,152,1.1842105263157894,152,0.017571272677741945,152,0.08750000027449507,152,0.9999999988235926,152,1.4788362583831738,152,0.05262093368525568,152,0.0057712908233761,152,167808.0,152,0.23568945083963244,152,0.6399996770839942,152,0.0,152,0.2443772703409195,152
DPR_C05_MON_FILM_S99,DPR_C05_MON_FILM,C05,99,monitor,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,71663616,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_MON_FILM_S99_/00_DPR_C05_MON_FILM_S99,32.55524136919628,261,0.02319998490182977,152,0.0,152,0.9754552876478747,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.19095394652532904,152,0.0,152,7.697368421052632,152,7.697368421052632,152,0.0,152,0.6258223684210527,152,324.6513157894737,152,74.1907894736842,152,3.3289473684210527,152,0.7284216561207646,152,2.0,152,0.05233004468640214,152,0.20206442259644208,152,0.9489148678748232,152,1.0071479219355082,152,0.07497820145401515,152,0.02450544604002253,152,167808.0,152,0.3588399512595252,152,1.337988975800966,152,0.0,152,0.3434286176374084,152
DPR_C05_MON_FILM_S123,DPR_C05_MON_FILM,C05,123,monitor,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,71335936,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_MON_FILM_S123_/00_DPR_C05_MON_FILM_S123,38.676212296286465,263,0.028191415887129933,152,0.0,152,0.9758616736844966,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.1657894676257121,152,0.0,152,13.427631578947368,152,13.427631578947368,152,0.0,152,0.17105263157894737,152,316.88157894736844,152,109.32894736842105,152,3.4934210526315788,152,0.5978349758018005,152,1.0,152,0.012472588097137449,152,0.0,152,0.9999999992157284,152,0.9308173542744235,152,0.024550006620732968,152,0.014990868117341674,152,167808.0,152,0.21665035325445628,152,1.0559585580700321,152,0.0,152,0.15141240357862493,152
DPR_C05_DIR_LEG_S8,DPR_C05_DIR_LEG,C05,8,directional,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,71467008,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_DIR_LEG_S8_/00_DPR_C05_DIR_LEG_S8,40.23798708482222,264,0.026979346024362666,152,0.0,152,0.9668583266044918,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.18448464837121337,152,0.0,152,15.703947368421053,152,15.703947368421053,152,0.0,152,0.01850328947368421,152,0.0,152,0.0,152,0.0,152,0.0,152,1.0,152,0.0011513158096931875,152,0.0,152,0.09868421052631579,152,0.9726994794450308,152,0.013410951326429648,152,0.0017371158656284311,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.13832958679842322,152
DPR_C05_DIR_LEG_S99,DPR_C05_DIR_LEG,C05,99,directional,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,70680576,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_DIR_LEG_S99_/00_DPR_C05_DIR_LEG_S99,32.266577928586116,266,0.021725102474814968,152,0.0008223684210526315,152,0.938834547996521,152,0.7631578947368421,152,0.0,152,0.0,152,0.006578947368421052,152,0.0,152,0.25619516879516213,152,0.0,152,10.085526315789474,152,10.085526315789474,152,0.0,152,0.4634046052631579,152,0.0,152,0.0,152,0.0,152,0.0,152,1.2039473684210527,152,0.03390899198865028,152,0.054145782597755134,152,0.9316994053752798,152,7.573797206541426,152,0.009955978606165828,152,0.0008553524096082823,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.1726293891827625,152
DPR_C05_DIR_LEG_S123,DPR_C05_DIR_LEG,C05,123,directional,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,71761920,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_DIR_LEG_S123_/00_DPR_C05_DIR_LEG_S123,46.954656906710326,262,0.02466583251953125,152,0.0,152,0.9677976612981997,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.18275767633397327,152,0.0,152,10.25,152,10.25,152,0.0,152,0.4662828947368421,152,0.0,152,0.0,152,0.0,152,0.0,152,1.263157894736842,152,0.037691887051455285,152,0.061507937253305785,152,1.0000000007842715,152,1.125625029206276,152,0.027378822676837444,152,0.006327374770894255,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.31974631930260283,152
DPR_C05_DIR_FILM_S8,DPR_C05_DIR_FILM,C05,8,directional,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,69861376,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_DIR_FILM_S8_/00_DPR_C05_DIR_FILM_S8,32.279876473244656,267,0.025410300806949015,152,0.0,152,0.9659363627433777,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.1957236838183905,152,0.0,152,11.921052631578947,152,11.921052631578947,152,0.0,152,0.3277138157894737,152,0.0,152,0.0,152,0.0,152,0.0,152,1.0,152,0.02179276372158998,152,0.0,152,0.9974223881175643,152,1.006828132428621,152,0.04615028882644286,152,0.014083459127792403,152,167808.0,152,0.23136621468553417,152,0.9614261298587448,152,0.0,152,0.2878588614495177,152
DPR_C05_DIR_FILM_S99,DPR_C05_DIR_FILM,C05,99,directional,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_DIR_FILM_S99_/00_DPR_C05_DIR_FILM_S99,34.24648118241925,214,0.027090574565686677,152,0.0,152,0.9739023905835653,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.18728070196352506,152,0.0,152,12.302631578947368,152,12.302631578947368,152,0.0,152,0.23601973684210525,152,0.0,152,0.0,152,0.0,152,0.0,152,1.0,152,0.01603618457815365,152,0.0,152,1.0,152,0.8221885432538233,152,0.03578430760994946,152,0.0070475487675713865,152,167808.0,152,0.1903617588901206,152,0.7843785058510931,152,0.0,152,0.24107874616196281,152
DPR_C05_DIR_FILM_S123,DPR_C05_DIR_FILM,C05,123,directional,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_DIR_FILM_S123_/00_DPR_C05_DIR_FILM_S123,56.97803269543694,206,0.02737988923725329,152,0.0,152,0.9724816252526484,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.19791666673202263,152,0.0,152,13.651315789473685,152,13.651315789473685,152,0.0,152,0.20641447368421054,152,0.0,152,0.0,152,0.0,152,0.0,152,1.230263157894737,152,0.014473684511980727,152,0.10526315848294057,152,0.9999999984314567,152,1.1510660848335217,152,0.0071503599465359,152,0.005810195156587533,152,167808.0,152,0.21183491155113043,152,0.5857061582960581,152,0.0,152,0.12898351013733955,152
DPR_C05_PRED_LEG_S8,DPR_C05_PRED_LEG,C05,8,predictive,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_PRED_LEG_S8_/00_DPR_C05_PRED_LEG_S8,35.539626006342935,207,0.024473893015008224,152,0.0,152,0.9657964126059884,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.1832785101509408,152,0.0,152,12.611842105263158,152,12.611842105263158,152,0.0,152,0.25699013157894735,152,463.9868421052632,152,133.7828947368421,152,8.322368421052632,152,0.7691800347284267,152,1.0,152,0.017214912982461483,152,0.0,152,0.9998748145605388,152,1.0103960825424445,152,0.022873908122021117,152,0.0038932998554388944,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.3452771708957459,152
DPR_C05_PRED_LEG_S99,DPR_C05_PRED_LEG,C05,99,predictive,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_PRED_LEG_S99_/00_DPR_C05_PRED_LEG_S99,95.14920854798838,207,0.028293208072060032,152,0.0,152,0.9790240883042938,152,1.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.19698464997897022,152,0.0,152,15.967105263157896,152,15.967105263157896,152,0.0,152,0.002055921052631579,152,309.0131578947368,152,160.71052631578948,152,6.802631578947368,152,0.5012521843769049,152,1.0,152,0.00013706141065708116,152,0.0,152,0.03289473684210526,152,0.913576775867688,152,0.0075032890737546905,152,0.0014175750992236364,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.11672693209134434,152
DPR_C05_PRED_LEG_S123,DPR_C05_PRED_LEG,C05,123,predictive,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_PRED_LEG_S123_/00_DPR_C05_PRED_LEG_S123,41.46111664334357,207,0.027184938129625823,152,0.0,152,0.9768579947321039,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.18714364049466034,152,0.0,152,10.25,152,10.25,152,0.0,152,0.3717105263157895,152,325.6381578947368,152,106.48026315789474,152,6.5855263157894735,152,0.6368009126500079,152,1.6776315789473684,152,0.035608553670738875,152,0.22073935217371113,152,1.0000000007842715,152,0.9677834263757655,152,0.006807208134743728,152,0.0028002356725904207,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.3849647198068468,152
DPR_C05_PRED_FILM_S8,DPR_C05_PRED_FILM,C05,8,predictive,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_PRED_FILM_S8_/00_DPR_C05_PRED_FILM_S8,29.765728819604014,204,0.022719935366981907,152,0.0,152,0.9574907139727944,152,1.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.183470396717128,152,0.0,152,9.177631578947368,152,9.177631578947368,152,0.0,152,0.4263980263157895,152,136.14473684210526,152,67.24342105263158,152,1.2894736842105263,152,0.3645877923914476,152,1.0,152,0.02842653547658732,152,0.0,152,1.0000000094112598,152,1.0209569123230482,152,0.03321334334874624,152,0.009929936339367965,152,167808.0,152,0.3378985837886208,152,1.4328258829681497,152,0.0,152,0.1298519402595335,152
DPR_C05_PRED_FILM_S99,DPR_C05_PRED_FILM,C05,99,predictive,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_PRED_FILM_S99_/00_DPR_C05_PRED_FILM_S99,31.817582668286363,211,0.025797793739720395,152,0.0,152,0.976551069240821,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.1690241228789091,152,0.0,152,4.651315789473684,152,4.651315789473684,152,0.0,152,0.8342927631578947,152,384.39473684210526,152,68.76315789473684,152,1.3355263157894737,152,0.38433498482366923,152,2.0,152,0.06348684390908793,152,0.1510690575171458,152,1.0000000101955313,152,1.031690397544911,152,0.02692431011727374,152,0.013157421171567157,152,167808.0,152,0.13463871122190826,152,0.7412391838274504,152,0.0,152,0.40458403782624947,152
DPR_C05_PRED_FILM_S123,DPR_C05_PRED_FILM,C05,123,predictive,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,corrected_c05,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C05_PRED_FILM_S123_/00_DPR_C05_PRED_FILM_S123,32.64385827539002,203,0.02251292261584052,145,0.0,145,0.9593725056483828,145,0.0,145,0.0,145,0.0,145,0.0,145,0.0,145,0.17968390244862129,145,0.0,145,14.63448275862069,145,14.63448275862069,145,0.0,145,0.0853448275862069,145,417.4,145,155.44827586206895,145,8.779310344827586,145,0.6449201633190287,145,1.0,145,0.005919540496864196,145,0.0,145,1.0000000004110665,145,0.9639793527537379,145,0.04357101137525049,145,0.008414596152202837,145,167808.0,145,0.23044823521170124,145,0.8862382531166076,145,0.0,145,0.1955335560543784,145
DPR_C13_MON_LEG_S8,DPR_C13_MON_LEG,C13,8,monitor,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,c13_like_immediate,70647808,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C13_MON_LEG_S8_/00_DPR_C13_MON_LEG_S8,41.723421755454524,278,0.015039276658442983,114,0.3130482456140351,114,0.684426020111954,114,0.0,114,0.0,114,0.0,114,0.0,114,0.0,114,0.16461988211723796,114,0.0,114,16.0,114,16.0,114,0.0,114,0.0,114,5.192982456140351,114,4.12280701754386,114,0.008771929824561403,114,0.0021929824561403508,114,1.0,114,0.0,114,0.0,114,0.0,114,0.36193858897476866,114,0.006109599275269399,114,0.007523476613865218,114,165760.0,114,0.0,114,0.0,114,0.0,114,0.022892789817170092,114
DPR_C13_MON_LEG_S99,DPR_C13_MON_LEG,C13,99,monitor,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,c13_like_immediate,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C13_MON_LEG_S99_/00_DPR_C13_MON_LEG_S99,30.127153270649462,212,0.018333635832134047,152,0.17763157894736842,152,0.7830986251172266,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.14909539724651136,152,0.0,152,16.0,152,16.0,152,0.0,152,0.0,152,9.493421052631579,152,7.717105263157895,152,0.0,152,0.0,152,1.0,152,0.0,152,0.0,152,0.0,152,0.552360545059568,152,0.023585730851137715,152,0.013647818619287327,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.03913192225522116,152
DPR_C13_MON_LEG_S123,DPR_C13_MON_LEG,C13,123,monitor,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,c13_like_immediate,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C13_MON_LEG_S123_/00_DPR_C13_MON_LEG_S123,26.408025825314404,205,0.021432776200143916,152,0.20970394736842105,152,0.79024648744809,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.10868969363601584,152,0.0,152,15.828947368421053,152,15.828947368421053,152,0.0,152,0.01069078947368421,152,6.809210526315789,152,5.8355263157894735,152,0.0,152,0.0,152,1.0,152,0.0006853070532854058,152,0.0,152,0.16447368421052633,152,42.263353441106645,152,0.01639835798108068,152,0.012557983946814937,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.02387409167070138,152
DPR_C13_MON_FILM_S8,DPR_C13_MON_FILM,C13,8,monitor,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,c13_like_immediate,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C13_MON_FILM_S8_/00_DPR_C13_MON_FILM_S8,36.898449673372156,204,0.020394776996813323,152,0.2660361842105263,152,0.7649822960558691,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.2634320181647414,152,0.0,152,15.756578947368421,152,15.756578947368421,152,0.0,152,0.015213815789473685,152,5.598684210526316,152,4.677631578947368,152,0.006578947368421052,152,0.001644736842105263,152,1.0,152,0.0009868421567309845,152,0.0,152,0.2236842105263158,152,18.49863514970792,152,0.025985204473775076,152,0.024612186458206883,152,167808.0,152,0.428169629879688,152,1.4801320919865055,152,0.0,152,0.025018034257778998,152
DPR_C13_MON_FILM_S99,DPR_C13_MON_FILM,C13,99,monitor,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,c13_like_immediate,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C13_MON_FILM_S99_/00_DPR_C13_MON_FILM_S99,39.82207945281384,204,0.013384768837376645,152,0.42351973684210525,152,0.636189091754587,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.12472587657210074,152,0.0,152,15.921052631578947,152,15.921052631578947,152,0.0,152,0.004934210526315789,152,4.592105263157895,152,3.8421052631578947,152,0.0,152,0.0,152,1.0,152,0.000356359667708411,152,0.0,152,0.08552631578947369,152,32.484207108224695,152,0.01575482786804634,152,0.011868975272304133,152,167808.0,152,0.40110991875592034,152,1.1626239254286415,152,0.0,152,0.004174250766242805,152
DPR_C13_MON_FILM_S123,DPR_C13_MON_FILM,C13,123,monitor,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,c13_like_immediate,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C13_MON_FILM_S123_/00_DPR_C13_MON_FILM_S123,46.92506048712932,213,0.014696623149671052,152,0.21916118421052633,152,0.7301672528448858,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.17023026286379286,152,0.0,152,16.0,152,16.0,152,0.0,152,0.0,152,9.019736842105264,152,6.796052631578948,152,0.15789473684210525,152,0.04287280735412711,152,1.0,152,0.0,152,0.0,152,0.0,152,0.8235119159676527,152,0.01291025272190669,152,0.019480873793853742,152,167808.0,152,0.43130050325079966,152,1.3651812249108364,152,0.0,152,0.13200659951881358,152
DPR_C13_DIR_LEG_S8,DPR_C13_DIR_LEG,C13,8,directional,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,c13_like_immediate,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C13_DIR_LEG_S8_/00_DPR_C13_DIR_LEG_S8,50.63353373957615,204,0.013622484709087172,152,0.29605263157894735,152,0.7311243387429338,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.1385964931626069,152,0.0,152,15.0,152,15.0,152,0.0,152,0.0625,152,0.0,152,0.0,152,0.0,152,0.0,152,1.0,152,0.004166666883975267,152,0.0,152,1.0,152,0.272370004340222,152,0.02145999454966697,152,0.009240110162768121,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.01479440479000148,152
DPR_C13_DIR_LEG_S99,DPR_C13_DIR_LEG,C13,99,directional,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,c13_like_immediate,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C13_DIR_LEG_S99_/00_DPR_C13_DIR_LEG_S99,55.72474367050898,210,0.014484807064658716,152,0.25699013157894735,152,0.7407053826670897,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.21984649243715562,152,0.0,152,15.789473684210526,152,15.789473684210526,152,0.0,152,0.013157894736842105,152,0.0,152,0.0,152,0.0,152,0.0,152,1.0,152,0.0008497807460739032,152,0.0,152,0.20394736842105263,152,27.993151066334622,152,0.004323123324291756,152,0.0029445868630749543,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.025695123342110923,152
DPR_C13_DIR_LEG_S123,DPR_C13_DIR_LEG,C13,123,directional,legacy,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,c13_like_immediate,75038720,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C13_DIR_LEG_S123_/00_DPR_C13_DIR_LEG_S123,36.21194184995165,204,0.014470150596217105,152,0.35567434210526316,152,0.6971424880780672,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.16784539524661868,152,0.0,152,15.44078947368421,152,15.44078947368421,152,0.0,152,0.03495065789473684,152,0.0,152,0.0,152,0.0,152,0.0,152,1.0,152,0.002357456257174674,152,0.0,152,0.5394736842105263,152,33.16333234741499,152,0.006870028705299391,152,0.004412461464342318,152,165760.0,152,0.0,152,0.0,152,0.0,152,0.01939774057092635,152
DPR_C13_DIR_FILM_S8,DPR_C13_DIR_FILM,C13,8,directional,target_id_film,SF_IntrMotiv_DirectionalPredictiveRecruitment,75000000,5000000,c13_like_immediate,72482816,62500000,67500000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_directional_predictive_recruitment_20260904/DPR_C13_DIR_FILM_S8_/00_DPR_C13_DIR_FILM_S8,56.75109197522298,263,0.01568001195004112,152,0.27837171052631576,152,0.7558578393961254,152,0.0,152,0.0,152,0.0,152,0.0,152,0.0,152,0.12590460420439117,152,0.0,152,15.921052631578947,152,15.921052631578947,152,0.0,152,0.004934210526315789,152,0.0,152,0.0,152,0.0,152,0.0,152,1.0,152,0.00030153510344557857,152,0.0,152,0.07236842105263158,152,43.641539257215825,152,0.014195238230872508,152,0.02427348191237175,152,167808.0,152,0.4911999208362479,152,2.1730973720550537,152,0.0,152,0.0098477700284045,152
