run_name,policy_id,target_env_steps,actual_env_steps,snapshot_path,unit_id,active_fraction,spatial_information,active_observation_count,active_bin_count,field_eligible,mono_field_score,mono_field,dominant_peak_x,dominant_peak_y,secondary_peak_x,secondary_peak_y,primary_secondary_peak_distance,dominant_peak_nearest_neighbor_distance
DGC_DIRECT_DG_F16_S123,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,12,0.03799999877810478,0.0211744736880064,3800,202,1,0.2642340660095215,0,1950.0,1350.0,150.0,350.0,2059.1259765625,781.0249633789062
DGC_DIRECT_DG_F16_S123,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,13,0.043049998581409454,0.05231205001473427,4305,177,1,0.24157245457172394,0,750.0,150.0,1950.0,1550.0,1843.908935546875,360.55511474609375
DGC_DIRECT_DG_F16_S123,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,14,0.047600001096725464,0.03700416535139084,4760,209,1,0.38053083419799805,0,150.0,1650.0,1150.0,150.0,1802.775634765625,200.0
DGC_DIRECT_DG_F16_S123,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,15,0.039420001208782196,0.057171083986759186,3942,296,1,0.16182073950767517,0,1350.0,350.0,450.0,1350.0,1345.3624267578125,412.3105773925781
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,0,0.01891000010073185,0.18383879959583282,1891,55,1,0.29370513558387756,0,350.0,1950.0,150.0,350.0,1612.4515380859375,0.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,1,0.01971999928355217,0.11471971869468689,1972,105,1,0.18927666544914246,0,150.0,150.0,150.0,1950.0,1800.0,0.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,2,0.03173999860882759,0.07301706820726395,3174,105,1,0.32366862893104553,0,1650.0,1950.0,150.0,1650.0,1529.705810546875,300.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,3,0.014750000089406967,0.14985191822052002,1475,51,1,0.30859148502349854,0,350.0,1950.0,150.0,350.0,1612.4515380859375,0.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,4,0.031950000673532486,0.07469101995229721,3195,99,1,0.28932851552963257,0,150.0,1650.0,150.0,350.0,1300.0,200.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,5,0.023579999804496765,0.1514745056629181,2358,175,1,0.19231292605400085,0,150.0,1850.0,250.0,150.0,1702.9385986328125,0.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,6,0.029559999704360962,0.15710985660552979,2956,303,1,0.47654590010643005,0,950.0,1450.0,650.0,550.0,948.6832885742188,781.0249633789062
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,7,0.01860000006854534,0.12049534171819687,1860,102,1,0.3069252669811249,0,150.0,350.0,350.0,1950.0,1612.4515380859375,200.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,8,0.013890000060200691,0.1348874419927597,1389,62,1,0.4536091089248657,0,150.0,150.0,150.0,1950.0,1800.0,0.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,9,0.021460000425577164,0.12822969257831573,2146,147,1,0.2701577842235565,0,1950.0,250.0,350.0,150.0,1603.1219482421875,1503.32958984375
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,10,0.0203699991106987,0.10458549112081528,2037,77,1,0.5087139010429382,0,150.0,1950.0,1950.0,1950.0,1800.0,100.0
DGC_DIRECT_DG_F16_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,11,0.02905000001192093,0.08067391067743301,2905,106,1,0.33411651849746704,0,450.0,150.0,1950.0,1750.0,2193.171142578125,300.0
