tag,step,wall_time,value
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,917504,1789845658.9525547,0.186536505818367
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845668.9520545,0.18941539525985718
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845678.9541743,0.19699497520923615
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845688.953279,0.19871161878108978
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845698.9546993,0.20213912427425385
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845708.9536328,0.20290006697177887
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845718.9530895,0.20809054374694824
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845728.9521596,0.21008197963237762
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845738.9547994,0.21370162069797516
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845748.9525354,0.21370162069797516
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845758.9550133,0.21370162069797516
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845768.954031,0.21370162069797516
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845778.9531045,0.21370162069797516
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845788.9526317,0.21370162069797516
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845798.9526622,0.21370162069797516
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845808.9531689,0.21370162069797516
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845818.954522,0.21370162069797516
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845828.9538128,0.21370162069797516
