tag,step,wall_time,value
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845507.1593635,0.10536815971136093
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845517.162031,0.10536136478185654
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845527.1595547,0.1047191247344017
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845537.161759,0.10473867505788803
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845547.1596613,0.10642470419406891
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845557.1618636,0.10794485360383987
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845567.1618917,0.1093580350279808
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845577.1592748,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845587.1622598,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845597.159787,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845607.1635573,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845617.1593032,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845627.1627443,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845637.1617997,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845647.1595652,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845657.1622238,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845667.1593726,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789845677.162219,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789845687.1592233,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789845697.162577,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789845707.1601806,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789845717.1601589,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789845727.162143,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789845737.1591272,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789845747.163559,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789845757.1592026,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789845767.1619365,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789845777.1599863,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1196032,1789845787.1620798,0.10909908264875412
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789845797.162014,0.10997826606035233
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789845807.159317,0.10997826606035233
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789845817.160544,0.10971226543188095
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789845827.1598034,0.1085394024848938
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1245184,1789845837.1619935,0.10943087935447693
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1245184,1789845847.1615188,0.10943087935447693
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1261568,1789845857.1615355,0.11005591601133347
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1277952,1789845867.1896193,0.11005591601133347
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1277952,1789845877.1596103,0.11005591601133347
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1294336,1789845887.1617126,0.11050767451524734
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1294336,1789845897.1595428,0.11049677431583405
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1310720,1789845907.1619143,0.11049677431583405
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1310720,1789845917.1598375,0.11138023436069489
