tag,step,wall_time,value
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,917504,1789845728.8498971,0.18074950575828552
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845738.8518333,0.18254603445529938
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845748.85213,0.18676845729351044
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845758.8502882,0.18814422190189362
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845768.8503113,0.192839577794075
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845778.8524618,0.1940002590417862
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845788.8511207,0.19936180114746094
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845798.8519819,0.20279574394226074
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845808.8517568,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845818.8501422,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845828.8513067,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845838.8499033,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845848.850224,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845858.8516386,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845868.8496542,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845878.8500745,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845888.8572404,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845898.8522012,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845908.852041,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845918.8512805,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845928.8497562,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845938.8513489,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845948.8521144,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845958.8514233,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845968.8499582,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845978.8519993,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845988.8496518,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789845998.8499095,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789846008.8502414,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789846018.8501391,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789846028.8520098,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789846038.852264,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789846048.849875,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789846058.8521707,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789846068.8517962,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789846078.8518288,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789846088.8514814,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789846098.8526642,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789846108.8503733,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1196032,1789846118.8526697,0.20381325483322144
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1196032,1789846128.8506544,0.20293842256069183
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789846138.8529353,0.20293842256069183
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789846148.851572,0.2029837667942047
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789846158.855087,0.2029837667942047
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789846168.850799,0.2040252834558487
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789846178.85095,0.2040252834558487
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789846188.8508058,0.2040252834558487
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789846198.8506224,0.2040252834558487
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789846208.8508465,0.2040252834558487
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789846218.8510232,0.2040252834558487
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789846228.8505533,0.2040252834558487
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789846238.850235,0.2040252834558487
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789846248.8499541,0.2040252834558487
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1245184,1789846258.850089,0.2042393535375595
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1261568,1789846268.8522,0.2048025131225586
