tag,step,wall_time,value
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789846117.3098285,0.070523701608181
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789846127.3070095,0.07270798087120056
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789846137.3079307,0.07398194074630737
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789846147.3060374,0.074185311794281
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789846157.3103878,0.07622729986906052
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789846167.3068724,0.07694296538829803
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789846177.308061,0.080103799700737
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789846187.3072302,0.0810616984963417
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789846197.3074071,0.0810616984963417
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789846207.3102782,0.0810616984963417
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789846217.3082535,0.0810616984963417
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789846227.3086088,0.0810616984963417
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789846237.3074563,0.0810616984963417
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789846247.3127775,0.0810616984963417
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789846257.3086007,0.0810616984963417
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789846267.3068733,0.0810616984963417
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789846277.30693,0.0810616984963417
