tag,step,wall_time,value
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789840434.7806532,0.17395742237567902
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789840444.7797415,0.175914466381073
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789840454.7810295,0.18139870464801788
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789840464.7792764,0.18451635539531708
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789840474.7818875,0.1904636174440384
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789840484.7778933,0.19148170948028564
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789840494.7809892,0.19473154842853546
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789840504.780341,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789840514.779632,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789840524.7803342,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789840534.7803092,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789840544.7801793,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789840554.7801235,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789840564.7792234,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789840574.7806065,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789840584.7803962,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789840594.7789168,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789840604.7786317,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789840614.7790644,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789840624.779036,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789840634.7796197,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789840644.779827,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789840654.7793324,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789840664.7806835,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789840674.7813823,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789840684.7805026,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789840694.7794013,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789840704.7788272,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789840714.7798262,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789840724.7796867,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789840734.7811618,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789840744.77924,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789840754.780895,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789840764.77901,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789840774.7817526,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789840784.7788444,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789840794.7814765,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789840804.7789366,0.19697995483875275
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1196032,1789840814.7812583,0.1965361088514328
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1196032,1789840824.7790093,0.1965361088514328
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789840834.7786958,0.19605205953121185
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789840844.7789338,0.19605205953121185
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789840854.778734,0.19676150381565094
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789840864.778495,0.19684025645256042
