tag,step,wall_time,value
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845539.4133008,0.13790321350097656
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845549.4156992,0.137349471449852
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845559.413076,0.1370125710964203
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845569.4164696,0.13699999451637268
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845579.4136803,0.1373877227306366
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845589.4152877,0.1383630484342575
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845599.413773,0.139276385307312
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845609.4157193,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845619.4135485,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845629.4132268,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845639.4157968,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845649.412924,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845659.4161913,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845669.414412,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845679.415499,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845689.4129226,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845699.4155543,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845709.413128,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789845719.415436,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789845729.4135602,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789845739.415789,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789845749.416181,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789845759.4151692,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789845769.4186783,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789845779.4142897,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789845789.4156895,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789845799.4148085,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789845809.4154177,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789845819.4146438,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1196032,1789845829.4156795,0.13907092809677124
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1196032,1789845839.4135768,0.13977348804473877
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789845849.415923,0.13977348804473877
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789845859.4155016,0.13812443614006042
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789845869.4131637,0.13812443614006042
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1245184,1789845879.4161785,0.1372184306383133
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1245184,1789845889.4130886,0.1371205896139145
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1261568,1789845899.4155471,0.13677693903446198
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1261568,1789845909.4130514,0.13715912401676178
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1277952,1789845919.415898,0.13715912401676178
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1277952,1789845929.413482,0.13402274250984192
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1294336,1789845939.4151406,0.13402274250984192
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1294336,1789845949.4131758,0.13437454402446747
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1310720,1789845959.4143205,0.13416838645935059
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1327104,1789845969.414966,0.13416838645935059
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1327104,1789845979.4146867,0.13326624035835266
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1343488,1789845989.4156299,0.1335061937570572
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1343488,1789845999.4129395,0.13143830001354218
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1359872,1789846009.4158618,0.13143830001354218
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1359872,1789846019.4146132,0.13069157302379608
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1376256,1789846029.4159036,0.13093209266662598
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1392640,1789846039.415852,0.12815219163894653
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1392640,1789846049.413362,0.1280103176832199
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1409024,1789846059.4154522,0.12404505163431168
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1409024,1789846069.4145815,0.12200868129730225
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1425408,1789846079.415177,0.11911644041538239
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1425408,1789846089.4154935,0.11646245419979095
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1441792,1789846099.4151106,0.11591137200593948
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1441792,1789846109.412947,0.11215074360370636
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1458176,1789846119.4159026,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1458176,1789846129.4134185,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1474560,1789846139.413424,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1490944,1789846149.4161813,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1490944,1789846159.4138796,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1507328,1789846169.4155283,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1507328,1789846179.4139109,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1523712,1789846189.4159205,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1523712,1789846199.4152813,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1540096,1789846209.4152253,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1556480,1789846219.414393,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1556480,1789846229.413122,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1572864,1789846239.4161305,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1572864,1789846249.415472,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1589248,1789846259.4151676,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1589248,1789846269.4135888,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1605632,1789846279.4141827,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1605632,1789846289.4142604,0.11057256907224655
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1622016,1789846299.4157665,0.11057256907224655
