tag,step,wall_time,value
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789840454.7876728,0.12222976237535477
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789840464.789974,0.12428018450737
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789840474.78825,0.12478933483362198
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789840484.7883255,0.1270698755979538
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789840494.7905838,0.12820099294185638
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789840504.7892063,0.13051994144916534
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789840514.7889514,0.13167671859264374
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789840524.7901533,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789840534.78942,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789840544.7875152,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789840554.7879605,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789840564.7902613,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789840574.7877138,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789840584.7887144,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789840594.7902648,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789840604.7879114,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789840614.7886267,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789840624.7877803,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789840634.7878492,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789840644.7900958,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789840654.7901063,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789840664.7896967,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789840674.788837,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789840684.788527,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789840694.7883146,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789840704.7907393,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789840714.788172,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789840724.7906263,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789840734.7885878,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789840744.7896128,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789840754.7882473,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789840764.789534,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789840774.7906814,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789840784.7892787,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789840794.7902272,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789840804.7902026,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789840814.7890408,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789840824.793351,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789840834.7893758,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1196032,1789840844.7881072,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1196032,1789840854.7878613,0.13214239478111267
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789840864.7903023,0.13276174664497375
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789840874.7898326,0.1329086422920227
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789840884.7903295,0.13364917039871216
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789840894.7882583,0.13364917039871216
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1245184,1789840904.790639,0.13364917039871216
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1245184,1789840914.7893925,0.13364917039871216
