tag,step,wall_time,value
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845476.5632732,0.11924301087856293
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845486.5589309,0.1205340251326561
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845496.561573,0.11962603777647018
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845506.5595968,0.11941742897033691
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845516.5618489,0.12015519291162491
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845526.5591486,0.12123937159776688
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845536.5612416,0.12230344861745834
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845546.558887,0.12261994183063507
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845556.561505,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845566.5612726,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845576.5592177,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845586.5619524,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845596.559352,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845606.5617058,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845616.5590572,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845626.5611885,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845636.5590005,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845646.5614424,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845656.5591464,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789845666.5616682,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789845676.559051,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789845686.562449,0.1227426528930664
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789845696.559234,0.1227426528930664
