tag,step,wall_time,value
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,917504,1789845487.1576147,0.14351098239421844
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845497.1581962,0.14719323813915253
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845507.1578238,0.1486351639032364
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845517.1615415,0.14881093800067902
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845527.1613011,0.15200760960578918
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845537.1582277,0.15756884217262268
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845547.1631641,0.15756884217262268
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845557.1601968,0.1614379733800888
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845567.1612053,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845577.159736,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845587.1608958,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845597.1583154,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845607.1633844,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845617.1616592,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845627.1592662,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845637.16154,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845647.1583967,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845657.1623302,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845667.1591902,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789845677.160993,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789845687.1594944,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789845697.1618,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789845707.1638098,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789845717.1591618,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789845727.1614408,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789845737.1580296,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789845747.1616743,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789845757.1581986,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789845767.161186,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789845777.1616004,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1196032,1789845787.1606126,0.16222719848155975
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789845797.1604538,0.16366948187351227
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1212416,1789845807.1605103,0.16366948187351227
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1228800,1789845817.1606984,0.16437464952468872
