tag,step,wall_time,value
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,917504,1789845577.2060971,0.06359868496656418
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845587.2040808,0.06390564143657684
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,933888,1789845597.2052004,0.06524553149938583
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845607.2028906,0.06500055640935898
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,950272,1789845617.2045598,0.065120629966259
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,966656,1789845627.2043812,0.06550712138414383
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845637.2058504,0.06505792587995529
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,983040,1789845647.202972,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845657.205742,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,999424,1789845667.202881,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845677.2056444,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1015808,1789845687.2027113,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845697.2055826,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1032192,1789845707.203233,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845717.2053132,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1048576,1789845727.20478,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845737.205658,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1064960,1789845747.2040284,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845757.20556,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1081344,1789845767.2034674,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789845777.2055988,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1097728,1789845787.203496,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789845797.2054143,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1114112,1789845807.2052312,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789845817.2055058,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1130496,1789845827.2042658,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789845837.2049682,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1146880,1789845847.204434,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789845857.206266,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1163264,1789845867.209916,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789845877.2056198,0.06490617245435715
policy_stats/avg_z_00_corridor_geometry_noreward_accessible_coverage_auc,1179648,1789845887.2034378,0.06490617245435715
