run_name,encoder_credit,retirement,goal_conditioning,seed,wandb_name,wandb_id,state,max_env_steps,window_start,window_rows,coverage_auc,dg_density,dg_silent_fraction,dg_usage_entropy,option_success,action_probability_tv,action_sensitivity,target_num,target_count,shuffled_num,shuffled_count,largest_scc,reachable_pair_fraction,outgoing_node_fraction,top3_incoming_share,reliable_global_efficiency,grounded_controllability,candidate_endpoints,silent_endpoints,active_endpoints,eligible_victim_endpoints,residual_pass,replacement_conversion,attempt_coverage,fully_tested_count,predictive_gap,predictive_eligible_count,bad_source_count,zero_outdegree_count,credit_replay_match,behavior_replay_mismatch,stale_generation_fraction,candidate_endpoints_history_sum,candidate_endpoints_nonzero_reports,silent_endpoints_history_sum,silent_endpoints_nonzero_reports,active_endpoints_history_sum,active_endpoints_nonzero_reports,eligible_victim_endpoints_history_sum,eligible_victim_endpoints_nonzero_reports,residual_pass_history_sum,residual_pass_nonzero_reports,replacement_conversion_history_sum,replacement_conversion_nonzero_reports,target_num_sum,target_event_count_sum,target_hit_rate_aggregated,shuffled_num_sum,shuffled_event_count_sum,shuffled_hit_rate_aggregated,target_hit_rate_delta,target_hit_advantage,spatial_information,active_map_cosine,mono_field_fraction,active_unit_fraction,unique_peak_bins,path_efficiency,spatial_target_steps,recruitment_total,repeat_total,goal_adapter_reset_total,dropped_rollouts_total,dropped_decisions_total,deferred_updates_total
SAT_C15_SRC_DIRO_FILM_S123,SRC,DIRO,FILM,123,00_SAT_C15_SRC_DIRO_FILM_S123_20260905_201637_514139,00_SAT_C15_SRC_DIRO_FILM_S123_20260905_201637_514139,finished,74973180.0,70000000,5,39.65896540000001,0.0270996096,0.0,0.9931626400000001,0.39485714799999994,0.0012078668,0.00933503548,11.2,889.8,11.2,869.6,14.8,0.925,1.0,0.5566039039999999,0.535424618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9408333299999999,7.0,0.750976372,16.0,0.0,0.0,0.983840392,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,56.0,4449.0,0.012587098224320073,56.0,4348.0,0.012879484820607176,-0.0002923865962871034,-0.022701730726005787,0.13639307,0.13608585,0.0,1,16,0.11807058,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_DIRO_LEG_S8,SRC,DIRO,LEG,8,00_SAT_C15_SRC_DIRO_LEG_S8_20260905_201636_717445,00_SAT_C15_SRC_DIRO_LEG_S8_20260905_201636_717445,finished,74973180.0,70000000,5,52.80876579999999,0.0286315918,0.0,0.994575752,0.45436489599999996,0.00049771617,0.0032005728599999997,12.6,678.2,12.6,660.4,16.0,1.0,1.0,0.5196356920000001,0.6397499959999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9441666659999999,6.8,0.708114124,16.0,0.0,0.0,0.9828338560000001,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,63.0,3391.0,0.01857859038631672,63.0,3302.0,0.019079345850999394,-0.0005007554646826728,-0.026245945148923533,0.1424337,0.1452729,0.0,1,16,0.11286698,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_DIRO_LEG_S99,SRC,DIRO,LEG,99,00_SAT_C15_SRC_DIRO_LEG_S99_20260905_201636_717367,00_SAT_C15_SRC_DIRO_LEG_S99_20260905_201636_717367,finished,74973180.0,70000000,5,44.68349,0.026068115599999997,0.0,0.9947446579999999,0.49182992,0.00029433404599999997,0.005421549039999999,14.8,739.4,14.2,717.6,15.0,0.9375,1.0,0.498602902,0.598958332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9666666559999999,9.2,0.6230322279999999,16.0,0.0,0.0,0.985138746,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,74.0,3697.0,0.020016229375169056,71.0,3588.0,0.019788182831661092,0.00022804654350796344,0.011524380255022226,0.13254522,0.13434651,0.0,1,16,0.12786314,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_DIRO_LEG_S123,SRC,DIRO,LEG,123,00_SAT_C15_SRC_DIRO_LEG_S123_20260905_201637_829982,00_SAT_C15_SRC_DIRO_LEG_S123_20260905_201637_829982,finished,74973180.0,70000000,5,54.31501900000001,0.030596924000000005,0.0,0.9959715579999999,0.5456237199999999,0.001201623704,0.008702750300000001,19.0,682.8,18.0,657.8,15.4,0.9625,1.0,0.5308061719999999,0.613819422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9750000080000001,10.8,0.633100814,16.0,0.0,0.0,0.9784469259999999,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,95.0,3414.0,0.027826596367896896,90.0,3289.0,0.027363940407418668,0.0004626559604782275,0.016907505044587712,0.10337359,0.24258877,0.0,1,15,0.1757127,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_MON_FILM_S8,SRC,MON,FILM,8,00_SAT_C15_SRC_MON_FILM_S8_20260905_201616_513247,00_SAT_C15_SRC_MON_FILM_S8_20260905_201616_513247,finished,74973180.0,70000000,5,92.252376,0.029974365200000002,0.0,0.9905126120000001,0.5699557759999999,0.00408079497,0.0135572384,15.4,646.2,14.8,622.6,14.8,0.9266666600000001,1.0,0.6785061059999999,0.60388888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.956666648,9.2,0.6256771760000001,16.0,0.0,0.0,0.979162562,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,77.0,3231.0,0.023831631073970908,74.0,3113.0,0.023771281721811758,6.034935215915027e-05,0.0025387504496139357,0.0985827,0.28559917,0.0,1,16,0.3487219,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_MON_FILM_S99,SRC,MON,FILM,99,00_SAT_C15_SRC_MON_FILM_S99_20260905_201616_513284,00_SAT_C15_SRC_MON_FILM_S99_20260905_201616_513284,finished,74973180.0,70000000,5,50.5346366,0.0282409666,0.0,0.996285022,0.48339966399999995,0.0018222418339999998,0.0164470054,13.8,658.4,12.8,636.8,15.4,0.9625,1.0,0.621614712,0.60354166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96083334,9.2,0.692506362,16.0,0.0,0.0,0.9850039159999999,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69.0,3292.0,0.020959902794653706,64.0,3184.0,0.020100502512562814,0.0008594002820908921,0.0427551640340218,0.14290784,0.13467914,0.0625,1,15,0.10880997,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_MON_FILM_S123,SRC,MON,FILM,123,00_SAT_C15_SRC_MON_FILM_S123_20260905_201636_717429,00_SAT_C15_SRC_MON_FILM_S123_20260905_201636_717429,finished,74973180.0,70000000,5,50.5995062,0.028161621199999997,0.0,0.992741908,0.46648649,0.0018928903600000002,0.015034351960000001,15.0,707.8,14.8,684.8,15.4,0.9625,1.0,0.658339668,0.625555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916666648,5.4,0.660679298,16.0,0.0,0.0,0.9813679499999999,0.0,0.0,3.0,1,2.0,1,1.0,1,0.0,0,0.0,0,0.0,0,75.0,3539.0,0.021192427239333143,74.0,3424.0,0.02161214953271028,-0.00041972229337713593,-0.01942066395301778,0.12859902,0.14537854,0.0625,1,15,0.10147613,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_MON_LEG_S8,SRC,MON,LEG,8,00_SAT_C15_SRC_MON_LEG_S8_20260905_201613_366427,00_SAT_C15_SRC_MON_LEG_S8_20260905_201613_366427,finished,74973180.0,70000000,5,35.6985646,0.026452636399999997,0.0,0.994749114,0.40409895999999995,0.0002404259348,0.003967298419999999,10.8,841.0,10.6,822.0,15.4,0.9625,1.0,0.51091822,0.571041672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9625000119999999,9.4,0.657371568,16.0,0.0,0.0,0.98222276,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,54.0,4205.0,0.012841854934601665,53.0,4110.0,0.01289537712895377,-5.352219435210588e-05,-0.004150494694097229,0.17938372,0.08565746,0.0,1,16,0.071454324,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_MON_LEG_S99,SRC,MON,LEG,99,00_SAT_C15_SRC_MON_LEG_S99_20260905_201614_467311,00_SAT_C15_SRC_MON_LEG_S99_20260905_201614_467311,finished,74973180.0,70000000,5,39.8256566,0.0266845702,0.0,0.995733654,0.303285714,0.00028040836199999997,0.0044095513,7.6,940.6,7.4,922.4,14.2,0.890833332,1.0,0.47216222199999996,0.560291676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94499999,8.0,0.771705986,16.0,0.0,0.0,0.9802036199999999,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,38.0,4703.0,0.008079948968743355,37.0,4612.0,0.008022549869904597,5.7399098838758e-05,0.007154720103901502,0.15389621,0.12311801,0.0,1,15,0.102669485,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_MON_LEG_S123,SRC,MON,LEG,123,00_SAT_C15_SRC_MON_LEG_S123_20260905_201616_516245,00_SAT_C15_SRC_MON_LEG_S123_20260905_201616_516245,finished,74973180.0,70000000,5,36.2541378,0.027233887000000002,0.0,0.992736702,0.488546894,0.000534681174,0.00456174582,11.0,584.4,10.4,568.2,14.0,0.8816666599999999,1.0,0.662146558,0.5301746039999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9499999880000001,8.6,0.7607251859999999,16.0,0.0,0.0,0.982660922,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,55.0,2922.0,0.018822724161533196,52.0,2841.0,0.018303414290742698,0.0005193098707904978,0.028372295056073193,0.14989734,0.14773513,0.0,1,16,0.09591795,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_PREDO_FILM_S8,SRC,PREDO,FILM,8,00_SAT_C15_SRC_PREDO_FILM_S8_20260905_201637_218938,00_SAT_C15_SRC_PREDO_FILM_S8_20260905_201637_218938,finished,74973180.0,70000000,5,62.19123460000001,0.027331542800000004,0.0,0.99282279,0.53823862,0.0031467590000000003,0.015520845,17.8,820.8,17.2,798.4,15.8,0.9875,1.0,0.5507310459999999,0.630652774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.941666662,5.6,0.5417573819999999,15.8,0.0,0.0,0.9813865780000001,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,89.0,4104.0,0.02168615984405458,86.0,3992.0,0.02154308617234469,0.0001430736717098896,0.006641280203091515,0.12909591,0.1506823,0.0,1,15,0.12605458,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_PREDO_FILM_S99,SRC,PREDO,FILM,99,00_SAT_C15_SRC_PREDO_FILM_S99_20260905_201636_281794,00_SAT_C15_SRC_PREDO_FILM_S99_20260905_201636_281794,finished,74973180.0,70000000,5,57.3424802,0.025579834200000002,0.0,0.99049847,0.34147538,0.0008996482699999999,0.00510732852,10.2,1059.0,9.6,1042.0,14.0,0.8775000000000001,1.0,0.477254576,0.5682222360000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94999999,6.4,0.7648180119999999,16.0,0.0,0.0,0.98261687,0.0,0.0,1.0,1,1.0,1,0.0,0,0.0,0,0.0,0,0.0,0,51.0,5295.0,0.009631728045325779,48.0,5210.0,0.009213051823416507,0.000418676221909272,0.04544381491973559,0.13063094,0.17542018,0.0,1,15,0.19165424,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_PREDO_FILM_S123,SRC,PREDO,FILM,123,00_SAT_C15_SRC_PREDO_FILM_S123_20260905_201636_281704,00_SAT_C15_SRC_PREDO_FILM_S123_20260905_201636_281704,finished,74973180.0,70000000,5,56.4520064,0.0281555178,0.0,0.99304492,0.46024756599999994,0.000496875516,0.0083119925,12.8,763.0,12.6,742.6,15.6,0.975,1.0,0.641902074,0.6285416720000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.957500022,8.6,0.5831181520000001,16.0,0.0,0.0,0.98657477,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,64.0,3815.0,0.016775884665792922,63.0,3713.0,0.01696741179639106,-0.00019152713059813684,-0.011287940252553641,0.12401655,0.17004842,0.0,1,15,0.1606218,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_PREDO_LEG_S8,SRC,PREDO,LEG,8,00_SAT_C15_SRC_PREDO_LEG_S8_20260905_201638_059741,00_SAT_C15_SRC_PREDO_LEG_S8_20260905_201638_059741,finished,74973180.0,70000000,5,31.9798364,0.0268127442,0.0,0.992758914,0.373658236,0.0001879524552,0.00289958438,9.0,942.0,9.0,924.2,14.6,0.9125,0.9875,0.59867758,0.5000376879999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9683333380000001,9.4,0.71235568,16.0,0.0,0.2,0.9771463600000001,0.0,0.0625,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,45.0,4710.0,0.009554140127388535,45.0,4621.0,0.009738151915169876,-0.00018401178778134145,-0.018895966029723987,0.1849331,0.09593028,0.0,1,16,0.08972814,75000000.0,1,0,0,8601,550464,2
SAT_C15_SRC_PREDO_LEG_S99,SRC,PREDO,LEG,99,00_SAT_C15_SRC_PREDO_LEG_S99_20260905_201638_059825,00_SAT_C15_SRC_PREDO_LEG_S99_20260905_201638_059825,finished,74973180.0,70000000,5,50.2704072,0.0234802244,0.0,0.990415298,0.385998106,0.00029976459,0.004843141300000001,16.2,642.8,16.0,623.8,15.8,0.9875,0.9875,0.575900342,0.646388882,0.0029669962,0.0,0.0,0.0,0.0,0.0,0.0,0.919166676,5.4,0.8309763480000001,16.0,0.0,0.2,0.9914420399999999,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,81.0,3214.0,0.02520224019912881,80.0,3119.0,0.025649246553382493,-0.00044700635425368174,-0.01742766023646547,0.17050637,0.06302124,0.13333334,1,15,0.23550154,75000000.0,0,0,0,0,0,0
SAT_C15_SRC_PREDO_LEG_S123,SRC,PREDO,LEG,123,00_SAT_C15_SRC_PREDO_LEG_S123_20260905_201638_059906,00_SAT_C15_SRC_PREDO_LEG_S123_20260905_201638_059906,finished,74973180.0,70000000,5,51.0374412,0.024066162600000003,0.0,0.9948571919999999,0.44003073,0.001740379792,0.014641784959999998,13.8,619.4,13.6,599.2,15.8,0.9875,1.0,0.538710716,0.688333342,0.0009842244999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.979999998,11.6,0.6549580840000001,16.0,0.0,0.0,0.9876141539999999,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,69.0,3097.0,0.022279625443978043,68.0,2996.0,0.022696929238985315,-0.00041730379500727263,-0.018385914262379233,0.17506585,0.06935582,0.125,1,16,0.1303325,75000000.0,0,0,0,0,0,0
