run_name,condition,base,seed,worker_outcome,ppo_dg_gradient,goal_conditioning,project,training_steps,preflight_steps,family,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count,in_bounds_fraction,visited_cell_fraction,active_unit_fraction,silent_unit_fraction,active_unit_mean_spatial_information,active_only_map_cosine,unique_active_peak_bins,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction,mean_primary_secondary_peak_distance,median_dominant_peak_nearest_neighbor_distance,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability
DGP_C15_FIRST_JOINT_LEG_S99,DGP_C15_FIRST_JOINT_LEG,C15,99,first_distinct,joint,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_JOINT_LEG_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.04297207295894623,0.3823155148541852,13.0,32.67390441894531,0.030049251058287204,0.29537736385551916,10.811531066894531,0.0,1388.9718017578125,200.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0,32.0,0.24060150980949402,0.0
DGP_C15_FIRST_JOINT_LEG_S99,DGP_C15_FIRST_JOINT_LEG,C15,99,first_distinct,joint,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_JOINT_LEG_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.11502997577190399,0.21914170562985447,15.0,32.957759857177734,0.015998616775663388,0.09954576364656322,16.45573616027832,0.0625,1420.2135009765625,150.0,1,3.0,0.012500000186264515,3.0,1.0,0.01666666753590107,1.25,1.0,0.014583333395421505,0.0,0.0,0.8899688124656677,0.3333333432674408,0.2222222238779068,0.0,0.0,0.0,0.0,2668.0,1361.0,0.5101199150085449,0.0
DGP_C15_FIRST_JOINT_LEG_S99,DGP_C15_FIRST_JOINT_LEG,C15,99,first_distinct,joint,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_JOINT_LEG_S99/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.14555947482585907,0.20373618089368561,11.0,32.182621002197266,0.025501485128372057,0.16320528720034697,16.834991455078125,0.25,1245.5086669921875,50.0,1,6.0,0.02500000037252903,4.0,1.0,0.0416666679084301,1.5,1.0,0.03263888880610466,0.0,0.0,1.0,0.1666666716337204,0.125,0.3333333432674408,100.0,0.0,2.0,8834.0,5409.0,0.6122934222221375,0.20409780740737915
DGP_C15_FIRST_JOINT_LEG_S99,DGP_C15_FIRST_JOINT_LEG,C15,99,first_distinct,joint,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_JOINT_LEG_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.853185595567867,1.0,0.0,0.16598260402679443,0.1135727833786169,11.0,31.025957107543945,0.02676119372622414,0.10304419926611519,16.882421493530273,0.25,1148.7523193359375,100.0,1,8.0,0.03333333507180214,5.0,1.0,0.07083333283662796,1.8235293626785278,2.0,0.04895833507180214,0.0,0.0,1.0,0.125,0.109375,0.375,133.3333282470703,-0.40961357951164246,3.0,21083.0,13056.0,0.6192666888237,0.23222501575946808
DGP_C15_FIRST_STOP_FILM_S123,DGP_C15_FIRST_STOP_FILM,C15,123,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.055301304906606674,0.38638198074434676,14.0,35.14713668823242,0.023517319982089797,0.2061856805007593,13.865251541137695,0.0,1059.5108642578125,299.53521728515625,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345.0,130.0,0.37681159377098083,0.0
DGP_C15_FIRST_STOP_FILM_S123,DGP_C15_FIRST_STOP_FILM,C15,123,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8559556786703602,1.0,0.0,0.1297246217727661,0.16128937658630774,16.0,33.91463851928711,0.023279228703929705,0.08333509277527373,16.706119537353516,0.0625,1008.4343872070312,200.0,1,2.0,0.008333333767950535,2.0,1.0,0.008333333767950535,1.0,1.0,0.008333333767950535,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,3620.0,1883.0,0.520165741443634,0.0
DGP_C15_FIRST_STOP_FILM_S123,DGP_C15_FIRST_STOP_FILM,C15,123,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S123/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.12549304962158203,0.16854028241547517,14.0,34.06352996826172,0.015461138631485795,0.09949168377011469,16.74974250793457,0.0,1173.3824462890625,200.0,1,3.0,0.012500000186264515,3.0,1.0,0.01666666753590107,1.25,1.0,0.014583333395421505,0.0,0.0,0.8899688124656677,0.3333333432674408,0.2222222238779068,0.0,0.0,0.0,0.0,7613.0,4000.0,0.5254170298576355,0.0
DGP_C15_FIRST_STOP_FILM_S123,DGP_C15_FIRST_STOP_FILM,C15,123,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.13533878326416016,0.1723350861784058,16.0,33.75390625,0.015614509795943279,0.10367360964485343,16.848905563354492,0.0,1224.6527099609375,200.0,1,2.0,0.008333333767950535,2.0,1.0,0.008333333767950535,1.0,1.0,0.008333333767950535,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,11330.0,6017.0,0.531067967414856,0.0
DGP_C15_FIRST_STOP_FILM_S8,DGP_C15_FIRST_STOP_FILM,C15,8,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.06702238321304321,0.32626728927183873,15.0,35.953060150146484,0.015820048223169503,0.1783107614933688,13.835770606994629,0.0,1387.9954833984375,150.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,132.0,0.42038217186927795,0.0
DGP_C15_FIRST_STOP_FILM_S8,DGP_C15_FIRST_STOP_FILM,C15,8,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.1404477059841156,0.1505566009782742,14.0,32.50306701660156,0.01598763297601855,0.07111634948147746,16.72639274597168,0.0,1108.7666015625,200.0,1,7.0,0.02916666679084301,6.0,1.0,0.05833333358168602,1.7857142686843872,1.5,0.04131944477558136,0.0,0.0,0.7700039148330688,0.1428571492433548,0.12244898080825806,0.0,0.0,0.0,0.0,7088.0,4136.0,0.5835214257240295,0.0
DGP_C15_FIRST_STOP_FILM_S8,DGP_C15_FIRST_STOP_FILM,C15,8,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S8/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.1480305790901184,0.1489993014097827,15.0,32.770286560058594,0.024689976500269585,0.10597117824567237,16.578527450561523,0.0625,1193.4979248046875,211.80340576171875,1,2.0,0.008333333767950535,2.0,1.0,0.008333333767950535,1.0,1.0,0.008333333767950535,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,12145.0,7246.0,0.5966241359710693,0.0
DGP_C15_FIRST_STOP_FILM_S8,DGP_C15_FIRST_STOP_FILM,C15,8,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1381690502166748,0.16725628446784846,16.0,34.319175720214844,0.01485113265316502,0.09126643558498776,16.778440475463867,0.0625,964.3512573242188,300.0,1,3.0,0.012500000186264515,3.0,1.0,0.01666666753590107,1.25,1.0,0.014583333395421505,0.0,0.0,0.8899688124656677,0.3333333432674408,0.2222222238779068,0.0,0.0,0.0,0.0,15966.0,9853.0,0.6171239018440247,0.0
DGP_C15_FIRST_STOP_FILM_S99,DGP_C15_FIRST_STOP_FILM,C15,99,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.06160040199756622,0.34371042140640873,15.0,34.10383987426758,0.030524409352679027,0.25107941994058736,12.718499183654785,0.0,1210.9654541015625,261.80340576171875,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,12.0,0.12903225421905518,0.0
DGP_C15_FIRST_STOP_FILM_S99,DGP_C15_FIRST_STOP_FILM,C15,99,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.13447058200836182,0.16739908701475587,16.0,34.079036712646484,0.013342553797339625,0.086044871242129,16.666269302368164,0.0,1202.2579345703125,200.0,1,4.0,0.01666666753590107,3.0,1.0,0.02083333395421505,1.2000000476837158,1.0,0.01875000074505806,0.0,0.0,1.0,0.25,0.15625,0.0,0.0,0.0,0.0,2904.0,1719.0,0.5919421315193176,0.0
DGP_C15_FIRST_STOP_FILM_S99,DGP_C15_FIRST_STOP_FILM,C15,99,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S99/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8698060941828255,1.0,0.0,0.13969188928604126,0.14120748872866878,14.0,32.53694534301758,0.016193508356135124,0.07851281834028458,16.763669967651367,0.0625,1352.857421875,0.0,1,3.0,0.012500000186264515,3.0,1.0,0.01666666753590107,1.25,1.0,0.014583333395421505,0.0,0.0,0.8899688124656677,0.3333333432674408,0.2222222238779068,0.0,0.0,0.0,0.0,11173.0,6764.0,0.6053879857063293,0.0
DGP_C15_FIRST_STOP_FILM_S99,DGP_C15_FIRST_STOP_FILM,C15,99,first_distinct,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_FILM_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.12631911039352417,0.15213768140727077,16.0,34.007171630859375,0.012124541006784454,0.08363910516294312,16.81848907470703,0.0625,1264.9547119140625,161.80340576171875,1,2.0,0.008333333767950535,2.0,1.0,0.008333333767950535,1.0,1.0,0.008333333767950535,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,18252.0,10890.0,0.5966469645500183,0.0
DGP_C15_FIRST_STOP_LEG_S123,DGP_C15_FIRST_STOP_LEG,C15,123,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.10462237149477005,0.177619629713334,14.0,35.33092498779297,0.0127978188772915,0.10935889728559628,15.904215812683105,0.125,1133.2724609375,100.0,1,4.0,0.01666666753590107,4.0,1.0,0.02916666679084301,1.5714285373687744,1.0,0.02222222276031971,0.0,0.0,0.6814530491828918,0.25,0.1875,0.0,0.0,0.0,0.0,883.0,457.0,0.5175538063049316,0.0
DGP_C15_FIRST_STOP_LEG_S123,DGP_C15_FIRST_STOP_LEG,C15,123,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1836266666650772,0.1220172337937503,16.0,34.929866790771484,0.018946790334391016,0.09276676225979733,16.7489013671875,0.125,1137.15673828125,170.71067810058594,1,8.0,0.03333333507180214,4.0,1.0,0.05833333358168602,1.5714285373687744,1.0,0.04444444552063942,0.0,0.0,1.0,0.125,0.09375,0.0,0.0,0.0,0.0,9525.0,5974.0,0.6271916031837463,0.0
DGP_C15_FIRST_STOP_LEG_S123,DGP_C15_FIRST_STOP_LEG,C15,123,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S123/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8587257617728532,1.0,0.0,0.17745065689086914,0.08791478395598214,15.0,34.5800666809082,0.02142181444599282,0.0780436454281235,16.86025047302246,0.0,1036.132568359375,200.0,1,9.0,0.03750000149011612,4.0,1.0,0.06666667014360428,1.5625,1.0,0.05069444328546524,0.0,0.0,1.0,0.1111111119389534,0.08641975373029709,0.0,0.0,0.0,0.0,22812.0,14675.0,0.643301784992218,0.0
DGP_C15_FIRST_STOP_LEG_S123,DGP_C15_FIRST_STOP_LEG,C15,123,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.14581996202468872,0.12907847114367857,15.0,34.37846755981445,0.01322334225061285,0.08695205188406481,16.8521728515625,0.0,1033.6337890625,200.0,1,7.0,0.02916666679084301,5.0,1.0,0.05833333358168602,1.7857142686843872,1.5,0.04131944477558136,0.0,0.0,1.0,0.1428571492433548,0.11224489659070969,0.0,0.0,0.0,0.0,35347.0,22929.0,0.6486830711364746,0.0
DGP_C15_FIRST_STOP_LEG_S8,DGP_C15_FIRST_STOP_LEG,C15,8,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.0599486418068409,0.3936340017581386,15.0,34.57680892944336,0.03498752990278414,0.2734857096090503,15.060455322265625,0.0,1386.1787109375,321.69891357421875,1,1.0,0.004166666883975267,2.0,1.0,0.004166666883975267,1.0,1.0,0.004166666883975267,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,247.0,94.0,0.38056680560112,0.0
DGP_C15_FIRST_STOP_LEG_S8,DGP_C15_FIRST_STOP_LEG,C15,8,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.11718164384365082,0.20691405533138318,16.0,32.90701675415039,0.026858537577545003,0.1342411278258193,16.747880935668945,0.0,1368.3106689453125,200.0,1,2.0,0.008333333767950535,2.0,1.0,0.008333333767950535,1.0,1.0,0.008333333767950535,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,3305.0,2220.0,0.6717095375061035,0.0
DGP_C15_FIRST_STOP_LEG_S8,DGP_C15_FIRST_STOP_LEG,C15,8,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,50000000,50003968,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S8/policy_00/snapshot_target_000050000000_actual_000050003968.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.12546437978744507,0.25704734985448496,14.0,32.946876525878906,0.023605543232738446,0.2034111753654979,16.83875274658203,0.0,1270.54736328125,100.0,1,3.0,0.012500000186264515,3.0,1.0,0.01666666753590107,1.25,1.0,0.014583333395421505,0.0,0.0,0.8899688124656677,0.3333333432674408,0.2222222238779068,0.0,0.0,0.0,0.0,7329.0,5050.0,0.6890435218811035,0.0
DGP_C15_FIRST_STOP_LEG_S8,DGP_C15_FIRST_STOP_LEG,C15,8,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.11674284189939499,0.25254270590548866,14.0,33.34485626220703,0.018516634449079257,0.1355705271045515,16.85268211364746,0.0,945.3380737304688,200.0,1,2.0,0.008333333767950535,2.0,1.0,0.008333333767950535,1.0,1.0,0.008333333767950535,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,10396.0,7098.0,0.682762622833252,0.0
DGP_C15_FIRST_STOP_LEG_S99,DGP_C15_FIRST_STOP_LEG,C15,99,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.052241675555706024,0.36966898229284695,16.0,34.2230224609375,0.018546590296358845,0.21956985681135602,10.761275291442871,0.0,1269.0712890625,120.71067810058594,1,2.0,0.008333333767950535,2.0,1.0,0.008333333767950535,1.0,1.0,0.008333333767950535,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,266.0,97.0,0.36466166377067566,0.0
DGP_C15_FIRST_STOP_LEG_S99,DGP_C15_FIRST_STOP_LEG,C15,99,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.11486595869064331,0.19766758598428158,13.0,33.64345932006836,0.014665947947072403,0.09158887145846902,16.2220401763916,0.0,1099.5919189453125,241.42135620117188,1,4.0,0.01666666753590107,3.0,1.0,0.02500000037252903,1.3333333730697632,1.0,0.02083333395421505,0.0,0.0,0.8348843455314636,0.25,0.1875,0.0,0.0,0.0,0.0,5172.0,3070.0,0.5935808420181274,0.0
