run_name,condition,base,seed,worker_outcome,ppo_dg_gradient,goal_conditioning,project,training_steps,preflight_steps,family_100k,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count_100k,in_bounds_fraction_100k,visited_cell_fraction_100k,active_unit_fraction_100k,silent_unit_fraction_100k,active_unit_mean_spatial_information_100k,active_only_map_cosine_100k,unique_active_peak_bins_100k,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction_100k,mean_primary_secondary_peak_distance_100k,median_dominant_peak_nearest_neighbor_distance_100k,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability,family_65to75,run,window_low_m,window_high_m,n_behavior,n_spatial,train/env_steps,coverage_auc,dg_density,silent_fraction,usage_entropy,option_success,action_tv,action_sensitivity,target_num,target_count,shuffle_num,shuffle_count,correct,wrong,timeout,command_entropy,pair_coverage,candidate_pairs,candidate_sources,candidate_count,behavior_candidate_count,commanded_num,commanded_count,first_shuffle_num,first_shuffle_count,largest_scc,reachable_pairs,top3_incoming,ppo_dg_norm,encoder_dg_norm,gradient_ratio,gradient_cosine,row_conflict,env_steps,grounded_controllability,in_bounds_fraction_65to75,valid_sample_count_65to75,active_unit_fraction_65to75,silent_unit_fraction_65to75,visited_cell_fraction_65to75,active_only_map_cosine_65to75,unique_active_peak_bins_65to75,mono_field_unit_fraction_65to75,active_unit_mean_spatial_information_65to75,mean_primary_secondary_peak_distance_65to75,median_dominant_peak_nearest_neighbor_distance_65to75,hit_lift,first_lift
DGP_C15_FIRST_STOP_LEG_S8,DGP_C15_FIRST_STOP_LEG,C15,8,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1167428418993949,0.2525427059054886,14.0,33.34485626220703,0.0185166344490792,0.1355705271045515,16.85268211364746,0.0,945.3380737304688,200.0,1,2.0,0.0083333337679505,2.0,1.0,0.0083333337679505,1.0,1.0,0.0083333337679505,0.0,0.0,1.0,0.25,0.25,0.0,0.0,0.0,0.0,10396.0,7098.0,0.682762622833252,0.0,dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_LEG_S8,65,75,305,10,69992448.0,54.62636624590164,0.0294547659377049,0.0,0.9949780730163932,0.0686217142786885,0.0008337300875737,0.0175597410885245,21.17049180327869,778.3081967213114,20.701639344262293,750.0491803278688,20.62622950819672,298.20327868852456,0.0393442622950819,0.9696129556393444,1.0,240.0,1.0,15.0,15.0,20.62622950819672,318.8295081967213,21.495081967213117,318.8295081967213,1.0,0.0067076506950819,1.0000000006557377,0.0,0.2203568401967213,0.0,0.0,0.0,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.8163434930000001,0.130194645,15.0,0.0,0.139333823,1089.644225,233.379701,0.9855175110798294,0.9595790115924344
DGP_C15_FIRST_STOP_LEG_S99,DGP_C15_FIRST_STOP_LEG,C15,99,first_distinct,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_FIRST_STOP_LEG_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.1574570089578628,0.1231446022667854,15.0,33.92970657348633,0.0123896325833095,0.0730208594919478,16.876924514770508,0.0,1051.8096923828125,223.60679626464844,1,1.0,0.0041666668839752,2.0,1.0,0.0041666668839752,1.0,1.0,0.0041666668839752,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,16913.0,9980.0,0.5900786519050598,0.0,dg_policy_gradient_first_outcome,DGP_C15_FIRST_STOP_LEG_S99,65,75,305,10,69992448.0,35.4851748,0.0251605924950819,0.0,0.9908531641639344,0.0639639279836065,0.0003383532318196,0.0112341989413114,18.80983606557377,905.0196721311476,18.727868852459014,878.2983606557377,18.22622950819672,294.6,0.101639344262295,0.969435207704918,1.0,240.0,1.0,15.0,15.0,18.22622950819672,312.8262295081967,21.36065573770492,312.8262295081967,1.0,0.0143442628721311,0.971652341704918,0.0,0.2016216422950819,0.0,0.0,0.0,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.668975067,0.0873022105,15.7,0.0125,0.157156364,978.7306569999998,218.538378,0.9747218549885404,0.8532617037605527
DGP_C15_HIT_JOINT_FILM_S123,DGP_C15_HIT_JOINT_FILM,C15,123,target_hit,joint,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_JOINT_FILM_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.138147622346878,0.1960472712548567,16.0,33.42595291137695,0.0223983074121919,0.0830255126152804,16.836023330688477,0.0625,1297.5345458984375,211.80340576171875,1,126.0,0.5249999761581421,16.0,14.0,0.8791666626930237,1.4123222827911377,1.0,0.7006944417953491,0.7676663398742676,0.6190476417541504,0.2928932309150696,0.0793650820851326,0.0677122697234153,0.0,0.0,0.0,0.0,104673.0,52210.0,0.4987914860248565,0.0,dg_policy_gradient_first_outcome,DGP_C15_HIT_JOINT_FILM_S123,65,75,305,10,69992448.0,37.4769806852459,0.0292554511442622,0.0,0.9952198881639344,0.4948889119344262,0.0005762983740491,0.0097162957688524,18.521311475409835,924.7901639344262,17.937704918032786,898.1540983606558,18.10819672131148,0.0,18.757377049180327,0.9946548321311476,1.0,240.0,1.0,15.0,15.0,18.10819672131148,18.10819672131148,0.0,18.10819672131148,15.61967213114754,0.9766666662295082,0.2967734999344262,0.2354813816393443,0.1812203004262295,1.3069946413114757,-0.0179487829421639,0.5174180327868853,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.7681440589999999,0.1242626265999999,15.3,0.025,0.14761978,1077.476958,244.139496,1.0027958176309295,
DGP_C15_HIT_JOINT_FILM_S8,DGP_C15_HIT_JOINT_FILM,C15,8,target_hit,joint,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_JOINT_FILM_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1180223077535629,0.1882911444390413,14.0,33.464195251464844,0.0166731093975707,0.1085923085485072,16.78152847290039,0.0,1224.0137939453125,200.0,1,140.0,0.5833333134651184,16.0,16.0,1.0,1.4291666746139526,1.0,0.7895833253860474,0.8245473504066467,0.6428571343421936,0.2928932309150696,0.0892857164144516,0.0665816292166709,0.0,0.0,0.0,0.0,104635.0,52885.0,0.5054236054420471,0.0,dg_policy_gradient_first_outcome,DGP_C15_HIT_JOINT_FILM_S8,65,75,305,10,69992448.0,41.60740850491803,0.027309430252459,0.0,0.994515575737705,0.5139720956065573,0.0005575185410688,0.0105054069052459,18.872131147540983,905.232786885246,18.27540983606557,878.3180327868853,18.41639344262295,0.0,17.96065573770492,0.9942025289180328,1.0,240.0,1.0,15.0,15.0,18.41639344262295,18.41639344262295,0.0,18.41639344262295,15.439344262295082,0.96504098347541,0.2948829055409836,0.2169878769180328,0.2133225930163934,1.0272402241639342,-0.0313146985339016,0.521311475409836,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.748753445,0.1086112535999999,15.1,0.0125,0.141173342,1240.4703100000002,222.992016,1.0019483740615371,
DGP_C15_HIT_JOINT_FILM_S99,DGP_C15_HIT_JOINT_FILM,C15,99,target_hit,joint,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_JOINT_FILM_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1378789991140365,0.1472586066352979,14.0,32.3796272277832,0.0182291666666666,0.097304984688499,16.793561935424805,0.125,954.4891357421876,0.0,1,168.0,0.699999988079071,16.0,15.0,0.9375,1.253333330154419,1.0,0.8187500238418579,0.9019012451171876,0.75,0.2928932309150696,0.0803571417927742,0.0652104616165161,0.0059523810632526,670.8203735351562,0.0,1.0,107982.0,56856.0,0.5265321731567383,0.0031341202557086,dg_policy_gradient_first_outcome,DGP_C15_HIT_JOINT_FILM_S99,65,75,305,10,69992448.0,39.22016330491803,0.0280251424852459,0.0,0.9901092477377048,0.5624507252786886,0.0002715690821476,0.0165986677491803,20.557377049180328,788.2327868852459,19.911475409836065,760.2262295081968,20.19672131147541,0.0,16.167213114754098,0.9930516262295084,1.0,240.0,1.0,15.0,15.0,20.19672131147541,20.19672131147541,0.0,20.19672131147541,15.295081967213116,0.9559426229508196,0.2671862545901639,0.2199628099180328,0.1516570930786885,1.475838986295082,-0.0467972606121836,0.5054508196721311,70483968.0,0.0031567772699999,1.0,10000.0,1.0,0.0,0.6080332380000001,0.092048147,14.8,0.075,0.145973618,973.752313,85.0,0.9957552704989084,
DGP_C15_HIT_JOINT_LEG_S123,DGP_C15_HIT_JOINT_LEG,C15,123,target_hit,joint,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_JOINT_LEG_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.172163188457489,0.1068477231159627,15.0,35.707550048828125,0.0118091014504546,0.1224477393319012,16.83378791809082,0.3125,1048.6666259765625,170.71067810058594,1,166.0,0.6916666626930237,16.0,16.0,1.0,1.3083332777023315,1.0,0.8458333611488342,0.9160526990890504,0.6746987700462341,0.2928932309150696,0.0813253000378608,0.063343733549118,0.1084337383508682,253.48699951171875,0.3460325896739959,18.0,107359.0,54982.0,0.5121321678161621,0.055532407015562,dg_policy_gradient_first_outcome,DGP_C15_HIT_JOINT_LEG_S123,65,75,305,10,69992448.0,38.18842678360656,0.0282667816557377,0.0,0.9931524138688526,0.5551596228524591,0.000482363306518,0.0079307106901639,21.531147540983607,730.0393442622951,20.74098360655738,701.344262295082,21.01311475409836,0.0,17.511475409836066,0.994978600295082,1.0,240.0,1.0,15.0,15.0,21.01311475409836,21.01311475409836,0.0,21.01311475409836,15.931147540983607,0.9956967213114756,0.249730082,0.409651236557377,0.1561010683901639,2.6344888363934427,-0.0275568627446557,0.5243852459016394,70483968.0,0.0326774570299999,1.0,10000.0,1.0,0.0,0.535180064,0.0606943131,15.3,0.25,0.1778121469999999,1042.133783,150.355338,0.9972930918747523,
DGP_C15_HIT_JOINT_LEG_S8,DGP_C15_HIT_JOINT_LEG,C15,8,target_hit,joint,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_JOINT_LEG_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.180278331041336,0.1142389249068701,16.0,36.13741302490234,0.0082485760781122,0.0912244895123461,15.174091339111328,0.0625,1063.4805908203125,200.0,1,80.0,0.3333333432674408,16.0,16.0,1.0,1.9333332777023315,2.0,0.6246528029441833,0.6240956783294678,0.574999988079071,0.9516316056251526,0.1124999970197677,0.0665625035762786,0.0,0.0,0.0,0.0,95417.0,46651.0,0.4889170825481415,0.0,dg_policy_gradient_first_outcome,DGP_C15_HIT_JOINT_LEG_S8,65,75,305,10,69992448.0,31.856180767213115,0.028668813252459,0.0,0.9917286095737704,0.449432911409836,0.0001939326809377,0.0057743939593442,16.60655737704918,1061.472131147541,16.19016393442623,1036.6852459016393,16.0,0.0,19.88196721311476,0.9942905247213116,1.0,240.0,1.0,15.0,15.0,16.0,16.0,0.0,16.0,15.872131147540983,0.9920081967213116,0.3092572155081967,0.206474617652459,0.1536414296852458,1.3513354509836066,-0.0017937043159344,0.5088114754098361,70483968.0,0.0020178568,1.0,10000.0,1.0,0.0,0.617174513,0.0834299992,15.9,0.08125,0.178901749,1015.628222,183.606748,1.001766917796141,
DGP_C15_HIT_JOINT_LEG_S99,DGP_C15_HIT_JOINT_LEG,C15,99,target_hit,joint,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_JOINT_LEG_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1339249908924102,0.1583727419200193,14.0,32.60565948486328,0.0141396673617822,0.0721056359864052,16.085098266601562,0.0,1228.46533203125,100.0,1,157.0,0.6541666388511658,16.0,14.0,0.8833333253860474,1.2594339847564695,1.0,0.768750011920929,0.8969051837921143,0.7388535141944885,0.2928932309150696,0.0796178355813026,0.0667775571346283,0.0,0.0,0.0,0.0,106771.0,55980.0,0.524299681186676,0.0,dg_policy_gradient_first_outcome,DGP_C15_HIT_JOINT_LEG_S99,65,75,305,10,69992448.0,33.398771613114754,0.0292807657081967,0.0,0.9891788719672132,0.5266106650491804,0.000188308937436,0.0059920059544262,19.481967213114757,874.0098360655737,18.80327868852459,846.8655737704918,18.92131147540984,0.0,17.41639344262295,0.9935181697704916,1.0,240.0,1.0,15.0,15.0,18.92131147540984,18.92131147540984,0.0,18.92131147540984,14.0327868852459,0.8816803146229508,0.2752789060327869,0.3525518239672131,0.2022555586557377,1.745430944327869,-0.0497723461019672,0.5114754098360655,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.626315782,0.1184952968999999,14.4,0.00625,0.1405549489999999,1032.119544,90.35534,1.003916017829074,
DGP_C15_HIT_STOP_FILM_S123,DGP_C15_HIT_STOP_FILM,C15,123,target_hit,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_STOP_FILM_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8587257617728532,1.0,0.0,0.1251303255558014,0.1287708931558478,16.0,34.89643096923828,0.0135276706978447,0.0972288059645018,16.855440139770508,0.0625,1502.746337890625,223.60679626464844,1,144.0,0.6000000238418579,16.0,16.0,1.0,1.5,1.0,0.7833333611488342,0.8696747422218323,0.6111111044883728,0.2928932309150696,0.0833333358168602,0.0653935149312019,0.0,0.0,0.0,0.0,99895.0,49270.0,0.4932178854942322,0.0,dg_policy_gradient_first_outcome,DGP_C15_HIT_STOP_FILM_S123,65,75,305,10,69992448.0,39.25275336721312,0.0260515056459016,0.0,0.9910491207540983,0.5081835782622951,0.0009467619539999,0.0127775102944262,18.61639344262295,922.9540983606556,18.022950819672133,896.1377049180328,18.07540983606557,0.0,17.970491803278687,0.9948519604590164,1.0,240.0,1.0,15.0,15.0,18.07540983606557,18.07540983606557,0.0,18.07540983606557,16.0,1.0,0.2813686560655737,0.0,0.1969926423278688,0.0,0.0,0.0,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.6880886509999999,0.1021510186,15.4,0.01875,0.145388329,1183.69438,202.470242,1.0029153980479306,
DGP_C15_HIT_STOP_FILM_S8,DGP_C15_HIT_STOP_FILM,C15,8,target_hit,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_STOP_FILM_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.1246557384729385,0.1603998545403872,15.0,34.582157135009766,0.0113009866748041,0.0853138465364058,16.843059539794922,0.0,1238.01953125,211.80340576171875,1,134.0,0.5583333373069763,16.0,16.0,1.0,1.5125000476837158,1.0,0.7680555582046509,0.7907963395118713,0.611940324306488,0.2928932309150696,0.0820895507931709,0.0650200471282005,0.0,0.0,0.0,0.0,96710.0,46941.0,0.4853789806365967,0.0,dg_policy_gradient_first_outcome,DGP_C15_HIT_STOP_FILM_S8,65,75,305,10,69992448.0,37.15247385901639,0.0286744164885245,0.0,0.9938445259344264,0.4946974649836066,0.0006571289588163,0.0115423037957377,18.2327868852459,935.9081967213116,17.652459016393443,909.416393442623,17.888524590163936,0.0,18.74098360655738,0.9945664044262292,1.0,240.0,1.0,15.0,15.0,17.888524590163936,17.888524590163936,0.0,17.888524590163936,15.80655737704918,0.9891256808524592,0.2906359163606557,0.0,0.159690810262295,0.0,0.0,0.0,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.637950148,0.1100387925,15.6,0.00625,0.146812123,1142.84417,224.093251,1.0036386363305585,
DGP_C15_HIT_STOP_FILM_S99,DGP_C15_HIT_STOP_FILM,C15,99,target_hit,stop,target_id_film,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_STOP_FILM_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.1397195756435394,0.1515889069847909,16.0,34.16718673706055,0.0150128158183815,0.0849715097491762,16.84100341796875,0.0,1016.92578125,223.60679626464844,1,121.0,0.5041666626930237,16.0,16.0,1.0,1.5625,1.0,0.7413194179534912,0.7703990340232849,0.5619834661483765,0.2928932309150696,0.0785124003887176,0.0655009895563125,0.0,0.0,0.0,0.0,96737.0,47325.0,0.4892130196094513,0.0,dg_policy_gradient_first_outcome,DGP_C15_HIT_STOP_FILM_S99,65,75,305,10,69992448.0,37.72498769180328,0.0275367611901639,0.0,0.9949007795737704,0.4946185148852459,0.000907615187377,0.012275936952459,17.862295081967215,953.8,17.304918032786887,927.616393442623,17.524590163934427,0.0,18.380327868852454,0.994800096819672,1.0,240.0,1.0,15.0,15.0,17.524590163934427,17.524590163934427,0.0,17.524590163934427,15.39016393442623,0.9651229478688526,0.2966268056721311,0.0,0.190351394852459,0.0,0.0,0.0,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.70609418,0.1007710351,15.7,0.00625,0.156751464,1069.6316680000002,207.114903,1.003873084172635,
DGP_C15_HIT_STOP_LEG_S123,DGP_C15_HIT_STOP_LEG,C15,123,target_hit,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_STOP_LEG_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.1534113883972168,0.1230125430189421,16.0,34.429386138916016,0.017016385772552,0.0801527922841806,16.86248207092285,0.0,889.825927734375,292.0809631347656,1,115.0,0.4791666567325592,16.0,15.0,0.9375,1.515555500984192,1.0,0.7041666507720947,0.7231501340866089,0.573913037776947,1.0,0.1000000014901161,0.0677504763007164,0.0,0.0,0.0,0.0,95208.0,46664.0,0.4901268780231476,0.0,dg_policy_gradient_first_outcome,DGP_C15_HIT_STOP_LEG_S123,65,75,305,10,69992448.0,29.463961308196723,0.0271237232426229,0.0,0.9926396515409835,0.4952482860655737,0.0001886070072885,0.0047336027085245,18.154098360655738,941.022950819672,17.449180327868852,914.6918032786886,17.914754098360657,0.0,18.724590163934423,0.9946688817704916,1.0,240.0,1.0,15.0,15.0,17.914754098360657,17.914754098360657,0.0,17.914754098360657,15.950819672131148,0.9969262295081968,0.2965013626885246,0.0,0.1624831665901639,0.0,0.0,0.0,70483968.0,0.0007904939,1.0,10000.0,1.0,0.0,0.635734083,0.087743882,15.6,0.04375,0.1671395309999999,1009.9496309999998,206.224176,1.0112865354099825,
DGP_C15_HIT_STOP_LEG_S8,DGP_C15_HIT_STOP_LEG,C15,8,target_hit,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_STOP_LEG_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.1254032850265503,0.1749118536426595,15.0,32.97021484375,0.0155951169888097,0.0776552447677372,16.79527473449707,0.0625,1304.501708984375,200.0,1,143.0,0.5958333611488342,16.0,16.0,1.0,1.412500023841858,1.0,0.7965278029441833,0.8690614700317383,0.5874125957489014,0.2928932309150696,0.0874125882983207,0.0655533298850059,0.0,0.0,0.0,0.0,106040.0,52109.0,0.4914089143276214,0.0,dg_policy_gradient_first_outcome,DGP_C15_HIT_STOP_LEG_S8,65,75,305,10,69992448.0,36.31846191147541,0.0268999944295081,0.0,0.9924105626229508,0.5207162800655738,0.0003246224306491,0.0061461914881967,19.131147540983605,888.7967213114754,18.685245901639345,861.8590163934426,18.524590163934427,0.0,17.619672131147542,0.9937101072459016,1.0,240.0,1.0,15.0,15.0,18.524590163934427,18.524590163934427,0.0,18.524590163934427,15.99344262295082,0.9995901639344262,0.2756830327868853,0.0,0.2240069357704918,0.0,0.0,0.0,70483968.0,0.0010713973499999,1.0,10000.0,1.0,0.0,0.706094164,0.0955166165999999,15.2,0.05625,0.135968802,1216.70493,158.038496,0.9928325085486636,
DGP_C15_HIT_STOP_LEG_S99,DGP_C15_HIT_STOP_LEG,C15,99,target_hit,stop,legacy,SF_IntrMotiv_DGPolicyGradientFirstOutcome,75000000,5000000,c15_arr_mon_legacy_bn_local_successor,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,8,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_policy_gradient_first_outcome_20260906/DGP_C15_HIT_STOP_LEG_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.138441726565361,0.1809520132389174,14.0,32.50019836425781,0.0197536389620693,0.1047931256989389,16.822263717651367,0.0625,1192.6285400390625,0.0,1,114.0,0.4749999940395355,16.0,12.0,0.7583333253860474,1.3736263513565063,1.0,0.6166666746139526,0.7308618426322937,0.5789473652839661,1.0,0.0877192988991737,0.0701369643211364,0.0,0.0,0.0,0.0,96106.0,47821.0,0.4975860118865967,0.0,dg_policy_gradient_first_outcome,DGP_C15_HIT_STOP_LEG_S99,65,75,305,10,69992448.0,41.42631431147541,0.0261758772885245,0.0,0.9881061258360656,0.4705005637377049,0.0002597710349868,0.0041945404819672,16.85573770491803,1040.806557377049,16.373770491803278,1015.760655737705,16.23934426229508,0.0,18.701639344262293,0.994435947409836,1.0,240.0,1.0,15.0,15.0,16.23934426229508,16.23934426229508,0.0,16.23934426229508,13.61311475409836,0.8544945243934426,0.3407355818360655,0.0,0.192786855704918,0.0,0.0,0.0,70483968.0,0.0,1.0,10000.0,1.0,0.0,0.7260387909999999,0.099282744,14.6,0.04375,0.163906779,1277.80348,112.071068,1.004663057410417,
