frame_bin,mean,count,base,openness,map_seed,run_name
64,0.1416383776291508,214,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
66,0.11205727258628162,216,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
68,0.12445079795149866,215,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
70,0.13572211809629614,215,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
72,0.1373836451044706,214,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
74,0.1301701940317577,214,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
76,0.1367820109559896,213,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
78,0.14352867007255551,215,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
80,0.12311025936278935,213,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
82,0.11963946125078419,214,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
84,0.11942063865985733,217,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
86,0.12532496628248027,216,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
88,0.14526252968048828,218,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
90,0.16139527201373996,214,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
92,0.15640637174595232,215,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
94,0.19117510013802103,215,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
96,0.16973198075809387,213,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
98,0.14800072154987634,214,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
100,0.14473886593829752,215,SAT,0.75,1001,COR_SAT_Q075_M1001_S99
2,0.16888463535369969,117,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
4,0.1931266196977312,214,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
6,0.11002542728663613,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
8,0.06921906013723826,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
10,0.05425014621425118,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
12,0.07986028732058584,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
14,0.07710711093935758,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
16,0.09800238113308171,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
18,0.0885360940171519,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
20,0.10051233560409181,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
22,0.10126315471979802,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
24,0.10145074391448997,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
26,0.1120139609600575,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
28,0.12338233960546408,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
30,0.10837218339476627,214,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
32,0.11841641679265585,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
34,0.17023170338767876,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
36,0.16706260975520562,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
38,0.1264165783265851,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
40,0.11021036310297135,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
42,0.11074554480893427,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
44,0.12042312939071427,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
46,0.10084973785253061,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
48,0.09845670692200928,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
50,0.09430166022598459,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
52,0.1213855967979948,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
54,0.14138236138182622,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
56,0.13196266781836044,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
58,0.11978261322479376,214,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
60,0.12063960175750385,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
62,0.12422779968506849,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
64,0.1364479092924807,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
66,0.15095149121194512,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
68,0.15518675282807415,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
70,0.10033910056934667,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
72,0.09198847209226407,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
74,0.09452530179383617,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
76,0.08673005976345174,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
78,0.09105131546703145,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
80,0.08571816659510414,211,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
82,0.10974967318042264,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
84,0.10164994064648193,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
86,0.10465006850590211,214,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
88,0.11662859648887838,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
90,0.13098904763309044,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
92,0.14136351707955477,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
94,0.11561814256293589,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
96,0.11378240578331295,213,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
98,0.1150411560006861,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
100,0.11863277226967628,212,SAT,0.75,1002,COR_SAT_Q075_M1002_S99
2,0.123311308358819,121,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
4,0.15283010757132748,219,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
6,0.17767402958476314,212,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
8,0.12788596447065187,212,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
10,0.11658092641152473,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
12,0.11106652681720196,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
14,0.11156217448132215,212,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
16,0.12839036140413507,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
18,0.12465886710784753,208,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
20,0.1267732736255441,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
22,0.11032068351524293,209,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
24,0.10870551466941829,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
26,0.12462037816002035,209,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
28,0.13272151315326322,209,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
30,0.10683725569485483,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
32,0.11201005904447461,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
34,0.10698609898016911,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
36,0.11113540722295566,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
38,0.10314829746882116,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
40,0.0933845883678822,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
42,0.10351832682887709,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
44,0.11825254453080038,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
46,0.1173604333229612,209,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
48,0.10980056353372417,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
50,0.07966592003192217,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
52,0.09219565040298866,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
54,0.09620540950979502,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
56,0.08255273774266238,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
58,0.07898886057552593,213,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
60,0.09767607638523688,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
62,0.16022624273153274,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
64,0.1491149243373441,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
66,0.1251793312376709,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
68,0.09801762992454362,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
70,0.11667224543415147,212,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
72,0.12406909224532894,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
74,0.15179586693008926,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
76,0.14671832340813815,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
78,0.12034838533117652,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
80,0.12054113277468066,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
82,0.1294948066629114,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
84,0.11526331538555176,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
86,0.12668206166686874,212,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
88,0.13760332226470745,211,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
90,0.1254694194311187,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
92,0.13521072411080862,209,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
94,0.12588683757044014,210,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
96,0.12745871918908713,209,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
98,0.14698278055521857,209,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
100,0.16434121117499711,207,SAT,0.75,1003,COR_SAT_Q075_M1003_S99
2,0.0391892457264475,64,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
4,0.026363032641248695,114,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
6,0.02621344952947558,216,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
8,0.025438700819712667,218,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
10,0.02443858351953288,217,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
12,0.024378030931715016,216,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
14,0.02408465076117741,217,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
16,0.024624179557172735,216,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
18,0.025129584604184338,216,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
20,0.024518499201213937,222,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
22,0.025625605853230697,213,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
24,0.025097765185883296,213,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
26,0.025579178539660002,213,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
28,0.024347707812844826,213,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
30,0.02464427660370977,215,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
32,0.024045317114588755,213,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
34,0.025343966524677207,211,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
36,0.024874936115174003,210,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
38,0.025328619902332563,210,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
40,0.02558019401756326,208,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
42,0.02487123610549846,209,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
44,0.025638875569261206,210,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
46,0.02683778046272117,208,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
48,0.0254104323150438,209,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
50,0.024812004559546526,213,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
52,0.025642647568223043,215,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
54,0.02562166891645548,215,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
56,0.02556991574549394,215,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
58,0.02563535651269316,217,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
60,0.02586750335399509,214,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
62,0.024327049221567483,216,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
64,0.02429086094383484,220,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
66,0.02400130883536551,220,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
68,0.024141415426311933,219,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
70,0.025082986534538596,216,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
72,0.026667453199273522,212,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
74,0.024775771997295852,208,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
76,0.0241937657640803,210,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
78,0.024637535063638527,210,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
80,0.024263912883515495,208,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
82,0.024412926981608785,209,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
84,0.023868288952284086,208,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
86,0.02558403314229399,209,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
88,0.025257434740734167,208,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
90,0.025344494574291703,215,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
92,0.024279543578072774,216,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
94,0.023748106676740165,216,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
96,0.02421889783399641,211,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
98,0.02364336499614574,209,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
100,0.024687196047475077,208,DGP,0.0,1001,COR_DGP_Q000_M1001_S99
2,0.06667528053124741,129,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
4,0.056379576955558834,236,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
6,0.031510390993600604,237,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
8,0.028172151055894285,237,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
10,0.02681782313669886,236,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
12,0.024829083059172464,236,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
14,0.024860924117709078,236,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
16,0.025523735541787138,236,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
18,0.026276058651569994,236,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
20,0.027506945622909736,234,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
22,0.027967391416747468,235,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
24,0.027013825823334888,235,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
26,0.02729231139676546,236,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
28,0.028162119648557974,235,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
30,0.029592506064379423,235,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
32,0.029104650370840285,234,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
34,0.03268392539139465,233,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
36,0.02939354472700905,231,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
38,0.02481556183041685,231,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
40,0.025334847370243548,230,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
42,0.024077834933996147,230,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
44,0.02318398038978157,230,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
46,0.022275262491932034,229,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
48,0.021854243304930642,234,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
50,0.021434737935972666,240,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
52,0.021022465012426765,248,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
54,0.021300645105964727,246,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
56,0.020765789116041742,248,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
58,0.02192116378682099,247,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
60,0.022351100389297558,243,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
62,0.022352634921486703,244,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
64,0.021886542870486025,242,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
66,0.02229617323621684,249,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
68,0.02209836119899939,245,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
70,0.023183902057540028,237,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
72,0.022047476983282306,239,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
74,0.022097244888784374,248,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
76,0.021161609108608363,249,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
78,0.023014203081988947,248,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
80,0.02184324820345936,238,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
82,0.0224842566054269,249,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
84,0.022668591708320477,238,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
86,0.022619562318141058,256,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
88,0.02288166792582595,248,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
90,0.021497383586361832,234,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
92,0.02141965375366531,220,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
94,0.02162841777946493,222,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
96,0.022901753823344476,221,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
98,0.022475913782262633,221,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
100,0.021817073537820555,221,DGP,0.0,1002,COR_DGP_Q000_M1002_S99
2,0.052902855436529984,114,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
4,0.033207593293327065,213,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
6,0.031916776347324344,218,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
8,0.02919089583229252,219,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
10,0.030904384851113867,218,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
12,0.030536693899326624,219,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
14,0.03157118701059879,218,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
16,0.030713376295925247,216,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
18,0.02322507919571186,216,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
20,0.02346484408100348,211,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
22,0.022615398081699208,211,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
24,0.023270159968662787,210,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
26,0.024228970462818224,211,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
28,0.024257172191781612,210,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
30,0.02445054074468193,212,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
32,0.02393866587055923,209,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
34,0.023118419326701212,212,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
36,0.022258134824888993,210,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
38,0.0219537972226598,212,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
40,0.021049507221995018,208,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
42,0.020739258841820835,209,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
44,0.020509978084681656,208,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
46,0.0220747045308783,207,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
48,0.022261892257329878,208,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
50,0.022928240941837374,208,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
52,0.02245987361332151,212,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
54,0.02251875223943361,212,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
56,0.022084882281755577,213,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
58,0.020325645286027507,212,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
60,0.0209462814033031,210,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
62,0.02085155155934967,219,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
64,0.021373930438464344,218,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
66,0.019945828493014964,217,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
68,0.02011174713952114,209,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
70,0.02070471843324814,206,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
72,0.021173055347018976,206,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
74,0.022140956488324315,205,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
76,0.02133574215922409,205,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
78,0.022292112059346003,205,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
80,0.020639661899427033,205,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
82,0.01936254743486638,206,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
84,0.01912774136517102,205,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
86,0.019496733430718987,207,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
88,0.02170092099602667,207,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
90,0.024774938268270635,212,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
92,0.02415223357578114,213,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
94,0.021685147163639097,211,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
96,0.02218480632962798,208,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
98,0.02251439107874147,204,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
100,0.02496652430809524,206,DGP,0.0,1003,COR_DGP_Q000_M1003_S99
2,0.10624506774668886,48,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
4,0.11421783783418286,136,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
6,0.06768738438189026,250,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
8,0.06409812572333007,247,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
10,0.06517535506232877,237,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
12,0.054152612932599466,234,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
14,0.062157101264509386,241,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
16,0.06840289103933885,234,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
18,0.053341782847304356,243,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
20,0.07037605403745466,242,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
22,0.06646587227253199,235,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
24,0.06549308697382604,240,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
26,0.06704957067903847,238,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
28,0.059588201344013166,233,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
30,0.04467283503769276,231,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
32,0.04643221941345178,231,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
34,0.04322835645670516,232,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
36,0.048565368615574624,231,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
38,0.0423555094990637,231,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
40,0.04182604251973393,226,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
42,0.0448935901179975,227,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
44,0.04789237038272875,230,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
46,0.054448076567808396,233,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
48,0.06272426647541322,231,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
50,0.061023132804226325,235,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
52,0.04663504567396994,233,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
54,0.03963240545129146,229,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
56,0.042901141711084466,236,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
58,0.04847880957435954,237,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
60,0.041217058674137774,234,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
62,0.0426926591948366,237,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
64,0.037343265240923997,233,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
66,0.036427974520924174,238,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
68,0.037448657717604944,227,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
70,0.04950013750216411,228,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
72,0.039060942992045114,228,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
74,0.03684574057315953,232,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
76,0.036880150147072625,231,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
78,0.03933541881232298,233,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
80,0.03393041888444584,232,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
82,0.03387278925518355,239,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
84,0.03412037155722852,233,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
86,0.03481490805680891,232,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
88,0.03436074805501685,234,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
90,0.03338552758573213,235,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
92,0.0346408552945928,235,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
94,0.03565935364091079,228,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
96,0.0344608522003941,228,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
98,0.03297895555055033,229,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
100,0.052232049930725805,227,DGP,0.35,1001,COR_DGP_Q035_M1001_S99
2,0.12052452641314469,116,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
4,0.12430563364611112,215,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
6,0.1298467529374499,215,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
8,0.09100454061530354,215,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
10,0.08168055089407183,215,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
12,0.10171778402595873,214,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
14,0.09537336091014821,214,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
16,0.09660328640494233,215,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
18,0.095676705841487,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
20,0.09379641987136186,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
22,0.09561948183010206,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
24,0.11401862326250252,211,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
26,0.09299696595320157,212,DGP,0.35,1002,COR_DGP_Q035_M1002_S99
