condition,family,schedule,feedback,half_life,seed,target_frames,checkpoint_frames,checkpoint,run_dir,label_suffix,label,frames,visited_cells,visited_cell_fraction,mean_spatial_information_bits,median_spatial_information_bits,max_spatial_information_bits,units_si_over_0_5_bits,mean_active_fraction,silent_units,map_cosine_mean,map_cosine_min,map_cosine_max,unique_peak_bins,mean_pre_threshold_logit,mean_pre_threshold_logit_std,mean_pre_threshold_above_fraction,active_units,active_unit_mean_si_bits,active_map_cosine_mean,active_unique_peak_bins,active_peak_bin_entropy,active_pairwise_peak_distance_bins,prethreshold_map_cosine_mean,prethreshold_unique_peak_bins,prethreshold_peak_bin_entropy,prethreshold_pairwise_peak_distance_bins
c14_topology_visit_o1,topology,sim,encourage,10000,99,25000000,26214400,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C14_TOPOLOGY_VISIT_O1_S99_/00_CCR_C14_TOPOLOGY_VISIT_O1_S99/checkpoint_p0/milestones/checkpoint_000001600_26214400.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C14_TOPOLOGY_VISIT_O1_S99_/00_CCR_C14_TOPOLOGY_VISIT_O1_S99,c14_topology_visit_o1__s99__026m,CCR_C14_TOPOLOGY_VISIT_O1_S99__00_CCR_C14_TOPOLOGY_VISIT_O1_S99__c14_topology_visit_o1__s99__026m,10001,304,0.8421052631578947,0.110049499505864,0.08442606818215911,0.24214780716199452,0,0.03395910408959105,0,0.15568761201471304,0.00047421878153610926,0.565864885131891,16,-0.006664771120995283,1.048482894897461,0.03395910408959105,16,0.110049499505864,0.15568761201471304,16,1.0,11.812254051453097,-0.026716564903451392,15,0.9687500000000001,10.457082910239937
c14_topology_visit_o1,topology,sim,encourage,10000,99,50000000,49577984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C14_TOPOLOGY_VISIT_O1_S99_/00_CCR_C14_TOPOLOGY_VISIT_O1_S99/checkpoint_p0/milestones/checkpoint_000003026_49577984.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C14_TOPOLOGY_VISIT_O1_S99_/00_CCR_C14_TOPOLOGY_VISIT_O1_S99,c14_topology_visit_o1__s99__049m,CCR_C14_TOPOLOGY_VISIT_O1_S99__00_CCR_C14_TOPOLOGY_VISIT_O1_S99__c14_topology_visit_o1__s99__049m,10001,296,0.8199445983379502,0.10993070385777516,0.10142541539708025,0.20971862854131013,0,0.02787221277872213,0,0.11886585948291158,8.24282470533883e-06,0.43182048317995797,15,0.002797114895656705,1.0111644268035889,0.02787221277872213,16,0.10993070385777516,0.11886585948291158,15,0.9687500000000001,10.223250404866244,-0.0400541038293003,16,1.0,10.544195064395204
c14_topology_visit_o1,topology,sim,encourage,10000,99,75000000,76316672,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C14_TOPOLOGY_VISIT_O1_S99_/00_CCR_C14_TOPOLOGY_VISIT_O1_S99/checkpoint_p0/milestones/checkpoint_000004658_76316672.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C14_TOPOLOGY_VISIT_O1_S99_/00_CCR_C14_TOPOLOGY_VISIT_O1_S99,c14_topology_visit_o1__s99__076m,CCR_C14_TOPOLOGY_VISIT_O1_S99__00_CCR_C14_TOPOLOGY_VISIT_O1_S99__c14_topology_visit_o1__s99__076m,10001,306,0.8476454293628809,0.12286974545087895,0.12285245560818692,0.22300801088445157,0,0.025384961503849612,0,0.13167961623925237,0.0,0.5131842145663139,16,-0.0004976806230843067,1.0154435634613037,0.025384961503849612,16,0.12286974545087895,0.13167961623925237,16,1.0,10.332807298785651,0.005016425300092212,15,0.9687500000000001,9.739827329452112
c14_topology_visit_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C14_TOPOLOGY_VISIT_O1_S99_/00_CCR_C14_TOPOLOGY_VISIT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C14_TOPOLOGY_VISIT_O1_S99_/00_CCR_C14_TOPOLOGY_VISIT_O1_S99,c14_topology_visit_o1__s99__100m,CCR_C14_TOPOLOGY_VISIT_O1_S99__00_CCR_C14_TOPOLOGY_VISIT_O1_S99__c14_topology_visit_o1__s99__100m,10001,268,0.7423822714681441,0.11289752004976805,0.0823840080383365,0.2713089189392632,0,0.026453604639536048,0,0.12363325091315755,5.292932470650906e-05,0.686282102591046,15,0.013774862512946129,1.017624855041504,0.026453604639536048,16,0.11289752004976805,0.12363325091315755,15,0.9687500000000001,10.908877450194579,0.02183582355202832,15,0.9687500000000001,9.993340981327787
c14_topology_visit_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C14_TOPOLOGY_VISIT_O1_S123_/00_CCR_C14_TOPOLOGY_VISIT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C14_TOPOLOGY_VISIT_O1_S123_/00_CCR_C14_TOPOLOGY_VISIT_O1_S123,c14_topology_visit_o1__s123__100m,CCR_C14_TOPOLOGY_VISIT_O1_S123__00_CCR_C14_TOPOLOGY_VISIT_O1_S123__c14_topology_visit_o1__s123__100m,10001,263,0.7285318559556787,0.10181290227345387,0.08244081495546181,0.2718212909777736,0,0.026497350264973504,0,0.08976389024211352,5.0815993180456966e-08,0.7648386093314866,15,0.0034463698975741863,1.048466444015503,0.026497350264973504,16,0.10181290227345387,0.08976389024211352,15,0.9687500000000001,11.30964430550957,-0.0034256615173970575,15,0.9687500000000001,10.82726233653192
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,8,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8,c15_topology_ucb_direct_o1__s8__100m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8__c15_topology_ucb_direct_o1__s8__100m,10001,249,0.6897506925207756,0.1335721945019537,0.11210361318300902,0.3345331494189604,0,0.02900959904009599,0,0.09800063867964098,5.510974681063482e-05,0.8092958471765456,16,0.025377167388796806,1.0272116661071777,0.02900959904009599,16,0.1335721945019537,0.09800063867964096,16,1.0,10.29950533479259,-0.008766228236939197,15,0.9687500000000001,9.774886788905167
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,5000000,6258688,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000000382_6258688.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__006m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__c15_topology_ucb_direct_o1__s99__006m,10001,308,0.853185595567867,0.09385261472974596,0.07992163863771834,0.18544435001425277,0,0.03404034596540346,0,0.16383733486350222,0.008271716118868126,0.5830223773699704,14,-0.016800949349999428,1.0235440731048584,0.03404034596540346,16,0.09385261472974596,0.16383733486350222,14,0.9257048827786958,10.874520802625181,0.059463333392336656,13,0.9062500000000001,11.639909266077739
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__c15_topology_ucb_direct_o1__s99__026m,10001,318,0.8808864265927978,0.10453650158681166,0.09358473041328255,0.1799200223067575,0,0.031528097190280976,0,0.19092202062373642,0.0025398887084729796,0.576638830202879,16,-6.660702638328075e-05,0.9958688616752625,0.031528097190280976,16,0.10453650158681166,0.19092202062373645,16,1.0,10.125562141997916,-7.477310243799717e-05,16,1.0,9.96812522456966
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__c15_topology_ucb_direct_o1__s99__050m,10001,317,0.8781163434903048,0.12206372820247993,0.10476806833540946,0.21780079302266686,0,0.028203429657034297,0,0.1752112803518207,0.004719953803586225,0.5977379834209233,14,-0.005720058456063271,1.0441702604293823,0.028203429657034297,16,0.12206372820247993,0.1752112803518207,14,0.9375,12.275452306630177,0.0026573621839043383,15,0.9687500000000001,12.819919392633837
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__c15_topology_ucb_direct_o1__s99__073m,10001,308,0.853185595567867,0.10598851429871844,0.09793750013557617,0.16748143795248271,0,0.031346865313468655,0,0.16088746646000648,0.0,0.6704095690622277,15,-0.004038454964756966,0.9627572894096375,0.031346865313468655,16,0.10598851429871844,0.16088746646000646,15,0.9687500000000001,11.049708027448519,0.0038778295518804907,16,1.0,11.636931268444744
