run_name,condition,base,seed,capacity,project,training_steps,preflight_steps,design_cells,physical_training_signal,action_set,action_repeat,action_vectors,reference_checkpoint_frames,goal_detector,discrete_replacement,family,mechanism,control,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count,in_bounds_fraction,visited_cell_fraction,active_unit_fraction,silent_unit_fraction,active_unit_mean_spatial_information,active_only_map_cosine,unique_active_peak_bins,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction,mean_primary_secondary_peak_distance,median_dominant_peak_nearest_neighbor_distance,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability
DGC_DIRECT_DG_F16_S99,DGC_DIRECT_DG_F16,DIRECT_DG,99,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8282548476454293,1.0,0.0,0.08595087379217148,0.30256201404754984,13.0,16.683609008789062,0.01601935333041949,0.4629143444466438,6.270911693572998,0.0625,1430.039306640625,120.71067810058594,1,90.0,0.375,16.0,16.0,1.0,1.7458332777023315,2.0,0.6677083373069763,0.6549260020256042,0.4000000059604645,0.28304657340049744,0.10000000149011612,0.06907407194375992,0.0,0.0,0.0,0.0,101835.0,47307.0,0.4645455777645111,0.0
DGC_DIRECT_DG_F16_S99,DGC_DIRECT_DG_F16,DIRECT_DG,99,16,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,150000000,150011904,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F16_S99/policy_00/snapshot_target_000150000000_actual_000150011904.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.10370568931102753,0.31460055478217464,13.0,15.946681022644043,0.015155211319143746,0.14534336206401996,5.018630027770996,0.0,1132.2227783203125,0.0,1,81.0,0.3375000059604645,16.0,15.0,0.9375,1.9199999570846558,2.0,0.6012499928474426,0.6295995712280273,0.34567901492118835,0.8068661093711853,0.09876543283462524,0.069272980093956,0.0,0.0,0.0,0.0,196130.0,96664.0,0.4928567707538605,0.0
DGC_DIRECT_DG_F32_S123,DGC_DIRECT_DG_F32,DIRECT_DG,123,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8614958448753463,1.0,0.0,0.0318911038339138,0.25325049554579426,28.0,8.80225658416748,0.1290824261275272,0.25941234692589427,6.945925235748291,0.0,1165.0498046875,141.42135620117188,1,128.0,0.12903225421905518,30.0,20.0,0.5846773982048035,2.201724052429199,2.0,0.31960684061050415,0.4154616892337799,0.1875,0.46181246638298035,0.08984375,0.0455322265625,0.0,0.0,0.0,0.0,1136.0,316.0,0.27816900610923767,0.0
DGC_DIRECT_DG_F32_S123,DGC_DIRECT_DG_F32,DIRECT_DG,123,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.814404432132964,1.0,0.0,0.035589151084423065,0.25528257159664797,22.0,7.304965496063232,0.23118678526048284,0.2947103015873127,7.993888854980469,0.0,1230.8126220703125,100.0,1,186.0,0.1875,32.0,22.0,0.6885080933570862,1.985358715057373,2.0,0.41019824147224426,0.49737343192100525,0.29032257199287415,0.6532086133956909,0.07795698940753937,0.042244769632816315,0.0,0.0,0.0,0.0,6138.0,2311.0,0.3765070140361786,0.0
DGC_DIRECT_DG_F32_S123,DGC_DIRECT_DG_F32,DIRECT_DG,123,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8587257617728532,1.0,0.0,0.0973590612411499,0.22653457240104943,25.0,13.843405723571777,0.108900321281874,0.23232496813373485,8.420512199401855,0.03125,1103.7264404296875,0.0,1,215.0,0.2167338728904724,32.0,29.0,0.9072580933570862,2.0766665935516357,2.0,0.5172715187072754,0.4757699966430664,0.27906978130340576,0.5262675285339355,0.060465116053819656,0.03546782210469246,0.0,0.0,0.0,0.0,35000.0,14404.0,0.4115428626537323,0.0
DGC_DIRECT_DG_F32_S123,DGC_DIRECT_DG_F32,DIRECT_DG,123,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,150000000,150011904,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S123/policy_00/snapshot_target_000150000000_actual_000150011904.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.08386829495429993,0.2604440395741049,26.0,12.664331436157227,0.16657349338808533,0.22547022685646467,8.439413070678711,0.0,1073.051025390625,150.0,1,239.0,0.24092741310596466,32.0,30.0,0.9375,1.89569890499115,2.0,0.5653561949729919,0.47488459944725037,0.2343096286058426,0.42086702585220337,0.0460251048207283,0.034164316952228546,0.0,0.0,0.0,0.0,102710.0,44043.0,0.428809255361557,0.0
DGC_DIRECT_DG_F32_S8,DGC_DIRECT_DG_F32,DIRECT_DG,8,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.04404022544622421,0.20705119814182116,30.0,16.329113006591797,0.030584024727509353,0.338184830532245,6.029874801635742,0.0,1225.163330078125,141.42135620117188,1,163.0,0.16431452333927155,31.0,25.0,0.7560483813285828,2.1760001182556152,2.0,0.4176579415798187,0.4356773793697357,0.15950919687747955,0.4402393102645874,0.06441717594861984,0.039613835513591766,0.0,0.0,0.0,0.0,1321.0,392.0,0.2967448830604553,0.0
DGC_DIRECT_DG_F32_S8,DGC_DIRECT_DG_F32,DIRECT_DG,8,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.079641193151474,0.19552399545230303,24.0,17.363191604614258,0.05361499674690957,0.31620503676298967,5.169469356536865,0.09375,1253.0765380859375,100.0,1,150.0,0.15120968222618103,32.0,19.0,0.5977822542190552,2.0084316730499268,2.0,0.3495463728904724,0.5009438991546631,0.14666666090488434,0.7091699242591858,0.0833333358168602,0.042044445872306824,0.0,0.0,0.0,0.0,8547.0,3417.0,0.39978939294815063,0.0
DGC_DIRECT_DG_F32_S8,DGC_DIRECT_DG_F32,DIRECT_DG,8,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.08431524783372879,0.24752887752097516,28.0,16.42886734008789,0.10314120158584934,0.43641392699346715,4.261528015136719,0.03125,1344.9700927734375,150.0,1,195.0,0.19657258689403534,32.0,27.0,0.84375,2.0059738159179688,2.0,0.4874832034111023,0.3852631747722626,0.22564102709293365,0.36959847807884216,0.05384615436196327,0.03652859851717949,0.0,0.0,0.0,0.0,33867.0,13248.0,0.3911772668361664,0.0
DGC_DIRECT_DG_F32_S8,DGC_DIRECT_DG_F32,DIRECT_DG,8,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,150000000,150011904,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S8/policy_00/snapshot_target_000150000000_actual_000150011904.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.12189799547195435,0.1805314673719138,24.0,17.144906997680664,0.022374025393146493,0.23192400930702972,7.99018669128418,0.0625,1167.5872802734375,0.0,1,230.0,0.23185484111309052,32.0,31.0,0.96875,2.0280957221984863,2.0,0.558887779712677,0.4622153341770172,0.2956521809101105,0.45732349157333374,0.052173912525177,0.0346691869199276,0.004347825888544321,100.0,0.0,1.0,79827.0,32031.0,0.40125522017478943,0.0017445879057049751
DGC_DIRECT_DG_F32_S99,DGC_DIRECT_DG_F32,DIRECT_DG,99,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.06676176190376282,0.18017304372430426,25.0,17.778926849365234,0.019589106545628284,0.19459210613024647,6.750427722930908,0.03125,1314.5059814453125,100.0,1,179.0,0.18044355511665344,32.0,22.0,0.6885080933570862,1.9004392623901367,2.0,0.4159946143627167,0.4365474581718445,0.21229049563407898,0.5181954503059387,0.07262569665908813,0.03943385183811188,0.0,0.0,0.0,0.0,1469.0,458.0,0.311776727437973,0.0
DGC_DIRECT_DG_F32_S99,DGC_DIRECT_DG_F32,DIRECT_DG,99,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.10517534613609314,0.18069982857156838,25.0,17.758262634277344,0.01740261852484346,0.21607180491033082,7.841724395751953,0.0,1263.890625,0.0,1,198.0,0.19959677755832672,32.0,29.0,0.90625,2.0745272636413574,2.0,0.5102486610412598,0.45229223370552063,0.23232322931289673,0.5078487396240234,0.06060606241226196,0.03500918298959732,0.0,0.0,0.0,0.0,11360.0,4259.0,0.37491196393966675,0.0
DGC_DIRECT_DG_F32_S99,DGC_DIRECT_DG_F32,DIRECT_DG,99,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8282548476454293,1.0,0.0,0.12165243178606033,0.17971026339508825,25.0,17.370006561279297,0.019211417070716313,0.21690416881755242,8.109062194824219,0.0,1035.9072265625,0.0,1,198.0,0.19959677755832672,32.0,32.0,1.0,2.0997984409332275,2.0,0.5517809391021729,0.42876094579696655,0.31313130259513855,0.48608681559562683,0.0555555559694767,0.03479236736893654,0.0,0.0,0.0,0.0,54808.0,22757.0,0.41521310806274414,0.0
DGC_DIRECT_DG_F32_S99,DGC_DIRECT_DG_F32,DIRECT_DG,99,32,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,150000000,150011904,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F32_S99/policy_00/snapshot_target_000150000000_actual_000150011904.npz,100000.0,1.0,0.8670360110803325,1.0,0.0,0.11728605628013611,0.1976989938330871,25.0,17.092205047607422,0.022222222222222223,0.22278440822785753,8.404370307922363,0.0,1210.510009765625,0.0,1,238.0,0.23991934955120087,32.0,32.0,1.0,2.0110886096954346,2.0,0.5829300880432129,0.4356094002723694,0.3781512677669525,0.401226669549942,0.054621849209070206,0.03522879630327225,0.0,0.0,0.0,0.0,131094.0,57267.0,0.43683922290802,0.0
DGC_DIRECT_DG_F64_S123,DGC_DIRECT_DG_F64,DIRECT_DG,123,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,0.96875,0.03125,0.025088779628276825,0.15274172626058266,52.0,14.693228721618652,0.02724518634487526,0.36266723238393206,6.14589786529541,0.11864406779661017,1268.418701171875,100.0,1,1.0,0.00024801588733680546,2.0,1.0,0.00024801588733680546,1.0,1.0,0.00024801588733680546,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,131.0,4.0,0.030534351244568825,0.0
DGC_DIRECT_DG_F64_S123,DGC_DIRECT_DG_F64,DIRECT_DG,123,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.026876069605350494,0.21548879150748612,45.0,16.92332649230957,0.03366103107875929,0.30744209322484223,4.409299373626709,0.09375,1164.1365966796875,100.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.0,4.0,0.023668639361858368,0.0
DGC_DIRECT_DG_F64_S123,DGC_DIRECT_DG_F64,DIRECT_DG,123,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.051133617758750916,0.22259769274982294,30.0,6.639664649963379,0.5629809598357239,0.6710786385351244,0.4463995695114136,0.0625,1015.1929321289062,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.0,4.0,0.02259887009859085,0.0
DGC_DIRECT_DG_F64_S123,DGC_DIRECT_DG_F64,DIRECT_DG,123,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,150000000,150011904,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S123/policy_00/snapshot_target_000150000000_actual_000150011904.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.03957890719175339,0.36780559119253947,37.0,15.996390342712402,0.08257421716144775,0.4124958635188271,4.018725872039795,0.03125,1299.149658203125,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,4.0,0.021276595070958138,0.0
DGC_DIRECT_DG_F64_S8,DGC_DIRECT_DG_F64,DIRECT_DG,8,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,0.9375,0.0625,0.028613340109586716,0.18306482120544226,52.0,10.25094223022461,0.12593902798532117,0.6558097594124886,5.7861552238464355,0.03508771929824561,1194.63037109375,100.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,9.0,0.06818182021379471,0.0
DGC_DIRECT_DG_F64_S8,DGC_DIRECT_DG_F64,DIRECT_DG,8,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.058960676193237305,0.11086868874715342,48.0,15.38574504852295,0.14253621346886913,0.37887967876803147,8.412452697753906,0.234375,1064.7322998046875,0.0,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,173.0,9.0,0.05202312022447586,0.0
DGC_DIRECT_DG_F64_S8,DGC_DIRECT_DG_F64,DIRECT_DG,8,64,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,9,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,unconditioned,False,c15,write,frontier_direct,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_dg_capacity_goal_conditioning_20260910/DGC_DIRECT_DG_F64_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8642659279778393,1.0,0.0,0.08036045730113983,0.11146760077261221,37.0,14.14142894744873,0.21680169968791616,0.23447155778524972,8.403335571289062,0.1875,1125.7962646484375,0.0,1,4.0,0.0009920635493472219,3.0,1.0,0.0009920635493472219,1.0,1.0,0.0009920635493472219,0.0,0.0,0.8772735595703125,0.25,0.15625,0.0,0.0,0.0,0.0,463.0,51.0,0.11015118658542633,0.0
