base,treatment,contrast,metric,mean_difference,sd_difference,n,seed_8_difference,seed_99_difference,seed_123_difference
C03,C05,G+R minus immediate control,exploration_reward_nonzero_fraction,0.0,0.0,3,0.0,0.0,0.0
C03,C05,G+R minus immediate control,her_loss,0.0,0.0,3,0.0,0.0,0.0
C03,C05,G+R minus immediate control,her_accepted_segments,0.0,0.0,3,0.0,0.0,0.0
C03,C05,G+R minus immediate control,her_segment_length,0.0,0.0,3,0.0,0.0,0.0
C03,C05,G+R minus immediate control,passive_updates,,,0,,,
C03,C05,G+R minus immediate control,passive_known_edge_fraction,,,0,,,
C03,C05,G+R minus immediate control,frontier_selection_rate,,,0,,,
C03,C05,G+R minus immediate control,frontier_yield,,,0,,,
C03,C05,G+R minus immediate control,frontier_reached_fraction,,,0,,,
C03,C05,G+R minus immediate control,route_available_rate,,,0,,,
C03,C05,G+R minus immediate control,hop_count_mean,,,0,,,
C03,C05,G+R minus immediate control,waypoint_success_rate,,,0,,,
C03,C05,G+R minus immediate control,final_frontier_reach_rate,,,0,,,
C03,C05,G+R minus immediate control,validation_success_rate,,,0,,,
C03,C05,G+R minus immediate control,validation_timeout_rate,,,0,,,
C03,C06,G+R+X minus immediate control,coverage_auc,14.577665321701124,15.978339495403167,3,-1.8744438016378204,15.571610089149313,30.035829677591877
C03,C06,G+R+X minus immediate control,unique_cells,21.21768465446644,23.776871660395745,3,-5.077969923777026,27.528587292752242,41.2024365944241
C03,C06,G+R+X minus immediate control,coverage_entropy,-0.351210283668916,0.43039709597032716,3,-0.33303258314617223,-0.7904082347668897,0.06980996690631391
C03,C06,G+R+X minus immediate control,dg_density,-0.005827993089596949,0.0034204854727902076,3,-0.002400217492595995,-0.009241141524969361,-0.0058426202512254916
C03,C06,G+R+X minus immediate control,dg_silent_fraction,0.0009531590413943354,0.0016509198873886357,3,0.0,0.0,0.0028594771241830064
C03,C06,G+R+X minus immediate control,dg_multi_fraction,-0.0008334822644335514,0.003359301650761738,3,0.0022212009803921568,-0.0002904156454248373,-0.004431232128267974
C03,C06,G+R+X minus immediate control,dg_usage_entropy,-0.011674324087068144,0.004911772396356613,3,-0.009084194314246119,-0.017339049016728114,-0.0085997289302302
C03,C06,G+R+X minus immediate control,dg_ca3_conflict_fraction,-0.05301664597588159,0.07390184372015675,3,-0.006263982236774823,-0.13821630540236918,-0.014569650288500768
C03,C06,G+R+X minus immediate control,intrinsic_reward_mean,-0.03918800802727906,0.038367245419150396,3,-0.014993202592568852,-0.08342579132009881,-0.019145030169169505
C03,C06,G+R+X minus immediate control,intrinsic_reward_nonzero_fraction,-0.022946027369281044,0.022380940521888514,3,-0.008910334967320258,-0.04875631893382353,-0.011171428206699346
C03,C06,G+R+X minus immediate control,active_target_fraction,1.6488800381260955e-05,5.640112737361928e-05,3,8.138020833337034e-05,-2.0743974673220755e-05,-1.1169832516366718e-05
C03,C06,G+R+X minus immediate control,target_hit_rate,-0.023055066210511982,0.022378773673569434,3,-0.009053947099673203,-0.04886482587826797,-0.01124642565359477
C03,C06,G+R+X minus immediate control,target_hit_lift,0.14423737728517824,0.11594084672437045,3,0.27301446908439697,0.048153005004708316,0.11154465776642941
C03,C06,G+R+X minus immediate control,action_sensitivity,-0.00010744511395335717,0.00799888691593961,3,-0.003382926853982355,0.009009306815154607,-0.0059487153030323234
C03,C06,G+R+X minus immediate control,target_valid_fraction,0.0,0.0,3,0.0,0.0,0.0
C03,C06,G+R+X minus immediate control,value_span,-0.0024670261694339037,0.0038010589002317767,3,-0.0015037430886307038,0.0007597164453876211,-0.006657051865058629
C03,C06,G+R+X minus immediate control,option_success_fraction,-0.2571034873977774,0.25661211444148224,3,-0.14658905619304943,-0.5504566871110667,-0.07426471888921621
C03,C06,G+R+X minus immediate control,option_timeout_rate,0.02380823206018519,0.01923564099918875,3,0.03209890727124183,0.03750829758986929,0.0018174913194444475
C03,C06,G+R+X minus immediate control,known_edge_fraction,0.02777323795559618,0.009652828362770434,3,0.019090410541085623,0.03816721116016111,0.02606209216554181
C03,C06,G+R+X minus immediate control,node_coverage_fraction,0.0,0.0,3,0.0,0.0,0.0
C03,C06,G+R+X minus immediate control,learned_deadline_fraction,-6.238522093278871e-05,0.0009795220126050106,3,0.0008844530660343519,-0.001071608728832718,0.0
C03,C06,G+R+X minus immediate control,selected_deadline_mean,0.218492024344816,2.575695053586138,3,-2.5468209163815363,2.5492984111012955,0.6529985783146888
C03,C06,G+R+X minus immediate control,exploration_selection_fraction,0.0,0.0,3,0.0,0.0,0.0
