id,name,project,end_m,n,early_median,late_median,late_mean,late_max,late_p95,tail_median,late_gt2,url
00_CPD_C15_ADD_CA3_DIR_PASS_S99_20260907_035139_785467,00_CPD_C15_ADD_CA3_DIR_PASS_S99_20260907_035139_785467,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9746004,1.0665364,757.8750425512013,372093.03,4.937542364999998,1.1190308,0.22560975609756098,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_CA3_DIR_PASS_S99_20260907_035139_785467
00_CPD_C15_GATE_CA3_DIR_S99_20260907_035107_999505,00_CPD_C15_GATE_CA3_DIR_S99_20260907_035107_999505,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.95389795,1.02719535,590.3761510139105,289719.62,4.240384485,1.0322779,0.20934959349593496,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_CA3_DIR_S99_20260907_035107_999505
00_CPD_C15_GATE_ACT_BPTT_S8_20260907_035137_627083,00_CPD_C15_GATE_ACT_BPTT_S8_20260907_035137_627083,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9597781,0.9723928749999999,1278.5995722173432,275862.06,6.8224886499999995,0.842845485,0.2865853658536585,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_ACT_BPTT_S8_20260907_035137_627083
00_CPD_C15_GATE_CA3_BPTT_PASS_S123_20260907_035116_508085,00_CPD_C15_GATE_CA3_BPTT_PASS_S123_20260907_035116_508085,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0339814,1.09226595,832.347228289553,257812.5,5.5425567,1.12131515,0.24390243902439024,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_CA3_BPTT_PASS_S123_20260907_035116_508085
00_CPD_C15_ADD_ACT_BPTT_PASS_S99_20260907_035214_448182,00_CPD_C15_ADD_ACT_BPTT_PASS_S99_20260907_035214_448182,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.948464,1.0193504,759.45047680488,244274.81,4.049614414999999,0.9301973800000001,0.21747967479674796,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_ACT_BPTT_PASS_S99_20260907_035214_448182
00_CPD_C15_ADD_ACT_BPTT_GOAL_S123_20260907_035214_412179,00_CPD_C15_ADD_ACT_BPTT_GOAL_S123_20260907_035214_412179,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0215993,1.0193098,522.4944862578984,215277.78,4.562186824999999,0.91458,0.241869918699187,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_ACT_BPTT_GOAL_S123_20260907_035214_412179
00_CPD_C15_GATE_CA3_BPTT_GOAL_S123_20260907_035116_507997,00_CPD_C15_GATE_CA3_BPTT_GOAL_S123_20260907_035116_507997,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.8751963,0.96859965,584.0438878972075,177631.58,4.93296773,0.9948214499999999,0.2540650406504065,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_CA3_BPTT_GOAL_S123_20260907_035116_507997
00_CPD_C15_GATE_ACT_BPTT_S123_20260907_035138_257459,00_CPD_C15_GATE_ACT_BPTT_S123_20260907_035138_257459,SF_IntrMotiv_CA3FeedbackPredictiveDG,74.87488,1000,1.0328615,0.9641233,427.6484205767971,174418.6,2.7343991999999995,0.8669878799999999,0.1198044009779951,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_ACT_BPTT_S123_20260907_035138_257459
00_CPD_C15_ADD_CA3_DIR_PASS_S123_20260907_035139_784050,00_CPD_C15_ADD_CA3_DIR_PASS_S123_20260907_035139_784050,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0004665,0.9374502,315.02064084085765,154228.86,5.125677229999998,0.938310835,0.22967479674796748,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_CA3_DIR_PASS_S123_20260907_035139_784050
00_CPD_C15_GATE_CA3_DIR_PASS_S8_20260907_035108_001336,00_CPD_C15_GATE_CA3_DIR_PASS_S8_20260907_035108_001336,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9638463,0.913440975,299.4728723504776,146464.64,5.7555660249999985,0.803164365,0.2804878048780488,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_CA3_DIR_PASS_S8_20260907_035108_001336
00_CPD_C15_GATE_ACT_BPTT_GOAL_S8_20260907_035137_744366,00_CPD_C15_GATE_ACT_BPTT_GOAL_S8_20260907_035137_744366,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.99463964,1.0196636,310.0662193990651,144278.6,4.396784049999999,1.08727915,0.17073170731707318,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_ACT_BPTT_GOAL_S8_20260907_035137_744366
00_CPD_C15_GATE_CA3_DIR_GOAL_S99_20260907_035107_996057,00_CPD_C15_GATE_CA3_DIR_GOAL_S99_20260907_035107_996057,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0409561,0.96797508,545.8239646400183,142222.22,4.33711645,0.89414275,0.18495934959349594,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_CA3_DIR_GOAL_S99_20260907_035107_996057
00_CPD_C15_GATE_CA3_DIR_PASS_S123_20260907_035107_998491,00_CPD_C15_GATE_CA3_DIR_PASS_S123_20260907_035107_998491,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0395751,1.00626703,258.02072953341667,125984.25,7.156722534999999,1.0664803,0.28252032520325204,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_CA3_DIR_PASS_S123_20260907_035107_998491
00_CPD_C15_GATE_CA3_BPTT_PASS_S8_20260907_035115_247973,00_CPD_C15_GATE_CA3_BPTT_PASS_S8_20260907_035115_247973,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.96305734,0.957173965,299.0196242043049,123348.02,4.387203329999999,0.97722775,0.20121951219512196,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_CA3_BPTT_PASS_S8_20260907_035115_247973
00_CPD_C15_GATE_CA3_DIR_GOAL_S8_20260907_035107_997066,00_CPD_C15_GATE_CA3_DIR_GOAL_S8_20260907_035107_997066,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.94812167,0.94533815,244.59588646735776,119658.12,4.010414699999999,0.942966375,0.1524390243902439,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_CA3_DIR_GOAL_S8_20260907_035107_997066
00_CPD_C15_GATE_ACT_BPTT_PASS_S8_20260907_035138_253854,00_CPD_C15_GATE_ACT_BPTT_PASS_S8_20260907_035138_253854,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0022092,1.1316784,338.6357864830101,112149.53,5.877108485,1.3097835,0.27439024390243905,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_ACT_BPTT_PASS_S8_20260907_035138_253854
00_CPD_C15_ADD_ACT_BPTT_S99_20260907_035214_688710,00_CPD_C15_ADD_ACT_BPTT_S99_20260907_035214_688710,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9942442,0.9697618,192.27387361512194,93959.734,3.42210499,0.93689833,0.16260162601626016,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_ACT_BPTT_S99_20260907_035214_688710
00_CPD_C15_GATE_ACT_BPTT_GOAL_S123_20260907_035137_428017,00_CPD_C15_GATE_ACT_BPTT_GOAL_S123_20260907_035137_428017,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0370859,0.93995295,107.99897441187605,52307.69,5.6629088749999985,0.95637355,0.23577235772357724,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_ACT_BPTT_GOAL_S123_20260907_035137_428017
00_CPD_C15_ADD_CA3_DIR_GOAL_S123_20260907_035157_704425,00_CPD_C15_ADD_CA3_DIR_GOAL_S123_20260907_035157_704425,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.87557095,1.0222403,74.70274801054474,36011.082,4.002435675,1.0336367499999999,0.2032520325203252,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_CA3_DIR_GOAL_S123_20260907_035157_704425
00_CPD_C15_GATE_CA3_BPTT_S123_20260907_035113_779647,00_CPD_C15_GATE_CA3_BPTT_S123_20260907_035113_779647,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9671659,0.9184658,72.40689622838212,34912.715,4.457788444999999,1.0903626499999999,0.20528455284552846,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_CA3_BPTT_S123_20260907_035113_779647
00_PF_SCR_C15_SRC_PREDS_S99_20260904_225933_202899,00_PF_SCR_C15_SRC_PREDS_S99_20260904_225933_202899,SF_IntrMotiv_SourceCreditRetirement,0.49152,16,0.0,0.996804035,3788.785539445,30303.031,19697.37720664998,0.997306,0.125,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_SourceCreditRetirement/runs/00_PF_SCR_C15_SRC_PREDS_S99_20260904_225933_202899
00_CPD_C15_ADD_ACT_DIR_GOAL_S8_20260907_035211_477817,00_CPD_C15_ADD_ACT_DIR_GOAL_S8_20260907_035211_477817,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.9809091,0.9653619499999999,55.404346999065034,26548.672,4.117968724999998,1.026327,0.16463414634146342,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_ACT_DIR_GOAL_S8_20260907_035211_477817
00_CPD_C15_GATE_ACT_DIR_PASS_S123_20260907_035137_766455,00_CPD_C15_GATE_ACT_DIR_PASS_S123_20260907_035137_766455,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,1.0324367,0.980794335,30.430799280076595,13409.962,5.529560949999993,1.1039756,0.27872340425531916,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_GATE_ACT_DIR_PASS_S123_20260907_035137_766455
00_PF_TFP_C16_TOPO_MOTION_SC001_SE2_S123_20260831_033438_280169,00_PF_TFP_C16_TOPO_MOTION_SC001_SE2_S123_20260831_033438_280169,SF_IntrMotiv_TopologicalFrontierPlanning,0.49152,16,0.0,0.998764515,1645.5625173525002,13157.895,8552.995031519993,0.99901336,0.125,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_TopologicalFrontierPlanning/runs/00_PF_TFP_C16_TOPO_MOTION_SC001_SE2_S123_20260831_033438_280169
00_DPR_C13_DIR_FILM_S8_20260904_060836_438740,00_DPR_C13_DIR_FILM_S8_20260904_060836_438740,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.44573644,0.0,76.00652879449187,10050.251,1.1225486699999998,0.0,0.016260162601626018,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_DIR_FILM_S8_20260904_060836_438740
00_DPR_C13_MON_FILM_S123_20260904_060835_705520,00_DPR_C13_MON_FILM_S123_20260904_060835_705520,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.8651163,0.83119042,59.647052051646334,8583.691,1.41469879,0.91283553,0.014227642276422764,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_MON_FILM_S123_20260904_060835_705520
00_DPR_C13_DIR_LEG_S8_20260904_060835_702372,00_DPR_C13_DIR_LEG_S8_20260904_060835_702372,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.0,0.50372666,44.03259921776422,8547.009,1.1883723899999998,0.0,0.008130081300813009,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_DIR_LEG_S8_20260904_060835_702372
00_DPR_C13_DIR_FILM_S123_20260904_060837_090532,00_DPR_C13_DIR_FILM_S123_20260904_060837_090532,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.8847737,0.44671326,106.07231959796748,8403.361,1.4231747099999998,0.49466875499999996,0.03048780487804878,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_DIR_FILM_S123_20260904_060837_090532
00_DPR_C13_DIR_FILM_S99_20260904_060836_435931,00_DPR_C13_DIR_FILM_S99_20260904_060836_435931,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.0,0.0,31.164411175838644,5665.722,1.2174747,0.0,0.010615711252653927,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_DIR_FILM_S99_20260904_060836_435931
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.0,0.0,56.09785841839431,4926.1084,0.9991930600000001,0.0,0.022357723577235773,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_PRED_FILM_S123_20260904_060856_250291
00_DPR_C13_PRED_FILM_S8_20260904_060835_316002,00_DPR_C13_PRED_FILM_S8_20260904_060835_316002,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.0,0.0,31.996992653841463,4545.4546,1.1093220849999998,0.0,0.01016260162601626,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_PRED_FILM_S8_20260904_060835_316002
00_DPR_C13_DIR_LEG_S123_20260904_060834_934803,00_DPR_C13_DIR_LEG_S123_20260904_060834_934803,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.0,0.0,37.315516439776424,4504.5044,1.090973585,0.0,0.01016260162601626,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_DIR_LEG_S123_20260904_060834_934803
00_DPR_C13_PRED_LEG_S99_20260904_060837_087878,00_DPR_C13_PRED_LEG_S99_20260904_060837_087878,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.0,0.0,29.248084635987777,4237.288,1.1404786,0.0,0.008146639511201629,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_PRED_LEG_S99_20260904_060837_087878
00_DPR_C13_MON_LEG_S123_20260904_060835_632300,00_DPR_C13_MON_LEG_S123_20260904_060835_632300,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.59584856,0.0,14.692174263394312,4065.0405,1.1061695349999998,0.0,0.006097560975609756,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_MON_LEG_S123_20260904_060835_632300
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,00_DPR_C13_MON_LEG_S99_20260904_060835_632568,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.0,0.0,49.35679867042684,4000.0002,1.2128005099999999,0.0,0.016260162601626018,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_MON_LEG_S99_20260904_060835_632568
00_DPR_C13_MON_LEG_S8_20260904_060835_333620,00_DPR_C13_MON_LEG_S8_20260904_060835_333620,SF_IntrMotiv_DirectionalPredictiveRecruitment,74.94042,1000,0.0,0.0,20.551393712167695,3759.3987,1.0768342999999998,0.0,0.006134969325153374,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_MON_LEG_S8_20260904_060835_333620
00_DPR_C13_PRED_LEG_S8_20260904_060837_087596,00_DPR_C13_PRED_LEG_S8_20260904_060837_087596,SF_IntrMotiv_DirectionalPredictiveRecruitment,74.97318,1000,0.58541226,0.0,7.914258602560976,3690.0369,1.092213755,0.0,0.0020325203252032522,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_PRED_LEG_S8_20260904_060837_087596
00_DPR_C13_MON_FILM_S99_20260904_060835_702373,00_DPR_C13_MON_FILM_S99_20260904_060835_702373,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.0,0.0,7.496481942947155,3521.1267,1.0684734599999999,0.0,0.0020325203252032522,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_MON_FILM_S99_20260904_060835_702373
00_DPR_C13_DIR_LEG_S99_20260904_060834_934719,00_DPR_C13_DIR_LEG_S99_20260904_060834_934719,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.8943662,0.0,12.254312965548777,3521.1267,1.16978583,0.0,0.006097560975609756,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_DIR_LEG_S99_20260904_060834_934719
00_DPR_C13_PRED_FILM_S99_20260904_060853_664672,00_DPR_C13_PRED_FILM_S99_20260904_060853_664672,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.0,0.0,13.55711808012195,3378.3784,1.10164603,0.0,0.006097560975609756,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_PRED_FILM_S99_20260904_060853_664672
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,SF_IntrMotiv_SaturdayBatch,75.00595,1000,0.98448527,0.98440763,7.477235987520327,3184.7134,1.2235012299999999,0.984996945,0.0020325203252032522,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_SaturdayBatch/runs/00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089
00_CPD_C15_ADD_CA3_BPTT_PASS_S123_20260907_035157_357171,00_CPD_C15_ADD_CA3_BPTT_PASS_S123_20260907_035157_357171,SF_IntrMotiv_CA3FeedbackPredictiveDG,75.00595,1000,0.95765024,1.11687115,7.2670343768983745,2840.9092,3.940119249999999,1.17841515,0.20528455284552846,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CA3FeedbackPredictiveDG/runs/00_CPD_C15_ADD_CA3_BPTT_PASS_S123_20260907_035157_357171
00_DPR_C13_PRED_LEG_S123_20260904_060835_315838,00_DPR_C13_PRED_LEG_S123_20260904_060835_315838,SF_IntrMotiv_DirectionalPredictiveRecruitment,74.97318,1000,0.0,0.0,45.612710729674795,2732.2405,1.0639473499999996,0.0,0.02032520325203252,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_PRED_LEG_S123_20260904_060835_315838
00_PF_DPR_C13_PRED_FILM_S99_20260904_051858_546849,00_PF_DPR_C13_PRED_FILM_S99_20260904_051858_546849,SF_IntrMotiv_DirectionalPredictiveRecruitment,5.013504,154,0.9519071,0.93072283,63.01479892012988,2638.5225,1.39727226,0.9208861,0.025974025974025976,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_PF_DPR_C13_PRED_FILM_S99_20260904_051858_546849
00_DPR_C13_MON_FILM_S8_20260904_060835_632327,00_DPR_C13_MON_FILM_S8_20260904_060835_632327,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.0,0.0,14.36529153829268,2577.3196,1.053357215,0.0,0.008130081300813009,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C13_MON_FILM_S8_20260904_060835_632327
00_FMI_PASSIVE_UCB05_FRONTIER_WAYPOINT_S8_20260831_131646_484415,00_FMI_PASSIVE_UCB05_FRONTIER_WAYPOINT_S8_20260831_131646_484415,SF_IntrMotiv_FrontierManagerIsolation,99.97517,1000,0.98636186,0.997463835,5.474178659015749,2293.578,1.038463935,0.9907965,0.001968503937007874,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_FrontierManagerIsolation/runs/00_FMI_PASSIVE_UCB05_FRONTIER_WAYPOINT_S8_20260831_131646_484415
00_DPR_C15_DIR_LEG_S8_20260904_060856_680666,00_DPR_C15_DIR_LEG_S8_20260904_060856_680666,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.98999995,0.99017179,5.422081634207316,2290.951,1.09864697,0.98677378,0.0020325203252032522,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C15_DIR_LEG_S8_20260904_060856_680666
00_PF_DPR_C13_MON_FILM_S99_20260904_044316_331438,00_PF_DPR_C13_MON_FILM_S99_20260904_044316_331438,SF_IntrMotiv_DirectionalPredictiveRecruitment,3.178496,107,0.75979894,0.68865427,37.72424664155172,2159.8271,0.9853102249999997,0.917178,0.017241379310344827,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_PF_DPR_C13_MON_FILM_S99_20260904_044316_331438
00_PF_DPR_C13_DIR_LEG_S99_20260904_051859_615103,00_PF_DPR_C13_DIR_LEG_S99_20260904_051859_615103,SF_IntrMotiv_DirectionalPredictiveRecruitment,5.013504,154,0.93939394,0.47121534,28.29111454896104,2141.3276,1.2886374600000006,0.7097495,0.012987012987012988,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_PF_DPR_C13_DIR_LEG_S99_20260904_051859_615103
00_PF_DPR_C13_PRED_LEG_S99_20260904_051858_538471,00_PF_DPR_C13_PRED_LEG_S99_20260904_051858_538471,SF_IntrMotiv_DirectionalPredictiveRecruitment,5.013504,154,0.79418343,0.6961538,26.483415211558444,1996.0079,0.947111208,0.0,0.012987012987012988,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_PF_DPR_C13_PRED_LEG_S99_20260904_051858_538471
00_PF_DPR_C13_MON_FILM_S99_20260904_051859_503892,00_PF_DPR_C13_MON_FILM_S99_20260904_051859_503892,SF_IntrMotiv_DirectionalPredictiveRecruitment,5.013504,154,0.9431819,0.93043476,25.33554532155844,1908.397,1.41495278,0.9371069,0.012987012987012988,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_PF_DPR_C13_MON_FILM_S99_20260904_051859_503892
00_PF_DPR_C13_DIR_FILM_S99_20260904_051859_797530,00_PF_DPR_C13_DIR_FILM_S99_20260904_051859_797530,SF_IntrMotiv_DirectionalPredictiveRecruitment,5.013504,154,0.0,0.775862,23.464828529220778,1763.6683,1.2326196200000001,0.9128919,0.012987012987012988,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_PF_DPR_C13_DIR_FILM_S99_20260904_051859_797530
00_PF_DPR_C13_MON_LEG_S99_20260904_044316_336247,00_PF_DPR_C13_MON_LEG_S99_20260904_044316_336247,SF_IntrMotiv_DirectionalPredictiveRecruitment,3.145728,106,0.9569785,0.95654747,82.18745395620691,1736.1111,217.32093207999796,0.9483395,0.06896551724137931,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_PF_DPR_C13_MON_LEG_S99_20260904_044316_336247
00_CCR_C10_DIRECT_IMMEDIATE_HER64_S99_20260901_224226_991947,00_CCR_C10_DIRECT_IMMEDIATE_HER64_S99_20260901_224226_991947,SF_IntrMotiv_CorrectedCoreReevaluation,99.97517,1000,0.91614975,0.9834056,4.069012036358267,1466.2756,1.7065795099999983,0.9858057499999999,0.04330708661417323,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_CorrectedCoreReevaluation/runs/00_CCR_C10_DIRECT_IMMEDIATE_HER64_S99_20260901_224226_991947
00_SAT_C15_ARR_PREDO_FILM_S8_20260905_201613_520394,00_SAT_C15_ARR_PREDO_FILM_S8_20260905_201613_520394,SF_IntrMotiv_SaturdayBatch,75.00595,1000,0.98373985,0.98429663,3.7772111505081303,1356.8522,1.18896578,0.98434818,0.0040650406504065045,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_SaturdayBatch/runs/00_SAT_C15_ARR_PREDO_FILM_S8_20260905_201613_520394
00_SAT_C15_ARR_MON_LEG_S123_20260905_201610_568095,00_SAT_C15_ARR_MON_LEG_S123_20260905_201610_568095,SF_IntrMotiv_SaturdayBatch,75.00595,1000,0.9868881,0.984149335,5.3717699608739835,1342.282,1.2826228599999996,0.9814882199999999,0.0040650406504065045,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_SaturdayBatch/runs/00_SAT_C15_ARR_MON_LEG_S123_20260905_201610_568095
00_DPR_C15_PRED_LEG_S8_20260904_060856_683212,00_DPR_C15_PRED_LEG_S8_20260904_060856_683212,SF_IntrMotiv_DirectionalPredictiveRecruitment,75.00595,1000,0.9861751,0.9876762649999999,6.096147852804878,1341.3816,1.1393769999999999,0.984550975,0.006097560975609756,https://wandb.ai/xiaoxionglin-bernstein-center-freiburg/SF_IntrMotiv_DirectionalPredictiveRecruitment/runs/00_DPR_C15_PRED_LEG_S8_20260904_060856_683212
