id,low_m,n,lift_mean,lift_median,lift_max,fraction_gt2,fraction_gt100,success,target_rate,density,silence,entropy,edges,sensitivity,coverage,recruitment,target_activation_rate,shuffled_activation_rate,pooled_lift
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,5.0,153,62.25181603810457,0.0,3378.3784,0.0196078431372549,0.0196078431372549,0.024385955300653593,0.000315946691503268,0.012911528562091506,0.2136437908496732,0.7325154729411765,2.723311764705882e-05,0.0023634413150980392,67.18196890196079,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,10.0,152,47.48946745526316,0.0,3597.1223,0.013157894736842105,0.013157894736842105,0.025005971493421052,0.0003244500434210526,0.014363339067763155,0.23848684210526316,0.7437865701973684,0.0,0.005184783860526315,46.69253960526316,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,15.0,153,42.061907767189545,0.0,3246.7532,0.013071895424836602,0.013071895424836602,0.015899190137254902,0.0002138225094771242,0.014932270931372548,0.20220588235294118,0.7543490522875818,0.0010348584705882353,0.011178596097385621,40.722439326797385,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,20.0,152,112.58375646138158,0.691304895,6688.9634,0.03289473684210526,0.02631578947368421,0.04225957019736842,0.0006135639417763158,0.016648944993421056,0.16036184210526316,0.8013916588157894,0.00027412282894736845,0.007951862019736843,31.93788805921053,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,25.0,153,0.2798727767320262,0.0,1.3942065,0.0,0.0,0.01892473367320261,0.00024892769738562096,0.015983033034640524,0.125,0.7845883588888889,5.446623529411764e-05,0.011447270937908498,36.15113403267974,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,30.0,153,140.19949151601307,0.0,3787.879,0.0457516339869281,0.0457516339869281,0.01683487126143791,0.00020424836666666667,0.013618219905228759,0.21200980392156862,0.7273330464052288,0.0,0.010806137823529412,37.945506529411766,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,35.0,152,92.0617271375,0.0,5617.9775,0.02631578947368421,0.02631578947368421,0.024386896723684208,0.00032766241875,0.01508532074013158,0.21875,0.7707879951315789,0.002686403717105263,0.010077065615789475,33.155666414473686,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,40.0,153,103.10440916424837,0.0,3584.2295,0.0392156862745098,0.0392156862745098,0.020248033418300653,0.0002585018382352941,0.01379035502875817,0.19321895424836602,0.7884263186274509,0.0,0.0131706559496732,23.293717307189542,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,45.0,152,25.885791316118418,0.0,3875.969,0.006578947368421052,0.006578947368421052,0.008643137592105263,0.00010922080625,0.015437678345394737,0.19407894736842105,0.7713927365789474,0.0,0.01204208351381579,30.111497592105263,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,50.0,153,0.3087278401960784,0.0,1.836478,0.0,0.0,0.0239880602875817,0.0003350949751633987,0.01310779847385621,0.22549019607843138,0.7501958278431372,0.0,0.016702194235294118,34.34135228104576,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,55.0,153,45.77525413202614,0.0,3496.5034,0.013071895424836602,0.013071895424836602,0.029315997516339867,0.0004053053522875817,0.015336379486928106,0.18586601307189543,0.7745471690196079,0.0,0.022016467398692813,36.89448811111111,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,60.0,152,23.737966775526314,0.0,3546.099,0.006578947368421052,0.006578947368421052,0.021187439243421053,0.00029875102861842104,0.01578100100657895,0.20929276315789475,0.7619806713157895,0.0,0.021894977486842104,33.02796401973684,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,65.0,153,53.16530851627451,0.0,4065.0405,0.013071895424836602,0.013071895424836602,0.03642854317647059,0.0005010467748366012,0.016509610829411762,0.21037581699346405,0.7654321132026143,0.0,0.028587517137254905,24.8127982875817,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,70.0,152,102.90183205697366,0.0,4255.319,0.02631578947368421,0.02631578947368421,0.023813477967105267,0.0003340871726973684,0.01377386797368421,0.15953947368421054,0.7700936549342106,0.0,0.03176872915131579,29.576626289473683,0.0,,,
00_DPR_C13_MON_LEG_S99_20260904_060835_632568,75.0,1,0.88,0.88,0.88,0.0,0.0,0.041666668,0.00048828125,0.027038574,0.0,0.8334257,0.0,0.03845034,,0.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,0.0,153,34.43919749588235,0.710008,2762.4312,0.013071895424836602,0.013071895424836602,0.06833247417647059,0.0008074193232026145,0.011348150949673202,0.12908496732026145,0.7696403813071896,0.009749455999999998,0.0012093723634490198,76.482803672,0.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,5.0,153,75.60383093712417,0.0,3401.3606,0.026143790849673203,0.026143790849673203,0.027984822470588238,0.000354243262745098,0.012229570362745096,0.14419934640522875,0.7366945799999999,0.0006808279411764706,0.002713490448627451,45.4238505751634,0.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,10.0,152,72.02580624348684,0.887763975,4310.3447,0.019736842105263157,0.019736842105263157,0.03676857125,0.0004947060042763158,0.012297379292763158,0.12294407894736842,0.7732737121710527,2.741228289473684e-05,0.007708812598684211,35.74533094736842,0.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,15.0,153,21.805481658300653,0.88185656,3246.7532,0.006535947712418301,0.006535947712418301,0.05469261580392158,0.0007372089522875816,0.013606052751633986,0.15318627450980393,0.7828562884313726,0.00010893247058823528,0.0069782221535947715,36.425712209150326,0.8823529411764706,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,20.0,152,78.45346163032896,0.0,3952.5693,0.02631578947368421,0.02631578947368421,0.024834500986842103,0.00028911389967105263,0.013874656292763158,0.17845394736842105,0.7779349528947368,0.003865131888157895,0.01009352886381579,33.21276148026316,2.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,25.0,153,59.044703975816994,0.0,3154.5742,0.0196078431372549,0.0196078431372549,0.009113861261437909,0.00011488970686274509,0.013446683209150328,0.2610294117647059,0.7211679194117647,0.004166667,0.013029223620915034,34.45865993464052,2.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,30.0,153,48.54881507503268,0.0,3891.0505,0.013071895424836602,0.013071895424836602,0.008130008594771242,0.0001053155637254902,0.013762031496732026,0.28799019607843135,0.7135826640522877,0.00019063182352941176,0.017360123019607845,38.89698146405229,2.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,35.0,152,19.88626507519737,0.0,2976.1904,0.013157894736842105,0.006578947368421052,0.00655385359868421,8.673416940789474e-05,0.013310482625,0.3042763157894737,0.7158427943421053,0.0,0.01670739768092105,45.255788388157896,2.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,40.0,153,48.69171833686274,0.0,4926.1084,0.013071895424836602,0.013071895424836602,0.008814395261437907,0.00010531556405228759,0.013430526846405227,0.33578431372549017,0.6805699962745098,0.0037037040000000004,0.0161663469875817,52.60769199346405,2.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,45.0,152,22.468761169671055,0.0,3367.0032,0.013157894736842105,0.006578947368421052,0.009421760967105263,0.00011243318289473684,0.013595179483552629,0.23396381578947367,0.7511401252631579,0.0007127193552631579,0.01468620198881579,59.00882420394737,2.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,50.0,153,55.64471004588234,0.0,2949.8525,0.0196078431372549,0.0196078431372549,0.008362602209150327,9.89328022875817e-05,0.014194862544444442,0.2536764705882353,0.745272034509804,0.0,0.016770290415032682,55.69939740522876,2.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,55.0,153,57.80553051496733,0.0,2666.6667,0.026143790849673203,0.026143790849673203,0.012421696039215687,0.00014042075163398692,0.011633181104575164,0.2818627450980392,0.7179565089542483,0.0,0.01657761087254902,51.94579380392157,2.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,60.0,152,32.16115238927631,0.0,2673.7969,0.013157894736842105,0.013157894736842105,0.011061056539473684,0.00012528268947368422,0.014125623177631582,0.23972039473684212,0.7175634415131579,0.0,0.01896594927631579,41.682249236842104,2.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,65.0,153,36.90409102960784,0.0,3021.148,0.013071895424836602,0.013071895424836602,0.007961157065359476,9.574142189542484e-05,0.01690613997712418,0.21119281045751634,0.7488359635294117,0.0,0.027999217627450983,40.94626618954249,2.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,70.0,152,76.26188616750001,0.0,2352.9412,0.03289473684210526,0.03289473684210526,0.013116730447368422,0.0001541940789473684,0.01623796161381579,0.20189144736842105,0.7274911994078948,0.0,0.024793760111842107,35.78177081578948,2.0,,,
00_DPR_C13_PRED_FILM_S123_20260904_060856_250291,75.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008239746,0.4375,0.58288074,0.0,0.026427364,,2.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,0.0,153,0.7709961343137256,0.82272446,1.0758704,0.0,0.0,0.21817889833333332,0.014696308222222223,0.028549693003267977,0.005718954248366013,0.9751676127450981,0.21723856032679736,0.0002610663867712418,86.3761553968254,0.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,5.0,153,0.857564560980392,0.8528241,1.1655263,0.0,0.0,0.18602012960784314,0.019173815336601306,0.03308265037908496,0.0,0.9763863285620915,0.22175925745098043,0.0006987455090849673,85.96115327450981,0.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,10.0,152,0.9130883000657897,0.9113887,1.1897415,0.0,0.0,0.2096747214473684,0.024314478861842105,0.031891471539473686,0.0,0.9775373890789473,0.21603618414473683,0.0022171520288157896,73.89653318421054,0.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,15.0,153,1.0384917103267974,0.99853295,1.650356,0.0,0.0,0.24529189047058825,0.029734094081699344,0.027019226483660137,0.0,0.9658071835294118,0.1917483648366013,0.0062483382052287584,68.28518475163399,0.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,20.0,152,0.9978661617105263,0.9990225,1.2708603,0.0,0.0,0.2554624105921053,0.0309448242006579,0.024016731690789474,0.0,0.9669491193421053,0.19498355355263158,0.009118971226973685,58.33219244736842,0.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,25.0,153,1.238098144509804,1.0,4.128417,0.1111111111111111,0.0,0.2447483584771242,0.03231592108823529,0.023955500986928103,0.0,0.9527978281045753,0.19003267947712418,0.00974181791503268,57.80104991503267,0.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,30.0,153,0.9819634630065358,0.9767953,2.2682796,0.006535947712418301,0.0,0.19151905477777778,0.024662990175163397,0.025125740398692812,0.0,0.9566277077777777,0.1822167754248366,0.011161439743137254,56.038742026143794,0.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,35.0,152,1.0118799792763158,1.0,1.4454416,0.0,0.0,0.2515147591447368,0.033591822615131585,0.024339374756578946,0.0,0.9617314640789475,0.17593201559210528,0.013720727045394737,47.41731173026316,0.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,40.0,153,0.9938168676470588,0.99804306,1.2974559,0.0,0.0,0.23707274255555555,0.030650020405228757,0.023673263287581698,0.0,0.9613485460784313,0.17873093771241827,0.01607346274509804,43.2006115620915,0.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,45.0,152,0.9987182209210526,0.9990225,1.7945774,0.0,0.0,0.27828671493421053,0.036274157026315784,0.024022754868421054,0.0,0.9585740883552631,0.18204495539473683,0.018190506315789473,48.597940421052634,0.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,50.0,153,1.0134089535947712,0.9858195,1.8708804,0.0,0.0,0.23664892660130718,0.03238932293464052,0.023244421496732025,0.0,0.9591400657516342,0.18948801869281046,0.016260148401960786,49.28842476470588,0.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,55.0,153,0.9905723307843138,0.9990225,2.4963326,0.006535947712418301,0.0,0.07539888167320262,0.0063029769192810454,0.023574729405228756,0.0,0.946337563137255,0.2686274487581699,0.003861933490392157,69.96041060130719,0.9803921568627451,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,60.0,152,26.99798771657894,1.1611422,3910.0684,0.046052631578947366,0.006578947368421052,0.08988828449342105,0.010045101766118423,0.023928190539473686,0.0,0.9655462353289472,0.2395833330263158,0.004439770052631579,78.8782573881579,1.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,65.0,153,1.2340887707843138,1.1244504,2.0485058,0.006535947712418301,0.0,0.09622203824183007,0.009554993878104576,0.025853574712418302,0.0,0.9716217909803924,0.1537581696732026,0.006084310991503267,76.91133495424837,1.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,70.0,152,1.396438691513158,1.0444664000000001,7.65542,0.09868421052631579,0.0,0.08493355500657895,0.0060135690736842105,0.02636718746710526,0.0,0.9624264906578945,0.17554824381578948,0.004872844167631579,60.95594073684211,1.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,75.0,153,1.192293671372549,0.9995115,5.991198,0.032679738562091505,0.0,0.05919859606928104,0.00484770730620915,0.025322409209150326,0.0,0.9617447064705882,0.20416666575163397,0.006357841522875817,42.19447977777778,1.3986928104575163,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,80.0,152,1.0039232324342107,0.998533,1.7955947,0.0,0.0,0.08035859951973685,0.005512438298355264,0.02567873505263158,0.0,0.9680377520394736,0.2034539479605263,0.004365324845394737,39.131710348684216,2.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,85.0,153,4.292314700849673,1.0,488.99756,0.032679738562091505,0.006535947712418301,0.08783973402026145,0.006871042688562092,0.024445577411764705,0.0,0.9635862738562091,0.19852941300653595,0.004607486775816993,45.46900454901961,2.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,90.0,153,0.9715520647058824,0.96153843,1.9990231,0.0,0.0,0.07311655866013073,0.0067497702058823515,0.024013145274509807,0.0,0.9604133930718953,0.18782679588235296,0.004587073660130719,41.029242071895425,2.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,95.0,152,0.9419468535526314,0.9717806,1.4747475,0.0,0.0,0.09631426908552632,0.008117675778947368,0.02399765815131579,0.0,0.9639955867763159,0.17012061282894736,0.005928942484210527,33.747321177631584,2.0,,,
00_GSR_C05_D4_H10K_S99_20260903_032032_534334,100.0,1,0.5703103,0.5703103,0.5703103,0.0,0.0,0.047169812,0.0024414062,0.023345947,0.0,0.95244706,0.17083333,0.0037188516,,2.0,,,
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,0.0,153,0.9243158145751633,0.98435056,1.194853,0.0,0.0,0.42561440002614376,0.005058338436601307,0.029077467633986925,0.0,0.978260305751634,0.222086056496732,0.0002322912880291503,81.831981568,0.0,0.015641358957242738,0.015539920903307159,1.0065275785228733
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,5.0,153,1.0003974111764706,0.9756394,1.2945206,0.0,0.0,0.4942430006535947,0.006765727106535948,0.03543868718300653,0.0,0.9941806766666667,0.5032407377777778,0.0010518552811764705,72.64251706535948,0.0,0.019415867480383608,0.01947702088683752,0.9968602279163113
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,10.0,152,1.0213121123026316,0.98429655,1.4824389,0.0,0.0,0.4019539464802631,0.0053967927608552626,0.033081656953947366,0.0,0.9963279626973683,0.3999177621710526,0.0015427076578947369,55.15231986184211,0.0,0.014250470687528403,0.01394996965590629,1.0215413394462032
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,15.0,153,1.019310797124183,0.98453605,2.9562287,0.006535947712418301,0.0,0.34194317052941176,0.004359426061111111,0.03046372362745098,0.0,0.9961968367973856,0.2515795194771242,0.002009877377973856,41.456840588235295,0.0,0.009614698884228133,0.009560848063069904,1.0056324314331733
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,20.0,152,1.0323359909210525,0.9873113,1.973085,0.0,0.0,0.3145753107894737,0.003658896989473684,0.029292658769736846,0.0,0.9947246056578948,0.22086074559210525,0.0027514942388157894,38.23691267763158,0.0,0.008019401576378081,0.00785406798816493,1.0210506948071099
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,25.0,153,1.00215693627451,0.985646,1.3133333,0.0,0.0,0.3705183379411765,0.0040658190333333335,0.028294581960784316,0.0,0.9940628686274511,0.28093681869281045,0.0034402515836601307,39.247457169934634,0.0,0.009828094675700502,0.009726285585686958,1.010467417300944
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,30.0,153,1.0230819441830066,0.9858586,1.4624609,0.0,0.0,0.3550760055555556,0.004238153590849673,0.027551987588235294,0.0,0.994618015882353,0.2589869283660131,0.0034585292326797384,40.33675286274511,0.0,0.010305617210175857,0.010096230786893687,1.020739068638762
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,35.0,152,1.0147118141447367,0.9842498900000001,1.4779195,0.0,0.0,0.3398073401315789,0.0036653217555921054,0.02776878758552632,0.0,0.9956726483552633,0.20605811447368422,0.004379311716447368,37.322580171052635,0.0,0.008857119504239083,0.008785404575069428,1.0081629626224797
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,40.0,153,1.0189488688235295,0.98453605,1.4803737,0.0,0.0,0.3564428389215686,0.003820082723529412,0.027131323712418297,0.0,0.994906877254902,0.23869825633986927,0.004475587983006536,39.595782869281045,0.0,0.009336637657771886,0.009214696560629182,1.0132333274720853
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,45.0,152,0.9984144582236842,0.981889715,1.4769554,0.0,0.0,0.4101651465131579,0.004510176806249999,0.02693758507236842,0.0,0.9939987961842105,0.2779605259210526,0.004428660811184211,43.69148294078948,0.0,0.011676890672324462,0.011705042353255195,0.9975949099472584
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,50.0,153,1.0136900794117647,0.9845041,1.9628099,0.0,0.0,0.3441572443921568,0.003880718952614379,0.027462429477124184,0.0,0.9942887830065362,0.253894335751634,0.004593885915686274,45.98266900653594,0.0,0.009728630403108306,0.009470019342359769,1.0273083983674416
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,55.0,153,1.0189157572549021,0.9860583,1.4858203,0.0,0.0,0.3277956458562092,0.003676470582026144,0.02655368380392157,0.0,0.993689532614379,0.2638888875163398,0.005030015475816994,44.753373921568624,0.0,0.00892701239741575,0.008786812372661604,1.01595573215952
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,60.0,152,21.969179938618424,0.98329422,3184.7134,0.013157894736842105,0.006578947368421052,0.35712865914473685,0.004147178243092105,0.02642079403289474,0.0,0.9939496674342105,0.25997806861842104,0.005631552128947367,44.03217082236842,0.0,0.01006964401681011,0.009996117273564724,1.0073555302757233
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,65.0,153,1.0020425662091503,0.98498505,1.9799715,0.0,0.0,0.35118500797385627,0.004097732839869281,0.027016234588235294,0.0,0.9929647975816992,0.26631263718954246,0.005841012916339869,44.2871311503268,0.0,0.00950301785026326,0.009403591387066064,1.0105732436794255
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,70.0,152,1.0000944790789474,0.9841978250000001,1.6304348,0.0,0.0,0.37720051398684207,0.004150390630592106,0.027033554874999997,0.0,0.9946268917105262,0.33473135934210524,0.006481283722368421,43.4240015131579,0.0,0.010438526107887916,0.010473634925756014,0.9966478860379445
00_SAT_C15_ARR_MON_FILM_S99_20260905_201613_373089,75.0,1,1.3117234,1.3117234,1.3117234,0.0,0.0,0.33333334,0.001953125,0.02722168,0.0,0.9978928,0.33333334,0.0046456736,,0.0,0.006482982171799027,0.004942339373970346,1.31172339276067
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,0.0,153,0.9484180927450981,0.9847036,1.2174037,0.0,0.0,0.43523779737254903,0.0051381229617647045,0.030253291958169934,0.0004084967320261438,0.9825050256862747,0.2912854014183006,0.00039579189119150324,81.4378942857143,0.0,0.014381137361856486,0.014247864545241282,1.0093538800984543
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,5.0,153,1.0002271166666667,0.97839135,1.2527845,0.0,0.0,0.5099221305882352,0.006689133961437909,0.036682727320261434,0.0,0.9963302520261439,0.4763071860784314,0.0017518897458169934,60.11349315686273,0.0,0.02035774699783945,0.02036949313121743,0.9994233468009088
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,10.0,152,1.0100517995394735,0.98079991,1.2294538,0.0,0.0,0.4509673450657895,0.005894711134210526,0.03292625825000001,0.0,0.9945484736842105,0.4641995588815789,0.0029692138242763157,44.18640136842105,0.0,0.016366678251311356,0.01619577566404339,1.0105522940557514
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,15.0,153,1.0070460672549018,0.9856632,1.3763962,0.0,0.0,0.36082859209150325,0.004643458946405229,0.03019604645098039,0.0,0.9918593488235294,0.3123910678431373,0.0035385293577777782,38.224919222222226,0.0,0.01053973386394727,0.010468486942872694,1.0068058470592145
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,20.0,152,1.016979101118421,0.9862340350000001,1.9805137,0.0,0.0,0.3617025955657895,0.00454551294868421,0.02891038594078947,0.0,0.9927851820394736,0.3021381578947368,0.004410781577631579,37.23810475,0.0,0.010573469731741154,0.01046664334879792,1.0102063650573803
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,25.0,153,1.0270786929411764,0.982906,1.6376811,0.0,0.0,0.37636979765359474,0.004732817605882353,0.028454948895424836,0.0,0.9940137022875817,0.28638344137254895,0.005865120497385621,34.893011960784314,0.0,0.013097322694894976,0.012843263566456799,1.0197815085802422
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,30.0,153,1.0051512032026146,0.97851557,1.2555804,0.0,0.0,0.45690976,0.005450878249019608,0.0298986497254902,0.0,0.9934797863398692,0.29716775640522874,0.007115359203921569,41.23803275163399,0.0,0.016179810753216232,0.016114366993455226,1.0040612057419063
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,35.0,152,1.0081792977631578,0.98033321,1.3236419,0.0,0.0,0.4293653903947368,0.0052458110546052625,0.030607524651315787,0.0,0.9942136139473683,0.3380482453947369,0.006986211678947369,38.50017949342105,0.0,0.014654559007894826,0.014534530362755482,1.0082581715503458
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,40.0,153,0.9907797147712418,0.983432,1.4806244,0.0,0.0,0.35015348839869276,0.004292407065359477,0.029486961640522873,0.0,0.9931726393464052,0.3419389964052288,0.00584223890130719,35.79165238562092,0.0,0.010527755974969575,0.01054231240777312,0.9986192371995339
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,45.0,152,1.026576132894737,0.9882086999999999,2.961313,0.006578947368421052,0.0,0.2970856151973684,0.003597861843092105,0.029138063131578944,0.0,0.9949384484868421,0.30885416697368423,0.005511385876315789,36.839876177631574,0.0,0.007754672687388555,0.007580596800896896,1.022963348541511
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,50.0,153,9.754891369934644,0.98883724,1333.3334,0.006535947712418301,0.006535947712418301,0.31711170961437907,0.003995608666993464,0.029971253607843133,0.0,0.9943002279738564,0.3012527241830065,0.006309752104575164,42.95075889542483,0.0,0.009285004965243296,0.009048172673507557,1.0261745990357996
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,55.0,153,16.87393142307189,0.98781836,1315.7896,0.013071895424836602,0.013071895424836602,0.3322062084836601,0.003903058616339869,0.029631770535947715,0.0,0.9951098973202612,0.3506263614379085,0.0063486986784313726,44.39452990196078,0.0,0.009147365487275872,0.008902724641054361,1.0274793230258257
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,60.0,152,1.0459633494078948,0.986440425,1.976699,0.0,0.0,0.3451098110394737,0.003877338613486842,0.02824000311842105,0.0,0.9947320593421052,0.28708881664473684,0.0073503372302631586,38.76991046052632,0.0,0.009734840760963969,0.009431637948291527,1.0321474185432833
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,65.0,153,1.010261079607843,0.98049414,1.475923,0.0,0.0,0.4219323032679738,0.004684946890522876,0.028176700392156858,0.0,0.9928215164052288,0.26222767013071896,0.00891908625751634,35.75897354248366,0.0,0.013337227414330218,0.013288012689780195,1.0037036933737935
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,70.0,152,1.0035912088157894,0.98186475,1.9731843,0.0,0.0,0.3850214908684211,0.004738255544407894,0.028377532927631576,0.0,0.993812315263158,0.2532894748026316,0.009085552176973686,34.358716868421055,0.0,0.012114122413089219,0.012033597805071761,1.0066916486093227
00_SCR_C15_ARR_DIRO_S123_20260904_235735_719878,75.0,1,0.9753086,0.9753086,0.9753086,0.0,0.0,0.44444445,0.005859375,0.028961182,0.0,0.99615234,0.22916667,0.011306143,,0.0,0.016975308641975308,0.01740506329113924,0.9753086419753086
