run_name,condition,base,seed,project,training_steps,preflight_steps,design_cells,physical_training_signal,action_set,action_repeat,action_vectors,reference_checkpoint_frames,family,mechanism,control,gradient,reference_class,policy_id,target_env_steps,actual_env_steps,window_limit,scalar_window_limit,environment,frameskip,snapshot_path,valid_sample_count,in_bounds_fraction,visited_cell_fraction,active_unit_fraction,silent_unit_fraction,active_unit_mean_spatial_information,active_only_map_cosine,unique_active_peak_bins,mean_physical_step_distance,stationary_step_fraction,path_efficiency,mean_absolute_circular_yaw_change,mono_field_unit_fraction,mean_primary_secondary_peak_distance,median_dominant_peak_nearest_neighbor_distance,graph_available,graph_reliable_edge_count,graph_reliable_edge_density,graph_largest_weak_component_size,graph_largest_strong_component_size,graph_reachable_pair_fraction,graph_mean_reachable_shortest_path_hops,graph_median_reachable_shortest_path_hops,graph_reliable_global_efficiency,graph_undirected_clustering,graph_directed_reciprocity,graph_small_world_propensity,graph_max_total_degree_fraction,graph_degree_herfindahl,graph_spatial_endpoint_valid_fraction,graph_reliable_edge_peak_distance_mean,graph_tctrl_peak_distance_correlation,graph_tctrl_peak_distance_pair_count,graph_prospective_attempt_count,graph_prospective_success_count,graph_prospective_success_fraction,graph_grounded_controllability
N8_DGP_HIT_JOINT_LEG_S123,N8_DGP_HIT_JOINT_LEG,DGP_HIT_JOINT_LEG,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,dg_policy_gradient,hit_joint_legacy,graph,joint,fresh,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_DGP_HIT_JOINT_LEG_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.7423822714681441,1.0,0.0,0.09286431223154068,0.3024878503683095,14.0,12.556763648986816,0.11375072428410235,0.10239401196678069,6.215721607208252,0.0,1382.4820556640625,141.42135620117188,1,178.0,0.7416666746139526,16.0,16.0,1.0,1.2583333253860474,1.0,0.8708333373069763,0.9201021194458008,0.7977527976036072,0.2928932309150696,0.07865168899297714,0.06500126421451569,0.0,0.0,0.0,0.0,68304.0,42377.0,0.6204175353050232,0.0
N8_DGP_HIT_JOINT_LEG_S123,N8_DGP_HIT_JOINT_LEG,DGP_HIT_JOINT_LEG,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,dg_policy_gradient,hit_joint_legacy,graph,joint,fresh,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_DGP_HIT_JOINT_LEG_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.853185595567867,1.0,0.0,0.09253247082233429,0.3083461661958195,13.0,12.17874526977539,0.17861535490297725,0.1630700925233744,6.498705863952637,0.0625,1357.850830078125,200.0,1,159.0,0.6625000238418579,16.0,16.0,1.0,1.3458333015441895,1.0,0.8298611044883728,0.8928064703941345,0.7421383857727051,0.2928932309150696,0.07861635088920593,0.06678929179906845,0.0,0.0,0.0,0.0,238414.0,151135.0,0.633918285369873,0.0
N8_DGP_HIT_JOINT_LEG_S8,N8_DGP_HIT_JOINT_LEG,DGP_HIT_JOINT_LEG,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,dg_policy_gradient,hit_joint_legacy,graph,joint,fresh,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_DGP_HIT_JOINT_LEG_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.034183844923973083,0.3840288907350538,16.0,11.575057983398438,0.05678156479664962,0.42143074900273664,5.491113185882568,0.0625,1229.76171875,308.1138916015625,1,76.0,0.3166666626930237,16.0,10.0,0.6541666388511658,1.5859872102737427,2.0,0.47777777910232544,0.5921932458877563,0.34210526943206787,0.23185837268829346,0.11184210330247879,0.07098338007926941,0.0,0.0,0.0,0.0,4320.0,1850.0,0.42824074625968933,0.0
N8_DGP_HIT_JOINT_LEG_S8,N8_DGP_HIT_JOINT_LEG,DGP_HIT_JOINT_LEG,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,dg_policy_gradient,hit_joint_legacy,graph,joint,fresh,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_DGP_HIT_JOINT_LEG_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8393351800554016,1.0,0.0,0.03296153247356415,0.4523974141047939,13.0,13.196253776550293,0.03922784475572814,0.16402227861118945,5.955265522003174,0.0,1231.967041015625,100.0,1,168.0,0.699999988079071,16.0,16.0,1.0,1.2999999523162842,1.0,0.8500000238418579,0.928563117980957,0.6785714030265808,0.2928932309150696,0.0744047611951828,0.06397037953138351,0.0,0.0,0.0,0.0,66066.0,33840.0,0.5122150778770447,0.0
N8_DGP_HIT_JOINT_LEG_S8,N8_DGP_HIT_JOINT_LEG,DGP_HIT_JOINT_LEG,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,dg_policy_gradient,hit_joint_legacy,graph,joint,fresh,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_DGP_HIT_JOINT_LEG_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.7839335180055401,1.0,0.0,0.06617121398448944,0.3814984785486701,13.0,11.357090950012207,0.14155172238541994,0.10356332183153617,6.208920478820801,0.0,1243.23193359375,100.0,1,183.0,0.762499988079071,16.0,16.0,1.0,1.2374999523162842,1.0,0.8812500238418579,0.9754349589347839,0.7213114500045776,0.2928932309150696,0.0765027329325676,0.06394637376070023,0.0,0.0,0.0,0.0,248153.0,142865.0,0.5757133960723877,0.0
N8_DGP_HIT_JOINT_LEG_S99,N8_DGP_HIT_JOINT_LEG,DGP_HIT_JOINT_LEG,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,dg_policy_gradient,hit_joint_legacy,graph,joint,fresh,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_DGP_HIT_JOINT_LEG_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.04894217103719711,0.2967471610203904,16.0,13.219691276550293,0.03232364301687335,0.22146074815052716,4.630252361297607,0.0625,1039.951904296875,100.0,1,81.0,0.3375000059604645,16.0,10.0,0.6416666507720947,1.5129870176315308,1.0,0.4854166805744171,0.7028298377990723,0.32098764181137085,1.0,0.10493826866149902,0.073997862637043,0.0,0.0,0.0,0.0,3591.0,1484.0,0.41325536370277405,0.0
N8_DGP_HIT_JOINT_LEG_S99,N8_DGP_HIT_JOINT_LEG,DGP_HIT_JOINT_LEG,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,dg_policy_gradient,hit_joint_legacy,graph,joint,fresh,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_DGP_HIT_JOINT_LEG_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8642659279778393,1.0,0.0,0.06975560635328293,0.4054880541043241,15.0,14.886800765991211,0.009626820912667351,0.11131546521854668,5.194908618927002,0.0,1453.37060546875,282.84271240234375,1,184.0,0.7666666507720947,16.0,16.0,1.0,1.2333333492279053,1.0,0.8833333253860474,0.9474421143531799,0.77173912525177,0.2928932309150696,0.07336956262588501,0.06335657089948654,0.0,0.0,0.0,0.0,72329.0,40672.0,0.5623193979263306,0.0
N8_DGP_HIT_JOINT_LEG_S99,N8_DGP_HIT_JOINT_LEG,DGP_HIT_JOINT_LEG,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,dg_policy_gradient,hit_joint_legacy,graph,joint,fresh,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_DGP_HIT_JOINT_LEG_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.850415512465374,1.0,0.0,0.07526601850986481,0.4291181028978531,14.0,15.171483039855957,0.009147921897075714,0.10155937932377589,5.178808689117432,0.0,1366.4642333984375,100.0,1,196.0,0.8166666626930237,16.0,16.0,1.0,1.1833332777023315,1.0,0.9083333611488342,0.9576465487480164,0.8265306353569031,0.46223241090774536,0.0714285746216774,0.06305966526269913,0.0,0.0,0.0,0.0,257518.0,157646.0,0.6121746897697449,0.0
N8_SAT_ARR_DIRO_FILM_S123,N8_SAT_ARR_DIRO_FILM,SAT_ARR_DIRO_FILM,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_open_film,graph,stop,fresh,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SAT_ARR_DIRO_FILM_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8337950138504155,1.0,0.0,0.11049452424049377,0.11359644482046946,15.0,18.652503967285156,0.011689011312930079,0.2052496052523468,8.236932754516602,0.0,1044.0992431640625,200.0,1,72.0,0.30000001192092896,16.0,14.0,0.875,1.8809523582458496,2.0,0.5572916865348816,0.571825385093689,0.3888888955116272,0.6462389826774597,0.125,0.07195216417312622,0.0,0.0,0.0,0.0,2471.0,1084.0,0.4386887848377228,0.0
N8_SAT_ARR_DIRO_FILM_S123,N8_SAT_ARR_DIRO_FILM,SAT_ARR_DIRO_FILM,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_open_film,graph,stop,fresh,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SAT_ARR_DIRO_FILM_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8254847645429363,1.0,0.0,0.10680314898490906,0.14399714957777163,16.0,17.914731979370117,0.019670631290027447,0.18737255794495547,8.373710632324219,0.0,1082.3599853515625,253.22476196289062,1,61.0,0.2541666626930237,16.0,16.0,1.0,2.137500047683716,2.0,0.5678472518920898,0.4122519791126251,0.4262295067310333,0.332144558429718,0.10655737668275833,0.0706799253821373,0.0,0.0,0.0,0.0,14720.0,7051.0,0.47900813817977905,0.0
N8_SAT_ARR_DIRO_FILM_S123,N8_SAT_ARR_DIRO_FILM,SAT_ARR_DIRO_FILM,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_open_film,graph,stop,fresh,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SAT_ARR_DIRO_FILM_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8781163434903048,1.0,0.0,0.09755241125822067,0.15392621173997648,16.0,17.71208953857422,0.020452766511136186,0.2531522408370063,8.444131851196289,0.0,1169.8768310546875,261.80340576171875,1,72.0,0.30000001192092896,16.0,16.0,1.0,1.975000023841858,2.0,0.6089583039283752,0.555654764175415,0.3055555522441864,0.13694830238819122,0.1111111119389534,0.07021605223417282,0.0,0.0,0.0,0.0,68211.0,31877.0,0.46732932329177856,0.0
N8_SAT_ARR_DIRO_FILM_S8,N8_SAT_ARR_DIRO_FILM,SAT_ARR_DIRO_FILM,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_open_film,graph,stop,fresh,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SAT_ARR_DIRO_FILM_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.06820634007453918,0.2609846196299137,16.0,16.591968536376953,0.03284771712940841,0.2887273863719838,6.990426540374756,0.0,1080.5562744140625,261.80340576171875,1,58.0,0.24166665971279144,16.0,11.0,0.6916666626930237,1.9277108907699585,2.0,0.4368055462837219,0.5674512982368469,0.17241379618644714,0.764728307723999,0.11206896603107452,0.07297859340906143,0.0,0.0,0.0,0.0,1898.0,661.0,0.3482613265514374,0.0
N8_SAT_ARR_DIRO_FILM_S8,N8_SAT_ARR_DIRO_FILM,SAT_ARR_DIRO_FILM,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_open_film,graph,stop,fresh,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SAT_ARR_DIRO_FILM_S8/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.10557485371828079,0.24784666670515432,12.0,16.587797164916992,0.040616517044703586,0.31486865794122376,8.364426612854004,0.125,1389.5985107421875,50.0,1,65.0,0.2708333432674408,16.0,15.0,0.9375,2.035555601119995,2.0,0.5577777624130249,0.4298115074634552,0.2769230902194977,0.2928932309150696,0.10000000149011612,0.06863905489444733,0.015384615398943424,1442.220458984375,0.0,1.0,19629.0,9572.0,0.48764583468437195,0.007502243388444185
N8_SAT_ARR_DIRO_FILM_S8,N8_SAT_ARR_DIRO_FILM,SAT_ARR_DIRO_FILM,8,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_open_film,graph,stop,fresh,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SAT_ARR_DIRO_FILM_S8/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8753462603878116,1.0,0.0,0.07537855207920074,0.31861486036417586,13.0,16.423049926757812,0.05439147629649963,0.38207086708208726,8.418115615844727,0.0625,1291.2982177734375,100.0,1,68.0,0.28333333134651184,16.0,15.0,0.9375,2.048888921737671,2.0,0.5602083206176758,0.5546446442604065,0.23529411852359772,0.17061612010002136,0.11029411852359772,0.06877162307500839,0.0,0.0,0.0,0.0,62993.0,29407.0,0.46682965755462646,0.0
N8_SAT_ARR_DIRO_FILM_S99,N8_SAT_ARR_DIRO_FILM,SAT_ARR_DIRO_FILM,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_open_film,graph,stop,fresh,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SAT_ARR_DIRO_FILM_S99/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.11290880292654037,0.19205024704029666,14.0,17.29776382446289,0.023501428179350865,0.23790937620057387,8.197674751281738,0.3125,1111.374267578125,100.0,1,94.0,0.3916666805744171,16.0,14.0,0.875,1.6095237731933594,2.0,0.625,0.6878122091293335,0.38297873735427856,1.0,0.09574468433856964,0.06813037395477295,0.12765957415103912,195.72361755371094,-0.17733687162399292,12.0,3678.0,1681.0,0.45704185962677,0.058345772325992584
N8_SAT_ARR_DIRO_FILM_S99,N8_SAT_ARR_DIRO_FILM,SAT_ARR_DIRO_FILM,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_open_film,graph,stop,fresh,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SAT_ARR_DIRO_FILM_S99/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.8725761772853186,1.0,0.0,0.14582759141921997,0.136362300046524,14.0,18.298599243164062,0.03483821122508107,0.16458244061586108,8.424127578735352,0.1875,1222.5634765625,211.80340576171875,1,85.0,0.3541666567325592,16.0,16.0,1.0,1.8250000476837158,2.0,0.6482638716697693,0.6447861194610596,0.3294117748737335,0.2594256103038788,0.10000000149011612,0.0681660920381546,0.0117647061124444,1503.32958984375,0.0,1.0,21906.0,10398.0,0.47466447949409485,0.00558428792282939
N8_SAT_ARR_DIRO_FILM_S99,N8_SAT_ARR_DIRO_FILM,SAT_ARR_DIRO_FILM,99,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_open_film,graph,stop,fresh,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SAT_ARR_DIRO_FILM_S99/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8227146814404432,1.0,0.0,0.10676953196525574,0.15400243083652007,14.0,17.470190048217773,0.028277243019627373,0.18576920762847018,8.427041053771973,0.125,1055.663330078125,200.0,1,70.0,0.2916666567325592,16.0,13.0,0.8291666507720947,1.8291456699371338,2.0,0.5364583134651184,0.564980149269104,0.34285715222358704,0.511813759803772,0.1071428582072258,0.06857142597436905,0.0,0.0,0.0,0.0,61257.0,28928.0,0.4722399115562439,0.0
N8_SCR_ARR_DIRS_S123,N8_SCR_ARR_DIRS,SCR_ARR_DIRS,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_silent,graph,stop,fresh,0,5000000,5013504,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SCR_ARR_DIRS_S123/policy_00/snapshot_target_000005000000_actual_000005013504.npz,100000.0,1.0,0.8808864265927978,1.0,0.0,0.11345813423395157,0.12539854748159301,12.0,18.31510353088379,0.01487136220864633,0.22017171466319332,8.296605110168457,0.25,1312.4359130859375,100.0,1,88.0,0.36666667461395264,16.0,14.0,0.875,1.7238094806671143,2.0,0.6010416746139526,0.7523358464241028,0.3636363744735718,0.2928932309150696,0.11931817978620529,0.07134556025266647,0.022727273404598236,316.2277526855469,0.0,2.0,2360.0,965.0,0.4088982939720154,0.009293143637478352
N8_SCR_ARR_DIRS_S123,N8_SCR_ARR_DIRS,SCR_ARR_DIRS,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_silent,graph,stop,fresh,0,25000000,25001984,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SCR_ARR_DIRS_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,100000.0,1.0,0.850415512465374,1.0,0.0,0.1258947253227234,0.10647288065387178,15.0,17.825414657592773,0.016447936891970195,0.218568671149425,8.42103099822998,0.0,888.587646484375,200.0,1,71.0,0.2958333194255829,16.0,15.0,0.9375,2.0,2.0,0.5715277791023254,0.5540043115615845,0.5070422291755676,0.7178844213485718,0.09154929220676422,0.06675262749195099,0.0,0.0,0.0,0.0,16241.0,8104.0,0.49898403882980347,0.0
N8_SCR_ARR_DIRS_S123,N8_SCR_ARR_DIRS,SCR_ARR_DIRS,123,SF_IntrMotiv_Navigation8AlgorithmScreen,300000000,2000000,6,False,navigation8,4,"[[0,0,0,1,0,0,0],[0,0,0,-1,0,0,0],[0,0,-1,0,0,0,0],[0,0,1,0,0,0,0],[-20,0,0,0,0,0,0],[20,0,0,0,0,0,0],[-20,0,0,1,0,0,0],[20,0,0,1,0,0,0]]",75038720,graph_recruitment,arrival_dir_silent,graph,stop,fresh,0,75000000,75005952,100000,10000,openfield_map2_fixed_loc3_fixedlength_noreward,4,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_SCR_ARR_DIRS_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,100000.0,1.0,0.8310249307479224,1.0,0.0,0.1196276918053627,0.10962787009345173,15.0,18.49789810180664,0.012757306226175349,0.21995474631756431,8.439496994018555,0.0625,1161.310546875,141.42135620117188,1,64.0,0.2666666805744171,16.0,14.0,0.8791666626930237,2.0995261669158936,2.0,0.5211111307144165,0.48893848061561584,0.34375,0.47658100724220276,0.1171875,0.068115234375,0.0,0.0,0.0,0.0,58426.0,27562.0,0.47174203395843506,0.0
