family,run_name,factor1,factor2,goal_conditioning,seed,window_low_m,window_high_m,samples,coverage_auc,option_success,action_sensitivity,target_rate,shuffle_rate,target_advantage,reachable_pairs
DPR,DPR_C05_MON_LEG_S123,C05,MON,LEG,123,65,75,305,38.124286698360656,0.34355968278688526,0.015446071895081969,,,,0.034125683770491806
DPR,DPR_C05_MON_LEG_S8,C05,MON,LEG,8,5,15,305,64.37669285245903,0.15444941150819672,0.0037738147062295084,,,,0.0034426232131147543
DPR,DPR_C05_MON_LEG_S8,C05,MON,LEG,8,15,25,305,65.14297706885246,0.1732405510819672,0.010672088108196722,,,,0.008306011350819672
DPR,DPR_C05_MON_LEG_S8,C05,MON,LEG,8,25,35,306,50.01519875816994,0.08181126071862745,0.011477054046405227,,,,0.007257625522875816
DPR,DPR_C05_MON_LEG_S8,C05,MON,LEG,8,35,45,305,47.64099779344262,0.1534874004295082,0.013027146000655737,,,,0.010710383006557375
DPR,DPR_C05_MON_LEG_S8,C05,MON,LEG,8,45,55,305,37.068358078688526,0.028628223664590162,0.005126672066885246,,,,0.006885246449180327
DPR,DPR_C05_MON_LEG_S8,C05,MON,LEG,8,55,65,304,51.91572575328947,0.07752318700526316,0.011405581659868422,,,,0.0007812500625
DPR,DPR_C05_MON_LEG_S8,C05,MON,LEG,8,65,75,304,55.40887575657895,0.1648657500230263,0.012521225696052633,,,,0.004605263526315789
DPR,DPR_C05_MON_LEG_S99,C05,MON,LEG,99,5,15,305,40.23687947868853,0.1945688138032787,0.0016701280355081965,,,,0.0003278688786885246
DPR,DPR_C05_MON_LEG_S99,C05,MON,LEG,99,15,25,305,36.742645721311476,0.21607342890163936,0.005809262557704919,,,,0.00017759564262295082
DPR,DPR_C05_MON_LEG_S99,C05,MON,LEG,99,25,35,306,37.94403446732026,0.2758965514379085,0.01689847962875817,,,,0.0003812636470588236
DPR,DPR_C05_MON_LEG_S99,C05,MON,LEG,99,35,45,305,48.482070878688525,0.30741315973770494,0.025021912352459014,,,,0.005928962213114754
DPR,DPR_C05_MON_LEG_S99,C05,MON,LEG,99,45,55,305,48.28846183606557,0.3245638849508196,0.02798222117377049,,,,0.0052322408426229506
DPR,DPR_C05_MON_LEG_S99,C05,MON,LEG,99,55,65,305,41.85411412459016,0.31629405763934426,0.02583528089180328,,,,0.010054645229508196
DPR,DPR_C05_MON_LEG_S99,C05,MON,LEG,99,65,75,305,37.81059099016394,0.2920027807213115,0.02882011182295082,,,,0.00767759606557377
DPR,DPR_C05_PRED_FILM_S123,C05,PRED,FILM,123,5,15,302,49.223493516556296,0.13285284032119205,0.011528749885761589,,,,5.5187642384105957e-05
DPR,DPR_C05_PRED_FILM_S123,C05,PRED,FILM,123,15,25,293,43.95289118771331,0.20190991254948806,0.031113845484641637,,,,0.0003697383651877133
DPR,DPR_C05_PRED_FILM_S123,C05,PRED,FILM,123,25,35,295,47.57325477966102,0.19768594308474577,0.037997231494915254,,,,0.0006497175661016949
DPR,DPR_C05_PRED_FILM_S123,C05,PRED,FILM,123,35,45,302,44.37134143708609,0.20945196221854304,0.04179556951324504,,,,0.0012003312218543047
DPR,DPR_C05_PRED_FILM_S123,C05,PRED,FILM,123,45,55,294,36.86250675510204,0.2110751542517007,0.04327919280272109,,,,0.008475056979591835
DPR,DPR_C05_PRED_FILM_S123,C05,PRED,FILM,123,55,65,285,36.72164070526316,0.18434823150526317,0.04400623597192982,,,,0.004546783968421052
DPR,DPR_C05_PRED_FILM_S123,C05,PRED,FILM,123,65,75,289,26.78936974740484,0.20979926584775085,0.03929035581314879,,,,0.013595732934256055
DPR,DPR_C05_PRED_FILM_S8,C05,PRED,FILM,8,5,15,305,46.9789890295082,0.15389028687540982,0.012378186118032788,,,,0.010915300967213114
DPR,DPR_C05_PRED_FILM_S8,C05,PRED,FILM,8,15,25,305,32.30812366885246,0.1795783315114754,0.03379908447868852,,,,0.029248634550819674
DPR,DPR_C05_PRED_FILM_S8,C05,PRED,FILM,8,25,35,306,36.72521088888889,0.16043540112418303,0.03693129142973856,,,,0.02205882421568628
DPR,DPR_C05_PRED_FILM_S8,C05,PRED,FILM,8,35,45,305,39.2773095704918,0.17361166613114754,0.03372285640983606,,,,0.02609289740655738
DPR,DPR_C05_PRED_FILM_S8,C05,PRED,FILM,8,45,55,305,46.113059406557376,0.16037927124918033,0.04053098236721312,,,,0.02441256869508197
DPR,DPR_C05_PRED_FILM_S8,C05,PRED,FILM,8,55,65,305,29.0268240852459,0.22547094824918032,0.06552429439344264,,,,0.027459016675409835
DPR,DPR_C05_PRED_FILM_S8,C05,PRED,FILM,8,65,75,305,34.28700201311476,0.2129653708360656,0.05838305359344263,,,,0.025122951003278687
DPR,DPR_C05_PRED_FILM_S99,C05,PRED,FILM,99,5,15,305,50.38215878032786,0.2280088440327869,0.00509772868295082,,,,0.020819672819672133
DPR,DPR_C05_PRED_FILM_S99,C05,PRED,FILM,99,15,25,305,41.18309117704918,0.2596844026557377,0.01181921792,,,,0.03799180386557377
DPR,DPR_C05_PRED_FILM_S99,C05,PRED,FILM,99,25,35,306,21.72941203431373,0.3784596383006536,0.01969495749673203,,,,0.0514025061503268
DPR,DPR_C05_PRED_FILM_S99,C05,PRED,FILM,99,35,45,305,29.34354361639344,0.39862430691803274,0.020062805390163932,,,,0.0667213114885246
DPR,DPR_C05_PRED_FILM_S99,C05,PRED,FILM,99,45,55,305,29.243434278688525,0.39549084413114755,0.020140742026557377,,,,0.06304644897704918
DPR,DPR_C05_PRED_FILM_S99,C05,PRED,FILM,99,55,65,305,35.655329163934425,0.4025513792459016,0.024942789632459016,,,,0.06157104000327869
DPR,DPR_C05_PRED_FILM_S99,C05,PRED,FILM,99,65,75,305,26.564801455737705,0.4083605640983607,0.0269938932852459,,,,0.07445355275081966
DPR,DPR_C05_PRED_LEG_S123,C05,PRED,LEG,123,5,15,305,72.86269280327869,0.2304177968163934,0.0015560041271475411,,,,0.009822405081967212
DPR,DPR_C05_PRED_LEG_S123,C05,PRED,LEG,123,15,25,305,54.03292354754098,0.24446852259016397,0.0022906802580327868,,,,0.02366120274754098
DPR,DPR_C05_PRED_LEG_S123,C05,PRED,LEG,123,25,35,306,40.9594402745098,0.3053005258496732,0.0024933169352941175,,,,0.03895697243137255
DPR,DPR_C05_PRED_LEG_S123,C05,PRED,LEG,123,35,45,305,42.6915560557377,0.31740495059016394,0.0032389567855737704,,,,0.03648907142950819
DPR,DPR_C05_PRED_LEG_S123,C05,PRED,LEG,123,45,55,305,44.43417219672131,0.29139012,0.005312536647540984,,,,0.035054645350819674
DPR,DPR_C05_PRED_LEG_S123,C05,PRED,LEG,123,55,65,305,42.79369053442623,0.397537098852459,0.006768208354754098,,,,0.0398497273704918
DPR,DPR_C05_PRED_LEG_S123,C05,PRED,LEG,123,65,75,305,41.44306688196721,0.40992133000000003,0.007198258926557378,,,,0.04663934474098361
DPR,DPR_C05_PRED_LEG_S8,C05,PRED,LEG,8,5,15,305,41.8040343147541,0.32457956773770485,0.0057336884931147546,,,,0.023510929645901638
DPR,DPR_C05_PRED_LEG_S8,C05,PRED,LEG,8,15,25,305,38.779555439344264,0.36137390108196726,0.012921318674098362,,,,0.03497267865245902
DPR,DPR_C05_PRED_LEG_S8,C05,PRED,LEG,8,25,35,306,37.85586088888889,0.3358135105228758,0.014279565129411765,,,,0.03459967393464052
DPR,DPR_C05_PRED_LEG_S8,C05,PRED,LEG,8,35,45,305,37.79251137704918,0.3217690188196721,0.018434549867213112,,,,0.021584699881967217
DPR,DPR_C05_PRED_LEG_S8,C05,PRED,LEG,8,45,55,305,34.884877544262295,0.319424884852459,0.018120099090163932,,,,0.02224043748196721
DPR,DPR_C05_PRED_LEG_S8,C05,PRED,LEG,8,55,65,305,33.6853336852459,0.3276339651147541,0.019731333850819672,,,,0.01624316995081967
DPR,DPR_C05_PRED_LEG_S8,C05,PRED,LEG,8,65,75,300,41.235770980000005,0.3224591721333333,0.021567914789999997,,,,0.01847222295
DPR,DPR_C05_PRED_LEG_S99,C05,PRED,LEG,99,5,15,305,84.76948665573771,0.07484473590491804,0.0006515932636393443,,,,0.00019125684590163934
DPR,DPR_C05_PRED_LEG_S99,C05,PRED,LEG,99,15,25,305,90.54942234754098,0.09146026611147541,0.0016025917636393442,,,,0.002554645013114754
DPR,DPR_C05_PRED_LEG_S99,C05,PRED,LEG,99,25,35,306,93.0111172614379,0.09487282169607843,0.0024441910274509804,,,,0.002505446816993464
DPR,DPR_C05_PRED_LEG_S99,C05,PRED,LEG,99,35,45,305,94.3705171442623,0.10376747827540983,0.003458629357704918,,,,0.00020491804918032787
DPR,DPR_C05_PRED_LEG_S99,C05,PRED,LEG,99,45,55,305,97.07835878360656,0.10519001224918033,0.005523739173114754,,,,0.00015027323606557378
DPR,DPR_C05_PRED_LEG_S99,C05,PRED,LEG,99,55,65,305,96.88401117377049,0.11227595036065573,0.006314140925573771,,,,0.0001092896262295082
DPR,DPR_C05_PRED_LEG_S99,C05,PRED,LEG,99,65,75,305,95.7408683967213,0.11874139580655736,0.009986571439016394,,,,0.0007377049770491804
DPR,DPR_C13_DIR_FILM_S123,C13,DIR,FILM,123,5,15,305,49.94476916065574,0.04431218791147541,0.007225362524262295,,,,0.0006830601639344261
DPR,DPR_C13_DIR_FILM_S123,C13,DIR,FILM,123,15,25,305,38.53910392131148,0.07642859801967213,0.010653738814754097,,,,0.0034972680327868843
DPR,DPR_C13_DIR_FILM_S123,C13,DIR,FILM,123,25,35,306,34.27099026470588,0.06707974702287582,0.016834621875816993,,,,0.000857843205882353
DPR,DPR_C13_DIR_FILM_S123,C13,DIR,FILM,123,35,45,305,35.78087719344262,0.054959649154098365,0.018151057,,,,0.0
DPR,DPR_C13_DIR_FILM_S123,C13,DIR,FILM,123,45,55,305,48.40893372131147,0.01559383137704918,0.017698694940327872,,,,1.3661203278688524e-05
DPR,DPR_C13_DIR_FILM_S123,C13,DIR,FILM,123,55,65,305,39.859770436065574,0.029608368809836066,0.021483466755737705,,,,0.0
DPR,DPR_C13_DIR_FILM_S123,C13,DIR,FILM,123,65,75,305,35.51909266229508,0.039148881337704916,0.020194475124590164,,,,0.0011475410622950818
DPR,DPR_C13_DIR_FILM_S8,C13,DIR,FILM,8,5,15,305,43.55660643606557,0.05421726105573771,0.003296465323606557,,,,0.00035519126885245905
DPR,DPR_C13_DIR_FILM_S8,C13,DIR,FILM,8,15,25,305,44.620182039344265,0.02255518555737705,0.008235667075409837,,,,0.00040983609836065573
DPR,DPR_C13_DIR_FILM_S8,C13,DIR,FILM,8,25,35,306,29.740559062091503,0.04515407392156864,0.016458606181699347,,,,0.0006672113823529412
DPR,DPR_C13_DIR_FILM_S8,C13,DIR,FILM,8,35,45,305,29.976125767213116,0.01236755802295082,0.018722451890163933,,,,0.0013524591245901638
DPR,DPR_C13_DIR_FILM_S8,C13,DIR,FILM,8,45,55,305,38.863462314754095,0.018679615324590164,0.014105580541639346,,,,0.0015163935606557378
DPR,DPR_C13_DIR_FILM_S8,C13,DIR,FILM,8,55,65,305,47.875343213114746,0.014103077013114756,0.013820224688852458,,,,0.0001229508295081967
DPR,DPR_C13_DIR_FILM_S8,C13,DIR,FILM,8,65,75,305,57.174805826229516,0.013173327301639346,0.017426482532786884,,,,0.00036885248852459016
DPR,DPR_C13_DIR_FILM_S99,C13,DIR,FILM,99,5,15,305,64.73840154426229,0.04413105587540984,0.005111173746590164,,,,0.0001639344393442623
DPR,DPR_C13_DIR_FILM_S99,C13,DIR,FILM,99,15,25,305,41.48246421311475,0.03199643612786885,0.012925245466557378,,,,0.0
DPR,DPR_C13_DIR_FILM_S99,C13,DIR,FILM,99,25,35,306,35.728045549019605,0.04023325873202614,0.019142458985294118,,,,0.0
DPR,DPR_C13_DIR_FILM_S99,C13,DIR,FILM,99,35,45,272,36.86690991176471,0.014564031952205883,0.01612987899264706,,,,4.595588602941176e-05
DPR,DPR_C13_DIR_FILM_S99,C13,DIR,FILM,99,45,55,233,38.23595031759657,0.03366529535193133,0.02217976171330472,,,,0.003987840055793991
DPR,DPR_C13_DIR_FILM_S99,C13,DIR,FILM,99,55,65,304,29.280395911184208,0.018613356009868423,0.031022113407894736,,,,0.00030153511184210526
DPR,DPR_C13_DIR_FILM_S99,C13,DIR,FILM,99,65,75,305,43.94888,0.020881542731147545,0.02013860230918033,,,,5.46448131147541e-05
DPR,DPR_C13_DIR_LEG_S123,C13,DIR,LEG,123,5,15,305,69.06163972131147,0.03963929601639345,0.003123693738885246,,,,0.0005464481311475409
DPR,DPR_C13_DIR_LEG_S123,C13,DIR,LEG,123,15,25,305,41.75335116065574,0.021012604895081968,0.007178029397704918,,,,0.0006147541475409836
DPR,DPR_C13_DIR_LEG_S123,C13,DIR,LEG,123,25,35,306,37.840016872549015,0.017646301176470588,0.005279754446732026,,,,0.0025462964967320266
DPR,DPR_C13_DIR_LEG_S123,C13,DIR,LEG,123,35,45,305,30.553375895081967,0.020396934960655737,0.008257383317049182,,,,0.004521858232786885
DPR,DPR_C13_DIR_LEG_S123,C13,DIR,LEG,123,45,55,305,39.84524953442623,0.009950656744262295,0.005902811767540983,,,,0.001379781531147541
DPR,DPR_C13_DIR_LEG_S123,C13,DIR,LEG,123,55,65,305,42.099883265573766,0.020041097422950818,0.005429664229540983,,,,0.002472677786885246
DPR,DPR_C13_DIR_LEG_S123,C13,DIR,LEG,123,65,75,305,30.164585449180326,0.02846422404590164,0.009535474387213116,,,,0.0001092896262295082
DPR,DPR_C13_DIR_LEG_S8,C13,DIR,LEG,8,5,15,305,49.794308022950815,0.0358864071704918,0.004559949221704918,,,,0.0026229510229508193
DPR,DPR_C13_DIR_LEG_S8,C13,DIR,LEG,8,15,25,305,53.04647326885246,0.02310189498032787,0.0036821605835409836,,,,4.0983609836065575e-05
DPR,DPR_C13_DIR_LEG_S8,C13,DIR,LEG,8,25,35,306,40.01591641503268,0.03401080165686275,0.006721682539542484,,,,0.004629629947712418
DPR,DPR_C13_DIR_LEG_S8,C13,DIR,LEG,8,35,45,305,44.12908550491803,0.031655123731147546,0.009382394332786885,,,,0.0024043717770491804
DPR,DPR_C13_DIR_LEG_S8,C13,DIR,LEG,8,45,55,305,41.933987665573774,0.039762395622950815,0.010878605336065574,,,,0.002390710573770491
DPR,DPR_C13_DIR_LEG_S8,C13,DIR,LEG,8,55,65,305,48.323695954098355,0.057247317088524596,0.015693886519344263,,,,0.004193989403278688
DPR,DPR_C13_DIR_LEG_S8,C13,DIR,LEG,8,65,75,303,51.277851254125416,0.020571472811881188,0.021295722587458744,,,,0.0014026403762376237
DPR,DPR_C13_DIR_LEG_S99,C13,DIR,LEG,99,5,15,305,47.25434348852459,0.018736506606557377,0.0035790153955409837,,,,0.0005054645213114755
DPR,DPR_C13_DIR_LEG_S99,C13,DIR,LEG,99,15,25,305,42.40165123934426,0.027917542911475416,0.0046991934324590165,,,,0.0045491806655737705
DPR,DPR_C13_DIR_LEG_S99,C13,DIR,LEG,99,25,35,306,30.665991460784312,0.03185246511111112,0.005976211518954249,,,,0.0023420481143790845
DPR,DPR_C13_DIR_LEG_S99,C13,DIR,LEG,99,35,45,305,34.19133597704918,0.025492745016393443,0.004511835921442623,,,,0.0017896176229508195
DPR,DPR_C13_DIR_LEG_S99,C13,DIR,LEG,99,45,55,305,35.03037074098361,0.01673179664918033,0.007655998465901639,,,,0.00013661203278688525
DPR,DPR_C13_DIR_LEG_S99,C13,DIR,LEG,99,55,65,305,50.56937002622951,0.012702027563934426,0.00940170582390164,,,,0.00047814211475409834
DPR,DPR_C13_DIR_LEG_S99,C13,DIR,LEG,99,65,75,305,43.60506938360656,0.03677431308852459,0.00986548491377049,,,,1.3661203278688524e-05
DPR,DPR_C13_MON_FILM_S123,C13,MON,FILM,123,5,15,305,45.41108321639344,0.056103941744262295,0.0039049436786885248,,,,0.0
DPR,DPR_C13_MON_FILM_S123,C13,MON,FILM,123,15,25,305,41.49503319672131,0.07504231231475411,0.009194598504262295,,,,0.002896175095081967
DPR,DPR_C13_MON_FILM_S123,C13,MON,FILM,123,25,35,306,35.17980414052287,0.08501921060457517,0.013668808380718956,,,,0.0002314815
DPR,DPR_C13_MON_FILM_S123,C13,MON,FILM,123,35,45,305,33.29894315409836,0.05009632504262295,0.020596836372131146,,,,0.0
DPR,DPR_C13_MON_FILM_S123,C13,MON,FILM,123,45,55,305,34.89567675409836,0.024140383665573768,0.02619067884918033,,,,0.00015027323606557378
DPR,DPR_C13_MON_FILM_S123,C13,MON,FILM,123,55,65,305,41.47963168196721,0.09234265361639345,0.01285518763147541,,,,2.732240655737705e-05
DPR,DPR_C13_MON_FILM_S123,C13,MON,FILM,123,65,75,305,44.47821586229508,0.11202515003606556,0.015743666947540983,,,,0.0005601093344262295
DPR,DPR_C13_MON_FILM_S8,C13,MON,FILM,8,5,15,305,46.23861606557377,0.051628530213114754,0.0032976049521311473,,,,0.0002322404557377049
DPR,DPR_C13_MON_FILM_S8,C13,MON,FILM,8,15,25,305,41.133035596721314,0.025862048859016395,0.008712647812459017,,,,0.0006284153508196721
DPR,DPR_C13_MON_FILM_S8,C13,MON,FILM,8,25,35,306,41.86441709150327,0.022294520637254903,0.018694032640522877,,,,5.446623529411764e-05
DPR,DPR_C13_MON_FILM_S8,C13,MON,FILM,8,35,45,305,43.14320946557377,0.01790746457377049,0.021114930083606556,,,,0.0001092896262295082
DPR,DPR_C13_MON_FILM_S8,C13,MON,FILM,8,45,55,305,44.586642583606555,0.014936653108196722,0.018478657244262297,,,,4.0983609836065575e-05
DPR,DPR_C13_MON_FILM_S8,C13,MON,FILM,8,55,65,305,39.47738997049181,0.01786251984262295,0.020597868050163934,,,,0.003920765334426229
DPR,DPR_C13_MON_FILM_S8,C13,MON,FILM,8,65,75,305,27.20720517377049,0.02418136319344262,0.028605327503934425,,,,0.0002732240655737705
DPR,DPR_C13_MON_FILM_S99,C13,MON,FILM,99,5,15,305,60.035988399999994,0.03006569692786885,0.008110209652459018,,,,0.0
DPR,DPR_C13_MON_FILM_S99,C13,MON,FILM,99,15,25,305,41.71290733114754,0.01572900469180328,0.008279479993770492,,,,0.0008743170098360656
DPR,DPR_C13_MON_FILM_S99,C13,MON,FILM,99,25,35,306,50.99962877450981,0.02288158642156863,0.009758989334967319,,,,0.0008033769705882352
DPR,DPR_C13_MON_FILM_S99,C13,MON,FILM,99,35,45,305,61.90215344590163,0.01316568379672131,0.01203490849770492,,,,8.196721967213115e-05
DPR,DPR_C13_MON_FILM_S99,C13,MON,FILM,99,45,55,305,52.51870442622951,0.022821860698360653,0.016363008539344262,,,,4.0983609836065575e-05
DPR,DPR_C13_MON_FILM_S99,C13,MON,FILM,99,55,65,305,32.2266374,0.013732634304918032,0.015208750621311476,,,,0.000806010993442623
DPR,DPR_C13_MON_FILM_S99,C13,MON,FILM,99,65,75,305,41.46480315737705,0.018865422563934423,0.010971201412131149,,,,0.0010928962393442624
DPR,DPR_C13_MON_LEG_S123,C13,MON,LEG,123,5,15,305,73.64245295409836,0.037468531380327866,0.0025376263724590166,,,,0.001502732344262295
DPR,DPR_C13_MON_LEG_S123,C13,MON,LEG,123,15,25,305,42.49908837377049,0.03575945348852459,0.004572288463606557,,,,0.00019125684590163934
DPR,DPR_C13_MON_LEG_S123,C13,MON,LEG,123,25,35,306,38.513056437908496,0.03315577302287581,0.005759713198366013,,,,0.0006263617058823529
DPR,DPR_C13_MON_LEG_S123,C13,MON,LEG,123,35,45,305,35.299609895081964,0.022694407239344263,0.007246281704590164,,,,2.732240655737705e-05
DPR,DPR_C13_MON_LEG_S123,C13,MON,LEG,123,45,55,305,35.11544264262295,0.02588267302622951,0.010151754220655737,,,,0.000778688586885246
DPR,DPR_C13_MON_LEG_S123,C13,MON,LEG,123,55,65,305,28.443626868852462,0.018267038508196724,0.013510943515409836,,,,0.00047814211475409834
DPR,DPR_C13_MON_LEG_S123,C13,MON,LEG,123,65,75,305,32.67361382295082,0.016299571062295085,0.018332185109836065,,,,0.0007377049639344264
DPR,DPR_C13_MON_LEG_S8,C13,MON,LEG,8,5,15,230,54.48924795217392,0.052911644830434784,0.004088926651913044,,,,0.0005797101913043478
DPR,DPR_C13_MON_LEG_S8,C13,MON,LEG,8,15,25,222,45.01041374324325,0.01628755694144144,0.008049029713063063,,,,7.507508108108108e-05
DPR,DPR_C13_MON_LEG_S8,C13,MON,LEG,8,25,35,230,38.151889008695655,0.02047608819130435,0.010078475083478262,,,,5.434783043478261e-05
DPR,DPR_C13_MON_LEG_S8,C13,MON,LEG,8,35,45,216,37.496800675925925,0.026118333421296297,0.013101257137037036,,,,0.0007908951018518518
DPR,DPR_C13_MON_LEG_S8,C13,MON,LEG,8,45,55,237,40.32944420253165,0.011326538333333334,0.018932754740506326,,,,5.2742620253164555e-05
DPR,DPR_C13_MON_LEG_S8,C13,MON,LEG,8,55,65,231,35.68607906060606,0.013274948952380952,0.007873359176883117,,,,5.4112558441558444e-05
DPR,DPR_C13_MON_LEG_S8,C13,MON,LEG,8,65,75,211,38.405002369668246,0.019370686909952604,0.00870175096635071,,,,3.949447393364929e-05
DPR,DPR_C13_MON_LEG_S99,C13,MON,LEG,99,5,15,305,56.970843481967215,0.024694946977049183,0.0037694874360983603,,,,1.3661203278688524e-05
DPR,DPR_C13_MON_LEG_S99,C13,MON,LEG,99,15,25,305,36.34456459672131,0.029036166429508195,0.009570518786557378,,,,0.0006557377573770491
DPR,DPR_C13_MON_LEG_S99,C13,MON,LEG,99,25,35,306,37.04832028104575,0.01787980246732026,0.011126704380718952,,,,2.723311764705882e-05
DPR,DPR_C13_MON_LEG_S99,C13,MON,LEG,99,35,45,305,28.20852473114754,0.022310680049180326,0.011628932242295081,,,,0.0018169399245901638
DPR,DPR_C13_MON_LEG_S99,C13,MON,LEG,99,45,55,305,32.233359124590166,0.01634075455081967,0.014379778400327869,,,,0.0
DPR,DPR_C13_MON_LEG_S99,C13,MON,LEG,99,55,65,305,34.967564629508196,0.025265043885245902,0.021955921606557377,,,,0.0
DPR,DPR_C13_MON_LEG_S99,C13,MON,LEG,99,65,75,305,27.186902734426226,0.03014169100655738,0.030172908042622952,,,,0.0
DPR,DPR_C13_PRED_FILM_S123,C13,PRED,FILM,123,5,15,305,40.600457186885244,0.03236229727213115,0.005202962470950819,,,,0.00035519128524590164
DPR,DPR_C13_PRED_FILM_S123,C13,PRED,FILM,123,15,25,305,34.824503977049176,0.03981250612459017,0.00853076844852459,,,,0.001980874475409836
DPR,DPR_C13_PRED_FILM_S123,C13,PRED,FILM,123,25,35,306,36.6778206993464,0.008621934928104575,0.015194673320261438,,,,0.0021786494117647056
DPR,DPR_C13_PRED_FILM_S123,C13,PRED,FILM,123,35,45,305,48.94379249180328,0.007687830236065574,0.01643598536590164,,,,0.0018579236459016395
DPR,DPR_C13_PRED_FILM_S123,C13,PRED,FILM,123,45,55,305,57.3486855147541,0.008890445262295082,0.01573166274032787,,,,0.00035519128524590164
DPR,DPR_C13_PRED_FILM_S123,C13,PRED,FILM,123,55,65,305,46.83084700327869,0.011743606845901639,0.01776786476557377,,,,0.0
DPR,DPR_C13_PRED_FILM_S123,C13,PRED,FILM,123,65,75,305,38.37248488852459,0.01053049199672131,0.026401743718032788,,,,0.0
DPR,DPR_C13_PRED_FILM_S8,C13,PRED,FILM,8,5,15,305,52.13109178360656,0.014582343134426232,0.005132640104918033,,,,2.732240655737705e-05
DPR,DPR_C13_PRED_FILM_S8,C13,PRED,FILM,8,15,25,305,39.818620068852454,0.014074063901639344,0.010276817857377048,,,,0.0
DPR,DPR_C13_PRED_FILM_S8,C13,PRED,FILM,8,25,35,306,28.455332885620912,0.017659000130718958,0.020638101434640524,,,,1.361655882352941e-05
DPR,DPR_C13_PRED_FILM_S8,C13,PRED,FILM,8,35,45,305,39.250225157377045,0.012573392524590164,0.02061906215737705,,,,0.0
DPR,DPR_C13_PRED_FILM_S8,C13,PRED,FILM,8,45,55,305,35.93801759672131,0.02231748742295082,0.024485254722950822,,,,0.00017759564262295082
DPR,DPR_C13_PRED_FILM_S8,C13,PRED,FILM,8,55,65,305,50.770594659016396,0.014915790632786884,0.020625014883606557,,,,0.0
DPR,DPR_C13_PRED_FILM_S8,C13,PRED,FILM,8,65,75,305,50.975019006557375,0.006961386711475411,0.027614274552131154,,,,0.0001639344393442623
DPR,DPR_C13_PRED_FILM_S99,C13,PRED,FILM,99,5,15,305,66.20456156065575,0.03680479818688525,0.002615406812918033,,,,0.0007103825672131147
DPR,DPR_C13_PRED_FILM_S99,C13,PRED,FILM,99,15,25,305,49.54045651147541,0.013991635390163935,0.00862130713409836,,,,0.0
DPR,DPR_C13_PRED_FILM_S99,C13,PRED,FILM,99,25,35,306,37.81325357189542,0.01604368800653595,0.014321300179738563,,,,0.0
DPR,DPR_C13_PRED_FILM_S99,C13,PRED,FILM,99,35,45,305,32.65084033770493,0.008690473845901638,0.015696454279672128,,,,0.0
DPR,DPR_C13_PRED_FILM_S99,C13,PRED,FILM,99,45,55,305,36.763975616393445,0.012925837760655739,0.013846283039672133,,,,0.0
DPR,DPR_C13_PRED_FILM_S99,C13,PRED,FILM,99,55,65,305,41.06407054426229,0.010684695957377048,0.01506984491967213,,,,0.0
DPR,DPR_C13_PRED_FILM_S99,C13,PRED,FILM,99,65,75,305,43.58847390163934,0.007650625826229509,0.02790018398360656,,,,0.0
DPR,DPR_C13_PRED_LEG_S123,C13,PRED,LEG,123,5,15,305,53.830452003278694,0.05956465547540984,0.0015938619416393444,,,,0.0012841531081967214
DPR,DPR_C13_PRED_LEG_S123,C13,PRED,LEG,123,15,25,305,43.0881258852459,0.014471290622950819,0.0031979325957377045,,,,0.00015027323606557378
DPR,DPR_C13_PRED_LEG_S123,C13,PRED,LEG,123,25,35,306,34.86242398039216,0.018345736120915033,0.006194245512418301,,,,0.0
DPR,DPR_C13_PRED_LEG_S123,C13,PRED,LEG,123,35,45,305,28.187741163934422,0.015841435763934424,0.008582148879672132,,,,1.3661203278688524e-05
DPR,DPR_C13_PRED_LEG_S123,C13,PRED,LEG,123,45,55,305,34.77660830819672,0.00613277711147541,0.011546505247540983,,,,0.0
DPR,DPR_C13_PRED_LEG_S123,C13,PRED,LEG,123,55,65,305,41.89523123606558,0.006839933868852458,0.026634131783606557,,,,0.0
DPR,DPR_C13_PRED_LEG_S123,C13,PRED,LEG,123,65,75,304,27.30637942763158,0.005186931121710526,0.02911499121875,,,,0.0
DPR,DPR_C13_PRED_LEG_S8,C13,PRED,LEG,8,5,15,305,54.39618278688524,0.047780160095081965,0.003002020056754098,,,,0.0003551912819672131
DPR,DPR_C13_PRED_LEG_S8,C13,PRED,LEG,8,15,25,305,48.7884373147541,0.03911055037704918,0.0030700732401967214,,,,0.0008469946032786886
DPR,DPR_C13_PRED_LEG_S8,C13,PRED,LEG,8,25,35,306,58.89539582679738,0.0153664474248366,0.00424910362254902,,,,4.084967647058823e-05
DPR,DPR_C13_PRED_LEG_S8,C13,PRED,LEG,8,35,45,305,45.1437766852459,0.009998356826229507,0.005704289268196722,,,,0.0
DPR,DPR_C13_PRED_LEG_S8,C13,PRED,LEG,8,45,55,304,37.6639855131579,0.009206257371710526,0.015544360017434212,,,,0.0007127193552631578
DPR,DPR_C13_PRED_LEG_S8,C13,PRED,LEG,8,55,65,305,36.684628,0.0074941554983606554,0.021949213522950817,,,,0.0
DPR,DPR_C13_PRED_LEG_S8,C13,PRED,LEG,8,65,75,305,32.17994426229508,0.007809281967213115,0.022387799511475407,,,,0.0
DPR,DPR_C13_PRED_LEG_S99,C13,PRED,LEG,99,5,15,305,77.4181793672131,0.04137856408196721,0.0028629406942622944,,,,0.000314207675409836
