condition,theta,n_seeds,mean_unit_temporal_density_mean,mean_unit_temporal_density_std,median_active_unit_temporal_density_mean,median_active_unit_temporal_density_std,std_unit_temporal_density_mean,std_unit_temporal_density_std,mean_population_density_mean,mean_population_density_std,std_population_density_mean,std_population_density_std,unit_coverage_mean,unit_coverage_std,zero_activity_time_fraction_mean,zero_activity_time_fraction_std,mean_field_width_mean,mean_field_width_std,mean_total_activation_mean,mean_total_activation_std,mean_lifetime_hoyer_sparsity_mean,mean_lifetime_hoyer_sparsity_std,mean_active_unit_lifetime_hoyer_sparsity_mean,mean_active_unit_lifetime_hoyer_sparsity_std,mean_population_hoyer_sparsity_mean,mean_population_hoyer_sparsity_std,mean_lifetime_kurtosis_mean,mean_lifetime_kurtosis_std,mean_active_unit_lifetime_kurtosis_mean,mean_active_unit_lifetime_kurtosis_std,best_corr_to_latent_probs_mean,best_corr_to_latent_probs_std,best_corr_to_latent_values_mean,best_corr_to_latent_values_std,best_corr_to_latent_samples_mean,best_corr_to_latent_samples_std,best_weight_alignment_to_latent_vectors_mean,best_weight_alignment_to_latent_vectors_std,mean_weight_row_entropy_to_latents_mean,mean_weight_row_entropy_to_latents_std,mean_weight_row_effective_latents_mean,mean_weight_row_effective_latents_std,mean_weight_row_participation_latents_mean,mean_weight_row_participation_latents_std,mean_weight_col_entropy_over_rows_mean,mean_weight_col_entropy_over_rows_std,mean_weight_col_effective_rows_mean,mean_weight_col_effective_rows_std,mean_weight_col_participation_rows_mean,mean_weight_col_participation_rows_std
encourage,0.5,10,0.3577392578125,0.004086785718937587,0.36005859375,0.006906030159467635,0.01292519267502607,0.0020380717432813703,2.8619140625,0.0326942857515007,3.238996874892659,0.10408128784530299,1.0,0.0,0.4541015625,0.032285693857063556,1.4939695349113677,0.014676338074607508,1.1933564695287073,0.0081374687258486,0.5187166135865481,0.0018369271601230287,0.5187166135865481,0.0018369271601230287,0.6953506326666025,0.004946131847310991,4.580372613540767,0.08429421779133273,4.580372613540767,0.08429421779133273,0.06773095227990464,0.008547905204218687,0.3520312865417716,0.009461751917407137,0.2168250036277395,0.004609812031976497,0.5712756786267136,0.011554466199565742,0.9402299808225374,0.0060331441930533865,7.073362398912243,0.08831328429943673,6.694038218230071,0.10102655175481019,0.9754511235344072,0.008744490917637172,7.636228466522591,0.12414738632043802,7.451530774832536,0.17864344493668396
no_learning,0.5,10,0.3168212890625,0.005361152465388493,0.31708984375,0.004518646602054404,0.01688359276778295,0.002918056230420974,2.5345703125,0.04288921972310794,1.2264340582197024,0.19628559336830365,1.0,0.0,0.0419921875,0.02235880311331884,1.4329980790530705,0.017858592767777348,1.5939525660137308,0.02041447681429766,0.5777557170629835,0.008127295950889821,0.5777557170629835,0.008127295950889821,0.7881517889792619,0.005532075583553213,8.153164178989968,0.6002468162027912,8.153164178989968,0.6002468162027912,0.06766087898152415,0.006841201523781146,0.4876965676035259,0.03456076734889212,0.2521534944626998,0.02124979103698988,0.3765666444061628,0.02971421910544052,0.8766521321620845,0.029355326074429613,6.235860586168312,0.37543129547991033,5.463891315092492,0.43398853762250766,0.8785779705097111,0.027194519788901778,6.254190805853785,0.34435552508491973,5.486381390023469,0.39014349468075693
punish,0.5,10,0.278857421875,0.0016587195069788115,0.27890625,0.0017026948998205755,0.00048744317736375785,0.0005011558998951596,2.230859375,0.013269756055830492,3.5853971235139555,0.007005658190457967,1.0,0.0,0.7205078125,0.0018425744398548054,1.444173284015761,0.006428032394115401,1.7328795878829464,0.0008311455020857629,0.6232024589300605,0.0005541285262317081,0.6232024589300605,0.0005541285262317081,0.7214263123852062,0.0016700078248856984,15.513354099136635,0.08283590046019758,15.513354099136635,0.08283590046019758,0.0671103478544795,0.002690684816710794,0.23566581902186257,0.002624352995100754,0.24445320340013907,0.0015820708027294108,0.4803783206373371,0.0011434847854500483,0.9345632818326642,0.0009307901405995827,6.982252598371682,0.013513469094590736,6.658387897984332,0.011845038219329196,0.999999842660228,6.708237570677909e-08,7.999997382572554,1.1159481536835673e-06,7.999994764983367,2.231782839501039e-06
encourage,1.0,10,0.1545166015625,0.0034843751368501233,0.15576171875,0.004627092867375834,0.012173293620460848,0.0032945403449073174,1.2361328125,0.027875001094800986,1.192184108080276,0.14007950997787524,1.0,0.0,0.337890625,0.04807227479031573,1.1579316404141387,0.014465974919717656,0.347210378886198,0.014823470236685355,0.7091103526453892,0.003283237337439873,0.7091103526453892,0.003283237337439873,0.9186900637837955,0.005549128100517475,13.95346241584961,0.41289228769787883,13.95346241584961,0.41289228769787883,0.06861470121225711,0.007424515513259028,0.3584379356338239,0.01525810261414752,0.15832935803978082,0.010633964056869788,0.6334431007152368,0.02169804406789941,0.9080794642973163,0.016361046341426325,6.6351921342796585,0.22285656980066623,5.987929678036476,0.2772130510642806,0.9248905558833453,0.012891352554792044,6.872352541526001,0.17157867221115852,6.326209925593712,0.2264075176568052
no_learning,1.0,10,0.1649169921875,0.003837359442606368,0.165625,0.00581362346333485,0.008474890793114318,0.002254794713155211,1.3193359375,0.030698875540850944,1.0583986051267815,0.11404974014528146,1.0,0.0,0.248828125,0.039578621567157315,1.1887836217594834,0.025782933623398948,0.6486774376263783,0.03160592316648127,0.7129536893123484,0.005858200597591663,0.7129536893123484,0.005858200597591663,0.920236864298776,0.007402523356052933,17.734313504383454,1.140659446255048,17.734313504383454,1.140659446255048,0.0702488192782599,0.01130496849388308,0.40986703246916567,0.02842236177588757,0.25878723837026063,0.02288038743667528,0.3765666444061628,0.02971421910544052,0.8766521321620845,0.029355326074429613,6.235860586168312,0.37543129547991033,5.463891315092492,0.43398853762250766,0.8785779705097111,0.027194519788901778,6.254190805853785,0.34435552508491973,5.486381390023469,0.39014349468075693
punish,1.0,10,0.171826171875,0.0008583201089476048,0.1716796875,0.001051790001393458,0.002924367398892674,0.0004957024159123642,1.374609375,0.006866560871580839,2.965782273295819,0.009181443687645839,1.0,0.0,0.8146484375,0.0029556144434417105,1.1947099982631149,0.003255588095457897,0.8270565252416494,0.0016842579071089617,0.7331503958096517,0.0005905982412467586,0.7331503958096517,0.0005905982412467586,0.8356088890940387,0.001043734185935906,30.032635751150345,0.3426537934849717,30.032635751150345,0.3426537934849717,0.05965874127506269,0.0020999046981359185,0.21948919761592967,0.002891524926305803,0.19647604721382034,0.0019982747595313458,0.46389023870327356,0.0023761336974699476,0.9280895719103451,0.0014593652430131435,6.888939080704826,0.020907950636177185,6.647049974938602,0.014337745438365648,0.9977930846062678,0.0013984328563234867,7.9641861164196,0.02229376218659043,7.93495650111762,0.03746423428340898
encourage,1.5,10,0.05205078125,0.0032200658386323335,0.0525390625,0.0037263250055349435,0.010055198648560564,0.0026056300793470015,0.41640625,0.02576052670905867,0.637101803447722,0.06647196603282943,1.0,0.0,0.65859375,0.020703125000000003,1.0485145980408055,0.012135975862877544,0.11495856500541143,0.013862254227652908,0.8567310109848053,0.008617811125581512,0.8567310109848053,0.008617811125581512,0.9888372207314811,0.003736948040412587,56.207183676784474,8.904279781857653,56.207183676784474,8.904279781857653,0.07405361792606456,0.008098367205279816,0.25872010679219715,0.008387757355926586,0.18565230032494875,0.022856696272600417,0.5469154137110838,0.025113655674841646,0.8730052701712637,0.01954644415333152,6.178677986093372,0.24064806300949332,5.423853809220546,0.2906207343243365,0.8815275960930059,0.01772774328738979,6.29093269794932,0.23000762905652067,5.591878374451093,0.2894426064644729
no_learning,1.5,10,0.0666259765625,0.004507618812353471,0.06728515625,0.004631213164601319,0.012751830990995075,0.001823232559852831,0.5330078125,0.036060950498827765,0.7444749944402018,0.07659683293940636,1.0,0.0,0.5986328125,0.02623665606707591,1.0640520503716373,0.01818716289934207,0.20595329496473824,0.02623203523382608,0.8391721198874953,0.008422116721032507,0.8391721198874953,0.008422116721032507,0.9811351161366509,0.004900043924574039,50.18046136563375,6.6057300720836,50.18046136563375,6.6057300720836,0.0747615293262904,0.009402902165418545,0.29426249573541763,0.012736764325312943,0.23515840773483349,0.008962425754886942,0.3765666444061628,0.02971421910544052,0.8766521321620845,0.029355326074429613,6.235860586168312,0.37543129547991033,5.463891315092492,0.43398853762250766,0.8785779705097111,0.027194519788901778,6.254190805853785,0.34435552508491973,5.486381390023469,0.39014349468075693
punish,1.5,10,0.0746826171875,0.0022862045622284114,0.07646484375,0.0021417687694786436,0.007816324141710579,0.002877311760270257,0.5974609375,0.01828963649782729,1.5231719355321585,0.14182422101184392,1.0,0.0,0.7927734375,0.033288607791426277,1.0573955752358672,0.018533760845936463,0.3083803812848687,0.01904262070163816,0.835121180973198,0.004386872077383889,0.835121180973198,0.004386872077383889,0.9491675111743557,0.005015487439751419,56.926103028048786,5.204380627221414,56.926103028048786,5.204380627221414,0.0629583351802783,0.008639429422715375,0.24642250291905415,0.016656991505286524,0.24950062818398133,0.027623948399210646,0.3553187482488284,0.02266613325094776,0.9274585957357886,0.010056250725852792,6.8888173516075115,0.13664093993818224,6.452781682718401,0.213792771356867,0.9414417080313552,0.022580818806270078,7.161560886829055,0.3032647549090334,6.759119732672126,0.3919523925938216
encourage,2.0,10,0.0162841796875,0.0030513671624967996,0.0162109375,0.0024000401811415054,0.007564938899678965,0.0009877424093826057,0.1302734375,0.024410937299974397,0.3782126807274955,0.05352259577965059,0.9875,0.0375,0.8853515625,0.015796181441871678,1.0197885703645397,0.019336680168255564,0.035634569335172644,0.007799083294201693,0.9440207835769963,0.01042635887014994,0.9434660862273997,0.009615175329772163,0.9977528530740674,0.0017149854821333205,190.61714527300657,30.490939820685483,193.71850675846468,34.35840627811862,0.07381955504439737,0.008154306213660006,0.163558395271668,0.007782148443007588,0.18332765758842176,0.020447220734245784,0.42012057141493697,0.015159480301182703,0.8768265180886579,0.01631375574465429,6.233075156615554,0.20999052786155942,5.467299747597562,0.2762066413605015,0.8822473602914975,0.012959415242655184,6.294708211485672,0.16633760250883756,5.547118075609862,0.2273067829550052
