run_name,base,capacity,seed,target_env_steps,source_unit,target_unit,prospective_attempts,prospective_successes,observed_success_rate,posterior_reliability,attempts,tctrl,endpoint_peak_distance,source_mono_field,target_mono_field,target_peak_x,target_peak_y
DGC_DIRECT_DG_F16_S123,DIRECT_DG,16,123,75000000,0,8,480.0,279.0,0.58125,0.5200654864311218,27.977474212646484,11.275389671325684,nan,0,0,150.0,1250.0
DGC_DIRECT_DG_F16_S123,DIRECT_DG,16,123,75000000,9,14,823.0,471.0,0.5722964763061968,0.7707624435424805,171.78436279296875,7.563812732696533,nan,0,0,1950.0,1950.0
DGC_DIRECT_DG_F16_S123,DIRECT_DG,16,123,75000000,1,15,270.0,153.0,0.5666666666666667,0.6211959719657898,0.8594867587089539,14.169696807861328,nan,0,0,1750.0,1950.0
DGC_DIRECT_DG_F16_S123,DIRECT_DG,16,123,75000000,13,4,184.0,102.0,0.5543478260869565,0.5231339335441589,2.318697452545166,8.693735122680664,nan,0,0,1650.0,1950.0
DGC_DIRECT_DG_F16_S123,DIRECT_DG,16,123,75000000,8,15,179.0,99.0,0.553072625698324,0.6802012324333191,1.7198039293289185,5.856782913208008,nan,0,0,1750.0,1950.0
DGC_DIRECT_DG_F16_S123,DIRECT_DG,16,123,75000000,4,13,145.0,80.0,0.5517241379310345,0.5098528861999512,3.7155890464782715,4.822066783905029,nan,0,0,150.0,1850.0
DGC_DIRECT_DG_F16_S123,DIRECT_DG,16,123,75000000,15,5,607.0,334.0,0.5502471169686985,0.5278950929641724,2.6473758220672607,5.800935745239258,nan,0,0,1150.0,1950.0
DGC_DIRECT_DG_F16_S123,DIRECT_DG,16,123,75000000,13,15,393.0,211.0,0.5368956743002544,0.7052366137504578,4.05384635925293,10.686043739318848,nan,0,0,1750.0,1950.0
DGC_DIRECT_DG_F16_S123,DIRECT_DG,16,123,75000000,3,1,779.0,414.0,0.5314505776636713,0.645012617111206,6.60867977142334,7.258620738983154,nan,0,0,1950.0,1950.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,5000000,2,1,23.0,11.0,0.4782608695652174,0.5064027905464172,10.786827087402344,21.89097785949707,nan,0,0,1750.0,1950.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,1,13,46.0,37.0,0.8043478260869565,0.7848410606384277,8.23519515991211,24.572290420532227,nan,0,0,1650.0,1550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,13,7,21.0,14.0,0.6666666666666666,0.5430331230163574,1.9068412780761719,18.59357261657715,nan,0,0,1450.0,750.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,8,7,65.0,42.0,0.6461538461538462,0.8542739152908325,5.268322467803955,8.464909553527832,nan,0,0,1450.0,750.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,13,15,393.0,252.0,0.6412213740458015,0.5204975605010986,8.071172714233398,2.8077962398529053,nan,0,0,1650.0,1550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,12,7,55.0,35.0,0.6363636363636364,0.6864166855812073,2.1076860427856445,17.497482299804688,nan,0,0,1450.0,750.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,13,8,25.0,15.0,0.6,0.726796567440033,1.774634838104248,16.428380966186523,nan,0,0,250.0,550.0
DGC_DIRECT_DG_F16_S8,DIRECT_DG,16,8,25000000,5,15,228.0,135.0,0.5921052631578947,0.6078819632530212,5.827940464019775,17.877084732055664,nan,0,0,1650.0,1550.0
