condition,theta,n_seeds,mean_unit_temporal_density_mean,mean_unit_temporal_density_std,median_active_unit_temporal_density_mean,median_active_unit_temporal_density_std,std_unit_temporal_density_mean,std_unit_temporal_density_std,mean_population_density_mean,mean_population_density_std,std_population_density_mean,std_population_density_std,unit_coverage_mean,unit_coverage_std,zero_activity_time_fraction_mean,zero_activity_time_fraction_std,mean_field_width_mean,mean_field_width_std,mean_total_activation_mean,mean_total_activation_std,mean_lifetime_hoyer_sparsity_mean,mean_lifetime_hoyer_sparsity_std,mean_active_unit_lifetime_hoyer_sparsity_mean,mean_active_unit_lifetime_hoyer_sparsity_std,mean_population_hoyer_sparsity_mean,mean_population_hoyer_sparsity_std,mean_lifetime_kurtosis_mean,mean_lifetime_kurtosis_std,mean_active_unit_lifetime_kurtosis_mean,mean_active_unit_lifetime_kurtosis_std,best_corr_to_latent_probs_mean,best_corr_to_latent_probs_std,best_corr_to_latent_values_mean,best_corr_to_latent_values_std,best_corr_to_latent_samples_mean,best_corr_to_latent_samples_std,best_weight_alignment_to_latent_vectors_mean,best_weight_alignment_to_latent_vectors_std,mean_weight_row_entropy_to_latents_mean,mean_weight_row_entropy_to_latents_std,mean_weight_row_effective_latents_mean,mean_weight_row_effective_latents_std,mean_weight_row_participation_latents_mean,mean_weight_row_participation_latents_std,mean_weight_col_entropy_over_rows_mean,mean_weight_col_entropy_over_rows_std,mean_weight_col_effective_rows_mean,mean_weight_col_effective_rows_std,mean_weight_col_participation_rows_mean,mean_weight_col_participation_rows_std
encourage,0.5,10,0.3647216796875,0.003733755531166457,0.365625,0.005115547208479998,0.012147513436587773,0.003981955786872572,2.9177734375,0.029870044249331654,3.139641372933574,0.10096501740582413,1.0,0.0,0.4138671875,0.02581452043583284,1.5387229043168686,0.025548127720839992,1.3033639370746117,0.009743629839226107,0.5144674035590537,0.0027481281556100603,0.5144674035590537,0.0027481281556100603,0.6995948586340284,0.005730774874942035,4.550394126386126,0.12909223284960858,4.550394126386126,0.12909223284960858,0.05707650765050244,0.004057749942116513,0.3861897503799038,0.009978339315794438,0.24008357975520128,0.009345894898047538,0.6844472621237283,0.009167937556895104,0.8521822814431312,0.01220096123577292,5.898059958195575,0.14902953382381115,5.028680071510728,0.12721017594280923,0.944042715308053,0.012849703083524218,7.198408474877963,0.16010850922621805,6.8399242030545295,0.18861968554724282
no_learning,0.5,10,0.3197021484375,0.007538570724022969,0.320703125,0.006163958530491992,0.015586355645416106,0.004645962843513875,2.5576171875,0.06030856579218375,1.3866844840418626,0.23266639919471083,1.0,0.0,0.063671875,0.03594174567312013,1.470804278074088,0.024262512828360706,1.6183575793984155,0.032399041124169685,0.569732267867963,0.005836427387311062,0.569732267867963,0.005836427387311062,0.7813432655358581,0.0068436346667580285,7.3557211572002075,0.3456197690937213,7.3557211572002075,0.3456197690937213,0.07973893791593355,0.009673467185273307,0.4791163897009477,0.017225396829114368,0.25429295428526844,0.0240102611822885,0.3681527156922904,0.027371620034616444,0.8781872034881717,0.016027636709638114,6.2428977313071545,0.19997299150228934,5.45373904082947,0.26113860450379334,0.8855803082711631,0.015551017165234573,6.336413838006873,0.19293954660549528,5.599935894912427,0.253982424971855
punish,0.5,10,0.2976806640625,0.0013104235254218402,0.29755859375,0.001516032685181643,0.0021130029275769195,0.0009197784937356773,2.3814453125,0.010483388203374721,3.641262682039354,0.009372301271478811,1.0,0.0,0.6962890625,0.002656537208737391,1.4441148132975588,0.014980952848994956,1.6390949299918816,0.0012857078951719956,0.6078658796798384,0.0004117895574550404,0.6078658796798384,0.0004117895574550404,0.7044045320688072,0.0015230187584912092,11.970594854207164,0.03084235466789961,11.970594854207164,0.03084235466789961,0.09115931153035059,0.0028093526860031807,0.18949537289839538,0.008561161879744388,0.24482925846009035,0.00788132095714287,0.448723142996832,0.0011721235997639076,0.9615973061694618,0.00040927411132915363,7.385995825589357,0.0062847666694786294,6.884795655026719,0.009934065192550221,0.9999999225775648,2.1043718612616803e-08,7.999998712036737,3.500733697790555e-07,7.999997424095272,7.001157869350032e-07
encourage,1.0,10,0.167919921875,0.004810004045322168,0.16787109375,0.005751779032276259,0.01259835869041627,0.0029148291134290807,1.343359375,0.03848003236257735,1.327829920653536,0.14892558049646487,1.0,0.0,0.3388671875,0.060730882187479636,1.1971094590245448,0.01969347575247159,0.461738286394244,0.024200729200902025,0.6945493546520822,0.005587832911113615,0.6945493546520822,0.005587832911113615,0.904738989371571,0.008932366487266153,12.73418000371152,0.588573032821909,12.73418000371152,0.588573032821909,0.07504143652793518,0.01279944538482802,0.426302509632392,0.026989814227696526,0.17572836647893791,0.004944825508408484,0.6317464186364876,0.041702310424513674,0.8677084689929506,0.012165943274239263,6.108388113634841,0.14929688558822568,5.355254704165467,0.21041461020102667,0.9004331855501164,0.013091380751005606,6.566773001676816,0.1630160935819828,5.8873371110395905,0.2582678256116615
no_learning,1.0,10,0.170556640625,0.003949045360467919,0.17177734375,0.0031629169415432904,0.00948603926851296,0.0031294143781599106,1.364453125,0.031592362883743355,1.163132251468797,0.1439481951199235,1.0,0.0,0.2630859375,0.05000190731225441,1.2074931389170425,0.022121671325228538,0.6516904789927314,0.036914841965994497,0.7045533107117884,0.004504485760021029,0.7045533107117884,0.004504485760021029,0.9131347073299898,0.005409550500015731,15.755352165264899,0.8669064578436015,15.755352165264899,0.8669064578436015,0.0843157421864241,0.010482969825120198,0.4176226179255026,0.02341476890505695,0.23541933585315764,0.028965556561692234,0.3681527156922904,0.027371620034616444,0.8781872034881717,0.016027636709638114,6.2428977313071545,0.19997299150228934,5.45373904082947,0.26113860450379334,0.8855803082711631,0.015551017165234573,6.336413838006873,0.19293954660549528,5.599935894912427,0.253982424971855
punish,1.0,10,0.1675048828125,0.000997397373819116,0.16767578125,0.00107421875,0.005427179381388656,0.0011118253266941163,1.3400390625,0.007979178990552928,2.8581618673081266,0.013470205732622656,1.0,0.0,0.80234375,0.0039836089949943625,1.3217902433896773,0.0099665455162598,0.686204210665027,0.0056266302911765565,0.7346367576897732,0.0012424154187891932,0.7346367576897732,0.0012424154187891932,0.845926763123644,0.0011770198432573416,24.19155030144944,0.2682364722431516,24.19155030144944,0.2682364722431516,0.10462021865631996,0.0034636569078702246,0.20049200355461622,0.009594617509533344,0.19035935523171021,0.004835553068574913,0.41080484769112485,0.005946387346998344,0.9702096742559082,0.00041843640071737996,7.519516407718406,0.006538830445029602,7.0952256668402836,0.012392916630245438,0.9997572062474746,0.000210792457218607,7.995963037099138,0.003502788278529903,7.992033626573904,0.00673897467681695
encourage,1.5,10,0.0630126953125,0.003991456563964358,0.0609375,0.0031249999999999997,0.012493520006399653,0.0037567300948856508,0.5041015625,0.03193165251171486,0.7307161235771225,0.06972261826231962,1.0,0.0,0.6193359375,0.04468731219912461,1.0733537674092104,0.013343278743863186,0.15267159404601888,0.019106064288107287,0.8362774309842902,0.008000590270981057,0.8362774309842902,0.008000590270981057,0.9821603171514658,0.005146149714622608,41.82104760316251,5.112842133966474,41.82104760316251,5.112842133966474,0.07956820017774859,0.00915249837169857,0.3439472233812274,0.03632467797919723,0.15404779644380967,0.02128190088243386,0.5630887122245568,0.02777232352490629,0.866255346937671,0.01009496960728095,6.094270904992039,0.12714652142677707,5.223884506362938,0.21286681684048872,0.8839105854405664,0.006751476343997652,6.3109581362446265,0.0884547383058542,5.505676741340013,0.17137702308420674
no_learning,1.5,10,0.067236328125,0.00396110170163224,0.06708984375,0.0026939676219011176,0.010956068631976925,0.0035826295182047546,0.537890625,0.03168881361305792,0.7798847667166618,0.05832984032383674,1.0,0.0,0.609375,0.03291464755147015,1.0861166736252967,0.024054418285127825,0.1956226592833041,0.0259793925509275,0.8330782805969654,0.00801137170075476,0.8330782805969654,0.00801137170075476,0.9789292606780812,0.004097833238170609,42.78514344075415,4.059476701641382,42.78514344075415,4.059476701641382,0.07908942347498307,0.005295069991960893,0.3201148919782706,0.026168897496539553,0.19742062910347988,0.01965333040224461,0.3681527156922904,0.027371620034616444,0.8781872034881717,0.016027636709638114,6.2428977313071545,0.19997299150228934,5.45373904082947,0.26113860450379334,0.8855803082711631,0.015551017165234573,6.336413838006873,0.19293954660549528,5.599935894912427,0.253982424971855
punish,1.5,10,0.06875,0.003213395192143144,0.0703125,0.003881759162959334,0.009331217565073335,0.0033845024105453904,0.55,0.02570716153714515,1.295999300599452,0.1370673363403343,1.0,0.0,0.7607421875,0.02658331560315664,1.0889185321480528,0.02135962594229268,0.22428056097734594,0.02152813334493279,0.8371159864724753,0.006121524456370369,0.8371159864724753,0.006121524456370369,0.9586799821333665,0.004819478972683246,49.51866611198616,4.474222131354747,49.51866611198616,4.474222131354747,0.09127873924385026,0.005319939585944335,0.228444863266582,0.014756822892716752,0.24008428994834477,0.02505017509528068,0.31887539220024225,0.02057764340723009,0.9098500185163687,0.027642025457920483,6.712243500171631,0.3346910825832905,5.963969314933975,0.3983793884033714,0.9369050722107566,0.025089872406351427,7.0401894479042255,0.3593315542798901,6.514227614306637,0.476864947980155
encourage,2.0,10,0.0177001953125,0.003228292449419205,0.0166015625,0.002392079826936697,0.007572935785282134,0.0021991292563554154,0.1416015625,0.02582633959535364,0.39412832266529196,0.03852175299370003,0.9875,0.0375,0.8755859375,0.02490598165829408,1.0320120735173994,0.013470109892004457,0.036056939663237295,0.01019404957082845,0.9367158515345299,0.010073196812635915,0.9359211445676621,0.009746122407681568,0.9972987526045515,0.00146729725495661,156.88873707043982,36.70695578704657,158.9383044422142,36.47191749086063,0.07244968048064762,0.010111756687023675,0.21823365089625177,0.031082992088127384,0.13975547506956415,0.022122534785644903,0.42584129199613974,0.02204728496221995,0.8689798391369378,0.016973876784421926,6.131525308811548,0.20546585820677477,5.318129932279435,0.2410616962136731,0.881556223348027,0.017411836078427174,6.2946068248195415,0.20859882230943647,5.569535636281122,0.23921621920426384
