run_name,policy_id,target_env_steps,actual_env_steps,snapshot_path,unit_id,active_fraction,spatial_information,active_observation_count,active_bin_count,field_eligible,mono_field_score,mono_field,dominant_peak_x,dominant_peak_y,secondary_peak_x,secondary_peak_y,primary_secondary_peak_distance,dominant_peak_nearest_neighbor_distance
N8_CPD_GATE_CA3_BPTT_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,12,0.0508899986743927,0.16870293021202087,5089,199,1,0.42364129424095154,0,550.0,550.0,950.0,1950.0,1456.02197265625,412.3105773925781
N8_CPD_GATE_CA3_BPTT_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,13,0.10733000189065933,0.21894632279872894,10733,161,1,0.18632663786411285,0,1050.0,150.0,150.0,1150.0,1345.3624267578125,0.0
N8_CPD_GATE_CA3_BPTT_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,14,0.07559999823570251,0.1775379627943039,7560,164,1,0.19593732059001923,0,1050.0,150.0,1350.0,1950.0,1824.8287353515625,0.0
N8_CPD_GATE_CA3_BPTT_S123,0,25000000,25001984,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000025000000_actual_000025001984.npz,15,0.07435999810695648,0.15918418765068054,7436,150,1,0.24882560968399048,0,1150.0,350.0,1950.0,1950.0,1788.8543701171875,0.0
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,0,0.05720999836921692,0.1589893102645874,5721,177,1,0.24247422814369202,0,1950.0,1550.0,1850.0,1150.0,412.3105773925781,200.0
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,1,0.049150001257658005,0.35432887077331543,4915,134,1,0.6711347699165344,0,1950.0,1750.0,nan,nan,nan,100.0
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,2,0.06349000334739685,0.2797049880027771,6349,262,1,0.2092975676059723,0,150.0,1250.0,1950.0,1750.0,1868.1541748046875,538.5164794921875
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,3,0.057670000940561295,0.3698880076408386,5767,147,1,0.23698164522647858,0,1750.0,1550.0,1450.0,350.0,1236.931640625,0.0
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,4,0.04774000123143196,0.3174203336238861,4774,171,1,0.35096612572669983,0,1050.0,150.0,1450.0,1550.0,1456.02197265625,632.4555053710938
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,5,0.10954999923706055,0.209590345621109,10955,170,1,0.1552070677280426,0,1050.0,1950.0,150.0,1450.0,1029.56298828125,565.6854248046875
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,6,0.07953000068664551,0.20031438767910004,7953,165,1,0.2162184715270996,0,1450.0,1550.0,1950.0,1550.0,500.0,200.0
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,7,0.07006999850273132,0.3095015287399292,7007,209,1,0.3112632930278778,0,1750.0,1750.0,1250.0,1950.0,538.5164794921875,100.0
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,8,0.07101000100374222,0.38925284147262573,7101,136,1,0.3399478793144226,0,1850.0,1350.0,nan,nan,nan,100.0
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,9,0.06712999939918518,0.26861992478370667,6713,145,1,0.18677562475204468,0,1650.0,1550.0,1450.0,350.0,1216.552490234375,100.0
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,10,0.04433000087738037,0.36868542432785034,4433,124,1,0.4049855172634125,0,1750.0,1550.0,1650.0,1150.0,412.3105773925781,0.0
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,11,0.08603999763727188,0.3236500322818756,8604,173,1,0.3736779987812042,0,1850.0,1750.0,1650.0,1350.0,447.2135925292969,100.0
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,12,0.05567000061273575,0.32429736852645874,5567,182,1,0.670433521270752,0,1750.0,1350.0,1550.0,1750.0,447.2135925292969,100.0
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,13,0.06451000273227692,0.16815532743930817,6451,224,1,0.22803139686584473,0,1650.0,350.0,1150.0,1450.0,1208.3045654296875,632.4555053710938
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,14,0.08341000229120255,0.20805320143699646,8341,173,1,0.12309499084949493,0,350.0,750.0,250.0,1950.0,1204.159423828125,538.5164794921875
N8_CPD_GATE_CA3_BPTT_S123,0,75000000,75005952,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S123/policy_00/snapshot_target_000075000000_actual_000075005952.npz,15,0.062130000442266464,0.392286092042923,6213,144,1,0.15729758143424988,0,1750.0,1950.0,450.0,150.0,2220.3603515625,200.0
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,0,0.04058000072836876,0.05022783204913139,4058,100,1,0.9463726878166199,1,1650.0,1950.0,150.0,350.0,2193.171142578125,0.0
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,1,0.04149999842047691,0.03236985206604004,4150,133,1,0.3349514603614807,0,1750.0,150.0,1950.0,1750.0,1612.4515380859375,200.0
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,2,0.016200000420212746,0.04789451137185097,1620,247,1,0.49998393654823303,0,750.0,850.0,950.0,1450.0,632.4555053710938,565.6854248046875
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,3,0.04701000079512596,0.027780013158917427,4701,124,1,0.5805017352104187,0,1950.0,850.0,350.0,150.0,1746.4249267578125,538.5164794921875
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,4,0.039900001138448715,0.02961539849638939,3990,122,1,0.836618959903717,1,1650.0,1950.0,1250.0,650.0,1360.1470947265625,0.0
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,5,0.060309998691082,0.012495888397097588,6031,128,1,0.5211422443389893,0,350.0,150.0,1950.0,1750.0,2262.74169921875,300.0
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,6,0.045660000294446945,0.011586721986532211,4566,129,1,0.3924803137779236,0,1950.0,1950.0,350.0,150.0,2408.31884765625,300.0
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,7,0.07254999876022339,0.045646198093891144,7255,149,1,0.29626327753067017,0,950.0,1950.0,1950.0,750.0,1562.0499267578125,100.0
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,8,0.04152999818325043,0.030950423330068588,4153,126,1,0.2994329035282135,0,750.0,150.0,950.0,950.0,824.6211547851562,400.0
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,9,0.060839999467134476,0.05284416675567627,6084,157,1,0.8036374449729919,1,1650.0,1950.0,150.0,1450.0,1581.1387939453125,0.0
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,10,0.06776999682188034,0.04645324870944023,6777,110,1,0.6085259914398193,0,750.0,1950.0,1950.0,850.0,1627.882080078125,100.0
N8_CPD_GATE_CA3_BPTT_S8,0,5000000,5013504,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/analysis/online_spatial/intrmotiv_navigation8_algorithm_screen_20260909/N8_CPD_GATE_CA3_BPTT_S8/policy_00/snapshot_target_000005000000_actual_000005013504.npz,11,0.05801999941468239,0.06900174170732498,5802,156,1,0.6351213455200195,0,850.0,1950.0,150.0,750.0,1389.244384765625,100.0
