policy_id,target_env_steps,valid_sample_count__mean,valid_sample_count__sd,valid_sample_count__n,in_bounds_fraction__mean,in_bounds_fraction__sd,in_bounds_fraction__n,visited_cell_fraction__mean,visited_cell_fraction__sd,visited_cell_fraction__n,active_unit_fraction__mean,active_unit_fraction__sd,active_unit_fraction__n,silent_unit_fraction__mean,silent_unit_fraction__sd,silent_unit_fraction__n,active_unit_mean_spatial_information__mean,active_unit_mean_spatial_information__sd,active_unit_mean_spatial_information__n,active_only_map_cosine__mean,active_only_map_cosine__sd,active_only_map_cosine__n,unique_active_peak_bins__mean,unique_active_peak_bins__sd,unique_active_peak_bins__n,mean_physical_step_distance__mean,mean_physical_step_distance__sd,mean_physical_step_distance__n,stationary_step_fraction__mean,stationary_step_fraction__sd,stationary_step_fraction__n,path_efficiency__mean,path_efficiency__sd,path_efficiency__n,mean_absolute_circular_yaw_change__mean,mean_absolute_circular_yaw_change__sd,mean_absolute_circular_yaw_change__n,mono_field_unit_fraction__mean,mono_field_unit_fraction__sd,mono_field_unit_fraction__n,mean_primary_secondary_peak_distance__mean,mean_primary_secondary_peak_distance__sd,mean_primary_secondary_peak_distance__n,median_dominant_peak_nearest_neighbor_distance__mean,median_dominant_peak_nearest_neighbor_distance__sd,median_dominant_peak_nearest_neighbor_distance__n,graph_reliable_global_efficiency__mean,graph_reliable_global_efficiency__sd,graph_reliable_global_efficiency__n,graph_grounded_controllability__mean,graph_grounded_controllability__sd,graph_grounded_controllability__n
0,25000000,100000.0,0.0,18,1.0,0.0,18,0.8521083410280086,0.035565091373587286,18,1.0,0.0,18,0.0,0.0,18,0.10083192028105259,0.06199806749172326,18,0.2762771966842206,0.1235920028826283,18,13.88888888888889,1.2313975269103985,18,13.313958631621468,4.447547185520806,18,0.1446123594185323,0.2016543733518756,18,0.3108077389816018,0.21097287630951927,18,6.515786674287584,2.3104136903868344,18,0.027777777777777776,0.0576110748703096,18,1190.6653645833333,179.0644709255862,18,195.87315538194446,115.87287554424279,18,0.3519984583059947,0.3596953778684354,18,0.0007270295172929764,0.0021413798866514035,18
0,5000000,100000.0,0.0,18,1.0,0.0,18,0.8758079409048939,0.012433649635023403,18,1.0,0.0,18,0.0,0.0,18,0.06996847709847821,0.03451311639123845,18,0.2813902259191815,0.10238069084438006,18,14.666666666666666,1.4142135623730951,18,13.210722313986885,3.4722155950733247,18,0.08211493058373671,0.0892916621797942,18,0.36975451185026526,0.16567341568916225,18,5.77945825126436,2.116824535849613,18,0.09027777777777778,0.10977546900273868,18,1172.0610249837239,134.17141149405302,18,214.245728386773,63.75754728330793,18,0.27385030821379686,0.280064079183533,18,0.003757717553526163,0.013797748591209814,18
0,75000000,100000.0,0.0,18,1.0,0.0,18,0.8593413357956294,0.026391673915046827,18,1.0,0.0,18,0.0,0.0,18,0.10133498327599631,0.06164445755105953,18,0.2688184944220616,0.11532055582533422,18,14.055555555555555,1.9545489090602202,18,12.925519943237305,4.61140269874193,18,0.17214174188083287,0.1952820847170238,18,0.3550505112666792,0.1988803771190767,18,5.875170641475254,2.9151383336979304,18,0.09027777777777778,0.1216881528167295,18,1193.2896389431423,180.74206107962462,18,184.0316891140408,74.66949589365986,18,0.3355941353365779,0.355442737790341,18,0.00791943652762307,0.03359932363115231,18
