condition,family,schedule,feedback,half_life,seed,target_frames,checkpoint_frames,checkpoint,run_dir,label_suffix,unit,spatial_information_bits,active_fraction,connected_components_half_peak,field_eligible,mono_field,mono_score,field_components_30pct,field_components_50pct,field_components_70pct,dominant_component_mass_30pct,dominant_component_mass_50pct,dominant_component_mass_70pct,field_spread
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,5000000,6258688,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000000382_6258688.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__006m,15,0.06806786383434267,0.031196880311968805,12,True,False,0.2788175642490387,10,8,2,0.2788175642490387,0.41316208243370056,0.8346670269966125,0.7211824357509613
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,0,0.17659058183834545,0.029597040295970403,16,True,False,0.2146679311990738,14,9,3,0.2146679311990738,0.3703553080558777,0.5433422327041626,0.7853320688009262
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,1,0.11843339287071045,0.032596740325967405,5,True,False,0.18555821478366852,8,11,5,0.8761683702468872,0.18555821478366852,0.28796902298927307,0.8144417852163315
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,2,0.10681262677971241,0.032996700329967,16,True,False,0.49364325404167175,11,6,2,0.6128384470939636,0.49364325404167175,0.7619776129722595,0.5063567459583282
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,3,0.12425292160401233,0.025397460253974602,12,True,False,0.3168635368347168,10,4,1,0.3168635368347168,0.6230642199516296,1.0,0.6831364631652832
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,4,0.0936627560784731,0.0342965703429657,10,True,False,0.32780197262763977,8,5,3,0.32780197262763977,0.35853952169418335,0.5764490962028503,0.6721980273723602
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,5,0.12116343692124643,0.0015998400159984002,1,False,False,0.0,0,0,0,0.0,0.0,0.0,1.0
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,6,0.08416548715114763,0.025797420257974202,8,True,False,0.24170508980751038,14,14,4,0.25407493114471436,0.24170508980751038,0.33810633420944214,0.7582949101924896
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,7,0.07774571083305354,0.03899610038996101,1,True,False,0.3416966199874878,8,10,5,0.39752066135406494,0.36573129892349243,0.3416966199874878,0.6583033800125122
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,8,0.093506704748092,0.037896210378962104,12,True,False,0.2714627981185913,7,5,2,0.2714627981185913,0.4203491508960724,0.7850155234336853,0.7285372018814087
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,9,0.08119121874496907,0.039696030396960305,2,True,False,0.2668144702911377,10,5,3,0.2668144702911377,0.3510347604751587,0.44523802399635315,0.7331855297088623
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,10,0.0814013663022153,0.033896610338966106,11,True,False,0.5815867781639099,10,7,5,0.5815867781639099,0.7118274569511414,0.6876745820045471,0.4184132218360901
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,11,0.1799200223067575,0.022097790220977902,3,True,False,0.1629188358783722,12,11,7,0.2670370638370514,0.2707992196083069,0.1629188358783722,0.8370811641216278
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,12,0.07809366332833573,0.034396560343965606,8,True,False,0.22258928418159485,12,9,5,0.22258928418159485,0.2629871070384979,0.4315042495727539,0.7774107158184052
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,13,0.06721667255708592,0.0377962203779622,11,True,False,0.26923897862434387,15,8,3,0.26923897862434387,0.36430707573890686,0.546817421913147,0.7307610213756561
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,14,0.0763460321032793,0.0364963503649635,17,True,False,0.26351359486579895,14,13,3,0.26351359486579895,0.32697442173957825,0.6847584843635559,0.736486405134201
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,15,0.11208143122155048,0.0408959104089591,4,True,False,0.29231396317481995,9,5,1,0.29231396317481995,0.3146146535873413,1.0,0.70768603682518
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,0,0.2048645487561948,0.021597840215978402,11,True,False,0.2167118638753891,12,7,5,0.2167118638753891,0.22739346325397491,0.33417943120002747,0.7832881361246109
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,1,0.09533292083657399,0.038896110388961104,10,True,False,0.21933940052986145,6,13,3,0.38755276799201965,0.21933940052986145,0.40826964378356934,0.7806605994701385
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,2,0.140869678148192,0.031196880311968805,2,True,False,0.20852044224739075,10,10,3,0.5698124170303345,0.20852044224739075,0.48212698101997375,0.7914795577526093
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,3,0.1271874700399011,0.029197080291970802,3,True,False,0.3148582875728607,9,3,1,0.3148582875728607,0.4750460088253021,1.0,0.6851417124271393
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,4,0.10340790832441946,0.0337966203379662,4,True,True,0.8785655498504639,4,1,1,0.8785655498504639,1.0,1.0,0.12143445014953613
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,5,0.15587663878396918,0.0192980701929807,12,True,False,0.32779166102409363,9,8,3,0.4689367115497589,0.32779166102409363,0.5118013024330139,0.6722083389759064
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,6,0.10177550716304708,0.023297670232976703,12,True,False,0.36102622747421265,14,6,4,0.36102622747421265,0.5850829482078552,0.4348960816860199,0.6389737725257874
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,7,0.18423356280985484,0.004399560043995601,8,True,False,0.33002832531929016,7,3,2,0.33002832531929016,0.4714496433734894,0.5592907071113586,0.6699716746807098
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,8,0.0927932193380448,0.039896010398960104,5,True,False,0.39527156949043274,5,5,3,0.4050481617450714,0.39527156949043274,0.60020512342453,0.6047284305095673
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,9,0.06591709662630364,0.038396160383961604,5,True,False,0.20766952633857727,11,5,4,0.20766952633857727,0.307126522064209,0.37302595376968384,0.7923304736614227
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,10,0.06860026219912285,0.0344965503449655,11,True,False,0.20608249306678772,9,8,7,0.276321679353714,0.20608249306678772,0.301207572221756,0.7939175069332123
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,11,0.21780079302266686,0.0178982101789821,3,True,False,0.1683112233877182,12,9,7,0.1683112233877182,0.21818217635154724,0.1805245727300644,0.8316887766122818
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,12,0.10612822834639946,0.0314968503149685,11,True,False,0.2951171100139618,12,9,4,0.3657563626766205,0.34447646141052246,0.2951171100139618,0.7048828899860382
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,13,0.06687501761538006,0.0263973602639736,2,True,False,0.35008370876312256,15,6,4,0.35008370876312256,0.3504934310913086,0.37941238284111023,0.6499162912368774
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,14,0.09141150557733806,0.026697330266973303,16,True,False,0.26607707142829895,11,6,2,0.26607707142829895,0.5383758544921875,0.7854661345481873,0.733922928571701
