condition,family,schedule,feedback,half_life,seed,target_frames,checkpoint_frames,checkpoint,run_dir,label_suffix,label,frames,visited_cells,visited_cell_fraction,mean_spatial_information_bits,median_spatial_information_bits,max_spatial_information_bits,units_si_over_0_5_bits,mean_active_fraction,silent_units,map_cosine_mean,map_cosine_min,map_cosine_max,unique_peak_bins,mean_pre_threshold_logit,mean_pre_threshold_logit_std,mean_pre_threshold_above_fraction,active_units,active_unit_mean_si_bits,active_map_cosine_mean,active_unique_peak_bins,active_peak_bin_entropy,active_pairwise_peak_distance_bins,active_mean_connected_components_half_peak,field_eligible_units,mono_field_fraction,mean_components_30pct,mean_components_50pct,mean_components_70pct,mean_dominant_component_mass,incoming_confidence_field_spread_correlation,prethreshold_map_cosine_mean,prethreshold_unique_peak_bins,prethreshold_peak_bin_entropy,prethreshold_pairwise_peak_distance_bins,multi_region_units_raw_half_peak,occupancy_top10_cell_fraction,occupancy_median_visited,peak_nearest_neighbor_median_bins,peak_nearest_neighbor_min_bins
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,8,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8,c15_topology_ucb_direct_o1__s8__100m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S8__c15_topology_ucb_direct_o1__s8__100m,10001,249,0.6897506925207756,0.1335721945019537,0.11210361318300902,0.3345331494189604,0,0.02900959904009599,0,0.09800063867964098,5.510974681063482e-05,0.8092958471765456,16,0.025377167388796806,1.0272116661071777,0.02900959904009599,16,0.1335721945019537,0.09800063867964096,16,1.0,10.29950533479259,4.6875,16,0.0625,6.5,4.25,2.5,0.5785791277885437,,-0.008766228236939197,15,0.9687500000000001,9.774886788905167,16,0.5962403759624038,8.0,2.23606797749979,1.0
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,5000000,6258688,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000000382_6258688.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__006m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__c15_topology_ucb_direct_o1__s99__006m,10001,308,0.853185595567867,0.09385261472974596,0.07992163863771834,0.18544435001425277,0,0.03404034596540346,0,0.16383733486350222,0.008271716118868126,0.5830223773699704,14,-0.016800949349999428,1.0235440731048584,0.03404034596540346,16,0.09385261472974596,0.16383733486350222,14,0.9257048827786958,10.874520802625181,6.5,16,0.0,8.875,6.3125,3.8125,0.47029200196266174,,0.059463333392336656,13,0.9062500000000001,11.639909266077739,13,0.28317168283171684,12.0,2.23606797749979,0.0
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,25000000,26443776,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000001614_26443776.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__026m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__c15_topology_ucb_direct_o1__s99__026m,10001,318,0.8808864265927978,0.10453650158681166,0.09358473041328255,0.1799200223067575,0,0.031528097190280976,0,0.19092202062373642,0.0025398887084729796,0.576638830202879,16,-6.660702638328075e-05,0.9958688616752625,0.031528097190280976,16,0.10453650158681166,0.19092202062373645,16,1.0,10.125562141997916,8.5625,15,0.0,10.8,8.133333333333333,3.466666666666667,0.4375433921813965,,-7.477310243799717e-05,16,1.0,9.96812522456966,14,0.141985801419858,23.0,2.118033988749895,1.0
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,50000000,50102272,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000003058_50102272.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__050m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__c15_topology_ucb_direct_o1__s99__050m,10001,317,0.8781163434903048,0.12206372820247993,0.10476806833540946,0.21780079302266686,0,0.028203429657034297,0,0.1752112803518207,0.004719953803586225,0.5977379834209233,14,-0.005720058456063271,1.0441702604293823,0.028203429657034297,16,0.12206372820247993,0.1752112803518207,14,0.9375,12.275452306630177,7.4375,16,0.0625,9.4375,7.0,3.625,0.4190157353878021,,0.0026573621839043383,15,0.9687500000000001,12.819919392633837,16,0.12458754124587541,26.0,2.118033988749895,0.0
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,75000000,73728000,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/milestones/checkpoint_000004500_73728000.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__073m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__c15_topology_ucb_direct_o1__s99__073m,10001,308,0.853185595567867,0.10598851429871844,0.09793750013557617,0.16748143795248271,0,0.031346865313468655,0,0.16088746646000648,0.0,0.6704095690622277,15,-0.004038454964756966,0.9627572894096375,0.031346865313468655,16,0.10598851429871844,0.16088746646000646,15,0.9687500000000001,11.049708027448519,8.125,15,0.0,8.933333333333334,7.333333333333333,3.3333333333333335,0.4438167214393616,,0.0038778295518804907,16,1.0,11.636931268444744,15,0.25377462253774624,15.0,2.0,0.0
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,99,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99,c15_topology_ucb_direct_o1__s99__100m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S99__c15_topology_ucb_direct_o1__s99__100m,10001,310,0.8587257617728532,0.11222159574279482,0.08990666484654733,0.21729067461729426,0,0.030828167183281675,0,0.16504613657258013,0.003350875346460049,0.6760313645863401,16,0.007454793434590101,1.010566234588623,0.030828167183281675,16,0.11222159574279482,0.16504613657258013,16,1.0,11.493869053150506,6.6875,15,0.0,8.8,5.666666666666667,2.933333333333333,0.5301945805549622,,-0.013456428708036549,16,1.0,10.08023796508207,15,0.23967603239676033,16.0,2.23606797749979,1.0
c15_topology_ucb_direct_o1,topology,sim,encourage,10000,123,100000000,100040704,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123/checkpoint_p0/checkpoint_000006106_100040704.pth,/work/classic/fr_xl1014-train/IntrMotiv/SF_hipposlam/train_dir/intrmotiv_corrected_core_reevaluation_20260901/CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123_/00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123,c15_topology_ucb_direct_o1__s123__100m,CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123__00_CCR_C15_TOPOLOGY_UCB_DIRECT_O1_S123__c15_topology_ucb_direct_o1__s123__100m,10001,272,0.7534626038781164,0.15831661384533757,0.1466308358517342,0.33001235614484975,0,0.02620987901209879,0,0.08531717723883216,2.688879457006946e-06,0.4792329855969617,16,-0.009101181291043758,1.0281620025634766,0.02620987901209879,16,0.15831661384533757,0.08531717723883216,16,1.0,10.471531641783969,5.625,15,0.0,10.466666666666667,5.2,2.933333333333333,0.43601229786872864,,-0.015768630859631608,15,0.9687500000000001,9.682705722894505,13,0.6029397060293971,9.0,2.23606797749979,1.0
