condition,theta,seed,mean_unit_temporal_density,median_active_unit_temporal_density,std_unit_temporal_density,mean_population_density,std_population_density,unit_coverage,zero_activity_time_fraction,mean_field_width,mean_total_activation,mean_lifetime_hoyer_sparsity,mean_active_unit_lifetime_hoyer_sparsity,mean_population_hoyer_sparsity,mean_lifetime_kurtosis,mean_active_unit_lifetime_kurtosis,best_corr_to_latent_probs,best_corr_to_latent_values,best_corr_to_latent_samples,best_weight_alignment_to_latent_vectors,mean_weight_row_entropy_to_latents,mean_weight_row_effective_latents,mean_weight_row_participation_latents,mean_weight_col_entropy_over_rows,mean_weight_col_effective_rows,mean_weight_col_participation_rows
no_learning,1.5,2,0.063720703125,0.0634765625,0.011957907125252399,0.509765625,0.707039343013074,1.0,0.6015625,1.044,0.17724641527329288,0.8464346180162367,0.8464346180162367,0.9840892203431433,58.946679416014774,58.946679416014774,0.06908126002265248,0.28579731380064033,0.245428235460672,0.3464471505003178,0.9014122748125949,6.5434954666880785,5.805926126682756,0.8933402410362778,6.4333409735870255,5.687303479216079
encourage,1.5,2,0.052001953125,0.0498046875,0.014048166387515432,0.416015625,0.6256070050405921,1.0,0.65234375,1.0441176470588236,0.10499614510700726,0.8648127158781334,0.8648127158781334,0.9904263846215633,68.28999967593207,68.28999967593207,0.06750666581772125,0.24562014565226353,0.17344017699385122,0.5185081106607273,0.8788292057877933,6.27945599749363,5.554759183258987,0.8868510389567243,6.362161198179381,5.609025154397701
punish,1.5,2,0.080810546875,0.080078125,0.006324137620599911,0.646484375,1.6506471694098832,1.0,0.8046875,1.0441640378548895,0.361569963689193,0.8281968135781116,0.8281968135781116,0.9437428746645689,52.93530079430022,52.93530079430022,0.07166893483450712,0.2715408165338886,0.2882298128200901,0.43963899256555133,0.9423624794430884,7.103228729300399,6.559201852973846,0.9777361269784699,7.642664301515918,7.406532994212966
no_learning,1.5,3,0.069091796875,0.0703125,0.008731227901488118,0.552734375,0.70513763599269,1.0,0.564453125,1.071969696969697,0.2303582373815878,0.835211117782598,0.835211117782598,0.9824922780355495,51.65132491519945,51.65132491519945,0.06329766445534538,0.30352951646245585,0.28185105021980694,0.30030160440124715,0.8656816320953375,6.095469901153047,5.438641850004787,0.8624328749557011,6.080561574291433,5.426027501347685
encourage,1.5,3,0.0537109375,0.0556640625,0.00931581251383736,0.4296875,0.5854164349791949,1.0,0.619140625,1.0679611650485437,0.12279392391645907,0.8562013614485388,0.8562013614485388,0.9921550646110403,60.070788132101654,60.070788132101654,0.06849797343804179,0.253752959174724,0.20870702272104175,0.5130999564466363,0.8839637418258515,6.30998529684525,5.539929880316101,0.8947639549025848,6.444803589027362,5.775372183466369
punish,1.5,3,0.083984375,0.0830078125,0.0041432037960149265,0.671875,1.8075768266867662,1.0,0.826171875,1.0207715133531157,0.37727303443480875,0.8344586146671009,0.8344586146671009,0.9359568325320988,64.06461367253084,64.06461367253084,0.049897187661567866,0.25190595767612434,0.26912666428461784,0.44866502428071486,0.9434426308468402,7.124599436163312,6.6606776732013175,0.9823219347934549,7.71581199263346,7.553895982755021
no_learning,1.5,4,0.0625,0.0673828125,0.014151735103700623,0.5,0.7603453162872774,1.0,0.6328125,1.0491803278688525,0.20933607904500884,0.8530631479043826,0.8530631479043826,0.980424728932656,74.81305855093669,74.81305855093669,0.07488120886110977,0.27604076822557716,0.23176538186146758,0.35722905507237224,0.8919006623929948,6.399231038649557,5.695041615034724,0.8917632498534357,6.40635796338364,5.703978680303403
encourage,1.5,4,0.046142578125,0.048828125,0.011552263832344707,0.369140625,0.5611658168265503,1.0,0.669921875,1.0161290322580645,0.10470912034172412,0.8762656225859065,0.8762656225859065,0.9943230924469832,85.99977289234852,85.99977289234852,0.07952571288255464,0.2307079938643249,0.1602676019548538,0.5743670785648224,0.8658530493681942,6.078323552565801,5.218301021626633,0.8641121674859831,6.086195621975111,5.19510072835431
punish,1.5,4,0.078369140625,0.080078125,0.009079274405169459,0.626953125,1.6176202904429502,1.0,0.8046875,1.02555910543131,0.3488624497351517,0.834487735311794,0.834487735311794,0.9426462830124205,56.49847827053656,56.49847827053656,0.05887051219929563,0.24423943936342904,0.2373164592144502,0.42607519992643095,0.9480414710071733,7.1885676917083074,6.698370539826898,0.9613219795482608,7.388702207921232,7.124575811615108
no_learning,1.5,5,0.0693359375,0.068359375,0.0029296875,0.5546875,0.8082445653041844,1.0,0.603515625,1.0557620817843867,0.25571090001127567,0.8347871438799219,0.8347871438799219,0.9783264373025191,47.69105965453915,47.69105965453915,0.0680571711579509,0.2987248622966538,0.2285063011261307,0.35655799721365766,0.8737017523779509,6.189656066097224,5.517094061378436,0.8677409456926808,6.095283620062311,5.351845536203866
