condition,theta,n_seeds,mean_unit_temporal_density_mean,mean_unit_temporal_density_std,median_active_unit_temporal_density_mean,median_active_unit_temporal_density_std,std_unit_temporal_density_mean,std_unit_temporal_density_std,mean_population_density_mean,mean_population_density_std,std_population_density_mean,std_population_density_std,unit_coverage_mean,unit_coverage_std,zero_activity_time_fraction_mean,zero_activity_time_fraction_std,mean_field_width_mean,mean_field_width_std,mean_total_activation_mean,mean_total_activation_std,mean_lifetime_hoyer_sparsity_mean,mean_lifetime_hoyer_sparsity_std,mean_active_unit_lifetime_hoyer_sparsity_mean,mean_active_unit_lifetime_hoyer_sparsity_std,mean_population_hoyer_sparsity_mean,mean_population_hoyer_sparsity_std,mean_lifetime_kurtosis_mean,mean_lifetime_kurtosis_std,mean_active_unit_lifetime_kurtosis_mean,mean_active_unit_lifetime_kurtosis_std,best_corr_to_latent_probs_mean,best_corr_to_latent_probs_std,best_corr_to_latent_values_mean,best_corr_to_latent_values_std,best_corr_to_latent_samples_mean,best_corr_to_latent_samples_std,best_weight_alignment_to_latent_vectors_mean,best_weight_alignment_to_latent_vectors_std,mean_weight_row_entropy_to_latents_mean,mean_weight_row_entropy_to_latents_std,mean_weight_row_effective_latents_mean,mean_weight_row_effective_latents_std,mean_weight_row_participation_latents_mean,mean_weight_row_participation_latents_std,mean_weight_col_entropy_over_rows_mean,mean_weight_col_entropy_over_rows_std,mean_weight_col_effective_rows_mean,mean_weight_col_effective_rows_std,mean_weight_col_participation_rows_mean,mean_weight_col_participation_rows_std
encourage,0.5,10,0.358154296875,0.0036912899907287555,0.35986328125,0.004239901044158674,0.009255475515806785,0.001909914319477823,2.865234375,0.029530319925830044,3.14691666338956,0.05368146984345857,1.0,0.0,0.419921875,0.015625,1.5417177452978208,0.018243890459021663,1.106590912604048,0.014301148798399154,0.5150668699282372,0.003820366674873447,0.5150668699282372,0.003820366674873447,0.7012258483667605,0.005140463292607764,4.489203461881404,0.18133206380033906,4.489203461881404,0.18133206380033906,0.080692486149439,0.009098055238039401,0.37974222498855675,0.021878574689704555,0.227605033073112,0.004428794415539671,0.6452334911625168,0.01409433068215008,0.8980332800836603,0.003962164451970143,6.474801433634505,0.05263228909553561,5.959577167232633,0.0441621084365572,0.9636679898580708,0.010387297721002837,7.479249276912762,0.1273204187362966,7.247477157431175,0.16985527649679869
no_learning,0.5,10,0.3134521484375,0.005830260103027782,0.312890625,0.007152278681093967,0.017620278368124867,0.005463554749779557,2.5076171875,0.046642080824222255,1.3213235147663454,0.15535858224278454,1.0,0.0,0.0587890625,0.028803793297077752,1.4519144881086459,0.019862871666940896,1.6044858835606028,0.016796224440573552,0.5806071387448937,0.007523428653813032,0.5806071387448937,0.007523428653813032,0.7881390347405721,0.0062342114425454846,8.668952400643468,0.7610406615448225,8.668952400643468,0.7610406615448225,0.07406080714979721,0.008481092674359867,0.47990907192580534,0.022731628691535694,0.25818608515722075,0.021157350484865663,0.33630293025697905,0.020033002883634375,0.8863010891307134,0.01632504658188658,6.350063949959479,0.20706399030915956,5.654771868914611,0.21963792524781733,0.8821654200854171,0.01815605714601983,6.30205290506808,0.21825618797702698,5.572745087271189,0.24306128115805098
punish,0.5,10,0.2669921875,0.0017061919150054832,0.26708984375,0.0018138843379889365,0.000425950632020203,0.0004337220961503016,2.1359375,0.013649535320043866,3.5373618287756647,0.006826682955700917,1.0,0.0,0.7326171875,0.0018425744398548054,1.314423076923077,0.008399714043103903,1.7365022121384643,0.0014994117004822163,0.6435885126336389,0.0009498062089354695,0.6435885126336389,0.0009498062089354695,0.7332163442541928,0.0016208903381020447,17.573462391877193,0.1711138094246001,17.573462391877193,0.1711138094246001,0.059782445900728676,0.0022347196915027292,0.2212418075792014,0.004597301628192713,0.2689018176850293,0.0017980888894986885,0.5419237233489735,0.0016315329763590446,0.9522502785771934,0.0006018991536473194,7.243826369545088,0.009062705698700848,6.783591137560711,0.011059936190340448,0.9999999907429024,2.417851375521631e-09,7.999999846003254,4.022224263694569e-08,7.999999692004154,8.044552350638398e-08
encourage,1.0,10,0.151025390625,0.0053546445561543955,0.151953125,0.00617941094513921,0.013464713703664467,0.003195498167998294,1.208203125,0.042837156449235164,1.1541909755098472,0.07907830814582399,1.0,0.0,0.3337890625,0.039609933582106724,1.1657477708335275,0.028211603863321846,0.33508883215074947,0.027331575271839416,0.7150457960036993,0.007158495900831956,0.7150457960036993,0.007158495900831956,0.9235565978485223,0.004498943178884296,14.918775712915155,0.9443546022854239,14.918775712915155,0.9443546022854239,0.06479308463293613,0.006945230231471502,0.3532725208752029,0.019392809983643216,0.15546386285810593,0.010609259475187637,0.6401287743167735,0.024994163499591184,0.9096865307364915,0.009985043390862529,6.648090685881625,0.1317571906486205,6.044328433176375,0.17329817044937754,0.9334033320723382,0.00785959699197086,7.002009455199473,0.11153597026878763,6.493010685264511,0.13794172541299868
no_learning,1.0,10,0.1658935546875,0.003383352188158036,0.16572265625,0.0036552670453540823,0.009331467084931011,0.0012449370905300672,1.3271484375,0.02706681750526429,1.1271080205550914,0.08497269992079179,1.0,0.0,0.270703125,0.04193719145750881,1.2039760231717453,0.019836551503991703,0.6608232333183176,0.0208483033115242,0.7154724371433835,0.00609007339710559,0.7154724371433835,0.00609007339710559,0.9179889640597512,0.004492132261237517,19.077012278573026,1.6862394560675702,19.077012278573026,1.6862394560675702,0.07438743878927158,0.00914457152424849,0.4078202879517011,0.015999960009176764,0.26061080454066987,0.02494412557908723,0.33630293025697905,0.020033002883634375,0.8863010891307134,0.01632504658188658,6.350063949959479,0.20706399030915956,5.654771868914611,0.21963792524781733,0.8821654200854171,0.01815605714601983,6.30205290506808,0.21825618797702698,5.572745087271189,0.24306128115805098
punish,1.0,10,0.16103515625,0.0019229852214370327,0.16103515625,0.0017166402178952094,0.0026907396100972077,0.0007047008177231182,1.28828125,0.015383881771496261,2.89240965055951,0.015265825568493785,1.0,0.0,0.826953125,0.0025012204052472066,1.145314224020541,0.00569380471120706,0.8788733490487338,0.0027127074362367485,0.7467344360958099,0.0008256998506346635,0.7467344360958099,0.0008256998506346635,0.8452669286102419,0.0015086569913249405,30.091103506479595,0.5356367729255697,30.091103506479595,0.5356367729255697,0.04751597917819079,0.002956827512290252,0.2166032066800972,0.005842559021901051,0.24351254358193647,0.0031904149403829615,0.5298056641387208,0.0022530602714989686,0.9575826107336681,0.0007634395855102088,7.3246096630161786,0.01162228878944205,6.885815236204079,0.014972894826348357,0.9999719422441755,9.615190233156332e-06,7.999533278955953,0.00015992231719841869,7.999066254475236,0.00032237911302763497
encourage,1.5,10,0.052294921875,0.003287840990143052,0.05185546875,0.003338929882281008,0.01047690542314902,0.0027904718562307843,0.418359375,0.026302727921144416,0.6319761966045385,0.03810756852354976,1.0,0.0,0.6544921875,0.023703728825944372,1.0590675081344707,0.017347365015104695,0.115488461786558,0.013320708871912022,0.8591532610571357,0.008829783283738898,0.8591532610571357,0.008829783283738898,0.9893299784889475,0.0024294717334306854,60.06745137799961,11.304857212755513,60.06745137799961,11.304857212755513,0.07419995541095359,0.006391805865254005,0.2528114669561131,0.012665690622140251,0.1773586087521482,0.02818196132417724,0.5237787178326302,0.02663091305918049,0.876017671541715,0.01711610962543201,6.225182167338129,0.22230053433448108,5.499966242293544,0.30203935003908894,0.8836328439346467,0.01590163651240866,6.314731500512431,0.1987377265173054,5.61355830715193,0.26817527313898026
no_learning,1.5,10,0.0662841796875,0.0022488784113846383,0.06708984375,0.002394072396900637,0.011081185227328623,0.003975677860925068,0.5302734375,0.017991027291077107,0.7709503768126706,0.053224603440011405,1.0,0.0,0.6134765625,0.029172261019473296,1.0684678459554304,0.017320336145935672,0.21629661707091846,0.021769902737381507,0.8407165063849564,0.006628597594679628,0.8407165063849564,0.006628597594679628,0.9796238555797465,0.003548187813708711,52.98992135110476,8.586595649859694,52.98992135110476,8.586595649859694,0.06983616371401657,0.005121790283399776,0.2940235999676811,0.012222163216710614,0.23974683086636076,0.025704729201090494,0.33630293025697905,0.020033002883634375,0.8863010891307134,0.01632504658188658,6.350063949959479,0.20706399030915956,5.654771868914611,0.21963792524781733,0.8821654200854171,0.01815605714601983,6.30205290506808,0.21825618797702698,5.572745087271189,0.24306128115805098
punish,1.5,10,0.081201171875,0.002668178924280127,0.08115234375,0.002777629424478104,0.007106793713601821,0.002195111476173186,0.649609375,0.021345431394241016,1.6804447570335106,0.06949335241077695,1.0,0.0,0.8046875,0.018091462776420954,1.0352069704484765,0.011312322676606012,0.3617598788461864,0.011595398325506514,0.8299079720344681,0.005207786158911972,0.8299079720344681,0.005207786158911972,0.9407359586397055,0.0027373840382978955,52.73458700454271,6.051211402597859,52.73458700454271,6.051211402597859,0.06120121488862272,0.007079135002518173,0.24765340524455462,0.012920488434981217,0.2665871605972221,0.01738024285641764,0.42193214855271644,0.01647427103704722,0.9428133001370587,0.013725288236557479,7.131455397383458,0.16151504926131152,6.625437072633117,0.21362022893254204,0.9699445786160045,0.016112723457417103,7.523483800618574,0.2451810221864823,7.2669820891011465,0.30013702624143695
encourage,2.0,10,0.01650390625,0.0022829433061642497,0.016796875,0.0032033631771204545,0.006716997736562408,0.0017236498518552587,0.13203125,0.018263546449313998,0.3795154022094185,0.03305868086228731,1.0,0.0,0.8818359375,0.015335451947229375,1.0215221109649923,0.012813392154385726,0.03963073791722083,0.00720733921765457,0.9437510354360951,0.007213015827460682,0.9437510354360951,0.007213015827460682,0.9980684421254475,0.0009269118012929917,194.7829103017377,33.66886269136551,194.7829103017377,33.66886269136551,0.07785326284253372,0.008812632351375324,0.16495058830569126,0.010127163943984533,0.18625981936179098,0.034714695936977895,0.3846681464603011,0.027596825455736506,0.8826623166294689,0.02490810426808734,6.309817460749739,0.31666386025015064,5.594652350711843,0.3483798800436276,0.8840981712302355,0.0236987140370929,6.329795941653299,0.30323307385783177,5.615433061968835,0.33940741168079686
