condition,theta,seed,mean_unit_temporal_density,median_active_unit_temporal_density,std_unit_temporal_density,mean_population_density,std_population_density,unit_coverage,zero_activity_time_fraction,mean_field_width,mean_total_activation,best_corr_to_latent_probs,best_corr_to_latent_samples
no_learning,0.0,9,0.506591796875,0.5048828125,0.04136508839066029,16.2109375,2.805275008104152,1.0,0.0,2.365346252493588,12.8847119012311,0.27592299086449007,0.4824436253085388
encourage,0.0,9,0.50927734375,0.51171875,0.009518353852352503,16.296875,15.879359330098145,1.0,0.4765625,2.322293348177011,14.271537803575777,0.2124463217874785,0.8353369769070538
punish,0.0,9,0.419677734375,0.419921875,0.0035463474234213744,13.4296875,15.51168087772385,1.0,0.5390625,1.8459060402684564,11.882480041956942,0.1186446767454454,0.5759580181644066
no_learning,0.0,10,0.4957275390625,0.486328125,0.043227198758967744,15.86328125,2.6459099065157976,1.0,0.0,2.2331591971405005,12.760527585010266,0.24507740146753065,0.4859041426129168
encourage,0.0,10,0.50946044921875,0.51171875,0.006941659024369092,16.302734375,15.915185123748746,1.0,0.484375,2.3289620535714284,14.27278055835373,0.21240906239649862,0.8349578655102117
punish,0.0,10,0.418701171875,0.4189453125,0.003710616248430338,13.3984375,15.566309696218745,1.0,0.552734375,1.8376640771497454,11.892887023562638,0.11672317330749656,0.5737104877361618
no_learning,0.0,11,0.50604248046875,0.4951171875,0.05084543573296532,16.193359375,1.978328594318853,1.0,0.0,2.2928650442477876,12.891988396708937,0.25154237497281284,0.48637858297047865
encourage,0.0,11,0.5086669921875,0.51171875,0.010029842432444565,16.27734375,15.781628534290622,1.0,0.435546875,2.3208020050125313,14.249825289423207,0.21371379326924667,0.836126456575506
punish,0.0,11,0.4185791015625,0.41796875,0.0028234945083545843,13.39453125,15.511607592147676,1.0,0.552734375,1.8420628525382756,11.87989506362224,0.12096626577335896,0.5722644858413166
no_learning,0.0,12,0.50811767578125,0.5068359375,0.04043048176008297,16.259765625,2.5235032583827506,1.0,0.0,2.3470538483225263,12.876198353870262,0.26099116793436067,0.49058194081275325
encourage,0.0,12,0.510009765625,0.51171875,0.009183712340724622,16.3203125,15.879026848404273,1.0,0.478515625,2.3282251323488437,14.275108728395852,0.21148469362092506,0.8341027736322211
punish,0.0,12,0.4185791015625,0.41796875,0.003602625625823659,13.39453125,15.513622081666597,1.0,0.55078125,1.8371283150281275,11.872161696275668,0.12059674652585024,0.5675065037700328
no_learning,0.0,13,0.51849365234375,0.5146484375,0.04233143412686423,16.591796875,2.7127036022647655,1.0,0.0,2.4024321266968327,12.845569548616428,0.2581239575473234,0.48655831475747957
encourage,0.0,13,0.50775146484375,0.51171875,0.013242097252282236,16.248046875,15.826543791137809,1.0,0.482421875,2.3146911519198663,14.269544642272592,0.21351657778148458,0.8380414029650913
punish,0.0,13,0.41961669921875,0.419921875,0.003848120182165067,13.427734375,15.54349530927466,1.0,0.544921875,1.8313798614810868,11.855298663211189,0.11790562138585292,0.5655926329379316
no_learning,0.0,14,0.5042724609375,0.5068359375,0.034638513221087006,16.13671875,2.474254025640544,1.0,0.0,2.3734559034760125,13.051870055762924,0.28036852351454467,0.4788178787557597
encourage,0.0,14,0.505126953125,0.513671875,0.018649211840300498,16.1640625,15.67605525941057,1.0,0.453125,2.292520775623269,14.253083935736496,0.21608961314245898,0.842507287813695
punish,0.0,14,0.41943359375,0.419921875,0.002804962229754897,13.421875,15.548492378181718,1.0,0.55078125,1.827659574468085,11.858152365362795,0.12102141868983574,0.5650510901585247
no_learning,0.0,15,0.50177001953125,0.5029296875,0.04372873981801209,16.056640625,2.6060916550650344,1.0,0.0,2.3170800450958287,12.916757658239,0.2680529102498023,0.4739228667812885
encourage,0.0,15,0.50445556640625,0.51171875,0.01661042369643185,16.142578125,15.777913743688405,1.0,0.484375,2.3035117056856187,14.262951945248435,0.21547394537156137,0.8437672782093614
punish,0.0,15,0.41925048828125,0.419921875,0.00398508626535777,13.416015625,15.521934371229504,1.0,0.546875,1.837613697164259,11.856716792810012,0.11817326138000711,0.565783826111875
no_learning,0.0,16,0.50030517578125,0.5048828125,0.03794831082941014,16.009765625,2.8793958146750787,1.0,0.0,2.3534309503301754,13.03331933776802,0.29238310391306527,0.4734700802607814
encourage,0.0,16,0.50726318359375,0.51171875,0.012170202010506942,16.232421875,15.824189219262436,1.0,0.484375,2.3131088227108267,14.27374870313999,0.21435682297164693,0.8388074719002832
punish,0.0,16,0.4205322265625,0.419921875,0.003027245304598937,13.45703125,15.55515983320401,1.0,0.55078125,1.8412613575628007,11.881773206238275,0.11951154567013841,0.57225534389555
no_learning,0.0,17,0.5025634765625,0.50390625,0.044241184703543865,16.08203125,3.698224523203457,1.0,0.0,2.3566113337149397,12.89968969195046,0.29048129629694563,0.48063168017111324
encourage,0.0,17,0.50946044921875,0.51171875,0.010984802140115218,16.302734375,15.85814041819511,1.0,0.48046875,2.32054489852655,14.276100155484226,0.21186229893256192,0.8350821863678342
punish,0.0,17,0.42034912109375,0.419921875,0.003154401747905896,13.451171875,15.489208648740226,1.0,0.53515625,1.8414438502673798,11.854991228558564,0.12201799063028783,0.5674697573797175
no_learning,0.0,18,0.49530029296875,0.4990234375,0.03791924211991634,15.849609375,2.14212763039743,1.0,0.0,2.2263374485596708,12.936681350290206,0.25293566262896844,0.4918621549219928
encourage,0.0,18,0.51007080078125,0.51171875,0.008884966331658575,16.322265625,15.884582871197575,1.0,0.478515625,2.3265590200445434,14.27958636615734,0.21134115859622693,0.8339915013218335
punish,0.0,18,0.41961669921875,0.419921875,0.0035247472456008083,13.427734375,15.542238703914032,1.0,0.544921875,1.8352909770421784,11.890975473467204,0.11599965913132523,0.5690982147893427
no_learning,0.0,19,0.5042724609375,0.4990234375,0.03813110021346991,16.13671875,2.375998839098714,1.0,0.0,2.311695579182988,12.963357796725928,0.2821651923404712,0.4854256835919146
encourage,0.0,19,0.50689697265625,0.509765625,0.010786312683733215,16.220703125,15.857893129467586,1.0,0.484375,2.325679081489779,14.267964686410497,0.21418572238535832,0.8393733775036509
punish,0.0,19,0.4195556640625,0.419921875,0.003027245304598937,13.42578125,15.509899792621113,1.0,0.55078125,1.8424015009380863,11.870665214250629,0.11978405955909066,0.5692538067438647
no_learning,0.5,0,0.323486328125,0.330078125,0.042243383623123985,10.3515625,2.5158554824539805,1.0,0.0,1.682005712472231,6.385458404095879,0.26598650918483846,0.4960820245704405
encourage,0.5,0,0.33734130859375,0.37890625,0.06436101516185884,10.794921875,10.149994881163561,1.0,0.197265625,1.8684922244759974,7.146506998304856,0.3472380348793095,0.8749345115695308
punish,0.5,0,0.24810791015625,0.24609375,0.01457897245963324,7.939453125,12.208405391406682,1.0,0.591796875,1.3733108108108107,6.8669703637564234,0.11274537890331274,0.4809282790754898
no_learning,0.5,1,0.31304931640625,0.3154296875,0.035695444612348325,10.017578125,3.2079131276456794,1.0,0.0,1.6772400261608895,6.535971733104516,0.26172438703320444,0.4654243732236121
encourage,0.5,1,0.3155517578125,0.3212890625,0.06483105914467426,10.09765625,7.939605673888089,1.0,0.189453125,1.8677745664739884,7.013972879226956,0.38892172368946354,0.836366168672898
punish,0.5,1,0.250732421875,0.2509765625,0.01033208201635685,8.0234375,12.628226594957573,1.0,0.619140625,1.387369132049983,6.857501916681835,0.10737608902144766,0.4881411493727478
no_learning,0.5,2,0.30950927734375,0.30859375,0.04025577420523697,9.904296875,2.5172492997049845,1.0,0.0,1.7149137639499492,6.511583846045651,0.29492768331099234,0.49845722434837003
encourage,0.5,2,0.3260498046875,0.3359375,0.06591966414920425,10.43359375,8.605247103364373,1.0,0.1796875,1.8770203794799718,7.181079846995945,0.3808479550875377,0.8589358256093185
punish,0.5,2,0.24835205078125,0.2470703125,0.010643068265558171,7.947265625,12.335762935898751,1.0,0.603515625,1.3854273067756213,6.873603578331979,0.11490429394212681,0.4841996625051219
no_learning,0.5,3,0.3155517578125,0.3251953125,0.029924660097389158,10.09765625,2.564449406175902,1.0,0.0,1.6650563607085347,6.377299764435968,0.26363653447687485,0.46980691582244477
