window,L,threshold,reward_method,perf/_fps__mean,perf/_sample_throughput__mean,train/entropy__mean,train/version_diff_avg__mean,train/distance_metric__mean,train/reward_for_advantage_mean__mean,train/reward_for_advantage_nonzero_frac__mean,train/intrinsic_reward_mean__mean,train/intrinsic_reward_nonzero_frac__mean,train/hrl_active_target_frac__mean,train/hrl_source_frac__mean,train/hrl_target_hit_rate__mean,train/hrl_tctrl_update_rate__mean,train/hrl_option_reset_rate__mean,train/hrl_option_timeout_rate__mean,train/hrl_option_success_fraction__mean,train/hrl_learned_deadline_fraction__mean,train/hrl_selected_deadline_mean__mean,train/hrl_elapsed_on_hit_mean__mean,train/hrl_elapsed_on_timeout_mean__mean,train/hrl_node_coverage_fraction__mean,train/hrl_selected_target_visit_mean__mean,train/hrl_known_edge_fraction__mean,train/hrl_known_controllability_time_mean__mean,train/dg_density__mean,train/dg_multi_activation_rate__mean,train/dg_silent_unit_frac__mean,train/encoder_loss__mean,train/decoder_loss__mean,train/batch_reward_loss__mean,train/encoder_punishment__mean,len/len__mean,len/len_min__mean,len/len_max__mean,perf/_fps__std,perf/_sample_throughput__std,train/entropy__std,train/version_diff_avg__std,train/distance_metric__std,train/reward_for_advantage_mean__std,train/reward_for_advantage_nonzero_frac__std,train/intrinsic_reward_mean__std,train/intrinsic_reward_nonzero_frac__std,train/hrl_active_target_frac__std,train/hrl_source_frac__std,train/hrl_target_hit_rate__std,train/hrl_tctrl_update_rate__std,train/hrl_option_reset_rate__std,train/hrl_option_timeout_rate__std,train/hrl_option_success_fraction__std,train/hrl_learned_deadline_fraction__std,train/hrl_selected_deadline_mean__std,train/hrl_elapsed_on_hit_mean__std,train/hrl_elapsed_on_timeout_mean__std,train/hrl_node_coverage_fraction__std,train/hrl_selected_target_visit_mean__std,train/hrl_known_edge_fraction__std,train/hrl_known_controllability_time_mean__std,train/dg_density__std,train/dg_multi_activation_rate__std,train/dg_silent_unit_frac__std,train/encoder_loss__std,train/decoder_loss__std,train/batch_reward_loss__std,train/encoder_punishment__std,len/len__std,len/len_min__std,len/len_max__std,perf/_fps__count,perf/_sample_throughput__count,train/entropy__count,train/version_diff_avg__count,train/distance_metric__count,train/reward_for_advantage_mean__count,train/reward_for_advantage_nonzero_frac__count,train/intrinsic_reward_mean__count,train/intrinsic_reward_nonzero_frac__count,train/hrl_active_target_frac__count,train/hrl_source_frac__count,train/hrl_target_hit_rate__count,train/hrl_tctrl_update_rate__count,train/hrl_option_reset_rate__count,train/hrl_option_timeout_rate__count,train/hrl_option_success_fraction__count,train/hrl_learned_deadline_fraction__count,train/hrl_selected_deadline_mean__count,train/hrl_elapsed_on_hit_mean__count,train/hrl_elapsed_on_timeout_mean__count,train/hrl_node_coverage_fraction__count,train/hrl_selected_target_visit_mean__count,train/hrl_known_edge_fraction__count,train/hrl_known_controllability_time_mean__count,train/dg_density__count,train/dg_multi_activation_rate__count,train/dg_silent_unit_frac__count,train/encoder_loss__count,train/decoder_loss__count,train/batch_reward_loss__count,train/encoder_punishment__count,len/len__count,len/len_min__count,len/len_max__count
common_50_60m,64,2.43,mean,2030.727502456934,253.7465185796228,0.9369698423468025,5.426440810743061,3.6597043589710117,0.00024364910252523117,5.325520386918603e-05,0.00024364910252523117,5.325520386918603e-05,0.9988276875145896,0.9988276875145896,0.00012791310191863405,0.003310968701171299,0.016670263544175105,0.015369854368841593,0.00805326663992258,0.0,64.0,4.923824607107127,64.0,0.09768800405672626,0.0,0.006345944542913149,26.774043165775844,0.004156430213509176,0.0060548249085831465,0.7685410953007935,-5.161388402681431e-05,0.004607553462313792,-0.0011343344959564331,0.0009560956916603921,6761.309209670867,492.7999216775687,7200.0,197.9856930293234,24.819525674254574,0.6252944023318339,0.1151834115161895,0.677973975652112,0.0003064209596566394,6.199814267654905e-05,0.0003064209596566394,6.199814267654905e-05,7.454409052378817e-05,7.454409052378817e-05,0.0001513351833623012,0.0003076565639475198,6.058511652083677e-05,0.00015577719749448716,0.009569126962089123,0.0,0.0,5.611824216108197,0.0,0.004787282563911686,0.0,0.0003413178360054871,1.3440243188611938,0.004321192132895056,0.005340071030323137,0.08607953754353657,0.0011035829059324093,0.0088483777953811,0.0011584685897958241,0.00028189732204957774,327.70060631135505,257.24921531142434,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
common_50_60m,64,2.43,punish,2227.235855520289,278.6831048173999,1.073864861498429,5.389561998392505,2.678233929746389,0.0003914568920655154,8.899512857634927e-05,0.0003914568920655154,8.899512857634927e-05,0.9987947249395199,0.9987947249395199,0.0001802814309191289,0.002992878559947794,0.01665830875875326,0.015270758111629527,0.011405293125278677,0.0,64.0,6.824080544207062,64.0,0.08796598056415839,0.0,0.00542314571078314,26.668477836023175,0.0009491721925141231,0.0008423403928426176,0.8189604564091085,0.00017494212754973432,0.009969793917398932,-0.00018162318074772755,-0.007120044433530053,6507.74915481732,735.0592905486694,7200.0,251.58659010920454,31.141755474794902,0.6412535517488949,0.07072207274298735,0.7973279357721526,0.00035593067719820107,7.994969574368072e-05,0.00035593067719820107,7.994969574368072e-05,7.56679688449917e-05,7.56679688449917e-05,0.00017341193856048652,0.002265349201811696,4.778939093873947e-05,0.0002081067170385671,0.010962420093240529,0.0,0.0,6.213134194413967,0.0,0.03992559098606601,0.0,0.0035246781437838,2.872261696924804,0.00040029191652196,0.0007298123858163425,0.11123691285492616,0.00017070759489386296,0.012525178845517654,9.311595778967124e-05,0.005011877070389485,463.2752393760001,471.3912534805306,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
common_50_60m,128,2.0,encourage,2157.7459778384514,269.7460888133819,1.2078530012330373,5.518296095588716,16.208015661910167,0.02866231801203222,0.0023194019557861616,0.02866231801203222,0.0023194019557861616,0.9987222939613947,0.9987222939613947,0.004275555651071002,0.06656773801602439,0.011484655967330155,0.005931345074975609,0.4069749840690586,0.03163315494541267,125.78720446434784,46.75228218582514,124.4155411892279,0.7389152192159881,0.4206375536675693,0.11756014433222305,33.84682085443402,0.04108716257154884,0.10738905228229184,0.0,-12.106997474735252,0.15714494168211154,0.0,11.960965427902991,6191.948310093707,312.4134519488003,7200.0,323.16458117472524,40.5183591814075,0.18004145106253158,0.13512852034197254,0.6749496824450889,0.0159743207619509,0.0011638377843561875,0.0159743207619509,0.0011638377843561875,2.1665212118198427e-05,2.1665212118198427e-05,0.00122674765123839,0.011260156944227141,0.0010671312385241473,0.000147472492274862,0.06916612685007022,0.019142551417581834,1.5191239430244723,4.262960541120816,3.1446758035494407,0.056025331816800694,0.21869129373563514,0.022985311478865834,4.096357336163098,0.003904570405872495,0.016414690001636863,0.0,0.7317604773858598,0.009941326211469783,0.0,0.43112269007697757,179.67813460551727,95.45234176752557,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
common_50_60m,128,2.0,mean,2179.7860600155273,272.67825107844874,0.7337835342286027,5.584040137705177,8.430219050381725,0.0007053166497193136,8.200823337542088e-05,0.0007053166497193136,8.200823337542088e-05,0.9988739654849274,0.9988739654849274,0.0001460302076757155,0.002755765664457071,0.008869710697469486,0.007594659978693182,0.018230948149339492,0.0,128.0,11.652934725122421,128.0,0.09341901246144715,0.0,0.005378068125022039,47.41564681459677,0.004105082964656329,0.00532450522477378,0.7719312394781145,0.00044699331378782,0.011159812094253976,-0.0010766734740261172,0.0016233067449053524,6909.742402699073,1001.7115209692952,7200.0,285.93240575895885,35.945554498833296,0.5950393680933969,0.13371011078324863,2.4761884105884264,0.0011153049646471117,0.00011727548719814038,0.0011153049646471117,0.00011727548719814038,6.000834071270987e-05,6.000834071270987e-05,0.0001992910395194506,0.00133667161291497,0.00011162395561972137,0.00020182205372219671,0.02467274810167404,0.0,0.0,12.880063622430958,0.0,0.04023575794015172,0.0,0.0021064454461557844,8.42659495616051,0.0048635222771002545,0.005803164313325037,0.1339624288821033,0.0012472453920438999,0.025758785396954906,0.0020346615051248782,0.0014481501420526178,160.60249060908646,719.33257362986,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
common_50_60m,128,2.0,punish,2267.9038064565257,283.57111672439555,0.5576141285634846,5.658593194326194,5.669717435666371,0.00031759557626455034,3.634595062661885e-05,0.00031759557626455034,3.634595062661885e-05,0.9988628425585817,0.9988628425585817,9.764779051888428e-05,0.0017726614636956173,0.008911991042243567,0.00767250250747717,0.012129660977812673,0.0,128.0,8.352996457964148,128.0,0.06563513753360087,0.0,0.0035339046469533113,43.33681428424071,0.002412913032029001,0.001600381388556633,0.8304264048307456,0.0013258042405294023,0.0037355516998275706,-0.00031648188403265494,-0.010109117633600664,6971.290122750346,1192.2278146534343,7200.0,236.53625614466043,29.720120442941855,0.6580248704037711,0.1625278147520678,2.6210796414142914,0.0003629311249631684,3.990040219782977e-05,0.0003629311249631684,3.990040219782977e-05,4.4337646800449306e-05,4.4337646800449306e-05,0.00012787804393297631,0.0009931730867676464,9.665157575931287e-05,0.00017345849420128269,0.016027335303715952,0.0,0.0,11.54166867075369,0.0,0.038696118413578055,0.0,0.001860827131356663,18.352982301728396,0.0023184632737239114,0.0014042842947636467,0.09759552991549672,0.002230367990860253,0.006620640085453906,0.00046487626155991194,0.009323596111040739,143.60856031391083,1239.6421609864196,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
common_50_60m,128,2.43,encourage,2057.3403818922657,257.18667809240776,1.3396477853083577,5.661246286919535,11.364965179415076,0.014469327464523672,0.0012252242654743754,0.014478699084098766,0.0012260474756742791,0.9986777616394584,0.9986777616394584,0.002126710057556741,0.038182410591038,0.009892241599974132,0.006437687945915111,0.24520391212474596,0.0043101828552312964,127.71890829947458,49.01922931331634,127.58762387205479,0.5369259697162393,0.06762682714475499,0.06597472773032834,39.04408776710981,0.025988773265553204,0.03676119298739415,0.03125,-9.045031917077802,0.12369180455210396,0.0,12.665173807881754,6067.591050654935,288.5955405792214,7200.0,363.7013024433118,45.31932266702648,0.05525483629269378,0.3233399610874725,1.6907991025745985,0.0035146360038194892,0.0002603863961061182,0.003509558461937509,0.00025968551163477296,3.69592178022907e-05,3.69592178022907e-05,0.00019799151074816109,0.006620329962240905,0.00021433331221919417,9.35460539855689e-05,0.019267458525886037,0.005796093607970182,0.39624292843256653,5.046482095569241,0.5389807961910428,0.06535398277046159,0.1012236263658482,0.01295575597887503,0.9931988463394934,0.0030051493746556333,0.003870783410676743,0.03608439182435161,1.432511587808407,0.01156797809021337,0.0,0.21397314215357327,255.30281092700488,66.03182566999796,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
common_50_60m,128,2.43,mean,2138.7400604899776,267.34815034379835,0.9801157154362896,5.559191838233608,4.901241264222208,0.00029347813077036574,2.9677450268671297e-05,0.00029347813077036574,2.9677450268671297e-05,0.9988223698712062,0.9988223698712062,6.891698667498914e-05,0.0011471508587643834,0.00887905303505741,0.007629365458858834,0.007836411775587611,0.0,128.0,3.5696183641941404,128.0,0.054821038738370145,0.0,0.0021672762261705373,41.68405970736838,0.0014977893747278438,0.0010574559465574794,0.9106847931387255,0.0003318344221809942,0.0014141272394869568,-0.00023119346852701938,0.00032915379514403037,6777.77209760955,835.382059133618,7200.0,297.8102124984744,37.466438183124396,0.6711501484205249,0.046626451826602584,1.3322098297482317,0.00027624983020850877,2.782125656828393e-05,0.00027624983020850877,2.782125656828393e-05,0.00010849249797330226,0.00010849249797330226,5.1554789695039214e-05,0.00027149680106098683,5.8429623562706115e-05,0.00012481611678565483,0.0058978781989572175,0.0,0.0,2.524790100096096,0.0,0.01654003937249131,0.0,0.0004962269671820548,6.975928287032088,0.001051750846219399,0.0010031882685637113,0.030917041570289912,0.000692838975463868,0.003014280233028043,0.00019770018173913615,0.00018281241350543044,371.3389941912738,502.18910308975745,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
common_50_60m,128,2.43,punish,2156.6319895413426,269.37360103514493,1.4684405546531751,5.444391839822123,5.911836337494879,0.0005972495806350044,5.711268339084365e-05,0.0005972495806350044,5.711268339084365e-05,0.9987953498676391,0.9987953498676391,9.670259888230021e-05,0.0017029912706602532,0.008875805301236703,0.007572383718573508,0.011680042596554627,0.0,128.0,4.978320976371318,128.0,0.06322573113206272,0.0,0.003231358483944736,50.94342423074163,0.0008618353146570246,0.002634106484297825,0.8488791021173646,0.0008707792148658813,0.0030228524553826746,-0.00040513681821936255,-0.016249362560531964,6620.885846322773,441.8282608695652,7200.0,312.4236461415949,38.88632875952966,0.08918089300010343,0.07958452922513765,1.3333943589800774,0.0004152464523896127,4.200148909203958e-05,0.0004152464523896127,4.200148909203958e-05,6.527538457840582e-05,6.527538457840582e-05,7.128840356659789e-05,0.0008742175113073579,0.00011644172767813421,6.428498475339742e-05,0.00866891487005374,0.0,0.0,4.261245268771108,0.0,0.02642067960981052,0.0,0.0017935374239762092,6.172490211977745,0.00038819613432827213,0.0011367304378959266,0.04092945574605295,0.0011405318714716455,0.006545299704554029,0.0002657743746090682,0.012461893002463064,183.10324959063465,59.93261579717496,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
early_5_15m,32,2.0,encourage,2379.8775895676636,297.6537939386286,1.4101482461179695,5.532347939701685,4.011923547913779,0.009533169173684962,0.002861790706899535,0.009533169173684962,0.002861790706899535,0.998672983646181,0.998672983646181,0.004645130555808091,0.0899386530417023,0.03497886297656593,0.029007386999782066,0.13313371629288123,0.043875186848306394,31.465444304162503,14.563653711243383,31.36600591864339,0.6971828317406162,0.6467810376663752,0.14394477786590237,12.374643711727153,0.0401276476376093,0.13161539148251677,0.0,-2.020712534810554,0.1351998360445258,0.0,3.50534326369778,6040.945870888278,314.9086611439337,7200.0,31.141319462479927,3.6351523089238515,0.15499299831236332,0.14881156108479354,0.611930298871594,0.00821140630734926,0.0021673015269435595,0.00821140630734926,0.0021673015269435595,7.137482416944101e-05,7.137482416944101e-05,0.0029438582674586695,0.0563025054287286,0.0020682194744218595,0.0009470626381077885,0.07871884405122974,0.03652352704865647,0.4501375655336523,0.381940630594623,0.5539064482324689,0.1675916523596964,0.6354579569648137,0.08679565379878774,0.2578613527340333,0.008753982908477544,0.05896662473004927,0.0,0.753920637507412,0.07154189504143102,0.0,0.29883028781601395,307.6708010062596,31.82279135471828,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
early_5_15m,32,2.0,mean,2232.461142033577,279.19165433938133,1.5564142613017848,5.408515175911507,2.8174851399268332,0.0005545840703453518,0.00022368397325593924,0.0005545840703453518,0.00022368397325593924,0.9987805554956748,0.9987805554956748,0.0003719911629072024,0.010481298202547576,0.03228031590037892,0.03068556091818429,0.011837006917948829,0.0,32.0,7.158661557717574,32.0,0.22259221228032366,0.0,0.019611897627145235,13.871214229416227,0.003966684003070459,0.012831067281626146,0.6301019602033759,0.002109955937230036,0.02087246045434303,-0.0001901872481651672,0.00023487066686580195,6668.1359697697035,371.123616087155,7200.0,232.77722858455732,29.223073873091362,0.04595022271870637,0.11152447146384938,0.9830922227837194,0.0005029841202808753,0.00019770388583807962,0.0005029841202808753,0.00019770388583807962,2.8978314375362933e-05,2.8978314375362933e-05,0.0002654562649810321,0.005120754588190861,7.058388949437294e-05,0.0001958293175643441,0.008396365500190362,0.0,0.0,3.1888835280768095,0.0,0.09535818198742292,0.0,0.00977414926704658,0.3944777847059755,0.0021688184812489776,0.007679567625518643,0.146192180885023,0.0016534851483819073,0.022858622157383022,4.9040469141398186e-05,0.00032846953512938895,132.07887906995035,36.55008314393054,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
early_5_15m,32,2.0,punish,2395.5833404662435,299.12809204873395,1.2680088719063105,5.453467109169646,2.8574412921017704,0.00028543765318757297,0.00012160597073208141,0.00028543765318757297,0.00012160597073208141,0.9988057851898982,0.9988057851898982,0.0002346669948352235,0.010734749195346973,0.0322372842316872,0.030809361660333823,0.007489279376853843,0.0,32.0,5.550521863346109,32.0,0.2212417263897272,0.0,0.02156317884724831,13.845097020260262,0.004379103632240729,0.014797413747422168,0.6363957211615419,0.005194183633625037,0.009900231133239406,-8.61783383856528e-05,-0.028613693175458615,6723.725493470128,523.7766923866991,7200.0,32.33031740730791,4.0284809021185195,0.3698923369986185,0.10356609483135698,0.9808210936254766,0.0001710368776174824,6.907731972315838e-05,0.0001710368776174824,6.907731972315838e-05,4.259953352804495e-05,4.259953352804495e-05,0.00013307990289501746,0.006141542333895406,3.1949944373743975e-05,8.7789901253775e-05,0.004235181677847484,0.0,0.0,2.3257896334733625,0.0,0.09521864729320947,0.0,0.013962092425344802,0.6162455384853697,0.0031814367585345322,0.011492103352558736,0.14748320363713807,0.00693881990467016,0.009577729445140059,5.0552037273867694e-05,0.02655112644920607,267.99319027752233,216.49905953353053,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
early_5_15m,32,2.43,encourage,2271.415475061052,283.2634639031484,1.4384992225458677,5.81328734131987,4.138810419614739,0.0030446619510689087,0.0010284765072600833,0.0030446619510689087,0.0010284765072600833,0.9987545079090931,0.9987545079090931,0.001763054443216027,0.04961707905793314,0.032921402842476716,0.029909909538839125,0.05449381336107802,0.005823847984910586,31.93591047430519,13.625458124648617,31.935001614800875,0.505766270269108,0.07508527576878193,0.0817756192626593,12.872222341607149,0.02684720455823803,0.05163300904069404,0.022450657894736843,-1.983311120598978,0.08754521736526023,0.0,3.6917377741575965,6292.883904898594,363.97143831589574,7200.0,106.59625971002949,13.410227346202634,0.15295230691525397,0.36515470173561876,1.172888772974605,0.0035568250209809427,0.0010421118566650925,0.0035568250209809427,0.0010421118566650925,2.8434921005829947e-05,2.8434921005829947e-05,0.0012999569355083783,0.0304367523928838,0.0006702411229822721,0.0006313469069475233,0.03897227661417793,0.005420962748354179,0.058422225242687774,1.4904224717078969,0.060336150796344176,0.15263102230446932,0.07043882170927088,0.04888525007694595,0.6067972266968922,0.00405894627765996,0.028488556910568452,0.02963981292962612,0.6907382896222711,0.06913150229708538,0.0,0.19215347199117727,201.92244287611078,75.95381515973645,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
early_5_15m,32,2.43,mean,2342.520636088033,292.73136082999747,1.4889832830188514,5.565694001649712,2.1513503050209604,0.0005924509168031952,0.00022493393917108763,0.0005924509168031952,0.00022493393917108763,0.9987785123583052,0.9987785123583052,0.00035883340599954065,0.0056628791349289005,0.03231458607562514,0.030732646551828904,0.011297292007388412,0.0,32.0,5.8195455005133105,32.0,0.15242739362993152,0.0,0.010828533583702355,13.857894369647909,0.0022273867994015728,0.007633790354612212,0.6927598748706497,0.0007340071485718668,0.019225562352460354,-0.0005204579770025773,0.00017254035307910894,6699.140826294129,438.67552206997493,7200.0,86.71219941075715,11.22986914350185,0.1597451171044171,0.17976772800083937,0.37577473263641376,0.00044911113328794235,0.00017314418050846884,0.00044911113328794235,0.00017314418050846884,4.2438381998884635e-05,4.2438381998884635e-05,0.00027600216753713105,0.0016379554187820086,0.00010495061316268549,0.00021183326051983146,0.008623217389513113,0.0,0.0,3.131758583704478,0.0,0.03351409053657585,0.0,0.003180699709017024,0.455534669518578,0.0009614496412594752,0.0036659607747821545,0.11350206289395916,0.0014331634436851278,0.017476146336039566,0.0006471602991866235,0.00018080573757858951,169.21329997911798,106.76032963838705,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
early_5_15m,32,2.43,punish,2268.7157074208694,283.41798930321124,1.286524269136587,5.511242858831668,2.619511433033502,0.0004596664559028318,0.00019303844297061129,0.0004596664559028318,0.00019303844297061129,0.9988042720078465,0.9988042720078465,0.00032987466606066124,0.007959235947327182,0.0322786452510664,0.030754065313095352,0.01045584758472738,0.0,32.0,6.44423354393732,32.0,0.19113462444315404,0.0,0.014616201064521009,13.99359228138887,0.0032521692530942284,0.010698049399476372,0.6217068901067235,0.0017437916394802081,0.017896198044074656,-0.0006390451426770519,-0.018437652479351866,6816.671822188835,486.6439728813293,7200.0,241.60153863717,30.0933115342475,0.3631018391399097,0.04810146526654472,0.30753946023344747,0.00024079307329863764,7.900346652721901e-05,0.00024079307329863764,7.900346652721901e-05,2.4671861149491256e-05,2.4671861149491256e-05,6.424284490400434e-05,0.0009112313140813903,4.960794555727324e-05,4.877263463357353e-05,0.001973487587256801,0.0,0.0,1.0486626235282521,0.0,0.03393824564435515,0.0,0.0017004488673905448,0.38376973144943377,0.0008036967874953039,0.0018309432535358822,0.10561510774943855,0.0016844732093034076,0.009188375172310305,0.000989787522385269,0.002455466060259678,109.89791717840116,201.2867768651723,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
early_5_15m,64,2.0,encourage,1995.7160368102884,249.28235947177672,1.48424141635258,5.676984328218126,5.626133052652097,0.005694627970601165,0.0011944025437067832,0.005694627970601165,0.0011944025437067832,0.9986756371527835,0.9986756371527835,0.002125225625906321,0.036274570669115845,0.017661724670665242,0.0142100713309843,0.1263170816306734,0.007799624063061082,63.78692684095703,27.472441052908813,63.75661364444184,0.5007050550803369,0.0719667103364093,0.0597840927972437,23.360192085635965,0.031233645512282728,0.040414304047763035,0.0,-5.678254070829678,0.10793195921851681,0.0,6.826795062422476,6225.380574574881,346.80102359944226,7200.0,504.0757001730461,63.05022134011396,0.0481699885953898,0.13394419483669823,1.576546530241554,0.007435210688247613,0.0008365513657990372,0.007435210688247613,0.0008365513657990372,1.9029512705491117e-05,1.9029512705491117e-05,0.0009542065217680878,0.01479179079000091,0.0005493427602340105,0.0004131575294456302,0.05197492493987725,0.0025379760885096228,0.09662957004149461,0.9197611086026041,0.11794703689303064,0.08484767378117399,0.04038291382527612,0.024189015451304544,2.056148783104506,0.002408458264241028,0.013837980856538647,0.0,1.860172248843518,0.03600481721938404,0.0,0.27303223602716975,129.08818386089703,63.71500591623202,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
early_5_15m,64,2.0,mean,2072.0536188007336,258.82402457356665,1.002744385958313,5.570651723372913,4.012830304233738,0.0004364637307229902,8.547184653677436e-05,0.0004364637307229902,8.547184653677436e-05,0.9987728908238368,0.9987728908238368,0.0001332930888606858,0.0041134798207983865,0.016776425089290514,0.01541392336170103,0.00837723761775566,0.0,64.0,5.325038451267526,64.0,0.1191578735098119,0.0,0.008654129384044085,25.216772449019146,0.001918312223783988,0.006206434878159907,0.7868066361651033,0.003146841227337958,0.007499165722436392,-0.00020171569660871634,0.000558329515648871,6763.5873714284935,508.0138719694431,7200.0,366.15641097703804,45.48423351853909,0.6751410581117626,0.3310809172099853,0.5088149757145494,0.000417369275512271,7.944933319294518e-05,0.000417369275512271,7.944933319294518e-05,3.690141825604652e-05,3.690141825604652e-05,0.00010819539400151713,0.0004848910816775975,6.635853952315155e-05,0.00011637159817740812,0.006746850563368953,0.0,0.0,2.9037784848476544,0.0,0.021874384664768213,0.0,0.002008546389045578,2.838464670700808,0.0007453802227079376,0.0021041354005031103,0.060149810925315746,0.0029274811767028832,0.009232081392118952,0.00021776754258836457,0.0006321659802403944,303.055193871372,269.35180351440454,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
early_5_15m,64,2.0,punish,2289.342497444406,286.0246486573716,1.2065117660762184,5.495246992855213,5.342575764922074,0.000571351538864937,0.00011041810039677934,0.000571351538864937,0.00011041810039677934,0.9987815650108869,0.9987815650108869,0.00013474629459650343,0.006037058344412505,0.01675114215736574,0.015394478668828489,0.008502419286628841,0.0,64.0,5.9087334478083395,64.0,0.16086035533122295,0.0,0.012098144962597366,25.740954685512836,0.003055211801362059,0.010352649947217176,0.7328362052702649,0.004428120954359223,0.010577138998023016,-9.524784418576722e-05,-0.03384779946522854,6740.435401867064,570.4580633782641,7200.0,111.05883011069214,13.882054368079464,0.5954575354610806,0.07296236000001104,1.3930812856711272,0.0004141007857794501,7.812951834724459e-05,0.0004141007857794501,7.812951834724459e-05,4.1837761459132076e-05,4.1837761459132076e-05,9.128972178531689e-05,0.0024569359706330452,2.8465043639370745e-05,0.0001360345862482066,0.005748593693778498,0.0,0.0,4.121505828100787,0.0,0.05143453810692583,0.0,0.0050731838954944436,1.1078100389705179,0.0012489860184644618,0.004607967954389422,0.0885484906205417,0.002588825627688132,0.00559222824438123,0.00013536911821326072,0.016296095983598186,247.6359359638303,438.53259002563783,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
early_5_15m,64,2.43,encourage,2240.1331642182113,279.7928447763662,1.4898867743218054,5.491444895301871,5.455498310004694,0.0018958122230772502,0.0007002225755268214,0.0018958122230772502,0.0007002225755268214,0.9987227685872684,0.9987227685872684,0.0015260793642134492,0.024011402246454802,0.01725721902721647,0.014449761631004643,0.09316869604419056,0.0025929305913214556,63.92473418586254,27.062814076034357,63.92642430593102,0.39351900368639703,0.02600358652982937,0.0396514302509469,25.02219728510079,0.022912434176721952,0.03255540609239867,0.004643574297188755,-5.007142323055549,0.0816900786472786,-6.762466694501389e-07,7.00566337825127,6276.723996523332,359.39045792586927,7200.0,262.9558409357084,32.76900926228659,0.040639678665564935,0.07007633960166978,1.9372785990672807,0.0038267024571718863,0.00033797989803759744,0.0038267024571718863,0.00033797989803759744,1.8382139048756312e-05,1.8382139048756312e-05,0.00046749967746563125,0.009330853626567827,0.00024351205790229088,0.00024513683049838276,0.02738831897738359,0.0013816883322026146,0.05011561400741582,1.5243342668841071,0.06608586065571213,0.07959877704041028,0.020504655158077187,0.01625742951964783,1.6991684482715665,0.001829017594729932,0.010787586026240513,0.009287148594377508,0.6425154437814866,0.027550224857739534,1.3524933389002776e-06,0.14542043898989673,138.4572824920992,53.48391891245373,0.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
