frame,agent,x,y,z,rot_x,rot_y,rot_z,num_traj
27,0,1726.9957275390625,1974.314208984375,25.125,0.0,-13.4912109375,0.0,0
28,0,1767.938720703125,1970.7698974609375,25.125,0.0,-13.4912109375,0.0,0
29,0,1809.2567138671875,1961.6968994140625,25.125,0.0,-30.38818359375,0.0,0
30,0,1846.6619873046875,1947.04150390625,25.125,0.0,-30.38818359375,0.0,0
31,0,1883.7982177734375,1956.9822998046875,25.125,0.0,-30.38818359375,0.0,0
32,0,1914.488037109375,1983.872802734375,25.125,0.0,-30.38818359375,0.0,0
33,0,1952.52197265625,1975.1898193359375,25.125,0.0,-13.4912109375,0.0,0
34,0,1983.8741455078125,1965.1182861328125,25.125,0.0,-13.4912109375,0.0,0
35,0,1983.8743896484375,1953.6531982421875,25.125,0.0,-13.4912109375,0.0,0
36,0,1983.874755859375,1969.1658935546875,25.125,0.0,-13.4912109375,0.0,0
37,0,1983.87451171875,1980.865966796875,25.125,0.0,-30.38818359375,0.0,0
38,0,1983.87451171875,1983.875,25.125,0.0,-30.38818359375,0.0,0
39,0,1983.8743896484375,1970.86083984375,25.125,0.0,-47.28515625,0.0,0
40,0,1967.1072998046875,1940.3153076171875,25.125,0.0,-47.28515625,0.0,0
41,0,1963.983642578125,1900.2977294921875,25.125,0.0,-64.1766357421875,0.0,0
42,0,1974.2677001953125,1860.1260986328125,25.125,0.0,-64.1766357421875,0.0,0
43,0,1983.8748779296875,1819.993896484375,25.125,0.0,-81.0736083984375,0.0,0
44,0,1983.576171875,1779.252685546875,25.125,0.0,-97.9705810546875,0.0,0
45,0,1983.8741455078125,1748.787353515625,25.125,0.0,-97.9705810546875,0.0,0
46,0,1978.156005859375,1712.3614501953125,25.125,0.0,-114.8675537109375,0.0,0
47,0,1967.63037109375,1671.96533203125,25.125,0.0,-97.9705810546875,0.0,0
48,0,1957.506103515625,1632.4615478515625,25.125,0.0,-114.8675537109375,0.0,0
49,0,1943.9613037109375,1593.9464111328125,25.125,0.0,-114.8675537109375,0.0,0
50,0,1913.194580078125,1578.9378662109375,25.125,0.0,-114.8675537109375,0.0,0
51,0,1879.765380859375,1555.6788330078125,25.125,0.0,-97.9705810546875,0.0,0
52,0,1839.21630859375,1534.5008544921875,25.125,0.0,-97.9705810546875,0.0,0
53,0,1811.088134765625,1503.3548583984375,25.125,0.0,-81.0736083984375,0.0,0
54,0,1801.955810546875,1459.810546875,25.125,0.0,-81.0736083984375,0.0,0
55,0,1803.6531982421875,1417.636962890625,25.125,0.0,-64.1766357421875,0.0,0
56,0,1814.2152099609375,1376.5330810546875,25.125,0.0,-64.1766357421875,0.0,0
57,0,1843.57568359375,1361.1683349609375,25.125,0.0,-64.1766357421875,0.0,0
58,0,1885.033447265625,1368.0113525390625,25.125,0.0,-64.1766357421875,0.0,0
59,0,1918.617919921875,1352.5208740234375,25.125,0.0,-81.0736083984375,0.0,0
60,0,1958.2109375,1335.4351806640625,25.125,0.0,-81.0736083984375,0.0,0
61,0,1983.763427734375,1305.0035400390625,25.125,0.0,-97.9705810546875,0.0,0
62,0,1983.8743896484375,1275.046875,25.125,0.0,-97.9705810546875,0.0,0
63,0,1980.717041015625,1237.3800048828125,25.125,0.0,-97.9705810546875,0.0,0
64,0,1975.9967041015625,1197.00439453125,25.125,0.0,-97.9705810546875,0.0,0
65,0,1983.8741455078125,1166.8631591796875,25.125,0.0,-97.9705810546875,0.0,0
66,0,1980.8775634765625,1130.4093017578125,25.125,0.0,-97.9705810546875,0.0,0
67,0,1983.8743896484375,1100.7689208984375,25.125,0.0,-97.9705810546875,0.0,0
68,0,1980.7845458984375,1064.1734619140625,25.125,0.0,-97.9705810546875,0.0,0
69,0,1975.95458984375,1023.813232421875,25.125,0.0,-97.9705810546875,0.0,0
70,0,1968.5325927734375,982.5089721679688,25.125,0.0,-114.8675537109375,0.0,0
71,0,1956.2415771484375,943.4125366210938,25.125,0.0,-114.8675537109375,0.0,0
72,0,1940.8707275390625,904.6857299804688,25.125,0.0,-114.8675537109375,0.0,0
73,0,1924.734619140625,867.3716430664062,25.125,0.0,-114.8675537109375,0.0,0
74,0,1916.1253662109375,827.7584228515625,25.125,0.0,-114.8675537109375,0.0,0
75,0,1936.5628662109375,789.8944702148438,25.125,0.0,-114.8675537109375,0.0,0
76,0,1943.42578125,748.47412109375,25.125,0.0,-131.7645263671875,0.0,0
77,0,1924.7789306640625,707.2605590820312,25.125,0.0,-148.6614990234375,0.0,0
78,0,1920.092041015625,663.8341064453125,25.125,0.0,-148.6614990234375,0.0,0
79,0,1931.34130859375,621.9783935546875,25.125,0.0,-148.6614990234375,0.0,0
80,0,1923.077880859375,582.5095825195312,25.125,0.0,-131.7645263671875,0.0,0
81,0,1901.4971923828125,546.008544921875,25.125,0.0,-131.7645263671875,0.0,0
82,0,1877.0552978515625,513.3493041992188,25.125,0.0,-131.7645263671875,0.0,0
83,0,1848.6968994140625,482.2002868652344,25.125,0.0,-148.6614990234375,0.0,0
84,0,1816.1260986328125,457.2487487792969,25.125,0.0,-165.552978515625,0.0,0
85,0,1821.624267578125,421.8289489746094,25.125,0.0,-165.552978515625,0.0,0
86,0,1816.125732421875,386.2859802246094,25.125,0.0,-148.6614990234375,0.0,0
87,0,1826.14404296875,348.168701171875,25.125,0.0,-148.6614990234375,0.0,0
88,0,1843.261474609375,309.8864440917969,25.125,0.0,-148.6614990234375,0.0,0
89,0,1833.716552734375,276.4801940917969,25.125,0.0,-165.552978515625,0.0,0
90,0,1821.605712890625,234.86036682128906,25.125,0.0,-165.552978515625,0.0,0
91,0,1822.4527587890625,193.11148071289062,25.125,0.0,-165.552978515625,0.0,0
92,0,1828.4803466796875,152.6973419189453,25.125,0.0,-165.552978515625,0.0,0
93,0,1809.599365234375,120.03054809570312,25.125,0.0,-165.552978515625,0.0,0
94,0,1770.0364990234375,116.14456176757812,25.125,0.0,177.550048828125,0.0,0
95,0,1728.428466796875,116.8471450805664,25.125,0.0,177.550048828125,0.0,0
96,0,1701.281005859375,116.12562561035156,25.125,0.0,177.550048828125,0.0,0
97,0,1686.8145751953125,116.12592315673828,25.125,0.0,177.550048828125,0.0,0
98,0,1657.2689208984375,120.17737579345703,25.125,0.0,160.653076171875,0.0,0
99,0,1616.7354736328125,132.74107360839844,25.125,0.0,143.756103515625,0.0,0
100,0,1580.0252685546875,151.40232849121094,25.125,0.0,143.756103515625,0.0,0
101,0,1545.447265625,172.9722442626953,25.125,0.0,143.756103515625,0.0,0
102,0,1510.0057373046875,183.874267578125,25.125,0.0,126.859130859375,0.0,0
103,0,1474.4473876953125,185.9618682861328,25.125,0.0,109.962158203125,0.0,0
104,0,1443.0677490234375,212.36680603027344,25.125,0.0,126.859130859375,0.0,0
105,0,1417.7337646484375,243.88877868652344,25.125,0.0,109.962158203125,0.0,0
106,0,1397.1968994140625,280.68853759765625,25.125,0.0,109.962158203125,0.0,0
107,0,1380.620849609375,317.905517578125,25.125,0.0,109.962158203125,0.0,0
108,0,1365.1063232421875,356.52947998046875,25.125,0.0,109.962158203125,0.0,0
109,0,1352.35009765625,395.5278625488281,25.125,0.0,93.0706787109375,0.0,0
110,0,1344.8323974609375,435.822998046875,25.125,0.0,93.0706787109375,0.0,0
111,0,1342.2138671875,477.9709777832031,25.125,0.0,76.1737060546875,0.0,0
112,0,1345.8944091796875,518.9178466796875,25.125,0.0,76.1737060546875,0.0,0
113,0,1352.9820556640625,560.014892578125,25.125,0.0,76.1737060546875,0.0,0
114,0,1380.8717041015625,580.5455932617188,25.125,0.0,76.1737060546875,0.0,0
115,0,1384.130126953125,591.9974365234375,25.125,0.0,76.1737060546875,0.0,0
116,0,1350.8197021484375,605.6062622070312,25.125,0.0,76.1737060546875,0.0,0
117,0,1328.2073974609375,637.1126708984375,25.125,0.0,93.0706787109375,0.0,0
118,0,1317.42626953125,678.1942138671875,25.125,0.0,93.0706787109375,0.0,0
119,0,1317.2301025390625,719.021484375,25.125,0.0,76.1737060546875,0.0,0
120,0,1325.0220947265625,760.8978271484375,25.125,0.0,59.2767333984375,0.0,0
121,0,1316.12548828125,799.2666015625,25.125,0.0,59.2767333984375,0.0,0
122,0,1329.0816650390625,840.8138427734375,25.125,0.0,42.3797607421875,0.0,0
123,0,1352.19873046875,875.7724609375,25.125,0.0,42.3797607421875,0.0,0
124,0,1379.1483154296875,906.5309448242188,25.125,0.0,42.3797607421875,0.0,0
125,0,1392.9178466796875,937.230712890625,25.125,0.0,25.4827880859375,0.0,0
126,0,1426.617919921875,964.0575561523438,25.125,0.0,8.59130859375,0.0,0
127,0,1448.090576171875,1001.8728637695312,25.125,0.0,8.59130859375,0.0,0
128,0,1479.008056640625,1030.36962890625,25.125,0.0,-8.3056640625,0.0,0
129,0,1520.72314453125,1042.0723876953125,25.125,0.0,8.59130859375,0.0,0
130,0,1543.21923828125,1070.995849609375,25.125,0.0,8.59130859375,0.0,0
131,0,1575.770751953125,1098.55419921875,25.125,0.0,-8.3056640625,0.0,0
132,0,1600.610107421875,1086.249267578125,25.125,0.0,-8.3056640625,0.0,0
133,0,1632.04638671875,1063.796875,25.125,0.0,-8.3056640625,0.0,0
134,0,1672.840087890625,1051.9188232421875,25.125,0.0,8.59130859375,0.0,0
135,0,1715.5137939453125,1051.67236328125,25.125,0.0,25.4827880859375,0.0,0
136,0,1756.9735107421875,1061.373291015625,25.125,0.0,25.4827880859375,0.0,0
137,0,1783.87451171875,1077.8701171875,25.125,0.0,42.3797607421875,0.0,0
138,0,1783.87451171875,1111.375,25.125,0.0,59.2767333984375,0.0,0
139,0,1788.77978515625,1152.9102783203125,25.125,0.0,76.1737060546875,0.0,0
140,0,1817.1719970703125,1173.6842041015625,25.125,0.0,76.1737060546875,0.0,0
141,0,1851.67431640625,1183.8741455078125,25.125,0.0,59.2767333984375,0.0,0
142,0,1882.6029052734375,1183.8743896484375,25.125,0.0,76.1737060546875,0.0,0
143,0,1906.459228515625,1183.8741455078125,25.125,0.0,76.1737060546875,0.0,0
144,0,1928.9573974609375,1190.165771484375,25.125,0.0,59.2767333984375,0.0,0
145,0,1955.9288330078125,1220.642578125,25.125,0.0,59.2767333984375,0.0,0
146,0,1979.547607421875,1253.881103515625,25.125,0.0,59.2767333984375,0.0,0
147,0,1973.6461181640625,1288.7322998046875,25.125,0.0,59.2767333984375,0.0,0
148,0,1970.4122314453125,1330.4183349609375,25.125,0.0,59.2767333984375,0.0,0
149,0,1982.228515625,1371.7879638671875,25.125,0.0,59.2767333984375,0.0,0
150,0,1972.1541748046875,1383.87451171875,25.125,0.0,59.2767333984375,0.0,0
151,0,1970.458251953125,1383.8746337890625,25.125,0.0,42.3797607421875,0.0,0
152,0,1983.874267578125,1383.875,25.125,0.0,42.3797607421875,0.0,0
153,0,1968.9256591796875,1383.87451171875,25.125,0.0,42.3797607421875,0.0,0
154,0,1936.447998046875,1383.874267578125,25.125,0.0,42.3797607421875,0.0,0
155,0,1930.35009765625,1383.8746337890625,25.125,0.0,42.3797607421875,0.0,0
156,0,1921.9268798828125,1383.874267578125,25.125,0.0,42.3797607421875,0.0,0
157,0,1924.2637939453125,1383.8741455078125,25.125,0.0,59.2767333984375,0.0,0
158,0,1942.4093017578125,1383.8741455078125,25.125,0.0,76.1737060546875,0.0,0
159,0,1931.7403564453125,1383.874755859375,25.125,0.0,76.1737060546875,0.0,0
160,0,1919.3575439453125,1383.8743896484375,25.125,0.0,76.1737060546875,0.0,0
161,0,1925.07568359375,1383.8741455078125,25.125,0.0,59.2767333984375,0.0,0
162,0,1946.49365234375,1383.8746337890625,25.125,0.0,42.3797607421875,0.0,0
163,0,1981.85986328125,1383.8741455078125,25.125,0.0,59.2767333984375,0.0,0
164,0,1983.87451171875,1383.875,25.125,0.0,59.2767333984375,0.0,0
165,0,1983.874755859375,1383.875,25.125,0.0,76.1737060546875,0.0,0
166,0,1983.81494140625,1383.8740234375,25.125,0.0,93.0706787109375,0.0,0
167,0,1983.8748779296875,1383.875,25.125,0.0,76.1737060546875,0.0,0
168,0,1983.874755859375,1383.875,25.125,0.0,76.1737060546875,0.0,0
169,0,1961.504150390625,1383.8748779296875,25.125,0.0,76.1737060546875,0.0,0
170,0,1940.4158935546875,1383.8740234375,25.125,0.0,93.0706787109375,0.0,0
171,0,1934.142822265625,1383.8743896484375,25.125,0.0,76.1737060546875,0.0,0
172,0,1957.430908203125,1378.056640625,25.125,0.0,76.1737060546875,0.0,0
173,0,1958.165283203125,1377.8892822265625,25.125,0.0,76.1737060546875,0.0,0
174,0,1922.0863037109375,1383.8748779296875,25.125,0.0,76.1737060546875,0.0,0
175,0,1903.537109375,1383.8741455078125,25.125,0.0,59.2767333984375,0.0,0
176,0,1915.69921875,1383.8746337890625,25.125,0.0,42.3797607421875,0.0,0
177,0,1950.582275390625,1383.8746337890625,25.125,0.0,25.4827880859375,0.0,0
178,0,1983.8743896484375,1383.875,25.125,0.0,8.59130859375,0.0,0
179,0,1982.8580322265625,1383.8741455078125,25.125,0.0,8.59130859375,0.0,0
180,0,1983.8743896484375,1383.618896484375,25.125,0.0,-8.3056640625,0.0,0
181,0,1983.8741455078125,1379.95654296875,25.125,0.0,-25.20263671875,0.0,0
182,0,1983.8741455078125,1365.7734375,25.125,0.0,-25.20263671875,0.0,0
183,0,1983.8741455078125,1343.0250244140625,25.125,0.0,-25.20263671875,0.0,0
184,0,1983.874267578125,1314.4425048828125,25.125,0.0,-42.099609375,0.0,0
185,0,1983.87451171875,1277.2591552734375,25.125,0.0,-42.099609375,0.0,0
186,0,1983.8741455078125,1237.0224609375,25.125,0.0,-25.20263671875,0.0,0
187,0,1983.87451171875,1200.130615234375,25.125,0.0,-42.099609375,0.0,0
188,0,1983.874267578125,1158.275634765625,25.125,0.0,-42.099609375,0.0,0
189,0,1983.8743896484375,1147.9112548828125,25.125,0.0,-42.099609375,0.0,0
190,0,1983.874267578125,1137.5767822265625,25.125,0.0,-42.099609375,0.0,0
191,0,1983.874267578125,1108.3104248046875,25.125,0.0,-42.099609375,0.0,0
192,0,1983.8743896484375,1072.644287109375,25.125,0.0,-25.20263671875,0.0,0
193,0,1983.874267578125,1036.491943359375,25.125,0.0,-42.099609375,0.0,0
194,0,1983.8746337890625,1029.76513671875,25.125,0.0,-42.099609375,0.0,0
195,0,1983.8743896484375,1055.00439453125,25.125,0.0,-42.099609375,0.0,0
196,0,1983.8746337890625,1093.864013671875,25.125,0.0,-42.099609375,0.0,0
197,0,1983.874267578125,1105.3646240234375,25.125,0.0,-42.099609375,0.0,0
198,0,1983.87451171875,1083.402587890625,25.125,0.0,-58.99658203125,0.0,0
199,0,1983.8748779296875,1042.9735107421875,25.125,0.0,-75.8935546875,0.0,0
200,0,1983.8748779296875,1001.322509765625,25.125,0.0,-75.8935546875,0.0,0
201,0,1983.8743896484375,979.8314208984375,25.125,0.0,-75.8935546875,0.0,0
202,0,1983.814697265625,949.6242065429688,25.125,0.0,-92.7850341796875,0.0,0
203,0,1983.8743896484375,921.891845703125,25.125,0.0,-92.7850341796875,0.0,0
204,0,1983.8740234375,907.3858642578125,25.125,0.0,-92.7850341796875,0.0,0
205,0,1982.770751953125,877.5006103515625,25.125,0.0,-92.7850341796875,0.0,0
206,0,1983.8740234375,849.3892822265625,25.125,0.0,-92.7850341796875,0.0,0
207,0,1983.8740234375,835.4246215820312,25.125,0.0,-92.7850341796875,0.0,0
208,0,1982.724365234375,805.5261840820312,25.125,0.0,-92.7850341796875,0.0,0
209,0,1982.733154296875,764.56298828125,25.125,0.0,-75.8935546875,0.0,0
210,0,1983.8748779296875,723.1715087890625,25.125,0.0,-75.8935546875,0.0,0
211,0,1983.8741455078125,701.5287475585938,25.125,0.0,-75.8935546875,0.0,0
212,0,1983.8228759765625,672.6361694335938,25.125,0.0,-92.7850341796875,0.0,0
213,0,1983.8748779296875,630.6889038085938,25.125,0.0,-75.8935546875,0.0,0
214,0,1983.8741455078125,609.0740966796875,25.125,0.0,-75.8935546875,0.0,0
215,0,1983.874755859375,579.042724609375,25.125,0.0,-75.8935546875,0.0,0
216,0,1983.8746337890625,535.4286499023438,25.125,0.0,-58.99658203125,0.0,0
217,0,1983.8748779296875,492.1578063964844,25.125,0.0,-75.8935546875,0.0,0
218,0,1983.8741455078125,470.6583251953125,25.125,0.0,-75.8935546875,0.0,0
219,0,1983.8746337890625,442.7752380371094,25.125,0.0,-58.99658203125,0.0,0
220,0,1983.8748779296875,399.5319519042969,25.125,0.0,-75.8935546875,0.0,0
221,0,1983.849853515625,358.6671142578125,25.125,0.0,-92.7850341796875,0.0,0
222,0,1983.1229248046875,317.05328369140625,25.125,0.0,-92.7850341796875,0.0,0
223,0,1981.7117919921875,276.43389892578125,25.125,0.0,-92.7850341796875,0.0,0
224,0,1978.065673828125,234.62242126464844,25.125,0.0,-109.6820068359375,0.0,0
225,0,1983.8741455078125,199.87945556640625,25.125,0.0,-109.6820068359375,0.0,0
226,0,1979.439453125,160.73812866210938,25.125,0.0,-92.7850341796875,0.0,0
227,0,1983.8740234375,133.16453552246094,25.125,0.0,-92.7850341796875,0.0,0
228,0,1980.2486572265625,116.1255874633789,25.125,0.0,-109.6820068359375,0.0,0
229,0,1972.640625,116.12592315673828,25.125,0.0,-92.7850341796875,0.0,0
230,0,1970.64892578125,116.12562561035156,25.125,0.0,-92.7850341796875,0.0,0
231,0,1968.7947998046875,116.12586975097656,25.125,0.0,-109.6820068359375,0.0,0
232,0,1960.4893798828125,116.12586975097656,25.125,0.0,-109.6820068359375,0.0,0
233,0,1941.687255859375,116.12574005126953,25.125,0.0,-126.5789794921875,0.0,0
234,0,1909.63916015625,116.12554931640625,25.125,0.0,-143.4759521484375,0.0,0
235,0,1867.74365234375,116.12550354003906,25.125,0.0,-126.5789794921875,0.0,0
236,0,1825.0118408203125,116.12574005126953,25.125,0.0,-126.5789794921875,0.0,0
237,0,1816.3822021484375,116.12537384033203,25.125,0.0,-126.5789794921875,0.0,0
238,0,1842.224853515625,116.12554931640625,25.125,0.0,-126.5789794921875,0.0,0
239,0,1853.1484375,116.12586975097656,25.125,0.0,-109.6820068359375,0.0,0
240,0,1842.9376220703125,116.12574005126953,25.125,0.0,-126.5789794921875,0.0,0
241,0,1815.081787109375,116.12554931640625,25.125,0.0,-143.4759521484375,0.0,0
242,0,1806.357421875,116.12550354003906,25.125,0.0,-143.4759521484375,0.0,0
243,0,1789.71337890625,116.12531280517578,25.125,0.0,-160.3729248046875,0.0,0
244,0,1761.8590087890625,138.06809997558594,25.125,0.0,-160.3729248046875,0.0,0
245,0,1722.740966796875,155.52769470214844,25.125,0.0,-177.264404296875,0.0,0
246,0,1682.75048828125,161.0806121826172,25.125,0.0,-177.264404296875,0.0,0
247,0,1641.152099609375,164.43966674804688,25.125,0.0,165.838623046875,0.0,0
248,0,1608.7861328125,144.80072021484375,25.125,0.0,165.838623046875,0.0,0
249,0,1568.004150390625,131.33383178710938,25.125,0.0,148.941650390625,0.0,0
250,0,1526.5767822265625,116.12761688232422,25.125,0.0,148.941650390625,0.0,0
251,0,1486.400390625,126.07745361328125,25.125,0.0,148.941650390625,0.0,0
252,0,1473.04541015625,156.20115661621094,25.125,0.0,148.941650390625,0.0,0
253,0,1453.2291259765625,190.84844970703125,25.125,0.0,165.838623046875,0.0,0
254,0,1413.556640625,213.13856506347656,25.125,0.0,-177.264404296875,0.0,0
255,0,1373.39453125,222.28280639648438,25.125,0.0,-177.264404296875,0.0,0
256,0,1330.6412353515625,223.4656524658203,25.125,0.0,-160.3729248046875,0.0,0
257,0,1290.0379638671875,218.68917846679688,25.125,0.0,-177.264404296875,0.0,0
258,0,1264.3173828125,191.1275177001953,25.125,0.0,-177.264404296875,0.0,0
259,0,1231.26123046875,163.71380615234375,25.125,0.0,-177.264404296875,0.0,0
260,0,1192.697998046875,148.53961181640625,25.125,0.0,-160.3729248046875,0.0,0
261,0,1175.5860595703125,116.3978500366211,25.125,0.0,-160.3729248046875,0.0,0
262,0,1179.1614990234375,116.1255874633789,25.125,0.0,-160.3729248046875,0.0,0
263,0,1191.080322265625,116.12586975097656,25.125,0.0,-160.3729248046875,0.0,0
264,0,1179.738037109375,116.12554931640625,25.125,0.0,-143.4759521484375,0.0,0
265,0,1144.175537109375,116.12554931640625,25.125,0.0,-143.4759521484375,0.0,0
266,0,1104.4656982421875,133.1512908935547,25.125,0.0,-143.4759521484375,0.0,0
267,0,1094.8509521484375,129.96746826171875,25.125,0.0,-143.4759521484375,0.0,0
268,0,1113.4888916015625,116.12574005126953,25.125,0.0,-143.4759521484375,0.0,0
269,0,1143.9910888671875,116.12550354003906,25.125,0.0,-143.4759521484375,0.0,0
270,0,1144.7042236328125,116.12531280517578,25.125,0.0,-160.3729248046875,0.0,0
271,0,1110.170654296875,116.12516021728516,25.125,0.0,-160.3729248046875,0.0,0
272,0,1066.5509033203125,116.12520599365234,25.125,0.0,-160.3729248046875,0.0,0
273,0,1025.26708984375,116.1250228881836,25.125,0.0,-177.264404296875,0.0,0
274,0,983.7529296875,116.1252212524414,25.125,0.0,-160.3729248046875,0.0,0
275,0,938.6044311523438,116.12554168701172,25.125,0.0,-143.4759521484375,0.0,0
276,0,916.12548828125,116.125,25.125,0.0,-143.4759521484375,0.0,0
277,0,916.1255493164062,135.2440948486328,25.125,0.0,-143.4759521484375,0.0,0
278,0,916.1256103515625,143.04669189453125,25.125,0.0,-160.3729248046875,0.0,0
279,0,924.275634765625,118.73018646240234,25.125,0.0,-160.3729248046875,0.0,0
280,0,940.3900756835938,116.1255874633789,25.125,0.0,-160.3729248046875,0.0,0
281,0,929.2677001953125,116.12531280517578,25.125,0.0,-160.3729248046875,0.0,0
282,0,919.6074829101562,116.12586975097656,25.125,0.0,-160.3729248046875,0.0,0
283,0,916.1264038085938,116.12503051757812,25.125,0.0,-177.264404296875,0.0,0
284,0,916.1259155273438,116.125,25.125,0.0,-177.264404296875,0.0,0
285,0,916.1256103515625,116.91943359375,25.125,0.0,165.838623046875,0.0,0
286,0,916.1259155273438,120.4932632446289,25.125,0.0,165.838623046875,0.0,0
287,0,916.1256103515625,127.01107788085938,25.125,0.0,165.838623046875,0.0,0
288,0,916.125,116.12589263916016,25.125,0.0,165.838623046875,0.0,0
289,0,916.1257934570312,122.35713958740234,25.125,0.0,148.941650390625,0.0,0
290,0,916.1257934570312,142.99354553222656,25.125,0.0,148.941650390625,0.0,0
291,0,927.4508056640625,178.03878784179688,25.125,0.0,148.941650390625,0.0,0
292,0,920.0595703125,216.73941040039062,25.125,0.0,132.044677734375,0.0,0
293,0,900.8902587890625,252.94728088378906,25.125,0.0,115.147705078125,0.0,0
294,0,867.1079711914062,266.4069519042969,25.125,0.0,115.147705078125,0.0,0
295,0,829.0741577148438,287.70623779296875,25.125,0.0,115.147705078125,0.0,0
296,0,787.303466796875,297.3208312988281,25.125,0.0,115.147705078125,0.0,0
297,0,744.5645751953125,290.4681091308594,25.125,0.0,115.147705078125,0.0,0
298,0,708.3882446289062,305.01129150390625,25.125,0.0,115.147705078125,0.0,0
299,0,664.8942260742188,314.4692687988281,25.125,0.0,115.147705078125,0.0,0
300,0,628.7241821289062,336.017578125,25.125,0.0,98.250732421875,0.0,0
301,0,607.3551635742188,373.9840087890625,25.125,0.0,98.250732421875,0.0,0
302,0,596.2766723632812,414.75018310546875,25.125,0.0,81.3592529296875,0.0,0
303,0,592.292724609375,455.5281677246094,25.125,0.0,98.250732421875,0.0,0
304,0,565.5069580078125,478.8811950683594,25.125,0.0,98.250732421875,0.0,0
305,0,539.4425048828125,510.31915283203125,25.125,0.0,81.3592529296875,0.0,0
306,0,506.4295959472656,542.0703125,25.125,0.0,81.3592529296875,0.0,0
307,0,488.4429016113281,579.8665771484375,25.125,0.0,64.4622802734375,0.0,0
308,0,463.4815673828125,583.8745727539062,25.125,0.0,64.4622802734375,0.0,0
309,0,420.74066162109375,583.8746948242188,25.125,0.0,64.4622802734375,0.0,0
310,0,404.8549499511719,583.87451171875,25.125,0.0,47.5653076171875,0.0,0
311,0,419.864501953125,583.8741455078125,25.125,0.0,64.4622802734375,0.0,0
312,0,445.2572326660156,583.87451171875,25.125,0.0,47.5653076171875,0.0,0
313,0,447.74896240234375,583.8743896484375,25.125,0.0,47.5653076171875,0.0,0
314,0,421.5339050292969,583.8743896484375,25.125,0.0,47.5653076171875,0.0,0
315,0,381.0282287597656,583.8743896484375,25.125,0.0,47.5653076171875,0.0,0
316,0,369.0252990722656,583.8743286132812,25.125,0.0,47.5653076171875,0.0,0
317,0,388.36566162109375,583.87451171875,25.125,0.0,47.5653076171875,0.0,0
318,0,423.23321533203125,583.8743286132812,25.125,0.0,47.5653076171875,0.0,0
319,0,462.95684814453125,570.1802368164062,25.125,0.0,47.5653076171875,0.0,0
320,0,501.9936218261719,577.6624145507812,25.125,0.0,64.4622802734375,0.0,0
321,0,536.6593017578125,591.7138671875,25.125,0.0,47.5653076171875,0.0,0
322,0,543.373046875,621.54052734375,25.125,0.0,47.5653076171875,0.0,0
323,0,548.2371826171875,661.3434448242188,25.125,0.0,64.4622802734375,0.0,0
324,0,563.8792114257812,701.111083984375,25.125,0.0,47.5653076171875,0.0,0
325,0,585.9580078125,735.9900512695312,25.125,0.0,47.5653076171875,0.0,0
326,0,612.92919921875,767.4004516601562,25.125,0.0,30.6683349609375,0.0,0
327,0,620.3896484375,807.6249389648438,25.125,0.0,30.6683349609375,0.0,0
