frame,agent,x,y,z,rot_x,rot_y,rot_z,num_traj
43,0,1621.242431640625,1983.8740234375,25.125,0.0,87.8851318359375,0.0,0
44,0,1620.96630859375,1983.8743896484375,25.125,0.0,104.7821044921875,0.0,0
45,0,1613.366455078125,1983.874267578125,25.125,0.0,121.6790771484375,0.0,0
46,0,1592.135009765625,1983.87451171875,25.125,0.0,121.6790771484375,0.0,0
47,0,1559.6663818359375,1983.8743896484375,25.125,0.0,138.570556640625,0.0,0
48,0,1517.195068359375,1983.874755859375,25.125,0.0,155.467529296875,0.0,0
49,0,1473.3885498046875,1983.874755859375,25.125,0.0,155.467529296875,0.0,0
50,0,1426.814697265625,1983.8743896484375,25.125,0.0,138.570556640625,0.0,0
51,0,1382.73876953125,1969.7935791015625,25.125,0.0,138.570556640625,0.0,0
52,0,1338.849365234375,1969.244140625,25.125,0.0,155.467529296875,0.0,0
53,0,1298.829345703125,1977.590576171875,25.125,0.0,172.364501953125,0.0,0
54,0,1257.252197265625,1983.8746337890625,25.125,0.0,155.467529296875,0.0,0
55,0,1238.5484619140625,1983.8743896484375,25.125,0.0,155.467529296875,0.0,0
56,0,1213.96630859375,1983.8748779296875,25.125,0.0,172.364501953125,0.0,0
57,0,1171.8538818359375,1983.874755859375,25.125,0.0,155.467529296875,0.0,0
58,0,1153.1654052734375,1983.8743896484375,25.125,0.0,155.467529296875,0.0,0
59,0,1130.59521484375,1983.8746337890625,25.125,0.0,155.467529296875,0.0,0
60,0,1088.003173828125,1983.8746337890625,25.125,0.0,138.570556640625,0.0,0
61,0,1044.231689453125,1968.7623291015625,25.125,0.0,138.570556640625,0.0,0
62,0,1002.0453491210938,1970.5487060546875,25.125,0.0,138.570556640625,0.0,0
63,0,962.6134643554688,1983.8743896484375,25.125,0.0,138.570556640625,0.0,0
64,0,923.900146484375,1968.0621337890625,25.125,0.0,138.570556640625,0.0,0
65,0,881.1530151367188,1966.2835693359375,25.125,0.0,155.467529296875,0.0,0
66,0,863.5396118164062,1983.8741455078125,25.125,0.0,155.467529296875,0.0,0
67,0,840.4090576171875,1983.8748779296875,25.125,0.0,172.364501953125,0.0,0
68,0,799.64453125,1983.8748779296875,25.125,0.0,172.364501953125,0.0,0
69,0,758.7122802734375,1983.875,25.125,0.0,172.364501953125,0.0,0
70,0,734.9352416992188,1983.8740234375,25.125,0.0,172.364501953125,0.0,0
71,0,723.4656982421875,1960.699951171875,25.125,0.0,172.364501953125,0.0,0
72,0,692.90380859375,1942.5399169921875,25.125,0.0,155.467529296875,0.0,0
73,0,649.6703491210938,1949.790283203125,25.125,0.0,138.570556640625,0.0,0
74,0,638.0979614257812,1977.4259033203125,25.125,0.0,138.570556640625,0.0,0
75,0,625.7141723632812,1983.8743896484375,25.125,0.0,138.570556640625,0.0,0
76,0,594.5716552734375,1983.87451171875,25.125,0.0,121.6790771484375,0.0,0
77,0,557.8113403320312,1983.8743896484375,25.125,0.0,138.570556640625,0.0,0
78,0,516.2156982421875,1983.87451171875,25.125,0.0,121.6790771484375,0.0,0
79,0,510.05120849609375,1983.87451171875,25.125,0.0,121.6790771484375,0.0,0
80,0,498.9481506347656,1972.1690673828125,25.125,0.0,121.6790771484375,0.0,0
81,0,471.82696533203125,1981.8885498046875,25.125,0.0,104.7821044921875,0.0,0
82,0,452.5355529785156,1983.8740234375,25.125,0.0,87.8851318359375,0.0,0
83,0,448.2268371582031,1983.8741455078125,25.125,0.0,70.9881591796875,0.0,0
84,0,451.9115905761719,1983.8740234375,25.125,0.0,87.8851318359375,0.0,0
85,0,451.142333984375,1983.8743896484375,25.125,0.0,104.7821044921875,0.0,0
86,0,450.10626220703125,1983.8740234375,25.125,0.0,87.8851318359375,0.0,0
87,0,451.6678771972656,1983.8743896484375,25.125,0.0,70.9881591796875,0.0,0
88,0,459.5264892578125,1983.8741455078125,25.125,0.0,70.9881591796875,0.0,0
89,0,488.63079833984375,1976.2286376953125,25.125,0.0,70.9881591796875,0.0,0
90,0,525.1807861328125,1983.874267578125,25.125,0.0,54.0911865234375,0.0,0
91,0,564.685302734375,1983.8743896484375,25.125,0.0,37.1942138671875,0.0,0
92,0,609.1070556640625,1983.8748779296875,25.125,0.0,20.302734375,0.0,0
93,0,651.4589233398438,1983.875,25.125,0.0,3.40576171875,0.0,0
94,0,693.0430297851562,1983.8748779296875,25.125,0.0,20.302734375,0.0,0
95,0,735.3844604492188,1983.875,25.125,0.0,3.40576171875,0.0,0
96,0,760.2251586914062,1983.8743896484375,25.125,0.0,3.40576171875,0.0,0
97,0,772.493408203125,1959.479248046875,25.125,0.0,3.40576171875,0.0,0
98,0,779.5556640625,1919.1875,25.125,0.0,3.40576171875,0.0,0
99,0,807.2539672851562,1897.018798828125,25.125,0.0,20.302734375,0.0,0
100,0,850.7907104492188,1900.720703125,25.125,0.0,37.1942138671875,0.0,0
101,0,889.8723754882812,1914.2489013671875,25.125,0.0,20.302734375,0.0,0
102,0,929.7838745117188,1927.16943359375,25.125,0.0,3.40576171875,0.0,0
103,0,969.470703125,1936.510009765625,25.125,0.0,20.302734375,0.0,0
104,0,1004.1723022460938,1920.25341796875,25.125,0.0,20.302734375,0.0,0
105,0,1044.320068359375,1907.76171875,25.125,0.0,20.302734375,0.0,0
106,0,1065.289306640625,1928.682373046875,25.125,0.0,20.302734375,0.0,0
107,0,1062.568603515625,1969.398193359375,25.125,0.0,20.302734375,0.0,0
108,0,1081.857666015625,1983.875,25.125,0.0,3.40576171875,0.0,0
109,0,1122.2176513671875,1982.696533203125,25.125,0.0,-13.4912109375,0.0,0
110,0,1163.1746826171875,1975.3330078125,25.125,0.0,-30.38818359375,0.0,0
111,0,1202.832275390625,1958.0782470703125,25.125,0.0,-47.28515625,0.0,0
112,0,1209.7030029296875,1928.1461181640625,25.125,0.0,-47.28515625,0.0,0
113,0,1188.17236328125,1891.56591796875,25.125,0.0,-47.28515625,0.0,0
114,0,1189.1494140625,1885.8441162109375,25.125,0.0,-47.28515625,0.0,0
115,0,1215.822509765625,1908.045654296875,25.125,0.0,-47.28515625,0.0,0
116,0,1251.7791748046875,1908.288330078125,25.125,0.0,-47.28515625,0.0,0
117,0,1288.1138916015625,1886.5220947265625,25.125,0.0,-47.28515625,0.0,0
118,0,1292.45751953125,1853.8828125,25.125,0.0,-47.28515625,0.0,0
119,0,1270.883056640625,1817.9754638671875,25.125,0.0,-47.28515625,0.0,0
120,0,1268.3095703125,1776.83544921875,25.125,0.0,-64.1766357421875,0.0,0
121,0,1278.869140625,1736.7969970703125,25.125,0.0,-64.1766357421875,0.0,0
122,0,1295.841064453125,1697.88671875,25.125,0.0,-47.28515625,0.0,0
123,0,1320.83349609375,1663.926025390625,25.125,0.0,-30.38818359375,0.0,0
124,0,1351.7967529296875,1636.387451171875,25.125,0.0,-30.38818359375,0.0,0
125,0,1384.7396240234375,1639.9610595703125,25.125,0.0,-30.38818359375,0.0,0
126,0,1425.0772705078125,1639.2996826171875,25.125,0.0,-47.28515625,0.0,0
127,0,1463.7655029296875,1618.400146484375,25.125,0.0,-47.28515625,0.0,0
128,0,1483.8746337890625,1591.3355712890625,25.125,0.0,-47.28515625,0.0,0
129,0,1490.833740234375,1551.863525390625,25.125,0.0,-64.1766357421875,0.0,0
130,0,1477.49609375,1515.89208984375,25.125,0.0,-64.1766357421875,0.0,0
131,0,1465.6983642578125,1473.1864013671875,25.125,0.0,-81.0736083984375,0.0,0
132,0,1439.8231201171875,1442.1673583984375,25.125,0.0,-81.0736083984375,0.0,0
133,0,1418.84033203125,1404.001953125,25.125,0.0,-81.0736083984375,0.0,0
134,0,1415.810546875,1362.9637451171875,25.125,0.0,-97.9705810546875,0.0,0
135,0,1391.771484375,1339.4637451171875,25.125,0.0,-97.9705810546875,0.0,0
136,0,1391.1468505859375,1327.34423828125,25.125,0.0,-97.9705810546875,0.0,0
137,0,1401.3006591796875,1316.1256103515625,25.125,0.0,-97.9705810546875,0.0,0
138,0,1401.6485595703125,1316.1258544921875,25.125,0.0,-81.0736083984375,0.0,0
139,0,1402.657958984375,1316.1258544921875,25.125,0.0,-81.0736083984375,0.0,0
140,0,1402.5894775390625,1316.1258544921875,25.125,0.0,-97.9705810546875,0.0,0
141,0,1399.23486328125,1316.1258544921875,25.125,0.0,-114.8675537109375,0.0,0
142,0,1373.79296875,1326.00439453125,25.125,0.0,-114.8675537109375,0.0,0
143,0,1337.539794921875,1316.599853515625,25.125,0.0,-131.7645263671875,0.0,0
144,0,1316.12548828125,1293.17578125,25.125,0.0,-148.6614990234375,0.0,0
145,0,1307.7894287109375,1261.0731201171875,25.125,0.0,-131.7645263671875,0.0,0
146,0,1283.1080322265625,1227.0462646484375,25.125,0.0,-148.6614990234375,0.0,0
147,0,1249.4163818359375,1199.631591796875,25.125,0.0,-165.552978515625,0.0,0
148,0,1231.60693359375,1162.4228515625,25.125,0.0,-165.552978515625,0.0,0
149,0,1202.4974365234375,1130.355224609375,25.125,0.0,177.550048828125,0.0,0
150,0,1176.63232421875,1139.4920654296875,25.125,0.0,177.550048828125,0.0,0
151,0,1164.614990234375,1134.0982666015625,25.125,0.0,177.550048828125,0.0,0
152,0,1160.278564453125,1141.25390625,25.125,0.0,177.550048828125,0.0,0
153,0,1158.7574462890625,1134.661376953125,25.125,0.0,177.550048828125,0.0,0
154,0,1133.5205078125,1115.714599609375,25.125,0.0,-165.552978515625,0.0,0
155,0,1116.1251220703125,1127.5389404296875,25.125,0.0,-165.552978515625,0.0,0
156,0,1116.1251220703125,1167.783203125,25.125,0.0,-165.552978515625,0.0,0
157,0,1116.125732421875,1186.1761474609375,25.125,0.0,-148.6614990234375,0.0,0
158,0,1116.1258544921875,1179.1138916015625,25.125,0.0,-165.552978515625,0.0,0
159,0,1116.125244140625,1195.6474609375,25.125,0.0,-165.552978515625,0.0,0
160,0,1115.0648193359375,1235.7344970703125,25.125,0.0,-165.552978515625,0.0,0
161,0,1090.2703857421875,1253.940673828125,25.125,0.0,-148.6614990234375,0.0,0
162,0,1051.0111083984375,1242.4793701171875,25.125,0.0,-131.7645263671875,0.0,0
163,0,1015.5033569335938,1216.125244140625,25.125,0.0,-114.8675537109375,0.0,0
164,0,985.5491943359375,1216.1258544921875,25.125,0.0,-114.8675537109375,0.0,0
165,0,983.8741455078125,1208.408447265625,25.125,0.0,-114.8675537109375,0.0,0
166,0,962.5985717773438,1209.2071533203125,25.125,0.0,-114.8675537109375,0.0,0
167,0,924.4761962890625,1222.7896728515625,25.125,0.0,-114.8675537109375,0.0,0
168,0,889.0789184570312,1210.3568115234375,25.125,0.0,-114.8675537109375,0.0,0
169,0,889.0691528320312,1182.3643798828125,25.125,0.0,-114.8675537109375,0.0,0
170,0,891.9835205078125,1142.5384521484375,25.125,0.0,-114.8675537109375,0.0,0
171,0,884.7853393554688,1103.173095703125,25.125,0.0,-97.9705810546875,0.0,0
172,0,877.6976318359375,1062.1595458984375,25.125,0.0,-97.9705810546875,0.0,0
173,0,869.596435546875,1022.0560913085938,25.125,0.0,-114.8675537109375,0.0,0
174,0,854.2645874023438,982.2123413085938,25.125,0.0,-131.7645263671875,0.0,0
175,0,859.21484375,942.0994873046875,25.125,0.0,-131.7645263671875,0.0,0
176,0,859.1998291015625,898.6162109375,25.125,0.0,-114.8675537109375,0.0,0
177,0,850.4912719726562,857.67822265625,25.125,0.0,-97.9705810546875,0.0,0
178,0,842.9705810546875,817.69482421875,25.125,0.0,-97.9705810546875,0.0,0
179,0,834.3511352539062,776.7433471679688,25.125,0.0,-114.8675537109375,0.0,0
180,0,823.526611328125,738.44873046875,25.125,0.0,-97.9705810546875,0.0,0
181,0,812.2938842773438,716.1258544921875,25.125,0.0,-114.8675537109375,0.0,0
182,0,824.3057250976562,716.1253662109375,25.125,0.0,-114.8675537109375,0.0,0
183,0,834.566162109375,716.1259155273438,25.125,0.0,-97.9705810546875,0.0,0
184,0,831.2114868164062,716.1258544921875,25.125,0.0,-114.8675537109375,0.0,0
185,0,817.518798828125,716.1255493164062,25.125,0.0,-114.8675537109375,0.0,0
186,0,792.486572265625,716.1256713867188,25.125,0.0,-131.7645263671875,0.0,0
187,0,756.0396728515625,707.5618896484375,25.125,0.0,-148.6614990234375,0.0,0
188,0,717.4602661132812,691.6683959960938,25.125,0.0,-165.552978515625,0.0,0
189,0,677.6642456054688,680.3211059570312,25.125,0.0,177.550048828125,0.0,0
190,0,637.36572265625,673.7968139648438,25.125,0.0,-165.552978515625,0.0,0
191,0,597.3810424804688,663.7109985351562,25.125,0.0,-148.6614990234375,0.0,0
192,0,583.7146606445312,635.0162963867188,25.125,0.0,-148.6614990234375,0.0,0
193,0,567.5701904296875,596.520263671875,25.125,0.0,-131.7645263671875,0.0,0
194,0,536.2467651367188,589.0007934570312,25.125,0.0,-131.7645263671875,0.0,0
195,0,513.8770141601562,579.1304931640625,25.125,0.0,-148.6614990234375,0.0,0
196,0,485.8382263183594,557.4246215820312,25.125,0.0,-165.552978515625,0.0,0
197,0,447.3596496582031,540.0361938476562,25.125,0.0,-165.552978515625,0.0,0
198,0,408.7981872558594,526.8172607421875,25.125,0.0,-165.552978515625,0.0,0
199,0,370.20684814453125,513.42333984375,25.125,0.0,-148.6614990234375,0.0,0
200,0,333.4310607910156,493.8915100097656,25.125,0.0,-131.7645263671875,0.0,0
201,0,328.0564270019531,463.0726318359375,25.125,0.0,-131.7645263671875,0.0,0
202,0,318.0264587402344,455.9072570800781,25.125,0.0,-131.7645263671875,0.0,0
203,0,285.7860107421875,447.0413818359375,25.125,0.0,-148.6614990234375,0.0,0
204,0,248.4075469970703,456.6313171386719,25.125,0.0,-148.6614990234375,0.0,0
205,0,216.1255340576172,461.12158203125,25.125,0.0,-148.6614990234375,0.0,0
206,0,216.1256103515625,442.5592346191406,25.125,0.0,-131.7645263671875,0.0,0
207,0,216.12535095214844,405.4173278808594,25.125,0.0,-114.8675537109375,0.0,0
208,0,214.2115478515625,361.9914855957031,25.125,0.0,-114.8675537109375,0.0,0
209,0,202.0699005126953,321.1918640136719,25.125,0.0,-131.7645263671875,0.0,0
210,0,176.53994750976562,314.44232177734375,25.125,0.0,-131.7645263671875,0.0,0
211,0,140.58657836914062,295.14581298828125,25.125,0.0,-148.6614990234375,0.0,0
212,0,116.12541961669922,271.9001159667969,25.125,0.0,-131.7645263671875,0.0,0
213,0,116.12578582763672,237.28466796875,25.125,0.0,-148.6614990234375,0.0,0
214,0,116.12578582763672,201.75656127929688,25.125,0.0,-148.6614990234375,0.0,0
215,0,116.12561798095703,162.97930908203125,25.125,0.0,-131.7645263671875,0.0,0
216,0,116.12523651123047,118.6963119506836,25.125,0.0,-114.8675537109375,0.0,0
217,0,116.125,116.12556457519531,25.125,0.0,-114.8675537109375,0.0,0
218,0,116.12583923339844,124.19092559814453,25.125,0.0,-114.8675537109375,0.0,0
219,0,137.30819702148438,122.87622833251953,25.125,0.0,-114.8675537109375,0.0,0
220,0,146.27301025390625,116.12568664550781,25.125,0.0,-131.7645263671875,0.0,0
221,0,124.0506362915039,131.7764434814453,25.125,0.0,-131.7645263671875,0.0,0
222,0,121.88172149658203,132.1775360107422,25.125,0.0,-131.7645263671875,0.0,0
223,0,118.52198028564453,116.12583923339844,25.125,0.0,-114.8675537109375,0.0,0
224,0,116.12561798095703,116.125,25.125,0.0,-131.7645263671875,0.0,0
225,0,116.12561798095703,116.125,25.125,0.0,-131.7645263671875,0.0,0
226,0,116.1254653930664,130.8272705078125,25.125,0.0,-131.7645263671875,0.0,0
227,0,116.12568664550781,162.1273651123047,25.125,0.0,-131.7645263671875,0.0,0
228,0,116.1254653930664,201.05259704589844,25.125,0.0,-131.7645263671875,0.0,0
229,0,134.3733673095703,211.86001586914062,25.125,0.0,-131.7645263671875,0.0,0
230,0,135.33297729492188,222.49339294433594,25.125,0.0,-131.7645263671875,0.0,0
231,0,116.12578582763672,220.6696319580078,25.125,0.0,-148.6614990234375,0.0,0
232,0,116.12561798095703,197.21728515625,25.125,0.0,-131.7645263671875,0.0,0
233,0,116.12578582763672,160.82093811035156,25.125,0.0,-148.6614990234375,0.0,0
234,0,116.12578582763672,124.64984893798828,25.125,0.0,-148.6614990234375,0.0,0
235,0,127.61238098144531,116.12553405761719,25.125,0.0,-148.6614990234375,0.0,0
236,0,121.39320373535156,116.12568664550781,25.125,0.0,-131.7645263671875,0.0,0
237,0,116.12541961669922,116.125,25.125,0.0,-131.7645263671875,0.0,0
238,0,116.12578582763672,116.125,25.125,0.0,-148.6614990234375,0.0,0
239,0,126.73772430419922,116.12578582763672,25.125,0.0,-148.6614990234375,0.0,0
240,0,151.22238159179688,116.12578582763672,25.125,0.0,-148.6614990234375,0.0,0
241,0,181.47137451171875,116.12578582763672,25.125,0.0,-148.6614990234375,0.0,0
242,0,182.03262329101562,116.12532806396484,25.125,0.0,-148.6614990234375,0.0,0
243,0,148.3438720703125,116.12518310546875,25.125,0.0,-165.552978515625,0.0,0
244,0,127.0343017578125,116.12560272216797,25.125,0.0,-165.552978515625,0.0,0
245,0,116.12578582763672,116.125,25.125,0.0,-148.6614990234375,0.0,0
246,0,116.12553405761719,116.125,25.125,0.0,-148.6614990234375,0.0,0
247,0,116.12578582763672,116.125,25.125,0.0,-148.6614990234375,0.0,0
248,0,116.12578582763672,116.125,25.125,0.0,-148.6614990234375,0.0,0
249,0,127.44879913330078,116.12578582763672,25.125,0.0,-148.6614990234375,0.0,0
250,0,127.34326934814453,136.09356689453125,25.125,0.0,-148.6614990234375,0.0,0
251,0,131.92359924316406,136.6326141357422,25.125,0.0,-148.6614990234375,0.0,0
252,0,153.2160186767578,116.12578582763672,25.125,0.0,-148.6614990234375,0.0,0
253,0,147.5501251220703,116.12515258789062,25.125,0.0,-165.552978515625,0.0,0
254,0,116.12589263916016,116.125,25.125,0.0,-165.552978515625,0.0,0
255,0,116.12562561035156,116.15554809570312,25.125,0.0,177.550048828125,0.0,0
256,0,116.125,116.12592315673828,25.125,0.0,177.550048828125,0.0,0
257,0,117.10697174072266,138.9934844970703,25.125,0.0,177.550048828125,0.0,0
258,0,116.12589263916016,161.4148406982422,25.125,0.0,-165.552978515625,0.0,0
259,0,116.12522888183594,191.1282196044922,25.125,0.0,-165.552978515625,0.0,0
260,0,116.12560272216797,212.1203155517578,25.125,0.0,-165.552978515625,0.0,0
261,0,116.12592315673828,213.58273315429688,25.125,0.0,177.550048828125,0.0,0
262,0,116.12503051757812,190.5985565185547,25.125,0.0,177.550048828125,0.0,0
263,0,116.1250228881836,149.0609893798828,25.125,0.0,177.550048828125,0.0,0
264,0,116.94233703613281,145.80287170410156,25.125,0.0,177.550048828125,0.0,0
265,0,116.12586975097656,161.96653747558594,25.125,0.0,160.653076171875,0.0,0
266,0,116.12530517578125,150.3833465576172,25.125,0.0,160.653076171875,0.0,0
267,0,116.12550354003906,142.94244384765625,25.125,0.0,143.756103515625,0.0,0
268,0,116.12574768066406,160.7628173828125,25.125,0.0,143.756103515625,0.0,0
269,0,116.12550354003906,190.69358825683594,25.125,0.0,143.756103515625,0.0,0
270,0,116.12574768066406,227.20278930664062,25.125,0.0,143.756103515625,0.0,0
271,0,116.12537384033203,267.64208984375,25.125,0.0,126.859130859375,0.0,0
272,0,116.12548828125,315.8514709472656,25.125,0.0,126.859130859375,0.0,0
273,0,116.12574005126953,332.9577331542969,25.125,0.0,126.859130859375,0.0,0
274,0,116.12555694580078,350.30914306640625,25.125,0.0,126.859130859375,0.0,0
275,0,116.12547302246094,383.87310791015625,25.125,0.0,143.756103515625,0.0,0
276,0,128.91717529296875,383.8744812011719,25.125,0.0,143.756103515625,0.0,0
277,0,122.86434173583984,383.87445068359375,25.125,0.0,143.756103515625,0.0,0
278,0,122.60416412353516,383.8744812011719,25.125,0.0,143.756103515625,0.0,0
279,0,116.12574005126953,383.875,25.125,0.0,143.756103515625,0.0,0
280,0,116.12537384033203,365.7366943359375,25.125,0.0,143.756103515625,0.0,0
281,0,116.12574768066406,360.8605651855469,25.125,0.0,143.756103515625,0.0,0
282,0,116.12574768066406,380.1642150878906,25.125,0.0,143.756103515625,0.0,0
283,0,116.125,383.8747863769531,25.125,0.0,160.653076171875,0.0,0
284,0,116.125,383.8749694824219,25.125,0.0,177.550048828125,0.0,0
285,0,116.125,383.8749694824219,25.125,0.0,177.550048828125,0.0,0
286,0,116.125,383.8749694824219,25.125,0.0,177.550048828125,0.0,0
287,0,116.125,383.8747863769531,25.125,0.0,160.653076171875,0.0,0
288,0,116.125,383.87469482421875,25.125,0.0,160.653076171875,0.0,0
289,0,116.12530517578125,362.4403076171875,25.125,0.0,160.653076171875,0.0,0
290,0,116.12574768066406,350.74151611328125,25.125,0.0,143.756103515625,0.0,0
291,0,116.12586975097656,363.3340759277344,25.125,0.0,160.653076171875,0.0,0
292,0,116.1253433227539,383.87408447265625,25.125,0.0,143.756103515625,0.0,0
293,0,116.125,383.87445068359375,25.125,0.0,143.756103515625,0.0,0
294,0,128.9167022705078,383.8744812011719,25.125,0.0,143.756103515625,0.0,0
295,0,124.91902923583984,383.874267578125,25.125,0.0,126.859130859375,0.0,0
296,0,116.12550354003906,369.9068298339844,25.125,0.0,126.859130859375,0.0,0
297,0,116.12531280517578,376.8492736816406,25.125,0.0,109.962158203125,0.0,0
298,0,116.12504577636719,383.875,25.125,0.0,93.0706787109375,0.0,0
299,0,116.12531280517578,383.875,25.125,0.0,109.962158203125,0.0,0
300,0,116.12504577636719,383.875,25.125,0.0,93.0706787109375,0.0,0
301,0,116.12521362304688,383.875,25.125,0.0,109.962158203125,0.0,0
302,0,116.12531280517578,383.875,25.125,0.0,109.962158203125,0.0,0
303,0,116.12537384033203,383.875,25.125,0.0,126.859130859375,0.0,0
304,0,116.12574005126953,370.3631286621094,25.125,0.0,126.859130859375,0.0,0
305,0,134.8623046875,370.2699890136719,25.125,0.0,126.859130859375,0.0,0
306,0,138.21437072753906,383.87445068359375,25.125,0.0,143.756103515625,0.0,0
307,0,143.46282958984375,383.874267578125,25.125,0.0,143.756103515625,0.0,0
308,0,131.86770629882812,383.87469482421875,25.125,0.0,160.653076171875,0.0,0
309,0,116.12586975097656,383.875,25.125,0.0,160.653076171875,0.0,0
310,0,116.12520599365234,362.2598876953125,25.125,0.0,160.653076171875,0.0,0
311,0,116.12520599365234,319.6982116699219,25.125,0.0,160.653076171875,0.0,0
312,0,116.1255874633789,299.662353515625,25.125,0.0,160.653076171875,0.0,0
313,0,116.12592315673828,299.67193603515625,25.125,0.0,177.550048828125,0.0,0
314,0,116.12586975097656,301.35162353515625,25.125,0.0,160.653076171875,0.0,0
315,0,116.12586975097656,309.5078125,25.125,0.0,160.653076171875,0.0,0
316,0,116.12530517578125,294.9126281738281,25.125,0.0,160.653076171875,0.0,0
317,0,116.12562561035156,280.3282165527344,25.125,0.0,177.550048828125,0.0,0
318,0,117.005126953125,299.4302673339844,25.125,0.0,177.550048828125,0.0,0
319,0,116.12562561035156,322.73468017578125,25.125,0.0,177.550048828125,0.0,0
320,0,117.1474838256836,357.4573669433594,25.125,0.0,177.550048828125,0.0,0
321,0,116.125,383.8747863769531,25.125,0.0,160.653076171875,0.0,0
322,0,121.81461334228516,383.8741149902344,25.125,0.0,160.653076171875,0.0,0
323,0,116.125,383.8749694824219,25.125,0.0,177.550048828125,0.0,0
324,0,116.41580200195312,383.87408447265625,25.125,0.0,177.550048828125,0.0,0
325,0,116.12503814697266,361.00653076171875,25.125,0.0,177.550048828125,0.0,0
326,0,116.12560272216797,334.9294128417969,25.125,0.0,-165.552978515625,0.0,0
327,0,116.12522888183594,343.7076110839844,25.125,0.0,-165.552978515625,0.0,0
328,0,116.12560272216797,354.56256103515625,25.125,0.0,-165.552978515625,0.0,0
329,0,116.12522888183594,377.736328125,25.125,0.0,-165.552978515625,0.0,0
330,0,116.12562561035156,383.6172790527344,25.125,0.0,177.550048828125,0.0,0
331,0,116.12586975097656,383.875,25.125,0.0,160.653076171875,0.0,0
332,0,116.12592315673828,383.875,25.125,0.0,177.550048828125,0.0,0
333,0,116.12586975097656,383.875,25.125,0.0,160.653076171875,0.0,0
